Municipios;0869;Molar (El);633,00;658,00;748,00;782,00;807,00;852,00;882,00;900,00;935,00;1.045,00;1.100,00;1.152,00;
Municipios;0875;Molinos (Los);552,00;562,00;591,00;604,00;630,00;661,00;671,00;680,00;710,00;797,00;835,00;877,00;
Municipios;0881;Montejo de la Sierra;65,00;63,00;62,00;63,00;61,00;58,00;58,00;56,00;56,00;65,00;65,00;65,00;
Municipios;0894;Moraleja de Enmedio;447,00;474,00;526,00;543,00;561,00;605,00;634,00;655,00;676,00;757,00;780,00;848,00;
Municipios;0908;Moralzarzal;1.034,00;1.056,00;1.163,00;1.206,00;1.257,00;1.332,00;1.411,00;1.421,00;1.468,00;1.697,00;1.820,00;1.968,00;
Municipios;0915;Morata de Tajuña;1.041,00;1.065,00;1.123,00;1.140,00;1.157,00;1.165,00;1.193,00;1.191,00;1.225,00;1.353,00;1.405,00;1.445,00;
Municipios;0920;Móstoles;28.690,00;30.269,00;32.915,00;34.387,00;35.666,00;36.945,00;38.017,00;38.528,00;39.273,00;43.621,00;44.450,00;45.097,00;
Municipios;0936;Navacerrada;320,00;338,00;364,00;375,00;382,00;397,00;420,00;425,00;434,00;477,00;495,00;608,00;
Municipios;0941;Navalafuente;114,00;116,00;119,00;123,00;128,00;139,00;149,00;160,00;174,00;199,00;205,00;228,00;
Municipios;0954;Navalagamella;212,00;216,00;234,00;245,00;250,00;254,00;273,00;269,00;285,00;313,00;325,00;360,00;
Municipios;0967;Navalcarnero;2.305,00;2.404,00;2.555,00;2.638,00;2.771,00;2.882,00;3.009,00;3.021,00;3.159,00;3.554,00;3.685,00;3.840,00;
Municipios;0973;Navarredonda y San Mamés;19,00;18,00;19,00;19,00;19,00;21,00;22,00;20,00;20,00;21,00;25,00;20,00;
Municipios;0992;Navas del Rey;322,00;331,00;366,00;375,00;387,00;400,00;424,00;423,00;434,00;481,00;495,00;514,00;
Municipios;1006;Nuevo Baztán;573,00;605,00;666,00;695,00;716,00;738,00;774,00;816,00;857,00;994,00;1.040,00;1.164,00;
Municipios;1013;Olmeda de las Fuentes;33,00;35,00;35,00;37,00;37,00;35,00;36,00;39,00;39,00;40,00;40,00;48,00;
Municipios;1028;Orusco de Tajuña;227,00;237,00;241,00;247,00;233,00;223,00;230,00;224,00;215,00;246,00;255,00;260,00;
Municipios;1049;Paracuellos de Jarama;1.069,00;1.145,00;1.297,00;1.410,00;1.525,00;1.633,00;1.713,00;1.763,00;1.859,00;2.111,00;2.215,00;2.277,00;
Municipios;1065;Parla;10.913,00;11.506,00;12.605,00;13.184,00;13.719,00;14.320,00;14.852,00;15.135,00;15.471,00;17.169,00;17.595,00;18.326,00;
Municipios;1071;Patones;79,00;77,00;70,00;79,00;83,00;87,00;89,00;89,00;88,00;105,00;110,00;110,00;
Municipios;1087;Pedrezuela;322,00;346,00;382,00;422,00;470,00;494,00;540,00;543,00;565,00;641,00;670,00;723,00;
Municipios;1090;Pelayos de la Presa;319,00;332,00;331,00;337,00;345,00;354,00;371,00;364,00;382,00;444,00;460,00;509,00;
Municipios;1104;Perales de Tajuña;432,00;432,00;439,00;436,00;444,00;443,00;459,00;459,00;465,00;524,00;535,00;562,00;
Municipios;1111;Pezuela de las Torres;127,00;128,00;129,00;134,00;132,00;130,00;135,00;134,00;141,00;156,00;160,00;167,00;
Municipios;1126;Pinilla del Valle;40,00;41,00;43,00;44,00;42,00;39,00;41,00;39,00;38,00;41,00;40,00;41,00;
Municipios;1132;Pinto;4.816,00;5.039,00;5.403,00;5.593,00;5.806,00;6.036,00;6.220,00;6.323,00;6.496,00;7.261,00;7.500,00;7.836,00;
Municipios;1147;Piñuécar-Gandullas;40,00;38,00;38,00;36,00;37,00;37,00;36,00;36,00;35,00;42,00;40,00;50,00;
Municipios;1150;Pozuelo de Alarcón;9.221,00;9.792,00;10.743,00;11.187,00;11.552,00;11.912,00;12.282,00;12.477,00;12.757,00;14.276,00;14.530,00;15.180,00;
Municipios;1163;Pozuelo del Rey;86,00;91,00;93,00;104,00;110,00;115,00;108,00;110,00;115,00;133,00;140,00;144,00;
Municipios;1179;Prádena del Rincón;25,00;25,00;25,00;23,00;26,00;25,00;22,00;21,00;23,00;25,00;25,00;26,00;
Municipios;1185;Puebla de la Sierra;6,00;6,00;7,00;8,00;9,00;8,00;8,00;9,00;9,00;9,00;10,00;-;
Municipios;9020;Puentes Viejas;56,00;54,00;54,00;51,00;53,00;53,00;55,00;58,00;59,00;68,00;70,00;97,00;
Municipios;1198;Quijorna;268,00;274,00;306,00;323,00;327,00;351,00;373,00;381,00;396,00;433,00;435,00;473,00;
Municipios;1202;Rascafría;273,00;276,00;271,00;283,00;283,00;295,00;309,00;317,00;323,00;363,00;380,00;403,00;
Municipios;1219;Redueña;34,00;35,00;29,00;30,00;30,00;30,00;33,00;36,00;34,00;35,00;35,00;35,00;
Municipios;1224;Ribatejada;92,00;90,00;91,00;97,00;99,00;98,00;102,00;101,00;101,00;121,00;125,00;131,00;
Municipios;1230;Rivas-Vaciamadrid;4.430,00;4.815,00;5.626,00;6.114,00;6.628,00;7.251,00;7.796,00;8.264,00;8.939,00;10.411,00;11.165,00;12.096,00;
Municipios;1245;Robledillo de la Jara;15,00;16,00;14,00;18,00;19,00;18,00;16,00;17,00;18,00;17,00;15,00;14,00;
Municipios;1258;Robledo de Chavela;461,00;479,00;498,00;508,00;532,00;546,00;581,00;572,00;605,00;697,00;715,00;815,00;
Municipios;1261;Robregordo;23,00;23,00;18,00;19,00;20,00;21,00;21,00;18,00;17,00;18,00;15,00;19,00;
Municipios;1277;Rozas de Madrid (Las);7.088,00;7.669,00;8.555,00;9.038,00;9.472,00;9.965,00;10.396,00;10.717,00;11.136,00;12.549,00;12.935,00;13.502,00;
Municipios;1283;Rozas de Puerto Real;113,00;114,00;109,00;111,00;112,00;107,00;107,00;98,00;103,00;112,00;110,00;103,00;
Municipios;1296;San Agustín del Guadalix;802,00;849,00;964,00;1.035,00;1.110,00;1.164,00;1.227,00;1.271,00;1.360,00;1.591,00;1.670,00;1.641,00;
Municipios;1300;San Fernando de Henares;4.389,00;4.537,00;4.962,00;5.180,00;5.418,00;5.734,00;5.960,00;6.073,00;6.354,00;7.170,00;7.445,00;7.787,00;
Municipios;1317;San Lorenzo de El Escorial;2.246,00;2.356,00;2.493,00;2.524,00;2.541,00;2.618,00;2.685,00;2.702,00;2.772,00;3.121,00;3.195,00;3.270,00;
Municipios;1338;San Martín de Valdeiglesias;1.221,00;1.241,00;1.290,00;1.336,00;1.347,00;1.367,00;1.382,00;1.363,00;1.386,00;1.525,00;1.545,00;1.601,00;
Municipios;1322;San Martín de la Vega;1.464,00;1.526,00;1.629,00;1.687,00;1.770,00;1.864,00;1.932,00;1.989,00;2.068,00;2.353,00;2.430,00;2.598,00;
Municipios;1343;San Sebastián de los Reyes;9.229,00;9.706,00;10.464,00;10.926,00;11.381,00;11.829,00;12.176,00;12.362,00;12.720,00;14.229,00;14.685,00;15.215,00;
Municipios;1356;Santa María de la Alameda;146,00;146,00;155,00;156,00;167,00;170,00;170,00;174,00;182,00;194,00;215,00;270,00;
Municipios;1369;Santorcaz;133,00;134,00;142,00;145,00;146,00;147,00;152,00;153,00;150,00;162,00;175,00;177,00;
Municipios;1375;Santos de la Humosa (Los);210,00;228,00;235,00;245,00;253,00;258,00;265,00;268,00;276,00;310,00;325,00;389,00;
Municipios;1381;Serna del Monte (La);13,00;14,00;10,00;11,00;12,00;11,00;13,00;16,00;16,00;18,00;20,00;22,00;
Municipios;1408;Serranillos del Valle;314,00;326,00;358,00;380,00;402,00;432,00;448,00;453,00;468,00;521,00;550,00;600,00;
Municipios;1415;Sevilla la Nueva;614,00;654,00;716,00;755,00;777,00;823,00;856,00;885,00;918,00;1.019,00;1.080,00;1.122,00;
Municipios;1436;Somosierra;17,00;17,00;17,00;18,00;18,00;18,00;19,00;17,00;14,00;15,00;15,00;16,00;
Municipios;1441;Soto del Real;904,00;937,00;1.013,00;1.065,00;1.092,00;1.144,00;1.169,00;1.199,00;1.231,00;1.402,00;1.450,00;1.503,00;
Municipios;1454;Talamanca de Jarama;315,00;330,00;362,00;374,00;395,00;411,00;427,00;435,00;439,00;497,00;515,00;554,00;
Municipios;1467;Tielmes;402,00;402,00;407,00;413,00;417,00;424,00;429,00;422,00;433,00;464,00;490,00;512,00;
Municipios;1473;Titulcia;200,00;206,00;212,00;212,00;220,00;219,00;224,00;218,00;225,00;258,00;260,00;259,00;
Municipios;1489;Torrejón de Ardoz;14.202,00;14.861,00;16.022,00;16.747,00;17.342,00;18.000,00;18.617,00;18.825,00;19.323,00;21.682,00;22.200,00;22.822,00;
Municipios;1505;Torrejón de Velasco;445,00;458,00;473,00;489,00;505,00;520,00;549,00;574,00;580,00;642,00;690,00;745,00;
Municipios;1492;Torrejón de la Calzada;585,00;630,00;733,00;772,00;807,00;858,00;918,00;963,00;1.021,00;1.150,00;1.200,00;1.324,00;
Municipios;1512;Torrelaguna;580,00;593,00;615,00;646,00;663,00;683,00;689,00;670,00;691,00;782,00;820,00;992,00;
Municipios;1527;Torrelodones;1.822,00;1.933,00;2.184,00;2.284,00;2.369,00;2.485,00;2.581,00;2.605,00;2.738,00;3.088,00;3.175,00;3.308,00;
Municipios;1533;Torremocha de Jarama;69,00;76,00;93,00;104,00;109,00;119,00;125,00;122,00;127,00;146,00;150,00;178,00;
Municipios;1548;Torres de la Alameda;769,00;807,00;851,00;872,00;899,00;925,00;981,00;1.006,00;1.045,00;1.155,00;1.195,00;1.252,00;
Municipios;9036;Tres Cantos;3.467,00;3.711,00;4.235,00;4.545,00;4.858,00;5.157,00;5.419,00;5.601,00;5.950,00;6.788,00;7.145,00;7.704,00;
Municipios;1551;Valdaracete;154,00;157,00;159,00;152,00;148,00;147,00;150,00;147,00;154,00;165,00;160,00;171,00;
Municipios;1564;Valdeavero;151,00;161,00;176,00;186,00;195,00;196,00;203,00;193,00;211,00;228,00;235,00;269,00;
Municipios;1570;Valdelaguna;172,00;176,00;176,00;184,00;189,00;192,00;196,00;191,00;190,00;196,00;200,00;197,00;
Municipios;1586;Valdemanco;133,00;137,00;151,00;153,00;157,00;170,00;168,00;166,00;174,00;186,00;195,00;201,00;
Municipios;1599;Valdemaqueda;110,00;117,00;118,00;123,00;126,00;129,00;133,00;136,00;139,00;153,00;155,00;162,00;
Municipios;1603;Valdemorillo;1.153,00;1.206,00;1.309,00;1.364,00;1.397,00;1.470,00;1.531,00;1.571,00;1.611,00;1.786,00;1.860,00;1.940,00;
Municipios;1610;Valdemoro;4.434,00;4.675,00;5.209,00;5.515,00;5.795,00;6.158,00;6.455,00;6.607,00;6.919,00;7.829,00;8.210,00;8.744,00;
Municipios;1625;Valdeolmos-Alalpardo;288,00;314,00;347,00;372,00;381,00;409,00;425,00;429,00;443,00;495,00;510,00;547,00;
Municipios;1631;Valdepiélagos;67,00;74,00;79,00;80,00;80,00;84,00;82,00;86,00;92,00;90,00;95,00;99,00;
Municipios;1646;Valdetorres de Jarama;475,00;501,00;541,00;577,00;594,00;615,00;649,00;665,00;670,00;749,00;795,00;854,00;
Municipios;1659;Valdilecha;319,00;324,00;348,00;357,00;367,00;383,00;390,00;395,00;398,00;445,00;460,00;478,00;
Municipios;1662;Valverde de Alcalá;61,00;63,00;65,00;63,00;60,00;63,00;62,00;62,00;65,00;74,00;75,00;77,00;
Municipios;1678;Velilla de San Antonio;833,00;876,00;987,00;1.039,00;1.103,00;1.140,00;1.216,00;1.278,00;1.313,00;1.493,00;1.580,00;1.760,00;
Municipios;1684;Vellón (El);244,00;250,00;260,00;271,00;275,00;284,00;286,00;282,00;293,00;315,00;320,00;329,00;
Municipios;1697;Venturada;136,00;143,00;153,00;163,00;167,00;181,00;187,00;191,00;200,00;229,00;245,00;267,00;
Municipios;1718;Villa del Prado;891,00;916,00;944,00;955,00;972,00;1.005,00;1.023,00;1.024,00;1.038,00;1.138,00;1.150,00;1.215,00;
Municipios;1701;Villaconejos;539,00;552,00;568,00;571,00;580,00;587,00;580,00;586,00;591,00;631,00;635,00;652,00;
Municipios;1723;Villalbilla;835,00;919,00;1.030,00;1.089,00;1.153,00;1.244,00;1.317,00;1.357,00;1.418,00;1.621,00;1.725,00;1.874,00;
Municipios;1739;Villamanrique de Tajo;125,00;129,00;127,00;123,00;131,00;134,00;133,00;130,00;132,00;137,00;150,00;170,00;
Municipios;1744;Villamanta;291,00;306,00;328,00;343,00;349,00;355,00;370,00;380,00;390,00;424,00;430,00;453,00;
Municipios;1757;Villamantilla;92,00;97,00;111,00;118,00;119,00;126,00;130,00;128,00;133,00;145,00;155,00;197,00;
Municipios;1782;Villanueva de Perales;142,00;155,00;164,00;174,00;184,00;179,00;178,00;191,00;200,00;225,00;230,00;242,00;
Municipios;1760;Villanueva de la Cañada;1.232,00;1.313,00;1.401,00;1.545,00;1.669,00;1.745,00;1.826,00;1.896,00;1.991,00;2.288,00;2.405,00;2.565,00;
Municipios;1776;Villanueva del Pardillo;830,00;902,00;990,00;1.042,00;1.094,00;1.178,00;1.242,00;1.269,00;1.306,00;1.479,00;1.545,00;1.677,00;
Municipios;1795;Villar del Olmo;219,00;238,00;259,00;271,00;278,00;296,00;314,00;327,00;331,00;377,00;395,00;370,00;
Municipios;1809;Villarejo de Salvanés;1.047,00;1.062,00;1.097,00;1.114,00;1.135,00;1.161,00;1.212,00;1.241,00;1.267,00;1.386,00;1.410,00;1.481,00;
Municipios;1816;Villaviciosa de Odón;3.247,00;3.445,00;3.799,00;3.957,00;4.123,00;4.267,00;4.390,00;4.483,00;4.609,00;5.121,00;5.245,00;5.357,00;
Municipios;1821;Villavieja del Lozoya;37,00;35,00;31,00;31,00;32,00;31,00;36,00;38,00;41,00;53,00;55,00;60,00;
Municipios;1837;Zarzalejo;227,00;229,00;228,00;220,00;229,00;235,00;244,00;244,00;256,00;280,00;285,00;283,00;
Municipios;9999;Sin municipio asignado;2.126,00;1.101,00;1.790,00;2.054,00;437,00;866,00;711,00;746,00;1.299,00;1.721,00;165,00;-;
