municipio,municipio_lat,municipio_lon,propertyCode,precio,banos,habitaciones,tamano_m2,direccion,barrio,url
Alcobendas,40.54754,-3.642091,109929125,5500.0,4,4,385.0,El Soto de la Moraleja,,https://www.idealista.com/inmueble/109929125/
Alcobendas,40.54754,-3.642091,98758014,20000.0,9,8,800.0,La Moraleja urbanización,,https://www.idealista.com/inmueble/98758014/
Alcobendas,40.54754,-3.642091,110056061,3700.0,3,3,249.0,Arroyo de la Vega,,https://www.idealista.com/inmueble/110056061/
Alcobendas,40.54754,-3.642091,110091116,1011.0,1,0,25.0,"calle de Perdiguera, 1",,https://www.idealista.com/inmueble/110091116/
Alcobendas,40.54754,-3.642091,100563050,1215.0,1,2,50.0,Centro Urbano,,https://www.idealista.com/inmueble/100563050/
Alcobendas,40.54754,-3.642091,109552644,1120.0,1,2,62.0,Centro Urbano,,https://www.idealista.com/inmueble/109552644/
Alcobendas,40.54754,-3.642091,110090805,1200.0,1,1,77.0,avenida del Camino de lo Cortao,,https://www.idealista.com/inmueble/110090805/
Alcobendas,40.54754,-3.642091,110090914,1085.0,1,1,35.0,"calle de Perdiguera, 1",,https://www.idealista.com/inmueble/110090914/
Alcobendas,40.54754,-3.642091,110090910,695.0,1,0,29.0,calle del Tajo,,https://www.idealista.com/inmueble/110090910/
Alcobendas,40.54754,-3.642091,109520455,4400.0,4,4,185.0,El Soto de la Moraleja,,https://www.idealista.com/inmueble/109520455/
Alcobendas,40.54754,-3.642091,108492403,3200.0,2,3,194.0,El Soto de la Moraleja,,https://www.idealista.com/inmueble/108492403/
Alcobendas,40.54754,-3.642091,109815457,1500.0,1,2,92.0,avenida de los Montes de Oca,,https://www.idealista.com/inmueble/109815457/
Alcobendas,40.54754,-3.642091,108193914,939.0,1,0,22.0,"avenida del Monte Valdelatas, 40",,https://www.idealista.com/inmueble/108193914/
Alcobendas,40.54754,-3.642091,108225180,1249.0,1,1,40.0,"avenida del Monte Valdelatas, 40",,https://www.idealista.com/inmueble/108225180/
Alcobendas,40.54754,-3.642091,110089036,1150.0,1,2,50.0,calle Real Vieja,,https://www.idealista.com/inmueble/110089036/
Alcobendas,40.54754,-3.642091,110088673,1400.0,1,2,108.0,calle de la Amistad,,https://www.idealista.com/inmueble/110088673/
Alcobendas,40.54754,-3.642091,30828397,1550.0,2,2,100.0,calle del doctor ángel olivares,,https://www.idealista.com/inmueble/30828397/
Alcobendas,40.54754,-3.642091,110084511,1190.0,1,2,75.0,CL VIRTUDES,,https://www.idealista.com/inmueble/110084511/
Alcobendas,40.54754,-3.642091,110084156,3200.0,3,4,430.0,Vega de la Moraleja,,https://www.idealista.com/inmueble/110084156/
Alcobendas,40.54754,-3.642091,110083272,3800.0,3,3,192.0,El Soto de la Moraleja,,https://www.idealista.com/inmueble/110083272/
Alcobendas,40.54754,-3.642091,110083156,1450.0,1,1,80.0,Valdelacasa,,https://www.idealista.com/inmueble/110083156/
Alcobendas,40.54754,-3.642091,110082132,1765.0,2,2,50.0,"calle de Perdiguera, 1",,https://www.idealista.com/inmueble/110082132/
Alcobendas,40.54754,-3.642091,110076287,900.0,1,1,63.0,Praderón,,https://www.idealista.com/inmueble/110076287/
Alcobendas,40.54754,-3.642091,106880271,1085.0,1,1,35.0,"Perdiguera, 1",,https://www.idealista.com/obra-nueva/106880271/
Alcobendas,40.54754,-3.642091,103195682,1471.0,2,2,53.0,"Avenida de los Pirineos, 33",,https://www.idealista.com/obra-nueva/103195682/
Alcobendas,40.54754,-3.642091,107042563,1296.0,1,0,21.0,"avenida De La Industria, 7",,https://www.idealista.com/obra-nueva/107042563/
Alcobendas,40.54754,-3.642091,107042576,1581.0,1,1,30.0,"avenida De La Industria, 7",,https://www.idealista.com/obra-nueva/107042576/
Alcobendas,40.54754,-3.642091,106880303,1011.0,1,0,25.0,"Perdiguera, 1",,https://www.idealista.com/obra-nueva/106880303/
Alcobendas,40.54754,-3.642091,108262246,2829.0,4,4,86.0,"Perdiguera, 1",,https://www.idealista.com/obra-nueva/108262246/
Alcobendas,40.54754,-3.642091,108451057,1132.0,1,1,37.0,"Avenida de los Pirineos, 33",,https://www.idealista.com/obra-nueva/108451057/
Alcobendas,40.54754,-3.642091,108451010,783.0,1,0,25.0,"Avenida de los Pirineos, 33",,https://www.idealista.com/obra-nueva/108451010/
Alcobendas,40.54754,-3.642091,106880293,1697.0,1,2,50.0,"Perdiguera, 1",,https://www.idealista.com/obra-nueva/106880293/
Alcobendas,40.54754,-3.642091,110066179,1300.0,1,3,69.0,calle de la Marquesa Viuda de Aldama,,https://www.idealista.com/inmueble/110066179/
Alcobendas,40.54754,-3.642091,88762934,3240.0,2,3,128.0,"Av. Dr Severo Ochoa, 44",,https://www.idealista.com/inmueble/88762934/
Alcobendas,40.54754,-3.642091,107042559,1560.0,1,1,30.0,"avenida De La Industria, 7",,https://www.idealista.com/obra-nueva/107042559/
Alcobendas,40.54754,-3.642091,107042501,1500.0,1,1,30.0,"avenida De La Industria, 7",,https://www.idealista.com/obra-nueva/107042501/
Alcobendas,40.54754,-3.642091,107042561,1063.0,1,0,21.0,"avenida De La Industria, 7",,https://www.idealista.com/obra-nueva/107042561/
Alcobendas,40.54754,-3.642091,107042564,1275.0,1,0,29.0,"avenida De La Industria, 7",,https://www.idealista.com/obra-nueva/107042564/
Alcobendas,40.54754,-3.642091,108580604,1765.0,2,2,50.0,"Perdiguera, 1",,https://www.idealista.com/obra-nueva/108580604/
Alcobendas,40.54754,-3.642091,110051049,1029.0,1,2,80.0,avenida de los Arribes del Duero,,https://www.idealista.com/inmueble/110051049/
Alcobendas,40.54754,-3.642091,110046769,900.0,1,1,45.0,calle del Pintor Rosales,,https://www.idealista.com/inmueble/110046769/
Alcobendas,40.54754,-3.642091,109643478,1420.0,2,2,52.0,"avenida de Somosierra, 8",,https://www.idealista.com/obra-nueva/109643478/
Alcobendas,40.54754,-3.642091,109643466,1304.0,1,1,42.0,"avenida de Somosierra, 8",,https://www.idealista.com/obra-nueva/109643466/
Alcobendas,40.54754,-3.642091,109643462,1555.0,2,2,53.0,"avenida de Somosierra, 8",,https://www.idealista.com/obra-nueva/109643462/
Alcobendas,40.54754,-3.642091,109643460,1639.0,2,2,56.0,"avenida de Somosierra, 8",,https://www.idealista.com/obra-nueva/109643460/
Alcobendas,40.54754,-3.642091,109643458,1771.0,2,2,56.0,"avenida de Somosierra, 8",,https://www.idealista.com/obra-nueva/109643458/
Alcobendas,40.54754,-3.642091,109643456,1662.0,2,2,59.0,"avenida de Somosierra, 8",,https://www.idealista.com/obra-nueva/109643456/
Alcobendas,40.54754,-3.642091,109643441,1705.0,2,2,59.0,"avenida de Somosierra, 8",,https://www.idealista.com/obra-nueva/109643441/
Alcobendas,40.54754,-3.642091,109643442,1528.0,2,2,55.0,"avenida de Somosierra, 8",,https://www.idealista.com/obra-nueva/109643442/
Alcobendas,40.54754,-3.642091,109643395,1441.0,2,2,55.0,"avenida de Somosierra, 8",,https://www.idealista.com/obra-nueva/109643395/
Alcobendas,40.54754,-3.642091,109243337,1650.0,2,2,111.0," Alfonso X, 6",,https://www.idealista.com/obra-nueva/109243337/
Alcobendas,40.54754,-3.642091,110050344,1317.0,2,3,92.0,avenida de los Arribes del Duero,,https://www.idealista.com/inmueble/110050344/
Alcobendas,40.54754,-3.642091,110051164,842.0,1,1,60.0,avenida de los Arribes del Duero,,https://www.idealista.com/inmueble/110051164/
Alcobendas,40.54754,-3.642091,101522854,1350.0,1,1,82.0,"avenida de Tenerife, 18",,https://www.idealista.com/obra-nueva/101522854/
Alcobendas,40.54754,-3.642091,97850760,1300.0,1,0,80.0,"Severo Ochoa, 12",,https://www.idealista.com/inmueble/97850760/
Alcobendas,40.54754,-3.642091,35473556,3950.0,4,5,210.0,El Soto de la Moraleja,,https://www.idealista.com/inmueble/35473556/
Alcobendas,40.54754,-3.642091,109886375,3700.0,4,4,239.0,calle de la Cuesta del Cerro,,https://www.idealista.com/inmueble/109886375/
Alcobendas,40.54754,-3.642091,97747059,1350.0,2,1,88.0,"carretera de Fuencarral, 14",,https://www.idealista.com/inmueble/97747059/
Alcobendas,40.54754,-3.642091,110059326,1300.0,1,3,70.0,calle de Huesca,,https://www.idealista.com/inmueble/110059326/
Alcobendas,40.54754,-3.642091,110058138,750.0,1,0,30.0,calle de Fuerteventura,,https://www.idealista.com/inmueble/110058138/
Alcobendas,40.54754,-3.642091,109923815,1550.0,1,2,70.0,avenida del Camino de lo Cortao,,https://www.idealista.com/inmueble/109923815/
Alcobendas,40.54754,-3.642091,109976132,1000.0,1,0,45.0,calle de Fuerteventura,,https://www.idealista.com/inmueble/109976132/
Alcobendas,40.54754,-3.642091,96312057,7000.0,7,7,400.0,calle del Camino Ancho,,https://www.idealista.com/inmueble/96312057/
Alcobendas,40.54754,-3.642091,109953745,1400.0,1,0,70.0,avenida del Juncal,,https://www.idealista.com/inmueble/109953745/
Alcobendas,40.54754,-3.642091,109022862,1550.0,1,0,45.0,"calle de Fuerteventura, 5",,https://www.idealista.com/inmueble/109022862/
Alcobendas,40.54754,-3.642091,82958004,5200.0,5,5,368.0,Zarzamora,,https://www.idealista.com/inmueble/82958004/
Alcobendas,40.54754,-3.642091,97586691,4400.0,3,4,180.0,Begonia,,https://www.idealista.com/inmueble/97586691/
Alcobendas,40.54754,-3.642091,109802230,4500.0,3,4,257.0,calle de la Dalia,,https://www.idealista.com/inmueble/109802230/
Alcobendas,40.54754,-3.642091,109507219,1500.0,2,0,125.0,carretera de Fuencarral,,https://www.idealista.com/inmueble/109507219/
Alcobendas,40.54754,-3.642091,109513019,1350.0,2,1,110.0,carretera de Fuencarral,,https://www.idealista.com/inmueble/109513019/
Alcobendas,40.54754,-3.642091,108368245,2150.0,2,3,138.0,calle de Luis Rodríguez Ontiveros,,https://www.idealista.com/inmueble/108368245/
Alcobendas,40.54754,-3.642091,105385959,1000.0,2,2,63.0,"Arribes del Duero, 14",,https://www.idealista.com/obra-nueva/105385959/
Alcobendas,40.54754,-3.642091,105385880,1284.0,2,3,85.0,"Arribes del Duero, 14",,https://www.idealista.com/obra-nueva/105385880/
Alcobendas,40.54754,-3.642091,105385852,818.0,1,1,50.0,"Arribes del Duero, 14",,https://www.idealista.com/obra-nueva/105385852/
Alcobendas,40.54754,-3.642091,110076706,1500.0,1,2,61.0,avenida del Camino de lo Cortao,,https://www.idealista.com/inmueble/110076706/
Alcobendas,40.54754,-3.642091,109576646,5500.0,4,4,385.0,calle de la Dalia,,https://www.idealista.com/inmueble/109576646/
Alcobendas,40.54754,-3.642091,109806775,3200.0,3,4,165.0,Tempranales,,https://www.idealista.com/inmueble/109806775/
Alcobendas,40.54754,-3.642091,109914147,4700.0,5,5,280.0,El Soto de la Moraleja,,https://www.idealista.com/inmueble/109914147/
Alcobendas,40.54754,-3.642091,29739586,4400.0,4,4,180.0,El Soto de la Moraleja,,https://www.idealista.com/inmueble/29739586/
Alcobendas,40.54754,-3.642091,109937549,4800.0,4,4,211.0,El Soto de la Moraleja,,https://www.idealista.com/inmueble/109937549/
