ad_activationdate,ad_typology,newdevelopment_averageprice,address_certainty,ad_latitude,ad_subtypology,ad_roomnumber,property_cadastralreference,censustract_id,ad_addressvisible,id,cadastral_certainty,ad_operation,ad_price,ad_builttype,ad_postalcode,ad_streettype,ad_floornumber,ad_hasparkingspace,estate_cadastralroot,ad_town,ad_hasboxroom,ad_longitude,newdevelopment_commercialname,adstats_contactsbyemail,adstats_savedasfavorite,ad_province,ad_state,ad_flatlocation,adstats_sendtofriend,layerlocation_area,distance,ad_urlactive,newdevelopment_fromprice,ad_id,adstats_daysonmarket,adstats_visits,ad_area,censustract_town_id,layerlocation_population,ad_deactivationdate,property_builtdate,ad_propertytype,ad_bathnumber,ad_haslift,property_use,ad_streetname,property_area,ad_modificationdate,ad_hasswimmingpool,ad_urlinactive,ad_unitprice,ad_streetnumber,ad_layerlocation
27/06/2022,2,,100,40.4673463,2,3,,2809501001,2,32571309,75,1,185000,3,28212,Calle,,,,Navalagamella,,-4.1199702,,9,99,Madrid,4,,1,0.74483630541413,314,https://www.idealista.com/98090566,,98090566,542,3738,166,28095,2497,22/12/2023,2008,1,2,,V,la cantera,166,22/12/2023,,https://www.idealista.com/data/app/cid/L3VnQlArUUp2cEJHSVo1eUtpemVSdz09,1114.46,,0-EU-ES-28-03-009-095
14/09/2023,2,,100,40.4662988,2,4,4704728VK0840S0001DA,2809501001,1,36613057,75,1,195000,3,28212,Calle,,True,4704728VK0840S,Navalagamella,False,-4.1230827,,74,216,Madrid,4,,0,0.74483630541413,323,https://www.idealista.com/102554062,,102554062,34,2092,150,28095,2497,19/10/2023,1995,1,2,,V,Talavera,185,19/10/2023,False,https://www.idealista.com/data/app/cid/RVl5VDVsTVdDT3kzdENoMmVOT1VmZz09,1300,7,0-EU-ES-28-03-009-095
17/10/2022,2,,94,40.4662923,2,3,4703716VK0840S0001LA,2809501001,1,33603488,75,1,225000,3,28212,Calle,,False,4703716VK0840S,Navalagamella,False,-4.1238221,,143,564,Madrid,4,,5,0.74483630541413,325,https://www.idealista.com/99201067,,99201067,470,10010,120,28095,2497,31/01/2024,2003,1,3,,V,el Cristo,120,31/01/2024,False,https://www.idealista.com/data/app/cid/M1hibWNuck9yTlV5YXlvV2N5YUFIUT09,1875,24,0-EU-ES-28-03-009-095
26/01/2024,2,,,40.4652727,4,4,,2809501001,2,103806667,,1,342000,3,28212,Desconocida,,True,,Navalagamella,True,-4.1266689,,1,23,Madrid,3,,0,0.74483630541413,522,https://www.idealista.com/103806667,,103806667,7,426,264,28095,2497,,,1,3,,,Bellavista,,30/01/2024,True,https://www.idealista.com/data/app/cid/Z0NkQW1OUFpWU1lBMXl1Wjh3c1RZdz09,1295.45,,0-EU-ES-28-03-009-095
26/01/2024,2,,,40.4669837,4,4,,2809501001,3,103807283,,1,342000,3,28212,,,True,,Navalagamella,True,-4.129435,,0,12,Madrid,3,,0,0.74483630541413,522,https://www.idealista.com/103807283,,103807283,7,272,270,28095,2497,,,1,3,,,,,31/01/2024,True,https://www.idealista.com/data/app/cid/Nzg2Mjd4TVpwQkY3QVorYWNvTjYwZz09,1266.67,,0-EU-ES-28-03-009-095
18/07/2023,2,,100,40.466902,4,4,,2809501001,3,36179519,75,1,330000,3,28212,,,True,,Navalagamella,True,-4.1261472,,10,144,Madrid,4,,2,0.74483630541413,522,https://www.idealista.com/102080753,,102080753,139,3293,264,28095,2497,05/12/2023,1993,1,3,,V,,264,09/01/2024,True,https://www.idealista.com/data/app/cid/UURyVzdwMUZocWtHdGI5VHhnbm14QT09,1250,,0-EU-ES-28-03-009-095
27/01/2024,2,,,40.4651198,4,4,,2809501001,3,103817066,,1,342000,3,28212,,,True,,Navalagamella,True,-4.1261663,,,0,Madrid,3,,0,0.74483630541413,522,https://www.idealista.com/103817066,,103817066,6,,270,28095,2497,,,1,3,,,,,27/01/2024,True,https://www.idealista.com/data/app/cid/dHpDSFQ4VkZwVmVkUjVDMjBVaVdidz09,1266.67,,0-EU-ES-28-03-009-095
27/01/2024,2,,,40.4667365,4,4,,2809501001,3,103817044,,1,342000,3,28212,,,True,,Navalagamella,True,-4.1272703,,,0,Madrid,3,,0,0.74483630541413,522,https://www.idealista.com/103817044,,103817044,6,,270,28095,2497,,,1,3,,,,,27/01/2024,True,https://www.idealista.com/data/app/cid/a2Z0a2c1emJKMEJHMXlndVUxc2R2dz09,1266.67,,0-EU-ES-28-03-009-095
31/01/2024,2,,,40.4620913,2,3,,2809501001,1,103852499,,1,179999,3,28212,Paseo,,False,,Navalagamella,False,-4.128676,,13,27,Madrid,3,,0,0.74483630541413,908,https://www.idealista.com/103852499,,103852499,2,565,127,28095,2497,,,1,2,,,del Mirador,,02/02/2024,True,https://www.idealista.com/data/app/cid/ajVxa1U2WGhjOTRWYVUzdE1YcXNNUT09,1417.31,24,0-EU-ES-28-03-009-095
17/04/2023,2,,0,40.4620913,3,3,,2809501001,1,35317508,0,1,179999,3,28212,Paseo,,False,,Navalagamella,True,-4.128676,,36,231,Madrid,3,,0,0.74483630541413,908,https://www.idealista.com/101121551,,101121551,248,5153,127,28095,2497,21/12/2023,,1,2,,,del Mirador,,02/02/2024,True,https://www.idealista.com/data/app/cid/bFRBcm80bXAvT2d6WHpzSXB3alJjUT09,1417.31,24,0-EU-ES-28-03-009-095
06/06/2023,2,,76,40.4604942,3,3,,2809501001,2,35783745,75,1,175000,3,28212,Avenida,,True,,Navalagamella,True,-4.1305731,,17,86,Madrid,4,,0,0.74483630541413,997,https://www.idealista.com/101647226,,101647226,223,2567,130,28095,2497,15/01/2024,1992,1,2,,V,del mirador,129,15/01/2024,True,https://www.idealista.com/data/app/cid/WmxscDkwWnNRdTZ0WkFiZTRNWXNTZz09,1346.15,,0-EU-ES-28-03-009-095
31/03/2023,2,,0,40.4618408,2,3,,2809501001,2,35202082,0,1,180000,3,28212,Paseo,,True,,Navalagamella,True,-4.1309511,,24,193,Madrid,4,,0,0.74483630541413,1070,https://www.idealista.com/100993145,,100993145,152,3339,135,28095,2497,31/08/2023,,1,2,,,del Mirador,,31/08/2023,,https://www.idealista.com/data/app/cid/cEZiajFTR2ozeXlOTjFiSUYwY210Zz09,1333.33,,0-EU-ES-28-03-009-095
18/02/2010,2,,0,40.4496537,2,4,,2809501001,1,20812219,0,1,295000,3,28212,Calle,,True,,Navalagamella,True,-4.1206748,,62,207,Madrid,3,,1,0.74483630541413,2185,https://www.idealista.com/347342,,347342,4501,10528,186,28095,2497,17/06/2022,,1,3,,,Hondillo,,28/01/2024,False,https://www.idealista.com/data/app/cid/Y1dpZzlycTV3YTBLc2JvMG96SmJsUT09,1586.02,24,0-EU-ES-28-03-009-095
17/01/2024,2,,,40.4641679,4,3,,2809501001,2,103713615,,1,359000,3,28210,Calle,,True,,Navalagamella,True,-4.0972887,,4,24,Madrid,3,,0,0.74483630541413,2391,https://www.idealista.com/103713615,,103713615,15,524,294,28095,2497,,,1,3,,,Embalse de Lozoya,,18/01/2024,True,https://www.idealista.com/data/app/cid/eG5rVklURU8vM1RjZkEvcWdBL2I0dz09,1221.09,,0-EU-ES-28-03-009-095
