newdevelopment_commercialname,ad_id,ad_haslift,distance,property_area,ad_latitude,adstats_savedasfavorite,adstats_visits,ad_flatlocation,ad_propertytype,ad_urlactive,property_builtdate,estate_cadastralroot,address_certainty,ad_builttype,ad_hasboxroom,ad_typology,ad_state,ad_postalcode,ad_area,property_cadastralreference,ad_modificationdate,ad_layerlocation,ad_streetnumber,ad_hasswimmingpool,newdevelopment_averageprice,censustract_id,ad_price,adstats_contactsbyemail,ad_town,ad_floornumber,censustract_town_id,newdevelopment_fromprice,property_use,id,cadastral_certainty,ad_subtypology,layerlocation_population,ad_roomnumber,ad_longitude,ad_addressvisible,ad_province,ad_streettype,adstats_sendtofriend,layerlocation_area,ad_unitprice,ad_hasparkingspace,ad_activationdate,adstats_daysonmarket,ad_streetname,ad_deactivationdate,ad_urlinactive,ad_operation,ad_bathnumber
,102906280,,5025,174,40.9635248,306,5604,,1,https://www.idealista.com/102906280,1980,0552429VL5305S,100,3,True,2,3,28754,271,0552429VL5305S0001QG,25/01/2024,0-EU-ES-28-01-006-902,24,True,,2890201001,243000,30,Puentes Viejas,,28902,,V,36935796,75,4,652,4,-3.5938635,1,Madrid,Desconocida,2,0.57789425195126,896.68,True,19/10/2023,55,DS Padrejon,13/12/2023,https://www.idealista.com/data/app/cid/TU5ycW9YTkx0dlhjMzBsQ0IwbkU0Zz09,1,2
,82349350,,5072,,40.9520459,0,146,,1,https://www.idealista.com/82349350,,,100,3,False,2,4,28194,255,,06/01/2024,0-EU-ES-28-01-006-124,,False,,2812401001,320000,0,Robledillo de la Jara,,28124,,,21450608,0,4,105,8,-3.5265796,3,Madrid,,0,0.20284802082625,1254.9,,14/09/2018,1939,,06/01/2024,https://www.idealista.com/data/app/cid/MDZsSGhyT2ZCMlJPRGJzOEh6OXh5Zz09,1,3
,87202847,,5202,,40.9526699,455,18622,,1,https://www.idealista.com/87202847,,,85,3,True,2,4,28194,145,,26/12/2023,0-EU-ES-28-01-006-124,9,False,,2812401001,190000,0,Robledillo de la Jara,,28124,,,20597648,0,3,105,4,-3.5245025,1,Madrid,Calle,11,0.20284802082625,1310.34,True,04/10/2019,1543,del Balcon,26/12/2023,https://www.idealista.com/data/app/cid/MlpMRGt2NWF1alVINTNTaUg1cE5rUT09,1,3
,99466952,,5209,,40.9537776,70,3165,,1,https://www.idealista.com/99466952,2007,,100,3,False,2,3,28194,177,,02/02/2024,0-EU-ES-28-01-006-124,,False,,2812401001,190000,1,Robledillo de la Jara,,28124,,,33843145,100,3,105,4,-3.5223808,3,Madrid,,1,0.20284802082625,1073.45,True,09/11/2022,450,,,https://www.idealista.com/data/app/cid/Yk5NYnpkZUJLV0tYbVdvQjBaYzRRQT09,1,3
,103011144,,5519,,41.0460377,109,3320,,1,https://www.idealista.com/103011144,,,,3,False,2,3,28191,122,,18/01/2024,0-EU-ES-28-01-006-117,,False,,2811701001,154000,9,Prádena del Rincón,bj,28117,,,103011144,,3,132,3,-3.5430755,3,Madrid,,3,0.22257177936125,1262.3,,30/10/2023,66,,04/01/2024,https://www.idealista.com/data/app/cid/ZVpFejExM0pRZGxUcFNHS0V4dGYrdz09,1,3
,102500174,,5812,,41.03247,63,1849,,1,https://www.idealista.com/102500174,,,0,3,True,2,3,28737,200,,21/12/2023,0-EU-ES-28-01-006-114,6,False,,2811401001,300000,9,Piñuécar,,28114,,,36564245,0,4,176,5,-3.59922,1,Madrid,Calle,2,0.18009043665375,1500,True,08/09/2023,146,el Cura,,https://www.idealista.com/data/app/cid/T2daTDEzN005TG9KUWdWaG1CWENkZz09,1,4
,98817180,,6544,146,40.9593409,393,8196,,1,https://www.idealista.com/98817180,2009,8646738VL4384N,100,3,False,2,3,28754,140,8646738VL4384N0001PP,16/01/2024,0-EU-ES-28-01-006-902,26,False,,2890201001,190000,55,Puentes Viejas,,28902,,V,33247309,75,3,652,3,-3.6129245,1,Madrid,Calle,2,0.57789425195126,1357.14,True,15/09/2022,505,de el Cañuelo,,https://www.idealista.com/data/app/cid/amVCamE2VkpkUDE2eDZYbDduUm9IUT09,1,3
,101629689,,6563,116,40.9588533,194,3806,,1,https://www.idealista.com/101629689,2008,8646771VL4384N,100,3,True,2,4,28754,124,8646771VL4384N0001GP,12/11/2023,0-EU-ES-28-01-006-902,14,False,,2890201001,159000,23,Puentes Viejas,,28902,,V,35767727,75,4,652,3,-3.6127192,1,Madrid,Calle,3,0.57789425195126,1282.26,False,03/06/2023,162,de el Cañuelo,12/11/2023,https://www.idealista.com/data/app/cid/SlZ5Ym13U2p3M0QwTlRLQnpKWWdlZz09,1,3
,101702877,,6563,116,40.9578231,238,4094,,1,https://www.idealista.com/101702877,2008,,100,3,,2,4,28754,116,,14/11/2023,0-EU-ES-28-01-006-902,,,,2890201001,159000,18,Puentes Viejas,,28902,,V,35834661,75,2,652,3,-3.6121249,3,Madrid,,1,0.57789425195126,1370.69,,11/06/2023,155,,14/11/2023,https://www.idealista.com/data/app/cid/SnhET3lvZlp6YTBRU3ZMTFgyR01MZz09,1,3
,98892768,,6567,249,40.9563552,93,3472,,1,https://www.idealista.com/98892768,2000,,65,3,True,2,4,28754,120,,18/10/2023,0-EU-ES-28-01-006-902,,False,,2890201001,165000,2,Puentes Viejas,bj,28902,,V,33316754,75,0,652,4,-3.6129319,3,Madrid,,0,0.57789425195126,1375,,21/09/2022,392,,18/10/2023,https://www.idealista.com/data/app/cid/bVJuUVNYU0lDQ0RGYlZ2a0ZCZTV4Zz09,1,2
,93574775,,6571,249,40.9580907,647,17279,,1,https://www.idealista.com/93574775,2000,8545314VL4384N,65,3,True,2,4,28754,140,8545314VL4384N0001LP,26/10/2023,0-EU-ES-28-01-006-902,3,False,,2890201001,165000,63,Puentes Viejas,,28902,,V,28267302,75,3,652,4,-3.6120427,1,Madrid,Calle,13,0.57789425195126,1178.57,False,07/04/2021,931,de la Fuente,26/10/2023,https://www.idealista.com/data/app/cid/NW5QWXN4bFM1cU9BQnplK0tjcGNLdz09,1,2
,101069813,,7005,,40.9528016,16,1485,,1,https://www.idealista.com/101069813,2004,,97,3,False,2,3,28754,201,,03/08/2023,0-EU-ES-28-01-006-902,,True,,2890201001,354000,1,Puentes Viejas,,28902,,,35272159,97,4,652,4,-3.6125369,3,Madrid,,0,0.57789425195126,1761.19,False,11/04/2023,1,,13/04/2023,https://www.idealista.com/data/app/cid/Q3RNcFVHR1Y3NmdrTEZjT0Y0KzFDdz09,1,3
,99922945,,7111,,40.9918373,4,197,,1,https://www.idealista.com/99922945,,,0,3,True,2,3,28730,112,,09/01/2024,0-EU-ES-28-01-006-027,,False,,2802701001,149900,1,Buitrago del Lozoya,,28027,,,34259586,0,2,1911,2,-3.6348192,3,Madrid,,0,0.26207812837376,1338.39,,15/12/2022,413,,,https://www.idealista.com/data/app/cid/WTVqRkFQcDlvRXVUR2ZHWjRISDlDUT09,1,2
,100222784,,7157,222,40.9906241,84,3371,,1,https://www.idealista.com/100222784,1980,6681208VL4368S,100,3,True,2,3,28730,222,6681208VL4368S0001TO,23/01/2024,0-EU-ES-28-01-006-027,1,False,,2802701001,350000,15,Buitrago del Lozoya,,28027,,V,34521511,75,3,1911,4,-3.6359904,1,Madrid,Desconocida,1,0.26207812837376,1576.58,True,21/01/2023,160,Reculaje,01/07/2023,https://www.idealista.com/data/app/cid/NFdadzIwV2JLUE9PdmhMeGZldnlCdz09,1,2
,99862430,,7232,,40.999008,1315,25030,,1,https://www.idealista.com/99862430,,,0,3,False,2,3,28730,220,,01/02/2024,0-EU-ES-28-01-006-027,,False,,2802701001,194000,135,Buitrago del Lozoya,,28027,,,34205618,0,4,1911,5,-3.6382676,3,Madrid,,14,0.26207812837376,881.82,,08/12/2022,421,,,https://www.idealista.com/data/app/cid/L1RiUDNDQW1ZcmpVTUJKa0gxWm1YQT09,1,2
,101830561,,7236,178,41.0617039,1169,21259,,1,https://www.idealista.com/101830561,1980,,100,3,True,2,4,28191,148,,16/11/2023,0-EU-ES-28-01-006-071,,False,,2807101001,105000,118,Horcajuelo de la Sierra,,28071,,V,35950250,75,4,85,3,-3.5442677,2,Madrid,Calle,20,0.24044692419375,709.46,False,23/06/2023,146,Palomar,16/11/2023,https://www.idealista.com/data/app/cid/dEZlSVVZdzM1ME5lcVdOQTdDa0xiUT09,1,2
,103686679,,7264,127,41.0292916,18,711,,1,https://www.idealista.com/103686679,1985,7524609VL4472S,100,3,False,2,3,28737,125,7524609VL4472S0001JI,27/01/2024,0-EU-ES-28-01-006-138,5,False,,2813801001,250000,3,La Serna del Monte,,28138,,V,37651626,75,4,90,3,-3.6246101,1,Madrid,Calle,0,0.053280491683749,2000,True,15/01/2024,17,Prado Egido,,https://www.idealista.com/data/app/cid/S0JYUGF6cnRMeVhRVGk3ckpSWkZsdz09,1,1
,98892783,,7282,387,40.9915022,43,3608,,1,https://www.idealista.com/98892783,1930,,100,2,False,2,3,28730,180,,09/01/2024,0-EU-ES-28-01-006-027,,False,,2802701001,200000,2,Buitrago del Lozoya,,28027,,V,33316769,75,4,1911,1,-3.6360658,3,Madrid,,0,0.26207812837376,1111.11,,21/09/2022,499,,,https://www.idealista.com/data/app/cid/bE1XSHNyc1prZHRwWUtFVmhzU2hjdz09,1,2
,102292229,,7308,94,40.9957985,328,6146,,1,https://www.idealista.com/102292229,1977,6587806VL4368N,100,3,False,2,4,28730,100,6587806VL4368N0001EQ,17/12/2023,0-EU-ES-28-01-006-027,4,False,,2802701001,140000,17,Buitrago del Lozoya,,28027,,V,36372421,75,2,1911,3,-3.6379868,1,Madrid,Calle,4,0.26207812837376,1400,False,14/08/2023,125,del Puente Nuevo,17/12/2023,https://www.idealista.com/data/app/cid/dGFhZmVIVmdDVTY5N1ZoU2p1ZUdTdz09,1,2
,102327462,,7373,120,41.0308768,92,2993,,1,https://www.idealista.com/102327462,1990,7626708VL4472N,100,3,True,2,4,28737,140,7626708VL4472N0001FM,03/12/2023,0-EU-ES-28-01-006-138,11,False,,2813801001,120000,12,La Serna del Monte,,28138,,V,36405209,75,4,90,3,-3.624817,1,Madrid,Desconocida,4,0.053280491683749,857.14,False,20/08/2023,105,peligros,03/12/2023,https://www.idealista.com/data/app/cid/YmNNNnRJYXNqa2RNTHh6anpvVndRQT09,1,2
,101502830,,7373,120,41.0295817,83,3549,,1,https://www.idealista.com/101502830,1990,,100,3,True,2,4,28737,120,,17/08/2023,0-EU-ES-28-01-006-138,,,,2813801001,120000,3,La Serna del Monte,,28138,,V,35652962,75,4,90,3,-3.623124,2,Madrid,Desconocida,2,0.053280491683749,1000,,28/05/2023,81,Peligros,17/08/2023,https://www.idealista.com/data/app/cid/QUhid3V5aXhOamdmWmpVYW40anJwdz09,1,2
