ad_activationdate,ad_typology,newdevelopment_averageprice,address_certainty,ad_latitude,ad_subtypology,ad_roomnumber,property_cadastralreference,censustract_id,ad_addressvisible,id,cadastral_certainty,ad_operation,ad_price,ad_builttype,ad_postalcode,ad_streettype,ad_floornumber,ad_hasparkingspace,estate_cadastralroot,ad_town,ad_hasboxroom,ad_longitude,newdevelopment_commercialname,adstats_contactsbyemail,adstats_savedasfavorite,ad_province,ad_state,ad_flatlocation,adstats_sendtofriend,layerlocation_area,distance,ad_urlactive,newdevelopment_fromprice,ad_id,adstats_daysonmarket,adstats_visits,ad_area,censustract_town_id,layerlocation_population,ad_deactivationdate,property_builtdate,ad_propertytype,ad_bathnumber,ad_haslift,property_use,ad_streetname,property_area,ad_modificationdate,ad_hasswimmingpool,ad_urlinactive,ad_unitprice,ad_streetnumber,ad_layerlocation
27/07/2023,2,,0,40.289056,2,4,,2810201001,2,36255355,0,1,124000,3,28570,Desconocida,,True,,Orusco,,-3.2069087,,2,11,Madrid,3,,0,0.20982531465,252,https://www.idealista.com/102163807,,102163807,189,177,162,28102,1285,,,1,2,,,José Hierro,,01/02/2024,,https://www.idealista.com/data/app/cid/amZmS1ZUOVV0dEs1Q0orUXdUNWtMUT09,765.43,,0-EU-ES-28-05-008-102
25/10/2023,2,,0,40.2860556,4,5,,2810201001,3,37000275,0,1,240000,3,28570,,,False,,Orusco,True,-3.2072574,,7,47,Madrid,4,,1,0.20982531465,259,https://www.idealista.com/102976072,,102976072,20,743,248,28102,1285,15/11/2023,,1,3,,,,,15/11/2023,True,https://www.idealista.com/data/app/cid/T0x1Q0QzUXVVZVM4eWkva2x3K0xRUT09,967.74,,0-EU-ES-28-05-008-102
01/10/2023,2,,74,40.2861,2,3,2496707VK8529N0001JX,2810201001,1,36771346,50,1,185000,3,28570,Plaza,,True,2496707VK8529N,Orusco,True,-3.2114207,,48,174,Madrid,4,,2,0.20982531465,266,https://www.idealista.com/102725917,,102725917,41,2081,187,28102,1285,12/11/2023,1920,1,3,,V,mayor,143,12/11/2023,True,https://www.idealista.com/data/app/cid/aFBqYVBnUTVodlNWQ0NybXNMVFhhQT09,989.3,1,0-EU-ES-28-05-008-102
09/01/2024,2,,0,40.2855314,4,4,,2810201001,2,37595224,0,1,180000,3,28570,Desconocida,,True,,Orusco,,-3.20953,,3,21,Madrid,3,,0,0.20982531465,266,https://www.idealista.com/103625782,,103625782,23,702,140,28102,1285,,,1,3,,,Río de la Tajuña,,29/01/2024,,https://www.idealista.com/data/app/cid/QmxHdXFzbjk5ZmhxdUNBcHRBTEZ2UT09,1285.71,,0-EU-ES-28-05-008-102
16/08/2023,2,,0,40.286313,4,3,,2810201001,3,36382243,0,1,175000,3,28570,,,True,,Orusco,,-3.2096937,,2,35,Madrid,4,,0,0.20982531465,266,https://www.idealista.com/102303001,,102303001,85,1064,199,28102,1285,09/11/2023,,1,2,,,,,09/11/2023,False,https://www.idealista.com/data/app/cid/ek4vV0JFa2dRVzFFazdUbkFSelZ2UT09,879.4,,0-EU-ES-28-05-008-102
03/07/2023,2,,100,40.286977,3,2,,2810201001,2,36035518,50,1,175000,3,28570,Calle,,,,Orusco,,-3.2120766,,0,8,Madrid,4,,0,0.20982531465,273,https://www.idealista.com/101922424,,101922424,96,487,100,28102,1285,08/10/2023,1970,1,2,,V,Valle,199,08/10/2023,True,https://www.idealista.com/data/app/cid/ODAyVjBOczFBU1pqUTdIejBtM2ZBQT09,1750,,0-EU-ES-28-05-008-102
18/01/2023,2,,,40.2844849,4,4,,2810201001,1,100179613,,1,205000,3,28570,Travesía,,True,,Orusco,True,-3.2052875,,31,226,Madrid,4,,1,0.20982531465,285,https://www.idealista.com/100179613,,100179613,293,4441,202,28102,1285,07/11/2023,,1,3,,,Peña del Tesoro,,07/11/2023,True,https://www.idealista.com/data/app/cid/TTd3VFo0VHhRR0dFcDBEVWpuTW5KZz09,1014.85,33,0-EU-ES-28-05-008-102
11/12/2022,2,,0,40.2873708,3,4,,2810201001,1,34218978,0,1,124000,3,28570,Desconocida,,True,,Orusco,True,-3.2066819,,16,139,Madrid,3,,1,0.20982531465,298,https://www.idealista.com/99877316,,99877316,417,3739,167,28102,1285,,,1,3,,,Bellaescusa,,10/11/2023,False,https://www.idealista.com/data/app/cid/R2lNZXZOVFU5Nms0aG9zTHNJcEdadz09,742.51,15,0-EU-ES-28-05-008-102
17/12/2021,2,,100,40.2873708,3,4,3235511VK6533N0001HG,2810201001,1,30804704,50,1,139700,3,28570,Desconocida,,True,3235511VK6533N,Orusco,True,-3.2066819,,18,113,Madrid,3,,0,0.20982531465,298,https://www.idealista.com/96227474,,96227474,777,5705,167,28102,1285,,0,1,3,,M,BELLAESCUSA,0,11/06/2023,,https://www.idealista.com/data/app/cid/VzFhMU15SzRzMnZwUnJGVkdVTlQ3dz09,836.53,15,0-EU-ES-28-05-008-102
22/02/2016,2,,67,40.28498,4,4,2797443VK8529N0001KX,2810201001,1,20958250,100,1,180000,3,28570,Calle,,True,2797443VK8529N,Orusco,True,-3.20493,,40,158,Madrid,3,,1,0.20982531465,308,https://www.idealista.com/32462453,,32462453,2901,11493,160,28102,1285,,2007,1,3,,V,de la vega,145,17/12/2023,False,https://www.idealista.com/data/app/cid/bi9rait6WEFyWDlhWjdGaFVRTW9Cdz09,1125,2,0-EU-ES-28-05-008-102
27/02/2023,2,,0,40.2857217,4,3,,2810201001,1,34870093,0,1,168000,3,28570,Calle,,True,,Orusco,False,-3.2039979,,23,115,Madrid,3,,0,0.20982531465,393,https://www.idealista.com/100622221,,100622221,339,3302,147,28102,1285,,,1,2,,,Peña del Tesoro,,16/01/2024,False,https://www.idealista.com/data/app/cid/NWpkSmlCQWRQWmp2Zml5TEVLTHFqQT09,1142.86,32,0-EU-ES-28-05-008-102
