municipio,precio,banos,habitaciones,tamano_m2,direccion,propertyCode,url
Mejorada del Campo,319900.0,3,5,253.0,PABLO IGLESIAS,103374557,https://www.idealista.com/inmueble/103374557/
Mejorada del Campo,114900.0,1,3,67.0,Virgen de las Angustias,103026383,https://www.idealista.com/inmueble/103026383/
Mejorada del Campo,104900.0,1,2,64.0,Gonzalo Bravo,103306666,https://www.idealista.com/inmueble/103306666/
Mejorada del Campo,150713.0,1,2,75.0,"Calle San Juan , 11",103056753,https://www.idealista.com/obra-nueva/103056753/
Mejorada del Campo,178493.0,1,1,78.0,"Calle San Juan , 11",102791570,https://www.idealista.com/obra-nueva/102791570/
Mejorada del Campo,138502.0,1,1,53.0,"Calle San Juan , 11",102791561,https://www.idealista.com/obra-nueva/102791561/
Mejorada del Campo,365000.0,3,4,202.0,Ciudad de Atenas,103823903,https://www.idealista.com/inmueble/103823903/
Mejorada del Campo,155363.0,1,2,78.0,"Calle San Juan , 11",103056712,https://www.idealista.com/obra-nueva/103056712/
Mejorada del Campo,115651.0,1,1,54.0,"Calle San Juan , 11",103056747,https://www.idealista.com/obra-nueva/103056747/
Mejorada del Campo,126464.0,1,1,58.0,"Calle San Juan , 11",102791470,https://www.idealista.com/obra-nueva/102791470/
Mejorada del Campo,361394.0,3,4,220.0,Calle Ernest Lluch no number,101218530,https://www.idealista.com/obra-nueva/101218530/
Mejorada del Campo,141000.0,2,3,95.0,santa rosa,103579386,https://www.idealista.com/inmueble/103579386/
Mejorada del Campo,361394.0,3,4,225.0,Calle Ernest Lluch no number,101218407,https://www.idealista.com/obra-nueva/101218407/
Mejorada del Campo,159000.0,1,2,103.0,Plaza del Primero de Mayo,103311289,https://www.idealista.com/inmueble/103311289/
Mejorada del Campo,355000.0,3,3,274.0,Mejorada del Campo,103154256,https://www.idealista.com/inmueble/103154256/
Mejorada del Campo,998000.0,4,2,614.0,Camino de los Nardos,97598399,https://www.idealista.com/inmueble/97598399/
Mejorada del Campo,368000.0,3,4,196.0,Maria Guerrero no number,101721907,https://www.idealista.com/obra-nueva/101721907/
Mejorada del Campo,389900.0,3,4,231.0,Mejorada del Campo,99593806,https://www.idealista.com/inmueble/99593806/
Mejorada del Campo,249900.0,1,3,112.0,Beatriz,103585023,https://www.idealista.com/inmueble/103585023/
Mejorada del Campo,229900.0,2,2,110.0,Rosario Salamanca,103780022,https://www.idealista.com/inmueble/103780022/
Mejorada del Campo,198000.0,2,4,125.0,Calle DE LA ERA,103389123,https://www.idealista.com/inmueble/103389123/
Mejorada del Campo,425000.0,4,5,217.0,Calle BERNA,103378510,https://www.idealista.com/inmueble/103378510/
Mejorada del Campo,134900.0,1,3,73.0,Salvador Dali,102685311,https://www.idealista.com/inmueble/102685311/
Mejorada del Campo,122000.0,1,3,90.0,Calle de los Abogados Laboralistas,103576129,https://www.idealista.com/inmueble/103576129/
Mejorada del Campo,278000.0,3,4,182.0,Acacias,103772673,https://www.idealista.com/inmueble/103772673/
Mejorada del Campo,141000.0,2,3,95.0,"SANTA ROSA, 10",103575175,https://www.idealista.com/inmueble/103575175/
Mejorada del Campo,126900.0,1,3,77.0,Juan Ramón Jimenez,103566851,https://www.idealista.com/inmueble/103566851/
Mejorada del Campo,279900.0,2,3,300.0,Dolores Ibarruri,103543094,https://www.idealista.com/inmueble/103543094/
Mejorada del Campo,347900.0,3,4,244.0,Calle Berna,102845750,https://www.idealista.com/inmueble/102845750/
Mejorada del Campo,310000.0,4,5,300.0,El tallar,102616034,https://www.idealista.com/inmueble/102616034/
Mejorada del Campo,122000.0,1,3,85.0,Mejorada del Campo,103393802,https://www.idealista.com/inmueble/103393802/
