bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus
2,Madrid,134.0,True,False,{'title': 'Flat in Calle Aliso no number'},False,4,False,True,False,16,3-Bajo A,es,True,254900.0,103792661,40.7866284,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 8000.0}",sale,nan,"EXCLUSIVE PROMOTION IN GUADALIX DE LA SIERRA- VAVELO, REAL ESTATE, presents its new VIOLETA Residential development. The project is made up of 51 homes with 2, 3 and 4 bedrooms. Ground floor with large private garden and first floors with wonderful terraces and dream penthouses. The urbanization has a swimming pool, garden area, social room and gym. The homes have a storage room included in the price and 51 parking spaces. The homes are equipped with the latest technology in air conditioning systems, Aerothermal for hot water and underfloor heating with a central gas boiler system and independent meters. The elegant and modern design of the urbanization, together with the development of the project in search of maximum energy efficiency through the building's equipment, make Residencial VIOLETA the best choice to enjoy your new home. Exclusive area due to location and tranquility with bus service, and its location close to all supermarkets, health center and leisure area.",True,{'typology': 'flat'},newdevelopment,1902.0,https://www.idealista.com/obra-nueva/103792661/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/ae/7d/1180547358.jpg,Calle ALISO no number,False,-3.6962228,Guadalix de la Sierra,bj,flat,False
2,Madrid,109.0,True,False,{'title': 'Flat in Calle Aliso no number'},False,3,False,True,False,16,6-Bajo B,es,True,235900.0,103792706,40.7866284,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 8000.0}",sale,nan,"EXCLUSIVE PROMOTION IN GUADALIX DE LA SIERRA- VAVELO, REAL ESTATE, presents its new VIOLETA Residential development. The project is made up of 51 homes with 2, 3 and 4 bedrooms. Ground floor with large private garden and first floors with wonderful terraces and dream penthouses. The urbanization has a swimming pool, garden area, social room and gym. The homes have a storage room included in the price and 51 parking spaces. The homes are equipped with the latest technology in air conditioning systems, Aerothermal for hot water and underfloor heating with a central gas boiler system and independent meters. The elegant and modern design of the urbanization, together with the development of the project in search of maximum energy efficiency through the building's equipment, make Residencial VIOLETA the best choice to enjoy your new home. Exclusive area due to location and tranquility with bus service, and its location close to all supermarkets, health center and leisure area.",True,{'typology': 'flat'},newdevelopment,2164.0,https://www.idealista.com/obra-nueva/103792706/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/42/1a/1180547366.jpg,Calle ALISO no number,False,-3.6962228,Guadalix de la Sierra,bj,flat,False
2,Madrid,86.0,True,False,{'title': 'Flat in Calle Aliso no number'},False,3,False,True,False,16,4-2ºA,es,True,215900.0,103792747,40.7866284,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 8000.0}",sale,nan,"EXCLUSIVE PROMOTION IN GUADALIX DE LA SIERRA- VAVELO, REAL ESTATE, presents its new VIOLETA Residential development. The project is made up of 51 homes with 2, 3 and 4 bedrooms. Ground floor with large private garden and first floors with wonderful terraces and dream penthouses. The urbanization has a swimming pool, garden area, social room and gym. The homes have a storage room included in the price and 51 parking spaces. The homes are equipped with the latest technology in air conditioning systems, Aerothermal for hot water and underfloor heating with a central gas boiler system and independent meters. The elegant and modern design of the urbanization, together with the development of the project in search of maximum energy efficiency through the building's equipment, make Residencial VIOLETA the best choice to enjoy your new home. Exclusive area due to location and tranquility with bus service, and its location close to all supermarkets, health center and leisure area.",True,{'typology': 'flat'},newdevelopment,2510.0,https://www.idealista.com/obra-nueva/103792747/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/80/1d/5c/1180547354.jpg,Calle ALISO no number,False,-3.6962228,Guadalix de la Sierra,1,flat,False
2,Madrid,108.0,True,False,{'title': 'Flat in Calle Aliso no number'},False,3,False,True,False,16,5-1ºB,es,True,215900.0,103792728,40.7866284,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 8000.0}",sale,nan,"EXCLUSIVE PROMOTION IN GUADALIX DE LA SIERRA- VAVELO, REAL ESTATE, presents its new VIOLETA Residential development. The project is made up of 51 homes with 2, 3 and 4 bedrooms. Ground floor with large private garden and first floors with wonderful terraces and dream penthouses. The urbanization has a swimming pool, garden area, social room and gym. The homes have a storage room included in the price and 51 parking spaces. The homes are equipped with the latest technology in air conditioning systems, Aerothermal for hot water and underfloor heating with a central gas boiler system and independent meters. The elegant and modern design of the urbanization, together with the development of the project in search of maximum energy efficiency through the building's equipment, make Residencial VIOLETA the best choice to enjoy your new home. Exclusive area due to location and tranquility with bus service, and its location close to all supermarkets, health center and leisure area.",True,{'typology': 'flat'},newdevelopment,1999.0,https://www.idealista.com/obra-nueva/103792728/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/42/1a/1180547366.jpg,Calle ALISO no number,False,-3.6962228,Guadalix de la Sierra,1,flat,False
2,Madrid,131.0,True,False,{'title': 'Flat in Calle Aliso no number'},False,4,False,True,False,16,3-1ºA,es,True,245900.0,103792741,40.7866284,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 8000.0}",sale,nan,"EXCLUSIVE PROMOTION IN GUADALIX DE LA SIERRA- VAVELO, REAL ESTATE, presents its new VIOLETA Residential development. The project is made up of 51 homes with 2, 3 and 4 bedrooms. Ground floor with large private garden and first floors with wonderful terraces and dream penthouses. The urbanization has a swimming pool, garden area, social room and gym. The homes have a storage room included in the price and 51 parking spaces. The homes are equipped with the latest technology in air conditioning systems, Aerothermal for hot water and underfloor heating with a central gas boiler system and independent meters. The elegant and modern design of the urbanization, together with the development of the project in search of maximum energy efficiency through the building's equipment, make Residencial VIOLETA the best choice to enjoy your new home. Exclusive area due to location and tranquility with bus service, and its location close to all supermarkets, health center and leisure area.",True,{'typology': 'flat'},newdevelopment,1877.0,https://www.idealista.com/obra-nueva/103792741/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/dc/92/1180547360.jpg,Calle ALISO no number,False,-3.6962228,Guadalix de la Sierra,1,flat,False
2,Madrid,85.0,True,False,{'title': 'Flat in Calle Aliso no number'},False,3,False,True,False,16,2-2ºA,es,True,205900.0,103792746,40.7866284,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 8000.0}",sale,nan,"EXCLUSIVE PROMOTION IN GUADALIX DE LA SIERRA- VAVELO, REAL ESTATE, presents its new VIOLETA Residential development. The project is made up of 51 homes with 2, 3 and 4 bedrooms. Ground floor with large private garden and first floors with wonderful terraces and dream penthouses. The urbanization has a swimming pool, garden area, social room and gym. The homes have a storage room included in the price and 51 parking spaces. The homes are equipped with the latest technology in air conditioning systems, Aerothermal for hot water and underfloor heating with a central gas boiler system and independent meters. The elegant and modern design of the urbanization, together with the development of the project in search of maximum energy efficiency through the building's equipment, make Residencial VIOLETA the best choice to enjoy your new home. Exclusive area due to location and tranquility with bus service, and its location close to all supermarkets, health center and leisure area.",True,{'typology': 'flat'},newdevelopment,2422.0,https://www.idealista.com/obra-nueva/103792746/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2a/5e/f5/1180547355.jpg,Calle ALISO no number,False,-3.6962228,Guadalix de la Sierra,2,flat,False
2,Madrid,80.0,True,False,{'title': 'Flat in Calle Aliso no number'},False,2,False,True,False,16,2-2ºB,es,True,195900.0,103792712,40.7866284,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 8000.0}",sale,nan,"EXCLUSIVE PROMOTION IN GUADALIX DE LA SIERRA- VAVELO, REAL ESTATE, presents its new VIOLETA Residential development. The project is made up of 51 homes with 2, 3 and 4 bedrooms. Ground floor with large private garden and first floors with wonderful terraces and dream penthouses. The urbanization has a swimming pool, garden area, social room and gym. The homes have a storage room included in the price and 51 parking spaces. The homes are equipped with the latest technology in air conditioning systems, Aerothermal for hot water and underfloor heating with a central gas boiler system and independent meters. The elegant and modern design of the urbanization, together with the development of the project in search of maximum energy efficiency through the building's equipment, make Residencial VIOLETA the best choice to enjoy your new home. Exclusive area due to location and tranquility with bus service, and its location close to all supermarkets, health center and leisure area.",True,{'typology': 'flat'},newdevelopment,2449.0,https://www.idealista.com/obra-nueva/103792712/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/af/e5/1180547322.jpg,Calle ALISO no number,False,-3.6962228,Guadalix de la Sierra,2,flat,False
1,Madrid,85.0,False,False,{'title': 'Flat in Avenida de Alejandro Rubio'},False,2,False,True,False,27,150012,es,False,136900.0,89448961,40.7863542,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 6000.0}",sale,nan,"Apartment with wonderful views in Guadalix de la Sierra! The house is located in an urbanization with large garden areas and a communal pool. This property is divided into an entrance hall, equipped American style kitchen, a living room with access to a terrace of about 25m2 with unbeatable views of the mountains, two bedrooms with fitted wardrobes and a bathroom with bathtub. There is no lift. All exterior has natural gas heating, aluminum windows, stoneware floors and wooden doors. ""Do not miss this opportunity. Come see it! "" CALL US FOR ANY DOUBT WITHOUT COMMITMENT. WE HELP YOU FIND THE MOST PROFITABLE FINANCING. GROUP HOUSE 10; GUADALIX DE LA SIERRA REF. 150012"".",False,{'typology': 'flat'},good,1611.0,https://www.idealista.com/inmueble/89448961/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/7c/f5/965755430.jpg,Avenida de Alejandro Rubio,False,-3.7040297,Guadalix de la Sierra,en,flat,False
2,Madrid,129.0,True,False,{'title': 'Flat in Calle Aliso no number'},False,3,False,True,False,16,5-1ºA,es,True,215900.0,103177251,40.7866284,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 8000.0}",sale,nan,"EXCLUSIVE PROMOTION IN GUADALIX DE LA SIERRA- VAVELO, REAL ESTATE, presents its new VIOLETA Residential development. The project is made up of 51 homes with 2, 3 and 4 bedrooms.Ground floor with large private garden and first floors with wonderful terraces and dream penthouses. The urbanization has a swimming pool, garden area, social room and gym.The homes have a storage room included in the price and 51 parking spaces. The homes are equipped with the latest technology in air conditioning systems, Aerothermal for hot water and underfloor heating with a central gas boiler system and independent meters. The elegant and modern design of the urbanization, together with the development of the project in search of maximum energy efficiency through the building's equipment, make Residencial VIOLETA the best choice to enjoy your new home. Exclusive area due to location and tranquility with bus service, and its location close to all supermarkets, health center and leisure area.",True,{'typology': 'flat'},newdevelopment,1674.0,https://www.idealista.com/obra-nueva/103177251/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/dc/92/1180547360.jpg,Calle ALISO no number,False,-3.6962228,Guadalix de la Sierra,1,flat,False
3,Madrid,139.0,True,False,"{'title': 'Detached house in Calle Encinas, Tilos y Sauces no number'}",True,4,False,nan,False,16,Viv 10,es,nan,398900.0,103158972,40.7871446,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Your new home in Guadalix de la Sierra; We present the RESIDENTIAL ARROYO-HOMES complex - the exclusive 16 CHALETS, located just 5 minutes walk from the center. Semi-detached and independent chalets with 4 bedrooms, three bathrooms on just two levels and on 315 m2 plots, with space for two cars. With communal pool areas and garden areas.",True,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",newdevelopment,2870.0,https://www.idealista.com/obra-nueva/103158972/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/92/a0/1180186792.jpg,"Calle Encinas, Tilos y Sauces no number",False,-3.6952755,Guadalix de la Sierra,nan,chalet,False
