bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus,highlight
1,Madrid,70.0,False,False,{'title': 'Flat'},False,2,False,True,False,21,2401301,es,False,103854331,174000.0,40.3831732,False,nan,sale,"***AGENCY COMMISSION FULLY INCLUDED IN THE LISTING PRICE*** ***ADVICE AND MANAGEMENT UNTIL FINANCING IS SIGNED AT NO ADDITIONAL COST*** ***SAFETY IN YOUR PURCHASE AND PEACE OF MIND IN YOUR SALE*** PROVAN Inmobiliaria offers exterior, centrally located ground floor housing in the municipality of Loches, 10 km from Torrejón de Ardoz. It is composed of two bedrooms with fitted wardrobes. Large separate living room and dining room. Furnished kitchen with access to a 10 m2 patio. Full bathroom with bathtub. Qualities; aluminum windows and double glazing. Interior doors lacquered in white. Floating floors. Armored main entrance door. Individual electric heating at night rate. Located in Loeches, a municipality that has all essential services. medical centers, schools, secondary education institutes. Shops, supermarkets. Communicated with an interurban line that connects with Av de América. Consult us and we will inform you without obligation.",False,{'typology': 'flat'},good,2486.0,https://www.idealista.com/inmueble/103854331/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/2c/20/1202277780.jpg,Loeches,False,-3.4080583,Loeches,bj,flat,False,nan
2,Madrid,132.0,False,False,{'title': 'Flat'},False,3,False,True,False,67,EG5747,es,True,101484887,180890.0,40.3833982,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Alcalá real estate offers a fabulous apartment for sale in a gated community with a pool a few meters from the center. This property consists of 132m² built and 93 m² useful, according to cadastre; This property has a particularity, it consists of 4 rooms, 3 of them double and one single, this fourth room has been removed from the living room, so it could return to its original state. The dimensions of this property and its distribution make this property have many possibilities. It has white PVC tilt-and-turn windows in all rooms of the house with the exception of the bathroom and kitchen. As we enter the property we find a large hall that gives access to the courtesy toilet with window and kitchen. The kitchen is a good size and from it we go out to a large glazed terrace-clothesline-pantry for this space where we find the hot water thermos that supplies the property, we also have the pre-installation of natural gas available. From this entrance hall we go to the first large bedroom (added) and with a built-in wardrobe, from here we go out to the corridor that gives access to the large terrace with very good orientation and with awnings. From this corridor comes the distribution of the other three bedrooms and the full bathroom. The entire floor of the house is rustic stoneware and white lacquered doors. It also consists of a storage room and a covered garage space which is accessed from the rear street of the farm. This urbanization also has a garden area and a swimming pool that gives life to the urbanization in summer for the enjoyment of all the residents. The situation of this property a few meters from the urban center of Loeches, close to local shops and the Loeches police station, with a bus stop at the foot of the property with lines 2 and 20, gives it added value. If this property meets your search requirements, do not hesitate, call us to arrange a visit as soon as possible. If you need to sell to buy, we help you and advise you, do not hesitate, it has the best real estate agency in the entire corridor. If you need financing, we will also help you without this becoming a price increase since we help you for FREE. The meters of the house are contrasted according to cadastre / registry. This announcement is not binding and may contain errors. It is shown for informational purposes and is not contractual. The sales prices do not include legal taxes or deed expenses.",False,{'typology': 'flat'},good,1370.0,https://www.idealista.com/inmueble/101484887/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/13/a0/1185216408.jpg,Loeches,False,-3.4111329,Loeches,2,flat,False,nan
1,Madrid,97.0,False,False,{'title': 'Flat in Vereda Carpetana'},False,2,False,True,False,33,MN4-5494,es,True,103808026,140000.0,40.3975657,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Great ground floor apartment with 2 bedrooms and 1 bathroom, in Loeches. 97 m2 built. 93 useful m2. South orientation. consult 16 m2 passage room. 26 m2 garden. Furnished, equipped kitchen with office. Heating and air conditioning. Built-in wardrobes, double glazed windows and lacquered doors. Furnished negotiable. It has a parking space. Physical doorman 24 hours a day. Swimming pool and paddle tennis court. Elevator and access adapted for people with reduced mobility. DO NOT MISS THIS OPPORTUNITY AND CONTACT US TO MAKE A VISIT. Daurum Estate offers to obtain the best financing tailored to you up to 100% of the purchase and sale value, whether the home is ours or not. INFORMATION WITHOUT COMMITMENT in the same telephone number of the advertisement. In addition, the possibility of renovation services to accommodate the home to your liking.",False,{'typology': 'flat'},good,1443.0,https://www.idealista.com/inmueble/103808026/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/87/8a/1202505242.jpg,Vereda CARPETANA,False,-3.4106212,Loeches,bj,flat,False,nan
1,Madrid,106.0,False,False,{'title': 'Flat'},False,2,False,True,False,68,EG5452,es,True,98426539,139990.0,40.3967812,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Beautiful Loft (Professional Office) in Loeches completely renovated with very good taste to move into. Alcalá real estate puts at your disposal this wonderful loft (Professional Office), In a private urbanization with a doorman (24 hours), in a sentry box at the entrance. Two bedrooms, bathroom, American kitchen and large living room with access to a 25-meter patio where we have two storage cabinets.more parking space.In a private urbanization with security 24 hours a day, 365 days a year.With sports areas (tennis and paddle courts), two swimming pools (adults and children) and green areas. Entering the house we find an armored main door with a security lock, an entrance hall with a large window, a double master bedroom with a built-in wardrobe and a large window and a double communication with the bathroom and the living room, an American kitchen with high and low furniture plus basic appliances, (Ceramic hob and hood), which leads to the large living room with a large window overlooking the patio, a double bedroom with a large built-in wardrobe and a glass window through which a lot of light enters, and a bathroom with a shower and two sinks. The exterior carpentry is white sliding aluminum and automatic electric shutters, connected to the alarm, the interior woodwork, wooden floors with electric radiant heating, the hot water is by electric thermos and the house has air conditioning units with a pump. heat, garage space at the door of it. The ceilings are thermally and acoustically insulated, and the living room wall has been lined with wood. The house has a home automation system connected to the mobile by which you can turn on and off the alarm, lights, heating and hot water and raise and lower the blinds In addition, the house has pre-installation for home cinema. Everything in perfect condition and ready to move into. In the urbanization we find common areas with swimming pools for adults and children, paddle and tennis courts and garden areas.  If you want to live in a quiet area with all the services nearby to make your life easy, do not hesitate to come and see it. Meters of the house collected and contrasted according to cadastre/registry. Do you want to know if they grant you the mortgage? Do you have to sell your house to buy this? Call us and we will inform you of everything for free. Meters verified according to registration and cadastre.  This announcement is not binding and may contain errors.It is shown for informational purposes and is not contractual.The sale prices do not include legal taxes or deed expenses.    .",False,{'typology': 'flat'},good,1321.0,https://www.idealista.com/inmueble/98426539/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/e0/f0/1185217610.jpg,Loeches,True,-3.4121208,Loeches,bj,flat,False,nan
1,Madrid,48.0,False,False,{'title': 'Flat'},False,2,False,True,False,64,EG5582,es,False,99589463,82260.0,40.3844878,False,nan,sale,"Do you want to live in a Madrid Villa with History? At Loeches you can make it happen A few meters from the Monastery of the Immaculate Conception and the Convent of San Ignacio Mártir Alcalá Inmobiliaria puts at your disposal this centrally located 52-meter apartment built according to cadastre. With two large bedrooms with exterior windows, a living room, separate kitchen, and bathroom. In Loeches there are two public nursery schools (García Lorca and El Columpio), and three public schools for Infant and Primary Education (Conde Duque de Olivares, Duque de Alba and Charles Dickens). Finally, there is also a private school where they teach from the first years of infants to pre-university (Montfort). Very well connected with several bus lines, which connect with Madrid and the other three lines link the municipality with others in the area.   These lines are: Line 261: Madrid (Avenida de América) - Nuevo Baztán - Villar del Olmo. Line 280: Coslada (FFCC) - Hospital - Loeches. Line 284: Madrid (Avenida de América) - Velilla de San Antonio - Loeches. Line 320: Arganda del Rey - Alcalá de Henares Line N203: Madrid (Ciudad Lineal) - Coslada - San Fernando - Velilla de San Antonio/Loeches The meters of the house are contrasted according to cadastre/registry. The sales prices do not include legal taxes or deed expenses.  .",False,{'typology': 'flat'},good,1714.0,https://www.idealista.com/inmueble/99589463/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/48/34/1063570894.jpg,Loeches,False,-3.4119796,Loeches,bj,flat,False,nan
1,Madrid,84.0,False,False,{'title': 'Flat'},False,2,False,True,False,64,EG5817_ALQ_OPC,es,False,102287355,212100.0,40.3837477,False,nan,sale,nan,False,{'typology': 'flat'},good,2525.0,https://www.idealista.com/inmueble/102287355/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/e5/50/1150654580.jpg,Loeches,True,-3.4107462,Loeches,bj,flat,False,nan
3,Madrid,205.0,False,False,{'title': 'Detached house'},False,4,False,nan,False,46,2400201,es,nan,103839506,359000.0,40.3921681,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"***AGENCY COMMISSION FULLY INCLUDED IN THE PUBLICATION PRICE. WITHOUT ANY ADDITIONAL COST TO THE BUYER! ** ***ADVICE AND FINANCING MANAGEMENT UNTIL SIGNING AT NO ADDITIONAL COST*** ***SAFETY IN YOUR PURCHASE AND PEACE OF MIND IN YOUR SALE*** PROVAN Inmobiliaria offers this large villa with a 250m2 plot in the municipality of Loeches. LOW LEVEL; Large separate living room, designer fitted kitchen, practical toilet and garage. FIRST FLOOR; 4 bedrooms, one of them used as a dressing room. Master bedroom with en-suite bathroom. Built-in wardrobes and dresses inside. SECOND FLOOR; It has a fully equipped attic. QUALITIES; White lacquered climalit aluminum exterior carpentry. Interior doors in oak-colored wood. Stoneware and parquet floors. Armored main entrance door. Smooth walls throughout the house. Bars on the ground floor and first floor. Recently changed pergola. Pool made in 2020. Automated garage door. Air conditioning with hot and cold pump in living room, kitchen, 3 bedrooms and attic. Electric heating. House located in the Los Conventos urbanization, very close to Torrejón de Ardoz, which has all the essential services. Supermarkets, medical centers, schools, secondary education institutes. Communicated with an interurban line that connects with Av de América. Consult us and we will offer you all the information you need without any type of commitment.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1751.0,https://www.idealista.com/inmueble/103839506/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/31/42/1201892041.jpg,Loeches,False,-3.4175313,Loeches,nan,chalet,False,nan
3,Madrid,160.0,True,False,"{'title': 'Terraced house in Avenida de Bruselas, 7'}",False,3,False,nan,False,10,nan,es,nan,102773211,296000.0,40.392419,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"VILLAS AT THE BEST PRICE ON THE MARKET. ENVIRONMENT WITH VIEWS. PRIVILEGED AREA. RE/MAX Class sells in the Loeches Area, Residential Homes Brussels. A set of 11 VPPL chalets, semi-detached and corner semi-detached houses. Located in the Convents, Brussels Avenue, next to the Montfort school. Excellent distribution. Ground Floor: Large living room, unfurnished open plan kitchen, toilet and 2 closed garage spaces. First Floor: 3 Bedrooms and 2 Full Bathrooms; The master bedroom with en-suite bathroom and terrace, also includes built-in wardrobes in all rooms. Undercover Floor: Solarium, Living Room and Storage Room. Possible extension of the living room, once the house and kitchen enclosure are delivered. All these characteristics make them cozy, comfortable and contemporary homes, with excellent energy efficiency. The semi-detached houses (central) have 160 M2 built on a 150 M2 plot, and the semi-detached houses (corner) have 165 M2 built on a 170 M2 plot. Prices from €260,800 + VAT + Management Expenses. Payment facilities. In the vicinity you can count on all the services: Pharmacies, Schools, Supermarkets, Banks, Public Transportation, etc. All these amenities end up turning these homes into a perfect space for you to have a comfortable and very relaxed life. Its location guarantees a quick trip to the center of Madrid via the A3 or R3. Loeches is located in the Southeast of the Community of Madrid. It is a quiet municipality surrounded by nature, but with the services of any big city.",True,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",newdevelopment,1850.0,https://www.idealista.com/obra-nueva/102773211/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/b3/6c/1166814358.jpg,"Avenida de Bruselas, 7",False,-3.4160454,Loeches,nan,chalet,False,nan
4,Madrid,190.0,False,False,{'title': 'Semi-detached house in Calle Berna'},False,4,False,nan,False,34,V813,es,nan,103688393,353500.0,40.3912887,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"IMMOFACIL. COM ***SELL*** SUPER SEMI-DETACHED VILLA LOCATED IN A RESIDENTIAL AND QUIET AREA OF LOECHES (AGENCY EXPENSES INCLUDED) SEMI-DETACHED VILLA of 190 m2 built, North facing, consists of 4 bedrooms, 2 bathrooms, 2 toilets, garage, storage room, terrace and pool, is distributed over 3 floors: MAIN FLOOR The house is accessed from a front patio with an entrance porch and includes space for a car, a bathroom, a cozy separate living-dining room of approximately 35 m2. with fireplace and access to a sun terrace, pool, and barbecue, large independent kitchen, a small bedroom used as an office ideal for teleworking, and a staircase with access to the first floor FIRST FLOOR has a hall, 3 bedrooms all with built-in wardrobes (the master bedroom with dressing room and toilet), a common bathroom that serves the other two bedrooms. BASEMENT FLOOR: It has approximately 40 m2 that is divided into several rooms such as a large bedroom, a toilet, a living room with a fireplace and a small kitchen. Ideal for your friends and family gatherings. The house has the highest quality with interior wooden doors, tile floors on the ground floor and parquet floors on the first floor, double double glazed windows, individual water from solar panels, heat and cold pump in the living room and bedrooms through Split. Located in a residential area of Loeches, with good communication with access to the R3 and M 206, it is close to schools, nurseries and institutes. ! COME SEE IT, DON'T MISS IT! IDEAL FOR FAMILIES For more information call or consult our website *** REF. V813*** THE SALE PRICE DOES NOT INCLUDE PURCHASE EXPENSES (PATRIMONIAL TRANSFER TAXES, NOTARY-MANAGEMENT, REGISTRATION).",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1861.0,https://www.idealista.com/inmueble/103688393/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/94/7f/1197140467.jpg,Calle Berna,False,-3.4125519,Loeches,nan,chalet,False,nan
3,Madrid,165.0,True,False,"{'title': 'Semi-detached house in Avenida de Bruselas, 7'}",False,3,False,nan,False,10,nan,es,nan,102773220,296000.0,40.392419,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"VILLAS AT THE BEST PRICE ON THE MARKET. ENVIRONMENT WITH VIEWS. PRIVILEGED AREA. RE/MAX Class sells in the Loeches Area, Residential Homes Brussels. A set of 11 VPPL chalets, semi-detached and corner semi-detached houses. Located in the Convents, Brussels Avenue, next to the Montfort school. Excellent distribution. Ground Floor: Large living room, unfurnished open plan kitchen, toilet and 2 closed garage spaces. First Floor: 3 Bedrooms and 2 Full Bathrooms; The master bedroom with en-suite bathroom and terrace, also includes built-in wardrobes in all rooms. Undercover Floor: Solarium, Living Room and Storage Room. Possible extension of the living room, once the house and kitchen enclosure are delivered. All these characteristics make them cozy, comfortable and contemporary homes, with excellent energy efficiency. The semi-detached houses (central) have 160 M2 built on a 150 M2 plot, and the semi-detached houses (corner) have 165 M2 built on a 170 M2 plot. Prices from €260,800 + VAT + Management Expenses. Payment facilities. In the vicinity you can count on all the services: Pharmacies, Schools, Supermarkets, Banks, Public Transportation, etc. All these amenities end up turning these homes into a perfect space for you to have a comfortable and very relaxed life. Its location guarantees a quick trip to the center of Madrid via the A3 or R3. Loeches is located in the Southeast of the Community of Madrid. It is a quiet municipality surrounded by nature, but with the services of any big city.",True,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",newdevelopment,1794.0,https://www.idealista.com/obra-nueva/102773220/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/2d/8f/1166814331.jpg,"Avenida de Bruselas, 7",False,-3.4160454,Loeches,nan,chalet,False,nan
3,Madrid,276.0,True,False,{'title': 'Semi-detached house'},True,4,False,nan,False,132,nan,es,nan,103774946,498000.0,40.3810161,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Spectacular villa in Loeches, on a large corner plot, facing south west, always sunny. Unique in the area due to its dimensions and location, providing great privacy, so much so that it feels like we are on an independent plot. It has an extraordinary design and construction pool. In addition, we find different establishments that enrich it, barbecue, dining room, shed, etc. Through a beautiful hall we enter a cozy living room, and not cozy due to its size, this term used so many times not to say small. In this case, quite the opposite, a large living room with a wrought iron fireplace, a set of centuries-old wooden beams, high-quality parquet flooring, everything perfectly harmonized, offering an environment that exudes warmth, quality and elegance. Another piece of the house that is difficult to forget is the kitchen, an idyllic place to give free rein to your restorative and culinary instincts, as it offers us large dimensions, an impressive countertop and dining area, with direct access to the garden. The rest of the floor is made up of a large garage and toilet. On the first floor we have a nice full shared bathroom. There are also three of the four bedrooms. Of them two large bedrooms with elegant furniture and built-in wardrobes. The master bedroom is simply extraordinary, we once again find those wonderful sets of beams, spectacular flooring and balcony. They finish configuring a wonderful bathroom complete with an oversized shower tray with a hydromassage column. The attic floor provides us with a large studio, equipped with different settings, living room, bedroom and office. It offers us the possibility of installing a bathroom. In summary, this chalet appears to offer a unique combination of space, design, privacy and amenities, making it an attractive place to live or spend leisure time. If you are considering this property, I would recommend contacting a real estate agent for more details and exploring the possibility of visiting it to appreciate it in person.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1804.0,https://www.idealista.com/inmueble/103774946/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/6b/f5/1200999134.jpg,Loeches,False,-3.4156435,Loeches,nan,chalet,False,nan
3,Madrid,273.0,True,False,"{'title': 'Semi-detached house in Avenida del Olivar, 24'}",False,4,False,nan,False,20,1,es,nan,103241171,367900.0,40.3891523,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Las Cimas de Loeches is a new free housing development made up of 10 designer semi-detached houses, with fabulous private plots of 510 m2 each, a private pool option and located in one of the best areas of Loeches. They will be homes built on 2 floors distributed in 4 bedrooms, 3 full bathrooms, living room, 2 large porches on both sides of the house, storage room, 2 parking spaces and will have different customization options. The project has been designed in such a way that you can have the best orientation in each of the rooms, providing the comfort of achieving the best luminosity along with the most absolute tranquility. High-quality construction with Energy Certification A thanks to the materials used, highlighting the low costs and high levels of well-being derived from the aerothermal equipment that produces domestic hot water, heating and cooling, through the underfloor heating/cooling that can be used both in winter like in summer. Its location is privileged, close to the municipalities of Torrejón de Ardoz, Alcalá de Henares, Arganda del Rey and 20 minutes from Madrid, it is a town that has all the necessary services: supermarkets, educational, health, sports, parks. and a great leisure offer.",True,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",newdevelopment,1348.0,https://www.idealista.com/obra-nueva/103241171/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/d4/49/1183008343.jpg,"Avenida del Olivar, 24",False,-3.4102578,Loeches,nan,chalet,False,nan
2,Madrid,94.0,True,False,"{'title': 'Flat in Calle Manzanilla, 4'}",False,2,False,True,False,13,V21 3.1.B,es,True,100686682,198952.0,40.3816859,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"New promotion of 52 EXCLUSIVE homes for free rent in Loeches, C / Manzanilla, 4. Promoted by Residencial Tres, S. Coop. Mad(in constitution). The promotion has a modern design located in the area of greatest expansion. 5 minutes from the center of the municipality. 2 and 3 bedroom homes in a 3-story building. All homes have large terraces from 10 m2 to 130.83 m2. Video intercom, concierge, playground, adult pool and children's pool. oThe houses have a garage and a large storage room in the basement, with the option of acquiring a second place. Furnished kitchen (without appliances), heated towel rail in main bathroom, white lacquered interior carpentry, AC4 floor tiles and stoneware, smooth plastic paint, armored entrance door. Because of its great design and distribution, HESTIA HOMES becomes the best price-quality promotion of Loeches.",True,{'typology': 'flat'},newdevelopment,2117.0,https://www.idealista.com/obra-nueva/100686682/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/9d/9e/692182820.jpg,"Calle Manzanilla, 4",False,-3.4224141,Loeches,1,flat,False,nan
2,Madrid,110.0,True,False,"{'title': 'Flat in Calle Manzanilla, 4'}",False,2,False,True,False,13,V30 1º,es,True,100746251,221251.0,40.3816859,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"New promotion of 52 EXCLUSIVE homes for free rent in Loeches, C / Manzanilla, 4. Promoted by Residencial Tres, S. Coop. Mad(in constitution). The promotion has a modern design located in the area of greatest expansion. 5 minutes from the center of the municipality. 2 and 3 bedroom homes in a 3-story building. All homes have large terraces from 10 m2 to 130.83 m2. Video intercom, concierge, playground, adult pool and children's pool. oThe houses have a garage and a large storage room in the basement, with the option of acquiring a second place. Furnished kitchen (without appliances), heated towel rail in main bathroom, white lacquered interior carpentry, AC4 floor tiles and stoneware, smooth plastic paint, armored entrance door. Because of its great design and distribution, HESTIA HOMES becomes the best price-quality promotion of Loeches.",True,{'typology': 'flat'},newdevelopment,2011.0,https://www.idealista.com/obra-nueva/100746251/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/1b/3b/692182819.jpg,"Calle Manzanilla, 4",False,-3.4224141,Loeches,1,flat,False,nan
2,Madrid,117.0,True,False,"{'title': 'Flat in Calle Manzanilla, 4'}",False,3,False,True,False,15,V32 9.1.A,es,True,103419672,244538.0,40.3816859,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"New promotion of 52 EXCLUSIVE homes for free rent in Loeches, C / Manzanilla, 4. Promoted by Residencial Tres, S. Coop. Mad(in constitution). The promotion has a modern design located in the area of greatest expansion. 5 minutes from the center of the municipality. 2 and 3 bedroom homes in a 3-story building. All homes have large terraces from 10 m2 to 130.83 m2. Video intercom, concierge, playground, adult pool and children's pool. oThe houses have a garage and a large storage room in the basement, with the option of acquiring a second place. Furnished kitchen (without appliances), heated towel rail in main bathroom, white lacquered interior carpentry, AC4 floor tiles and stoneware, smooth plastic paint, armored entrance door. Because of its great design and distribution, HESTIA HOMES becomes the best price-quality promotion of Loeches.",True,{'typology': 'flat'},newdevelopment,2090.0,https://www.idealista.com/obra-nueva/103419672/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/5e/cb/692182818.jpg,"Calle Manzanilla, 4",False,-3.4224141,Loeches,1,flat,False,nan
2,Madrid,120.0,True,False,"{'title': 'Flat in Calle Manzanilla, 4'}",False,3,False,True,False,13,V08: planta baja,es,True,100732279,246059.0,40.3816859,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"New promotion of 52 EXCLUSIVE homes for free rent in Loeches, C / Manzanilla, 4. Promoted by Residencial Tres, S. Coop. Mad(in constitution). The promotion has a modern design located in the area of greatest expansion. 5 minutes from the center of the municipality. 2 and 3 bedroom homes in a 3-story building. All homes have large terraces from 10 m2 to 130.83 m2. Video intercom, concierge, playground, adult pool and children's pool. oThe houses have a garage and a large storage room in the basement, with the option of acquiring a second place. Furnished kitchen (without appliances), heated towel rail in main bathroom, white lacquered interior carpentry, AC4 floor tiles and stoneware, smooth plastic paint, armored entrance door. Because of its great design and distribution, HESTIA HOMES becomes the best price-quality promotion of Loeches.",True,{'typology': 'flat'},newdevelopment,2050.0,https://www.idealista.com/obra-nueva/100732279/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/1b/3b/692182819.jpg,"Calle Manzanilla, 4",False,-3.4224141,Loeches,bj,flat,False,nan
2,Madrid,124.0,True,False,"{'title': 'Flat in Calle Manzanilla, 4'}",False,3,False,True,False,13,V34 10.1.A,es,True,103419666,259011.0,40.3816859,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"New promotion of 52 EXCLUSIVE homes for free rent in Loeches, C / Manzanilla, 4. Promoted by Residencial Tres, S. Coop. Mad(in constitution). The promotion has a modern design located in the area of greatest expansion. 5 minutes from the center of the municipality. 2 and 3 bedroom homes in a 3-story building. All homes have large terraces from 10 m2 to 130.83 m2. Video intercom, concierge, playground, adult pool and children's pool. oThe houses have a garage and a large storage room in the basement, with the option of acquiring a second place. Furnished kitchen (without appliances), heated towel rail in main bathroom, white lacquered interior carpentry, AC4 floor tiles and stoneware, smooth plastic paint, armored entrance door. Because of its great design and distribution, HESTIA HOMES becomes the best price-quality promotion of Loeches.",True,{'typology': 'flat'},newdevelopment,2089.0,https://www.idealista.com/obra-nueva/103419666/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/1b/3b/692182819.jpg,"Calle Manzanilla, 4",False,-3.4224141,Loeches,1,flat,False,nan
2,Madrid,150.0,False,False,{'title': 'Terraced house'},False,3,False,nan,False,6,1344,es,nan,103852835,876000.0,40.3830183,False,nan,sale,Townhouse for sale in Loeches and with 150 m².,False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,5840.0,https://www.idealista.com/inmueble/103852835/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/08/9d/1202222718.jpg,Loeches,False,-3.4176172,Loeches,nan,chalet,False,nan
2,Madrid,99.0,True,False,"{'title': 'Flat in Calle Arganda, 17'}",False,2,False,True,False,10,15,es,True,94300945,208820.0,40.3827674,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"NEW PROMOTION NEW WORK OF 26 HOUSES OF FREE SALE IN LOECHES, CENTRO DEL CASCO. 36 individual garage spaces, car and motorcycle, with pool, paddle, park and children's pool, gardens, included in the price. Arganda Street, 17 with return to Coso Street, 1. The promotion is located in the center of the town center at 100 m. of the townhall. With all services, pharmacy, health center, public transport in residential area and very quiet. Houses of 1 and 2 bedrooms, ground floor with garden and duplex with large terrace. Video intercom, fitted kitchen, air conditioning, community garden, with pool, paddle tennis, playground, children's pool, fully enclosed, in private urbanization. The houses include garage and storage. With excellent value for money. SAGELLIV, with more than 20 years of experience, is faithful to its work philosophy: “WITH DEDICATION, CREATING HOMES. "" We put at your disposal our work team in our office: Plaza de la Villa, 14 - 1º Loeches - Madrid.",True,{'typology': 'flat'},newdevelopment,2109.0,https://www.idealista.com/obra-nueva/94300945/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/97/62/717106621.jpg,"Calle Arganda, 17",False,-3.4101723,Loeches,1,flat,False,nan
2,Madrid,119.0,True,False,"{'title': 'Flat in Calle Arganda, 17'}",False,2,False,True,False,10,13,es,True,94301011,217300.0,40.3827674,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"NEW PROMOTION NEW WORK OF 26 HOUSES OF FREE SALE IN LOECHES, CENTRO DEL CASCO. 36 individual garage spaces, car and motorcycle, with pool, paddle, park and children's pool, gardens, included in the price. Arganda Street, 17 with return to Coso Street, 1. The promotion is located in the center of the town center at 100 m. of the townhall. With all services, pharmacy, health center, public transport in residential area and very quiet. Houses of 1 and 2 bedrooms, ground floor with garden and duplex with large terrace. Video intercom, fitted kitchen, air conditioning, community garden, with pool, paddle tennis, playground, children's pool, fully enclosed, in private urbanization. The houses include garage and storage. With excellent value for money. SAGELLIV, with more than 20 years of experience, is faithful to its work philosophy: “WITH DEDICATION, CREATING HOMES. "" We put at your disposal our work team in our office: Plaza de la Villa, 14 - 1º Loeches - Madrid.",True,{'typology': 'flat'},newdevelopment,1826.0,https://www.idealista.com/obra-nueva/94301011/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/25/92/737620856.jpg,"Calle Arganda, 17",False,-3.4101723,Loeches,1,flat,False,nan
