bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus,highlight
5,Madrid,508.0,True,False,"{'title': 'Detached house in Calle pinar, 18'}",True,11,False,nan,False,82,123456,es,nan,580000.0,96194888,40.5473881,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","RosalHome, presents this independent villa, in a privileged location in Meco, called the painters area, very close to the Belvalle shopping center and Senda de la Plata playground. A few steps away we find the bus stop with lines 220 and 250 that lead to Madrid and Alcalá de Henares. Focusing on this exclusive large independent villa with its 508 m2 built, with not a few rooms 11 in total, it has four bedrooms en suite, all spread over 3 floors and an attic. Things to highlight about the house are the terraces. The main one overlooks the living room that gives access to a wooden porch and this to a pool with hydromassage. In the same living room we find a cassette-type marble fireplace to warm up in cold winters. The bedrooms all have fitted wardrobes, double glazed windows with tilt-and-turn position, security shutters and mosquito nets. Some of them also have air conditioning. The house has a diesel boiler room with a 1500 liter tank and a laundry room. It also has solar panels to heat the running water in the house. The plot has an area of 501 with the possibility of parking for 9 vehicles. Do not give up visiting it where you will see the little details that we have not told you.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1142.0,https://www.idealista.com/inmueble/96194888/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/90/2e/940023984.jpg,"Calle pinar, 18",False,-3.3281669,Meco,nan,chalet,False,nan
3,Madrid,205.0,False,False,{'title': 'House'},False,5,False,nan,False,80,EG5375,es,nan,395000.0,97895439,40.5467,False,nan,sale,nan,"Alcalá Inmobiliaria sells a wonderful corner semi-detached house of 205 m2 built (according to cadastre) on a 309m2 plot, in the best area of Meco, 10 minutes from Alcalá de Henares, with installation of photovoltaic panels from which the house is supplied, light consumption being minimal. Are distributed in 2 plants: On the ground floor, entrance through a front porch, a very bright living room with a large window, an independent kitchen with an island in the center, furnished with basic appliances (oven, hood and ceramic hob) and with access through a porch to the backyard to enjoy with the family. bathroom, pantry closet, 3 bedrooms and en suite bathroom in the main room. On the ground floor we find a completely renovated attic and fitted out as 2 double rooms, a large office and in the main suite bathroom with a shower. On a side plot, garage on the surface, possibility of 3 cars and with a recharging point for an electric car. Heating and hot water with natural gas boiler, double glazed aluminum windows, mosquito nets, fitted wardrobes in all rooms, stoneware floors, 2 air conditioners in the attic and bars throughout the house. Very well connected and with easy access by the N-II road, all public services, supermarkets, doctors, schools, buses, etc. COME VISIT IT!   Do you want to know if they grant you the mortgage? Do you have to sell your house to buy this? Call us and we will inform you of everything for free. Meters of the house collected and contrasted according to cadastre/registry. The sales prices do not include legal taxes or deed expenses.  .",False,{'typology': 'chalet'},good,1927.0,https://www.idealista.com/inmueble/97895439/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/7c/6f/1185218303.jpg,Meco,False,-3.336319,Meco,nan,chalet,False,nan
3,Madrid,150.0,False,False,{'title': 'House'},False,4,False,nan,False,73,EG5571,es,nan,352000.0,99496662,40.5472567,False,nan,sale,nan,"Alcalá real estate puts at your disposal a magnificent villa in Meco. Terraced house consists of an entrance patio, hall, fully furnished kitchen, living room with access to the backyard and garage converted into a room, bathroom with shower and storage room. On the second floor we have three wonderful spacious rooms with a common bathroom and an en-suite in a double room that also has a rough attic. The back of the house has an individual pool, a magnificent glazed porch, stoneware and oak doors, natural gas, climalit aluminum windows and fitted wardrobes are some of the qualities that we have, it is worth highlighting the work that was done in all the part rear with the pool the porch the room and the bathroom of the garage adapted for people with reduced mobility. The house is located very close to the Belvalle shopping center, easy access and exit to Alcalá de Henares and Madrid, do not miss this opportunity to acquire a house with a special charm, call to receive more information or to arrange a visit before reserve it. Do you want to know if they grant you the mortgage? Do you have to sell your home to buy this? Call me and we'll give you a free valuation   The meters of the house are contrasted according to cadastre/registry. This announcement is not binding and may contain errors.It is shown for informational purposes and is not contractual.The sale prices do not include legal taxes or deed expenses. 42 .",False,{'typology': 'chalet'},good,2347.0,https://www.idealista.com/inmueble/99496662/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/de/66/1185216962.jpg,Meco,False,-3.3300527,Meco,nan,chalet,False,nan
4,Madrid,260.0,False,False,{'title': 'Terraced house in Calle Tratado de Roma'},False,4,False,nan,True,21,CG-70931-0001 YOLANDA,es,nan,440000.0,101260300,40.5489706,False,nan,sale,nan,"OPPORTUNITY! NEGOTIABLE PRICE! 260 m² semi-detached single-family homes for sale, with 4 bedrooms located in the town of Meco, province of Madrid. Meco is well connected by road, through the M-121 and M-116 road accesses and with interurban buses. The area has various equipment, post office, restaurants, supermarkets, sports center, bank office, parks, etc. Built in 2008, these semi-detached houses sit on 307 m² plots and consist of a basement, ground floor and first floor, connected to each other by an internal staircase. They have an area of 260 m² and are distributed in a living-dining room, a separate kitchen, furnished with upper and lower cabinets, 4 bedrooms with built-in wardrobes and 3 bathrooms and a terrace, ready to become your next home. Good qualities inside, wooden floors, heating and pre-installation of air conditioning. The unbuilt plot is used as a garden area. With the services of Solvia you can find the home you need. Get started right now by asking for more information. A person close to you will attend to you personally.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1692.0,https://www.idealista.com/inmueble/101260300/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/97/4c/1116144095.jpg,Calle Tratado de Roma,False,-3.3350901,Meco,nan,chalet,False,nan
4,Madrid,322.0,True,False,{'title': 'Detached house in Greco'},False,4,False,nan,False,23,CG-93952-0001,es,nan,550000.0,102294900,40.5466556,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Solvia offers a magnificent 322 m² independent Villa for sale, with 4 bedrooms located in the town of Meco, province of Madrid. Built in 1998, this independent villa sits on a 500 m² plot, consists of 3 floors, semi-basement, ground floor and first floor connected to each other by internal stairs and has an area of 322 m². It is distributed in a living-dining room with a fireplace, an independent kitchen, 4 bedrooms with fitted wardrobes, 4 bathrooms, a cellar, a storage room, an entrance porch and a rear porch, ready to become your next property. The unbuilt plot is used as a garden. The house is well connected, with nearby bus stops for interurban lines and through the M-116 and M-121 road accesses. The area has varied equipment, health center, supermarket, restaurants, sports center, etc. With the services of Solvia you can find the home you need. Get started right now by asking for more information. A person close to you will attend to you personally.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1708.0,https://www.idealista.com/inmueble/102294900/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/bd/cf/1150897629.jpg,Greco,False,-3.3323893,Meco,nan,chalet,False,nan
4,Madrid,272.0,True,False,{'title': 'Terraced house in Calle Tratado de Roma'},False,4,False,nan,False,23,CG-70931,es,nan,440000.0,101304783,40.5470083,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Solvia offers 260 m² semi-detached single-family homes for sale, with 4 bedrooms located in the town of Meco, province of Madrid. Meco is well connected by road, through the M-121 and M-116 road accesses and with intercity buses. The area has varied equipment, post office, restaurants, supermarkets, sports center, bank office, parks, etc. Built in 2008, these semi-detached houses sit on 307 m² plots and consist of a basement, ground floor and first floor, connected to each other by internal stairs. They have a surface area of 260 m² and are distributed in a living-dining room, an independent kitchen, furnished with high and low cabinets, 4 bedrooms with built-in wardrobes and 3 bathrooms and a terrace, ready to become your next property. Good qualities inside, wooden floors, heating and pre-installation of air conditioning. The unbuilt plot is used as a garden area. With the services of Solvia you can find the home you need. Get started right now by asking for more information. A person close to you will attend to you personally.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1618.0,https://www.idealista.com/inmueble/101304783/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/12/19/1117633009.jpg,Calle Tratado de Roma,False,-3.3381173,Meco,nan,chalet,False,nan
4,Madrid,322.0,True,False,{'title': 'Detached house in El Greco'},True,4,False,nan,False,20,C/El Greco. Meco,es,nan,550000.0,103078399,40.5528057,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Spacio Barceló, experts in real estate consulting, presents you with this great opportunity: Independent single-family home located in Meco. This single-family home is located in a completely consolidated area that brings together all services, and is fully equipped with health centers, green areas, shops, sports centers, restaurants, etc. The house is distributed over several floors, a semi-basement floor, ground floor and first floor. It has a constructed area of 322 m2 built. The ground floor is distributed in a spacious living room with fireplace, separate unfurnished kitchen, 1 bedroom and 1 full bathroom. The first floor is distributed in 3 bedrooms, one of them the master bedroom with dressing room and full bathroom en suite, and 2 double bedrooms with full bathroom. 500 m2 plot It has a swimming pool, garage, cellar, and storage room. Porch at the main entrance and porch in the back area. Offers are being studied. Financing up to 100% after a feasibility study by the banking entity. Don't miss the opportunity to visit this wonderful property. Call now and request an in-person visit to see this great property. Thank you for choosing us.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1708.0,https://www.idealista.com/inmueble/103078399/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/ea/43/1177333464.jpg,El Greco,False,-3.3282227,Meco,nan,chalet,False,nan
2,Madrid,85.0,True,False,{'title': 'Duplex in Travesía del Fresno'},True,1,False,True,False,54,11319,es,False,126000.0,101887352,40.5566157,False,nan,sale,nan,"Negotiable price. Pass offer 100% financing!. Without agency commission and without providing endorsements! without entry, only with your payroll and contributing the writing expenses! dumb. 85 duplex apartment, in good condition. First floor: large living room, fitted kitchen, toilet. Ground floor: large bedroom with 2 built-in wardrobes, bathroom. Wooden and stoneware floor, pine doors, aluminum windows. In bidding period until 07/28/2023. We do not charge you a commission, either for the sale of the house or for the processing of the loan!",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1482.0,https://www.idealista.com/inmueble/101887352/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/87/d0/1137203641.jpg,Travesía del Fresno,False,-3.3322713,Meco,bj,duplex,False,nan
2,Madrid,85.0,True,False,{'title': 'Duplex in Travesía Fresno'},True,1,False,True,False,32,8257,es,False,126000.0,101893191,40.5566116,False,nan,sale,nan,"DUPLEX - APARTMENT! 100% FINANCING! Housing in MECO in TWO heights! Watch video! WITHOUT endorsement! ONLY with your INCOME and the EXPENSES of deeds! nothing else! YOUR property for LESS than rent! 8257 - DUPLEX-APARTMENT distributed: MAIN floor or entrance: a large living room, kitchen and toilet. GROUND floor: bedroom, bathroom with bathtub and fitted wardrobes. Good option as a FIRST HOME or to buy RENT. With YOUR income, WITHOUT guarantees! 100% FINANCING! you can have your HOUSE in PROPERTY. You ONLY have to have the WRITING EXPENSES and the rest is FINANCED by the bank up to 100% of the purchase value. NO COMMISSIONS! NOT for the SALE of the house, nor for the processing of the LOAN! As simple as that. EACH client is unique, each purchase is unique, each home is unique. 100%! FINANCING! NO ENTRY! ONLY with your INCOME and DEED EXPENSES! Nothing else! HMImobiliaria turning dreams into homes since 1989!",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1482.0,https://www.idealista.com/inmueble/101893191/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/65/f8/1137387889.jpg,Travesía Fresno,False,-3.3327099,Meco,bj,duplex,False,nan
3,Madrid,227.0,True,False,{'title': 'Detached house in Francia'},True,4,False,nan,False,55,JP-3001,es,nan,420000.0,103104262,40.5533617,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"We are in the town of Meco, one of the most rising towns in the community of Madrid due to its privileged location, we can enjoy the peace and tranquility of a town while having all the services and unbeatable access to the capital through the R2; Today we are going to see a property built in 2008, very well maintained and bright. Firstly, it should be noted that we are faced with an independent villa of 227 m² built on a plot of 601 m² with the possibility of building a private pool. Accessing the house through the main door we find the hall/distributor, from which, On the right hand side we will find a large fully furnished kitchen from where we can access the dining room through a sliding door. Returning to the hall, we will find on the left the access to the garage from inside the house, as well as a storage room. If we continue advancing we will find a very large living room, very bright as it has windows in different orientations, and which has communication with the dining room, making the social part of this home offer us many possibilities; It also has a built-in pellet boiler and hot air outlet installation in all rooms.Finally, we have a guest room with a full bathroom with a bathtub. Through the stairs we will access the upper floor where we will find a distributor to the 3 bedrooms, being very spacious and bright, especially the master bedroom, which also has an en-suite bathroom with a bathtub; Finally, back in the hall we will find a complete bathroom with a shower tray. It should be noted that all the walls are smooth, the windows have thermal breaks, we have hot air outlets from the boiler in all rooms, as well as air conditioning in all bedrooms and the living room. If we stand on the plot, we will find on the left the garage, - which as we already mentioned has access to the house - consists of an electric lift gate, as well as the carriage access, which was renovated by removing the swing doors and installing a sliding door. Electric with safety photocell.To the left of the garage, we also have a garage with enough space for up to 5 vehicles.Surrounding the house we will find a large, bright and sunny plot, except for some flower beds. Combining the IPZ, PROPERTY, PRICE AND AREA we find a spacious and well-kept property with 4 bedrooms and 3 bathrooms, separate living room and dining room, garage with access to the property and a large plot, located in the best and most recent area of the town As for the price, we are talking about a property with a price very consistent with the area and the available meters. Regarding the area, it should be noted that it is located in the best area of the town, with schools, supermarkets, less than 3 minutes away. bus stops and everything you need to have a comfortable and quiet life. If you are thinking of buying a spacious and bright house in Meco (Madrid), Grupo Amboss, your real estate boutique in the community of Madrid, offers you the possibility of visiting this property accompanied by the best professionals.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1850.0,https://www.idealista.com/inmueble/103104262/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/88/c1/1178431880.jpg,Francia,False,-3.3281257,Meco,nan,chalet,False,nan
