labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,newDevelopmentFinished,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
nan,False,{'title': 'Flat in Calle Orense no number'},Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5d/04/8d/1177641176.jpg,131.0,658.0,False,24,True,Cadalso de los Vidrios,es,False,-4.4619202,{'typology': 'flat'},True,True,flat,3,False,Calle Orense no number,103082872,B14.01,False,86200.0,bj,sale,https://www.idealista.com/obra-nueva/103082872/,True,"Phase 4 on sale! Promotion of grouped 3 and 4 bedroom villas with a cooperative plot, in an urbanization with common areas and surveillance in Cadalso de los Vidrios, Entrepinos Urbanization. All homes have a surface parking space. The development has landscaped common areas with a swimming pool. In the urbanization there is a social club with a swimming pool, paddle tennis and tennis courts, a multipurpose court, a soccer field, and a terrace with a cafeteria.",nan,False,40.3135926,False,2
nan,False,{'title': 'Terraced house in pedro álvarez no number'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ea/13/9f/1100963849.jpg,218.0,771.0,False,52,True,Cadalso de los Vidrios,es,nan,-4.4425021,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False,False,chalet,3,False,pedro álvarez no number,100849409,1623,nan,168000.0,nan,sale,https://www.idealista.com/inmueble/100849409/,nan,"Completely renovated house in an urban area of about 218 meters between the premises and the house. The house has: - main room of about 14 m2, with a large built-in wardrobe, double window and access to a large terrace. - 2 rooms of about 12m2, one of them with a built-in wardrobe and both are very bright. - bathroom of about 8m2, fully furnished with shower, video and sink with new furniture. - Fully equipped and furnished independent kitchen, brand new. - Very spacious living room of about 22m2, French fireplace and access to a beautiful terrace. gress floors, electric heating, double glazed aluminum windows, completely renovated house. It has a 109m2 premises, fully prepared. Shelves, wide façade and large shop windows, a good opportunity to enter and set up your business. GREAT OPPORTUNITY.",nan,False,40.3025149,False,1
nan,False,{'title': 'Flat in Calle Orense no number'},Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/c1/99/1177639172.jpg,93.0,702.0,False,24,True,Cadalso de los Vidrios,es,False,-4.4619202,{'typology': 'flat'},True,True,flat,2,False,Calle Orense no number,103082839,B14.04,False,65300.0,1,sale,https://www.idealista.com/obra-nueva/103082839/,True,"Last households on sale! Promotion of 2 and 3 bedroom apartments and grouped 3 and 4 bedroom villas with a cooperative plot, in an urbanization with common areas and surveillance in Cadalso de los Vidrios, Entrepinos Urbanization. All homes have a surface parking space. The development has landscaped common areas with a swimming pool. In the urbanization there is a social club with a swimming pool, paddle tennis and tennis courts, a multipurpose court, a soccer field, and a terrace with a cafeteria.",nan,False,40.3135926,False,1
nan,False,{'title': 'Detached house in Calle Valencia'},Madrid,renew,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/02/75/1194496175.jpg,139.0,1079.0,False,54,False,Cadalso de los Vidrios,es,nan,-4.4611217,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,4,False,Calle Valencia,103534769,NAV4578,nan,150000.0,nan,sale,https://www.idealista.com/inmueble/103534769/,nan,"This villa is at Calle Valencia, 28648, Cadalso de los Vidrios, Madrid. It is a villa, built in 2005, that has 110 m2 and has 3 rooms and 2 bathrooms. It includes jardín,. , floor tiles, mountain views, luminous, to reform, heating oil, green area and warehouse.",nan,False,40.3164944,False,2
nan,False,"{'title': 'Detached house in Calle Amapola, 18'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/6e/33/1182396351.jpg,228.0,1206.0,False,30,True,Cadalso de los Vidrios,es,nan,-4.4341318,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,4,False,"Calle Amapola, 18",103161706,3577-00227,nan,274999.0,nan,sale,https://www.idealista.com/inmueble/103161706/,nan,"In the magnificent and unique municipality of Cadalso de los Vidrios, an independent 2-storey villa for sale on a 570 m2 plot. The property consists of: MAIN FLOOR Entrance hall. Access to the 40 m2 living room and exit to the terrace porch. Kitchen with office of 17 m2. 1 master bedroom with built-in wardrobe. A second bedroom also with a built-in wardrobe. 1 complete outdoor bathroom with jacuzzi. Garage also enabled as a multipurpose room, with a bar and toilet. FIRST FLOOR 2 bedrooms, one of them also main, with air conditioning and built-in wardrobes. 1 full exterior bathroom with shower. Located in the space under the stairs there is a small storage room. The plot has 2 added rooms, one of them enabled as a storage room and the other where the wood boiler is located, which serves the entire house. Interior wooden carpentry and aluminum windows with double glazing. The plot is completely flat and with very good views of the mountains.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.306111,False,2
nan,False,{'title': 'Semi-detached house in fuente la peluquera'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/60/64/1057514105.jpg,109.0,1073.0,False,33,False,Cadalso de los Vidrios,es,nan,-4.4318863,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",False,False,chalet,3,False,fuente la peluquera,99853594,4422,nan,117000.0,nan,sale,https://www.idealista.com/inmueble/99853594/,nan,"GLASSES SCADDLER Urbanization El Mirador detached house 109 meters built The house has an entrance hall, an independent kitchen fully furnished with electrical appliances, vitro, dishwasher, oven, washing machine.. . Living-dining room of about 20. meters, with fireplace, with large windows, lots of light. Full bathroom. Extraordinary terrace of about 40 meters with beautiful views of the mountains. On the ground floor (connected by internal staircase) are the 3 bedrooms, 2 of them with fitted wardrobes, 1 toilet, this floor communicates directly with the plot. The house has electric heating, iron windows. To enter to live. 397 meters of land, very used, with an orchard area, private pool of 6 x 3.5 meters, treatment room, barbecue of Work. Next to the Tórtolas reservoir. In the middle of nature, just 1 hour from Madrid. A 10-minute drive from the San Juan Reservoir. Madrid beach. Great opportunity, come visit it! We are also builders and reformers with more than 20 years of experience in the sector We advise you and budget without commitment the house of your dreams We have the best professionals and construction technicians.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3112476,False,2
nan,False,{'title': 'Detached house in Calle Badajoz'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/29/be/1172101274.jpg,168.0,1125.0,False,38,False,Cadalso de los Vidrios,es,nan,-4.4599139,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,3,False,Calle Badajoz,102928516,FHOG - 2136,nan,189000.0,nan,sale,https://www.idealista.com/inmueble/102928516/,nan,"This villa is at Calle Badajoz, 28648, Cadalso de los Vidrios, Madrid. It is a villa, built in 2005, that has 168 m2 of which 104 m2 are useful and has 3 rooms and 2 bathrooms. It has chimenea, exterior, jardín, private bathroom, half bathroom, . and luminous.  Find more.",nan,False,40.317662,False,2
nan,False,{'title': 'Detached house in Mallorca'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/05/d7/1133547523.jpg,200.0,1290.0,False,36,False,Cadalso de los Vidrios,es,nan,-4.4669751,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,2,False,MALLORCA,101780812,3222,nan,258000.0,nan,sale,https://www.idealista.com/inmueble/101780812/,nan,"GLASSES SCADDLER In the Entrepinos urbanization, a beautiful independent wooden villa with pool and 1800 plot of land is sold Dispose of: ENTRANCE FLOOR -Furnished kitchen with pantry, all new appliances with access to a terrace - Spacious living room with fireplace -Bathroom with shower tray with porcelain floors 1st FLOOR -Hall of about 8 meters with distributor -Room of about 25 meters with two large built-in wardrobes, lots of light -Room of about 12 meters -Bathroom with shower Boiler room with oil boiler, storage room and cellar Solar panels installed and working 48 meter garage Solarium terrace of about 65 meters with spectacular views Covered pool area climalit windows Exterior lighting of the entire plot electric entrance gate With a bus stop in the same urbanization reaching Principe Pio-Madrid, Common sports areas paddle tennis, tennis, basketball, soccer, ping pong and community pool. Bar Restaurant, civic center, Supermarket, Library with internet access. Just one hour from Madrid 10 minutes from the San Juan Reservoir to enter to live COME VISIT IT!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3133778,False,2
nan,False,{'title': 'Village house in Calle Nueva'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/cb/e7/1192680228.jpg,177.0,847.0,False,4,False,Cadalso de los Vidrios,es,nan,-4.4465711,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}",True,False,countryHouse,3,False,Calle Nueva,103538470,9307463,nan,150000.0,nan,sale,https://www.idealista.com/inmueble/103538470/,nan,"This villa is at Calle Nueva, 28640, Cadalso de los Vidrios, Madrid. It is a villa, built in 2006, that has 177 m2 of which 151 m2 are useful and has 3 rooms and 3 bathrooms. It includes terrace, cocina amueblada, abanca, parking and wardrobe.",nan,False,40.3036041,False,2
nan,False,{'title': 'Village house in Calle Nueva'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/52/0e/1192680264.jpg,209.0,718.0,False,6,False,Cadalso de los Vidrios,es,nan,-4.4467898,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}",True,False,countryHouse,3,False,Calle Nueva,103538471,9307462,nan,150000.0,nan,sale,https://www.idealista.com/inmueble/103538471/,nan,"Hannan-Piper Real Estate presents an excellent opportunity to acquire a semi-detached house of 174,32 m2, developed in four floors, distributed in basement with a diaphanous space in rough ground floor with garage with access to the house, living-dining room with exit to a patio of 166 m2, independent fitted kitchen and a bathroom first floor with three bedrooms (the main one with dressing room) and two bathrooms (one of them en suite) second floor with two rooms without defined use. Stoneware floors, individual hot water by electric boiler. In Hannan-Piper Real Estate we have real estate experts with more than 25 years of experience in the sector and the area, who will help, guide and advise you to make the buying process a pleasant, quick and easy one. IMPORTANT INFORMATION: Due to the fact that this property comes from a bank restructuring fund the information described in this advertisement may contain errors in both its description and price; therefore the information contained herein is not binding, and the interested party should seek complementary information. The advertiser is not responsible for its content. Please ask for more information without obligation.",nan,False,40.3030153,False,2
nan,False,{'title': 'Estate in km1.3 carretera 542 no number'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/b7/7e/1191404682.jpg,240.0,496.0,False,53,True,Cadalso de los Vidrios,es,nan,-4.4415951,"{'typology': 'countryHouse', 'subTypology': 'countryHouse'}",False,False,countryHouse,7,False,km1.3 carretera 542 no number,103498816,nan,nan,119000.0,nan,sale,https://www.idealista.com/inmueble/103498816/,nan,"MQpropiedades by InmoALAMIA *****SELLS EXCLUSIVELY***** RUSTIC! Single-family home (registered) with approx. 240 m². distributed over 2 independent floors; 4650 m² plot, fully fenced. Low level: 30m² living room with fireplace. 3 rooms kitchen and full bathroom. First floor: 30m² living room with fireplace and spectacular views. 4 bedrooms kitchen and bathroom. Attic: closed Tool room of approximately 45m². Light, through solar panels and diesel generator. Water, by survey. 16 meter deep well, with water all year round. Brick septic tank. Estate to update; Fully fenced and with good access from the road. Exterior, with beautiful panoramic views. Location: 1 km from the town and bus stop on Avenida Constitución. At 1:30 a. m. by bus to Madrid (Príncipe Pio) Cadalso de los Vidrios is a municipality and town in Spain belonging to the Community of Madrid. It is located about 80 km southwest of the capital of Spain, on the border with the provinces of Toledo and Ávila. It has a population of 3,203 inhabitants The property is mortgageable because it is registered. Free financial advice For more information and visits; Also contact by WhatsApp at 679_679_614.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.2903204,False,2
nan,False,{'title': 'Terraced house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/64/1e/1199351327.jpg,74.0,622.0,False,20,False,Cadalso de los Vidrios,es,nan,-4.4402502,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",False,False,chalet,3,False,Cadalso de los Vidrios,103760578,RP3112024122775,nan,46000.0,nan,sale,https://www.idealista.com/inmueble/103760578/,nan,"REDPISO MADRID SUROESTE offers you a semi-detached house for sale in Cadalso de los Vidrios, municipality of the Sierra Oeste of Madrid. The house has a constructed area of 74m² distributed over a ground floor and attic. The current state of the house is to be completely renovated with multiple possibilities for reform. It consists of a living room, kitchen, three bedrooms and a bathroom. Excellent location, surrounded by all types of shops and services, next to the urban center. A residential place where you will have everything you need at your fingertips. The town of Cadalso de los Vidrios is located about 80km away. from Madrid. In a natural environment that combines olive trees and vineyards in a landscape of abundant tree vegetation complete with pines and oaks. Town with several assets of cultural interest such as the Palace of Villena and its gardens, the Church of Our Lady of the Assumption, Fuente de los Álamos.. . In the surroundings of Cadalso de los Vidrios, you can also find interesting and varied routes for hiking. Not far away is the San Juan Reservoir and the Iruelas Valley, on the banks of the Burguillo Reservoir. Cadalso de los Vidrios is reached by road: N-V until connecting with the M-507. Secondary road: N-V, exit San José de Valderas, to take the C-501 until connecting with one of the following: the M-541 at Pelayos de la Presa, the N-403 at San Martín de Valdeiglesias until connecting with the M-542 or directly along the M-542 past San Martín de Valdeiglesias. By public transport: Bus lines 545 and 546 from the Príncipe Pio bus station in Madrid. Call us without obligation and we will coordinate your visit. Don't hesitate to take advantage of this opportunity!",nan,False,40.303865,False,1
