bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,topPlus,highlight
1,Madrid,72.0,True,False,"{'subtitle': 'Getafe Centro, Getafe', 'title': 'Flat in Calle Verónica'}",False,3,False,True,False,46,LCM26272-Fuenlabrada,es,False,103877455,144900.0,40.3034769,False,nan,sale,nan,"Incredible opportunity to acquire an apartment for sale in a quiet area next to the Getafe Air Base! This bright 72 m² property has a spacious living room, a functional kitchen, 3 bedrooms and 1 full bathroom. In addition, you can enjoy a terrace ideal for relaxing outdoors and a practical pantry. With high ceilings and stoneware floors, this apartment offers good insulation thanks to its aluminum windows. In addition, it is located in an area with all services nearby and with easy access to the Center of Getafe. Do not hesitate to contact our FINANZATE Financial Intermediation Department to receive advice without obligation and at no cost. Take advantage of this investment opportunity and schedule a visit to discover everything this wonderful apartment offers!",False,{'typology': 'flat'},good,2013.0,https://www.idealista.com/inmueble/103877455/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/bb/18/1202966904.jpg,Calle Verónica,False,-3.7265181,Getafe Centro,Getafe,2,flat,False,nan
2,Madrid,128.0,True,False,"{'subtitle': 'Getafe Centro, Getafe', 'title': 'Duplex in Calle Hospital de San José'}",False,3,True,True,False,59,GRI-56,es,False,102928266,289000.0,40.3053757,False,nan,sale,nan,"This dúplex is at Calle Hospital de San José, 28901, Getafe, Madrid, on floor 2. It is a sunny dúplex, built in 2000, that has 128 m2 of which 105 m2 are useful and has 3 rooms and 2 bathrooms. It is bohemian property. It includes centrally located, individual natural gas heating, concrete structure, windows climalit, good condition, security cameras, security door, luminous, equipped kitchen, ático, exterior, floor tiles, insurance, smooth walls, furnished, aire acondicionado, dúplex, parquet floor, south orientated, cocina amueblada, renovated, singular, wardrobe, alarma, natural gas and puerta blindada.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,2258.0,https://www.idealista.com/inmueble/102928266/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/7c/56/1172887740.jpg,Calle Hospital de San José,False,-3.729151,Getafe Centro,Getafe,2,duplex,False,nan
1,Madrid,79.0,True,False,"{'subtitle': 'San Isidro, Getafe', 'title': 'Flat in Calle Torrejón de Velasco, 14'}",False,3,False,True,False,30,DH_00086,es,True,100765952,164990.0,40.3010669,True,nan,sale,nan,"DIOROHOME Real Estate Intermediation (Contact: 623 122 446) offers a house with a fantastic corner terrace and FULLY exterior in the San Isidro neighborhood: It has 3 bedrooms, a large terrace (11m²), with 79m² built (74m² useful), elevator and very close to Toledo street. It has an entrance hall with armored door, 3 bedrooms, living room with access to a large corner terrace, fitted kitchen, bathroom, elevator, in good condition. Qualities: Parquet flooring, wood interior carpentry, aluminum double glazing exterior carpentry, armored door, individual heating (natural gas), hot/cold pumps in all rooms, gotelé walls. Free Financial Advice of up to 100% financing (According to client profile). Services: - Close to C/Toledo (100m), Schools and Pharmacies. - Distance suburban RENFE Getafe Central: 800m. - Distance Metro-South Alonso de Mendoza: 200m. - Distance from El Greco Ambulatory: 250m. - Madrid Bus Stop Distance: 100m. - Close to Getafe III shopping center. - Next exit A-42, M-50 and M-45 and Nassica, Parque-Sur shopping centers. Located in the immediate vicinity of the city center, schools, shopping area, pharmacies, supermarkets..",False,{'typology': 'flat'},good,2088.0,https://www.idealista.com/inmueble/100765952/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/f8/60/1098179746.jpg,"Calle Torrejón de Velasco, 14",False,-3.7318714,San Isidro,Getafe,3,flat,False,nan
1,Madrid,65.0,True,False,"{'subtitle': 'Juan de la Cierva, Getafe', 'title': 'Flat in Extremadura'}",False,3,True,True,False,33,1428-1183,es,False,102905053,150000.0,40.3146665,False,nan,sale,nan,"ALFA CHAMBERI puts this home at your disposal in Getafe, very close to the UNIVERSITY and very well connected to L-12 Juan de la Cierva and Getafe Industrial and El Casar Cercanías Station. It is a second floor without elevator, distributed in an independent equipped kitchen, living room with small terrace, full bathroom and three bedrooms. Exterior carpentry with climalit glass, individual natural gas heating and hot and cold air conditioning. Ideal as an investment or to move into. Don't hesitate to call for more information and make an appointment to see it.",False,{'typology': 'flat'},good,2308.0,https://www.idealista.com/inmueble/102905053/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/fa/fe/1171358615.jpg,Extremadura,False,-3.7191338,Juan de la Cierva,Getafe,2,flat,False,nan
3,Madrid,220.0,True,False,"{'subtitle': 'Getafe norte, Getafe', 'title': 'Terraced house'}",False,4,True,nan,False,56,5463BS,es,nan,103112551,496000.0,40.3222801,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"This villa is at 28903, Getafe, Madrid. It is a villa, built in 1997, that has 220 m2.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,2255.0,https://www.idealista.com/inmueble/103112551/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/a1/6c/1178703627.jpg,Getafe norte,False,-3.7135848,Getafe norte,Getafe,nan,chalet,False,nan
1,Madrid,57.0,True,False,"{'subtitle': 'La Alhóndiga, Getafe', 'title': 'Flat'}",False,2,True,True,False,22,005546-797,es,False,102768929,120000.0,40.3069508,False,nan,sale,nan,"We invite you to discover this home located in Getafe. Located in a privileged area, surrounded by commercial areas and very well connected. The property has two large bedrooms, one of them with the exclusivity of being equipped with a private jacuzzi. It also has a hall, a charming living room with large windows and an American kitchen that is fully equipped for home cooking. The property has a storage room and a beautiful bathroom with a shower and hydromassage column. Contact us now to set a day and time for you to visit this home, which without a doubt may be what you need.",False,{'typology': 'flat'},good,2105.0,https://www.idealista.com/inmueble/102768929/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/26/1d/1166665961.jpg,La Alhóndiga,False,-3.7399318,La Alhóndiga,Getafe,bj,flat,False,nan
2,Madrid,100.0,False,False,"{'subtitle': 'Universidad, Getafe', 'title': 'Flat'}",False,3,False,True,False,24,5373AL,es,True,103877089,277000.0,40.3127505,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"C. R. HOMES INMOBILIARIA sells a 100 M2 apartment, with 3 BEDROOMS and 2 BATHROOMS, TERRACE, in a building WITH ELEVATOR, GARAGE AND STORAGE ROOM in Getafe-Juan de la Cierva Very BRIGHT EXTERIOR housing of 100 M2, distributed in a large living-dining room with access to an outdoor TERRACE, a furnished and EQUIPPED kitchen, three large bedrooms with BUILT-IN WARDROBES, and two complete RENOVATED bathrooms with a shower. The house has AIR CONDITIONING, CLIMALIT windows, stoneware floors, SOLID OAK doors, walls painted in gotelét. 100 M2 apartment, with 3 BEDROOMS and 2 BATHROOMS, TERRACE, in a building WITH ELEVATOR, GARAGE AND STORAGE ROOM. As for the location, it is located on AVENIDA DE ESPAÑA, next to the Los Ángeles health center, pharmacies, supermarkets, bus stops and just 2 minutes from the JUAN DE LA CIERVA METRO (Line-12 with connection to a suburban stop Getafe Central C-4 and one stop from Cercanías el Casar line C-3). COMMUNITY: €135 WITH WATER AND CENTRAL HEATING IBI 420 TAKE THE CHANCE! We manage your home purchase and its financing, we will offer you a range of financing possibilities from which you can choose the one that best suits your needs. You won't have to worry about anything, we take care of all the paperwork. REQUEST INFORMATION WITHOUT COMMITMENT. REQUEST INFORMATION WITHOUT COMMITMENT. We can also assist you in person at our offices: C. R. HOMES in FUENLABRADA in Plaza de España 3 TLF C. R. HOMES in GETAFE on Avenida de España 13 TLF WE WILL BE HAPPY TO ASSIST YOU. ADDRESS 3ºC GETAFE C. R. 赫塔菲之家 - 100 平方米的房子。露台、車庫、儲藏室、電梯。 房子位於三樓，設有 3 間臥室的入口大廳、2 間帶淋浴的浴室、陽光明媚的客廳和設備齊全的廚房。 公寓擁有以下品質：粗陶地板、CLIMALIT 窗戶、冷熱空調。 Title: Juan de la Cierva 、小學、體育中心等。 。 。 社區費：135歐元 房地產稅：420歐元 Chinese者。 我們合您需求的。您無需擔心任何事情，我們會處理一切。.",False,{'typology': 'flat'},good,2770.0,https://www.idealista.com/inmueble/103877089/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/6e/6e/1202953897.jpg,Universidad,False,-3.7228906,Universidad,Getafe,3,flat,False,nan
1,Madrid,68.0,False,False,"{'subtitle': 'Getafe Centro, Getafe', 'title': 'Flat in Calle Hospital de San José'}",False,2,False,False,False,32,MANU-HOSPITAL,es,False,103877465,159000.0,40.30684,False,nan,sale,nan,"TIZONA GETAFE REAL ESTATE GROUP sells this FABULOUS RENOVATED APARTMENT, in one of the most sought-after areas of the city center, surrounded by avenues, parks, health centers, schools, institutes, public transport, next to Madrid Street, commuter station and Getafe Central metro, shopping and leisure area. It is a house with 2 large bedrooms, living room, kitchen and bathroom with shower and ventilation window, TO ENTER TO LIVE, INTERIOR, VERY BRIGHT, AIR CONDITIONING AND NATURAL GAS HEATING. IDEAL for families and couples, at a very competitive price that we recommend seeing, do not miss this GREAT OPPORTUNITY WE OFFER YOU. If the home falls within your search parameters, leave us a phone number. and the salesperson will contact you to clarify any questions you may have and organize a visit. INTERMEDIATION FEES INCLUDED IN THE PRICE. TAXES NOT INCLUDED.",False,{'typology': 'flat'},good,2338.0,https://www.idealista.com/inmueble/103877465/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/18/e7/1202966819.jpg,Calle Hospital de San José,False,-3.7301706,Getafe Centro,Getafe,3,flat,False,nan
1,Madrid,70.0,True,False,"{'subtitle': 'Getafe Centro, Getafe', 'title': 'Flat in Calle San José de Calasanz'}",False,3,True,True,False,12,C18/23,es,False,102892888,148000.0,40.3138903,False,nan,sale,nan,"✔ ARCO COMERCIALIZACIÓN OFFERS YOU EXCLUSIVELY! ✔ Housing located in the heart of Getafe, a few meters from the Renfe Central station, Metro line 12 and urban and interurban buses. Urban line 2 and interurban lines 428 (Getafe - Valdemoro) and 468 (Getafe - Griñón). Also very close to the Toledo highway (A-42) to which you will have easy access by car. It is located on the third floor without an elevator, although there is an approved proposal for its possible installation in the short/medium term. Property description: ✔ Living room with access to terrace. ✔ 3 bedrooms ✔ Kitchen ✔ 1 full bathroom It has natural gas heating and air conditioning with heat pump. At the entrance there is a large closet/pantry. * The area is fully consolidated and has all kinds of services. ✔ Commercial gallery ✔ Supermarkets ✔ Bars and restaurants ✔ Schools ✔ Etc. It is very close to the town hall and Madrid Street, where you will also find a multitude of shops of all kinds. The area has several schools, both Public and Chartered: * Arranged: ✔C.C.IMMACULATE ✔C.C.DIVINE PASTOR ✔C.C.SAN JOSÉ-FESD ✔C.C.NAZARENE JESUS ✔C.C.MENGUAL SCIENTIA * Public: ✔C.AND.I.P.SACRED HEART ✔C.AND.I.P.SAN JOSE CALASANZ ✔C.AND.I.P.EMPEROR CHARLES V ▶▶▶▶▶ WE DO NOT CHARGE COMMISSION TO THE BUYING PARTY ◀◀◀◀◀ Furthermore, if you need it, we can get you financing of up to 100% with very good conditions and without any additional cost. ☎ DON'T LET IT GO AND CALL US! ☎ Arco Comercialización, is a new construction real estate marketing company (belonging to the Fogesa Group) founded in 1996 with more than 6,000 homes sold in these more than 25 years of experience, which opens its method and experience to the second-hand market in 2016. Likewise, Arco Comercialización has a large portfolio of potential clients, who are looking for housing throughout the Community of Madrid and Toledo. The Arco Comercialización team is multidisciplinary and has legal, consulting and marketing professionals to give you the best service in the purchase and sale of your home, whether free or protected. We work with very competitive fees in the sector and offer you an exclusive and personalized service. Contact us without obligation!",False,{'typology': 'flat'},renew,2114.0,https://www.idealista.com/inmueble/102892888/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/3a/c5/1172176635.jpg,Calle San José de Calasanz,False,-3.7306191,Getafe Centro,Getafe,3,flat,False,nan
1,Madrid,70.0,True,False,"{'subtitle': 'Universidad, Getafe', 'title': 'Flat'}",False,3,True,True,False,18,5455PJ,es,False,102082884,139000.0,40.3171697,False,nan,sale,nan,"This flat is at 28903, Getafe, Madrid, on floor 1. It is a sunny flat, built in 1971, that has 70 m2 and has 3 rooms and 1 bathrooms. It has aluminum windows, storage room included, storage room, good condition, aire acondicionado, centrally located, south orientated, terraza, cocina amueblada, west facing, luminous, equipped kitchen, puerta blindada, individual natural gas heating, exterior and floating floor.",False,{'typology': 'flat'},good,1986.0,https://www.idealista.com/inmueble/102082884/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/e0/ba/1143641015.jpg,Universidad,False,-3.7213698,Universidad,Getafe,1,flat,False,nan
1,Madrid,103.0,True,False,"{'subtitle': 'Getafe Centro, Getafe', 'title': 'Flat in Calle Magdalena, 36'}",False,4,False,True,False,18,W-CAS52884468,es,True,103852154,284050.0,40.3043724,True,nan,sale,nan,"Charming apartment for sale in Getafe, Madrid. With a privileged location, this property has 4 bedrooms, a cozy living-dining room and a kitchen with access to a patio. In addition, it has 1 full bathroom and is located in a building with an elevator. This apartment is surrounded by services, shops, restaurants, educational centers and green areas, which provides great comfort and quality of life. In addition, it has easy access to all types of public transport, as well as the A-42 and M-406 roads. Don't miss the opportunity to contact us at Casitashome Inmobiliaria, where you will find the largest range of properties at the best price guaranteed. Discover our wide real estate offer and find the perfect house for you. Are you looking for a ground floor or an apartment without an elevator? We have options for all tastes!",False,{'typology': 'flat'},good,2758.0,https://www.idealista.com/inmueble/103852154/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/7a/aa/1202197994.jpg,"Calle Magdalena, 36",False,-3.729903,Getafe Centro,Getafe,bj,flat,False,nan
2,Madrid,130.0,True,False,"{'subtitle': 'Getafe Centro, Getafe', 'title': 'Flat'}",False,3,True,True,False,58,5728,es,True,103086201,399900.0,40.3082713,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"VIVALTA presents this magnificent 130 m2 home in one of the best areas of Getafe. This home is in perfect condition, ready to move into. With a functional distribution, it has a large independent living room with access to a terrace which will give a lot of lighting to your home, a large hall, a fully equipped kitchen, 3 bedrooms and 2 full bathrooms with a shower.   Located on the second floor of a stately building in the heart of Getafe, it has an elevator, parking space and storage room in the same building. The house has high quality materials, stoneware floors, smooth walls, a fully equipped kitchen and a bathroom with the best qualities. The apartment is located in one of the best areas of Getafe, very close to the Getafe Town Hall and the famous Cibelina. This area is in high demand due to its proximity to services such as schools, health centers, pharmacies, supermarkets.   Communication is excellent with access to public transport less than 10 minutes away (Getafe Central) as well as the main highways of Madrid (A-42, A-4). If you are interested, do not hesitate to call our agency to arrange a visit.",False,{'typology': 'flat'},good,3076.0,https://www.idealista.com/inmueble/103086201/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/4c/a1/1177791481.jpg,Getafe Centro,False,-3.7273559,Getafe Centro,Getafe,2,flat,False,nan
1,Madrid,70.0,False,False,"{'subtitle': 'Getafe Centro, Getafe', 'title': 'Flat in Calle Vergara, 1'}",False,2,False,True,False,24,DH_00082,es,False,100531184,150000.0,40.3076106,True,nan,sale,nan,"DIOROHOME Real Estate Intermediation (Contact: 623 122 446) offers a house with a terrace in the Getafe Centro neighborhood: It consists of 2 bedrooms, terrace, with 70m² built (66m² useful), very close to C/Madrid. It has an entrance hall with an armored door, 2 bedrooms, a living room with access to a terrace, a fitted kitchen, a bathroom with a shower, in excellent condition. Qualities: Stoneware floor, sapelly interior carpentry, white lacquered tilt-and-turn double glazing exterior carpentry, armored door, individual heating (natural gas), gotelé walls. Orientation East. Free Financial Advice of up to 100% financing (According to client profile). Services: - Close to Plaza del Ayutamiento and Calle Madrid, Schools and Pharmacies. - Distance suburban RENFE Getafe Central: 400m. - Madrid Bus Stop Distance: 100m. - Close to Getafe III shopping center. - Next exit A-42, M-50 and M-45 and Nassica, Parque-Sur shopping centers. Located in the immediate vicinity of the city center, schools, shopping area, pharmacies, supermarkets..",False,{'typology': 'flat'},good,2143.0,https://www.idealista.com/inmueble/100531184/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/25/cc/1090805319.jpg,"Calle Vergara, 1",False,-3.7307756,Getafe Centro,Getafe,2,flat,False,nan
3,Madrid,232.0,False,False,"{'subtitle': 'Perales del Rio, Getafe', 'title': 'Semi-detached house in Calle Octavio Paz, 2'}",False,4,False,nan,False,37,DH_00125,es,nan,103874995,460000.0,40.3205033,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"DIOROHOME REAL ESTATE INTERMEDIATION exclusively offers: Incredible semi-detached house for sale! This property is in excellent condition, built in 2016. Enjoy large common areas with swimming pool, sports and children's area. In addition, it has a private property for greater tranquility. The house is distributed over 3 floors. On the ground floor, you will find a spacious 24m² living-dining room, an 11m² equipped kitchen, a 3.70m² bathroom with a shower, a 8.50m² single room and access to a 48m² backyard with a barbecue and artificial grass. On the first floor, there are two single bedrooms and a 14m² master bedroom with a full dressing room, en-suite bathroom and access to a terrace. It also has a full bathroom with a bathtub. In the basement, there is a 22m² cellar and a 39m² garage with automated door and boiler room. The communal areas include a swimming pool, sports and children's area. In addition, the private property has a doorman and access control for greater security. The qualities include underfloor heating, smooth walls, white lacquered oak doors, double-glazed windows, hot/cold air conditioning pump, automated garage, boiler and solar panel on the roof. This semi-detached house stands out for its great brightness and its privileged location in front of the common areas. In addition, the private property has a doorman for greater comfort. Don't miss the opportunity to acquire this home. Additionally, we offer free financial advice with up to 90% financing. Contact us right now!",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1983.0,https://www.idealista.com/inmueble/103874995/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7a/cf/24/1202889631.jpg,"Calle Octavio Paz, 2",False,-3.6547749,Perales del Rio,Getafe,nan,chalet,False,nan
1,Madrid,75.0,True,False,"{'subtitle': 'Getafe Centro, Getafe', 'title': 'Flat in Calle Casarrubuelos'}",False,3,False,True,False,7,Casarrubuelos,es,True,103872376,273000.0,40.308136,False,nan,sale,nan,"""Iberpisos offers exclusively: excellent 3-bedroom home with optional garage in the center of Getafe"" Housing consisting of: 3 bedrooms, Furnished kitchen room, full bathroom, The house has a large private terrace. Qualities: Cover: flat with thermal insulation. Facade: with thermal and acoustic insulation finished in porcelain. Exterior carpentry: lacquered PVC with double climalit glass 4-12-4 Interior Carpentry: with armored access door to the home, interior doors and closet fronts in white lacquered wood. Flooring: Living room, entrance hall, stairs, floating floor distributors, top quality porcelain bathrooms. Paint: Smooth finish in light color. Kitchen: Furnished with high and low furniture in water-repellent agglomerate, with natural stone countertop, ceramic hob, oven and extractor hood. Electricity: Schneider type plugs and switches Sanitaryware and faucets: Single-lever faucets and sanitaryware with Teka brand cushioned drop lid, resin shower tray. Heating and hot water: Aerothermal heating with underfloor heating and domestic hot water. Terraces: Outdoor stoneware. The seller reserves the right to make modifications that, officially authorized, are motivated by technical, legal or commercial requirements during their execution; as long as they do not cause harm to the buyer. The published images and plans are merely illustrative. Other options: 1st exterior floor, 2 bedrooms, floor constructed area 46.95m2; price €229,920 Estimated completion of conditioning, September 2024. The house has excellent communication, close to Getafe Central and metro, steps from the pedestrian Madrid street, it has bus stops, schools, pharmacies and institutes very close. Better make a visit and don't be left wanting to get a home at the best price in the area. Possibility of financing with our IBP FINANCING department, with the best market conditions. Visit us at Calle Madrid 97.",False,{'typology': 'flat'},good,3640.0,https://www.idealista.com/inmueble/103872376/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/93/41/1202878862.jpg,Calle Casarrubuelos,False,-3.7327607,Getafe Centro,Getafe,bj,flat,False,nan
1,Madrid,60.0,True,False,"{'subtitle': 'San Isidro, Getafe', 'title': 'Flat in Calle Ciempozuelos'}",False,1,False,True,False,5,Ciempozuelos,es,True,103871731,188000.0,40.3034927,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"""Iberpisos exclusively offers: excellent 1-bedroom home with garage in the San Isidro area"" The house that consists of: 1 bedroom, Furnished kitchen, full bathroom, Qualities: Cover: flat with thermal insulation. Facade: with thermal and acoustic insulation finished in porcelain. Exterior carpentry: lacquered PVC with double climalit glass 4-12-4 Interior Carpentry: with armored access door to the home, interior doors and closet fronts in white lacquered wood. Flooring: Living room, entrance hall, stairs, floating floor distributors, top quality porcelain bathrooms. Paint: Smooth finish in light color. Kitchen: Furnished with high and low furniture in water-repellent agglomerate, with natural stone countertop, ceramic hob, oven and extractor hood. Electricity: Schneider type plugs and switches Sanitaryware and faucets: Single-lever faucets and sanitaryware with Teka brand cushioned drop lid, resin shower tray. Heating and hot water: Aerothermal heating with underfloor heating and domestic hot water. Terraces: Outdoor stoneware. The seller reserves the right to make modifications that, officially authorized, are motivated by technical, legal or commercial requirements during their execution; as long as they do not cause harm to the buyer. The published images and plans are merely illustrative. Other options: 2nd exterior floor, 2 bedrooms, floor constructed area 77.54m2; price €238,000 3rd floor exterior, 1 bedroom, floor constructed area 60m2, price €195,000 3rd floor exterior, 2 bedrooms, floor constructed area 77.54m2; price €238,000 4th exterior floor, 3 bedrooms, attic built area 93.27m2, price €420,000 Estimated completion of conditioning, September 2024. The house has excellent communication, close to the Alonso Mendoza metro, of the Getafe City Council, it has bus stops, schools, pharmacies and institutes very close. Better make a visit and don't be left wanting to get a home at the best price in the area. Possibility of financing with our IBP FINANCING department, with the best market conditions. Visit us at Calle Madrid 97.",False,{'typology': 'flat'},good,3133.0,https://www.idealista.com/inmueble/103871731/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/4a/e8/1202781488.jpg,Calle Ciempozuelos,False,-3.7344939,San Isidro,Getafe,2,flat,False,nan
1,Madrid,106.0,True,False,"{'subtitle': 'Getafe Centro, Getafe', 'title': 'Flat in Calle Serranillos'}",False,2,False,True,False,6,Calasanz,es,True,103872356,236505.0,40.3111153,False,nan,sale,nan,"""Iberpisos offers exclusively: excellent 2-bedroom home with optional garage in the center of Getafe"" Housing consists of: 2 bedrooms, Furnished kitchen room, full bathroom, Private terrace of 25m2. Qualities: Cover: flat with thermal insulation. Facade: with thermal and acoustic insulation finished in porcelain. Exterior carpentry: lacquered PVC with double climalit glass 4-12-4 Interior Carpentry: with armored access door to the home, interior doors and closet fronts in white lacquered wood. Flooring: Living room, entrance hall, stairs, floating floor distributors, top quality porcelain bathrooms. Paint: Smooth finish in light color. Kitchen: Furnished with high and low furniture in water-repellent agglomerate, with natural stone countertop, ceramic hob, oven and extractor hood. Electricity: Schneider type plugs and switches Sanitaryware and faucets: Single-lever faucets and sanitaryware with Teka brand cushioned drop lid, resin shower tray. Heating and hot water: Aerothermal heating with underfloor heating and domestic hot water. Terraces: Outdoor stoneware. The seller reserves the right to make modifications that, officially authorized, are motivated by technical, legal or commercial requirements during their execution; as long as they do not cause harm to the buyer. The published images and plans are merely illustrative. Other options: Loft on the ground floor, price €125,010 2nd exterior floor, 2 bedrooms, floor constructed area 68.17m2; price €290,000 Estimated completion of conditioning, September 2024. The house has excellent communication, close to Getafe Central and metro, steps from the pedestrian Madrid street, it has bus stops, schools, pharmacies and institutes very close. Better make a visit and don't be left wanting to get a home at the best price in the area. Possibility of financing with our IBP FINANCING department, with the best market conditions. Visit us at Calle Madrid 97.",False,{'typology': 'flat'},good,2231.0,https://www.idealista.com/inmueble/103872356/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/a8/96/1202862345.jpg,Calle Serranillos,False,-3.7291291,Getafe Centro,Getafe,bj,flat,False,nan
4,Madrid,250.0,False,False,"{'subtitle': 'Sector 3, Getafe', 'title': 'Detached house in Calle Islas Azores'}",False,5,True,nan,False,65,ventachalets3,es,nan,101442373,585000.0,40.2847103,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","This villa is at Calle Islas Azores, 28905, Getafe, Madrid. It is a villa that has 250 m2 and has 5 rooms and 4 bathrooms. Besides, it includes furnished kitchen and it includes individual natural gas heating, building with parking lot, windows climalit, exterior, aire acondicionado, luminous, piscina, import 2022-10-10 18:13: 00, barbacoa, storage room included, good condition, natural gas, garage included, terraza, parquet floor, equipped kitchen and wardrobe.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2340.0,https://www.idealista.com/inmueble/101442373/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/e6/9f/1122077321.jpg,Calle Islas Azores,False,-3.7540476,Sector 3,Getafe,nan,chalet,False,nan
2,Madrid,87.0,True,False,"{'subtitle': 'Universidad, Getafe', 'title': 'Flat in Calle Madrid'}",True,3,False,False,False,28,CLK00/3414,es,True,102510438,220000.0,40.312494,False,nan,sale,nan,"Exclusive brand new apartment located in the Getafe neighborhood, in Madrid. WE ARE OWNERS! Enjoy all the advantages of buying directly from the property. The house is located on the 1st interior floor with an elevator. It has a total area of 87 m², distributed in living room and dining room, open equipped kitchen, 3 bedrooms and 2 bathrooms. In addition, it has an elevator, fitted kitchen, built-in wardrobes, air conditioning and reduced mobility accessibility. Located in the Getafe neighborhood, on Madrid Street, it will allow you to be close to everything you need such as the Getafe Campus of the Carlos III University, the Police Station and the Getafe University Hospital just 7 minutes by car. At the same time, it is close to supermarkets, restaurants, schools, gyms, bus stops, the Juan de la Cierva (L12), Getafe Central (L12) and Renfe (C4 and C4b) metro stations. Schedule your visit and we will accompany you throughout the entire process. Call us from Monday to Friday from 9:00 a. m. to 8:00 p. m. The house has been completely renovated and is represented by real images after the completion of the work.",False,{'typology': 'flat'},good,2529.0,https://www.idealista.com/inmueble/102510438/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/05/c6/aa/1192938553.jpg,Calle Madrid,False,-3.7282452,Universidad,Getafe,1,flat,False,nan
2,Madrid,147.0,True,False,"{'subtitle': 'Getafe norte, Getafe', 'title': 'Flat in Calle Concha Espina'}",False,3,False,True,False,18,CAS42870866,es,True,103852228,327260.0,40.3258226,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Apartment for sale in Getafe, Madrid. This cozy property is located on the 1st floor of a building with an elevator. With a perfect distribution, it has three bedrooms, a bright living-dining room, an equipped kitchen and two full bathrooms. Located in the center of Getafe, you will be close to schools, supermarkets, banks, libraries, pharmacies, post offices, sports centers, the El Bercial metro station and the Las Margaritas Universidad train station. In addition, you will enjoy excellent accessibility through multiple connections and easy access to the M-45. Don't miss the opportunity to find the perfect home, at Casitashome Inmobiliaria we offer you the largest range of properties at the best price guaranteed. Discover our wide real estate offer and find your new home!",False,{'typology': 'flat'},good,2226.0,https://www.idealista.com/inmueble/103852228/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/78/0f/1202199211.jpg,Calle Concha Espina,False,-3.7264482,Getafe norte,Getafe,1,flat,False,nan
