bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus
4,Madrid,300.0,True,False,{'title': 'Semi-detached house in Calle San Roque'},False,4,False,nan,False,47,silvia pedrezuela,es,nan,360000.0,100312195,40.7459055,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Discover your new home! We present you an incredible opportunity to live in a unique and cozy place.This magnificent property combines elegance and comfort, offering you the perfect space to create unforgettable memories.Located in a prime location, you will enjoy the tranquility of a residential neighborhood, with easy access to services and amenities. An incredible corner semi-detached house, with spectacular views of the mountains and an excellent location, will be your new home in Pedrezuela.A cozy home that will excite you! The house consists of 300 m2 that are distributed over 4 floors: On the access floor to the house we find: a spacious and bright hall with a built-in wardrobe, a toilet with a window, a large and bright fully furnished kitchen, access stairs to the different floors, a spacious living-dining room with a fireplace and access to a terrace and stairs leading down to the garden and office area. On the second floor: a spacious and spectacular master bedroom with en-suite bathroom, dressing area and terrace, and 2 bedrooms and 1 full bathroom (the house originally had 4 rooms, but one of them was given to the master bedroom). On the third floor: 60 m2 attic, with Velux windows and full bathroom with shower. On the ground floor we find: two gardens of 70 m2 each (one at the entrance of the property and the other at the back with a porch that is also accessed from the garage), entrance to the garage with capacity for 3 vehicles, a small hall to access the upper floors and a laundry area. Housing with excellent qualities: smooth paint, stoneware floors on the ground floor, flooring on the bedroom floor, white PVC windows with thermal and acoustic bridge break, mosquito nets, armored door and individual heating by Bexi diesel boiler with capacity for 1,000 Lts.Garage door and automatic access with remote control. The house is located in the urban area, very close to the bus stop, with establishments of all types of services (supermarkets, pharmacy, bakeries, cafes, bars and restaurants, veterinary clinic, outpatient clinic, schools, etc.as well as impressive views. Outstanding features: * Large spaces full of natural light. * Rustic and elegant design. * Kitchen equipped with appliances. * Large and cozy bedrooms with built-in wardrobes. * Spectacular views. This property is ideal for those looking for the perfect combination of contemporary lifestyle and functionality.Don't miss the opportunity to see your new home! Contact us now to schedule a visit and discover for yourself all the wonders that this property has to offer.Welcome to your new home!",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1200.0,https://www.idealista.com/inmueble/100312195/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/90/d5/1077595728.jpg,Calle San Roque,False,-3.6067117,Pedrezuela,nan,chalet,False
5,Madrid,500.0,True,False,{'title': 'Detached house in Calle León'},False,6,False,nan,False,40,nan,es,nan,580000.0,100839101,40.731111,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","I have the pleasure of selling this wonderful house. Designed and built by the owners who have not skimped on quality, design and elegance. It is impossible to describe this beautiful house. Detached villa in the Montenebro Urbanization of 492 meters built, 425 useful meters. Access floor, a large and very bright entrance with armored door Entrance to the living room with sliding doors in Cherry wood that give elegance to the room, 95-meter living room on two levels with a closed fireplace, direct access to the terrace of about 25 meters with a granite ceiling and wooden beams. Furnished kitchen with access from the dining room and hall. From the dining room you go up a flown staircase with solid oak steps with a glass and aluminum railing that give the living room elegance and modernity. These stairs lead us to an independent apartment with a living room with another fireplace, a large bedroom with 2 dressing rooms and a built-in wardrobe. Access to the large bathroom tiled with emperador marble with a jacuzzi, sauna and shower, everything is designed to be a place to relax and enjoy free time. In the other part of the house there are 4 large bedrooms and 2 full bathrooms. Ground floor where we find an office/bedroom, bathroom with shower, large garage, wonderful cellar to enjoy with family and friends. Gym, four for the boiler, storage room. Corner plot with stoneware brick fence around the house. Automatic garage door, access door with telephone. 10x5 pool, outdoor jacuzzi, both with solar panels to heat the water and enjoy the pool and jacuzzi at any time of the year. Outside toilet, barbecue area with wood oven. In addition, there is a 1000-liter tank with a solar panel to heat the water in the house. Housing qualities, ivory marble floors throughout the house except in the apartment that has wooden floors with underfloor heating. The interior carpentry with modern and elegant doors in cherry wood. Paint smoothing with veglas. Folding and tilt-and-turn exterior carpentry in PVC with double glazing, aluminum shutters and security bars. False plasterboard ceiling with insulation. Aluminum radiators. Double exterior wall around the foundations with a gallery to avoid possible leaks. Exterior and interior alarm system. Galopa stoneware brick façade from Valladolid. Gabled roof with ceramic tile. The urbanization has a social club, sports center with 6 tennis courts, 2 paddle tennis courts, fronton, skating rink, mini golf course, volleyball, petanque. Large community pool with large lawn, swings. Food store, multipurpose warehouse. One of the best developments on the Burgos highway. The Montenebro urbanization is 2 kilometers from the municipality of Pedrezuela. It is at kilometer 43 of the Burgos highway. Half an hour from Madrid.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1160.0,https://www.idealista.com/inmueble/100839101/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/db/f0/1101391929.jpg,Calle León,False,-3.624142,Pedrezuela,nan,chalet,False
2,Madrid,117.0,False,False,{'title': 'Detached house in Diseminado Cr Guadalix'},True,4,True,nan,False,78,PEDREZUELA,es,nan,380000.0,102634764,40.7618255,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"This villa is at diseminado cr guadalix, 28723, Pedrezuela, Madrid, at barajas-alameda. It is a villa, built in 1976, that has 325 m2 and has 4 rooms and 2 bathrooms.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,3248.0,https://www.idealista.com/inmueble/102634764/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/b5/e2/1162042345.jpg,Diseminado Cr Guadalix,False,-3.6062634,Pedrezuela,nan,chalet,False
3,Madrid,177.0,False,False,{'title': 'Semi-detached house in Alto de Santa Ana'},False,4,False,nan,False,26,00259,es,nan,367000.0,103843389,40.7425776,False,nan,sale,nan,"Beautiful semi-detached house with pool in Pedrezuela, 171m2 plot, built. 177m2, distributed over three floors. * Main floor, large kitchen with office and views of the pool, large living room with fireplace, guest toilet, laundry room, storage room, garden. * First floor master bedroom with bathroom included, two bedrooms and a shared bathroom, all with built-in wardrobes. *open plan attic with built-in wardrobes. Very good location near the exit to the N1, sports center, playground, shopping center, bus stop. South orientation, Pellet fireplace heating and attic air conditioning.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,2073.0,https://www.idealista.com/inmueble/103843389/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/0b/65/1201930389.jpg,Alto de Santa Ana,False,-3.5952159,Pedrezuela,nan,chalet,False
3,Madrid,307.0,True,False,{'title': 'House'},True,4,False,nan,False,37,REF_21763,es,nan,426000.0,103051263,40.7641456,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Detached house or chalet for sale in Pedrezuela Chalet in harmony with nature, independent, pool, dream views.Energy Certification B. Safti Spain and Sanz by Safti has the honor of exclusively presenting to “Uttak” this independent villa in fusion with its natural environment in the Pedrezuela Regional Park Protected Natural Area in the private urbanization La Atalaya Real, adapted to environmental sustainability and with a B Energy Certification that, together with exceptional views of the Pedrezuela Reservoir and the Sierra de Guadarrama National Park, makes this 307 m2 home built on a 613 m2 plot a unique place to establish your residence. The elements that have been used in its construction and decoration compete to give us outstanding comfort for living, both inside with a living room, four bedrooms, a cellar, a lower living room with a bar, three full bathrooms, one of them with a whirlpool bathtub. It also has three closed terraces inside, the “Gran Mirador”, another terrace next to the living room decorated in natural stone from Segovia with a fireplace and another terrace in front of the pool with a gym, the unused pool currently has air conditioning, a solarium and an interior garage for one vehicle with the possibility of electrical connection and more than three exterior parking spaces in front of the plot. It is worth highlighting the richness incorporated into the interior of the home along with its decoration of its main living room and dining room with a ceiling height of 3.3 m, its large fireplace with stone and wood cassette that conveys elegance and connection with nature.These materials and their tones are undoubtedly inspired by a rustic style, which is intensified thanks to the sunlight that reaches every corner of the home, evoking positive sensations and great comfort in your future home with mountain views. It has been built with high quality materials with comprehensive renovations, highlighting the height of its rooms with wooden ceilings, an independent chalet to enjoy all year round less than 100 meters from the reservoir. Located in Pedrezuela and just 3 km from the urban center, it has shops, a health center, pharmacies, a library, hotels, restaurants and tourist places just 43 km from Madrid and 28 km from the Airport. We do not charge fees to the purchasing party.Don't miss the opportunity to acquire this unique and exceptional property! Contact us today to arrange a visit or request more personalized and detailed information.",False,{'typology': 'chalet'},good,1388.0,https://www.idealista.com/inmueble/103051263/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/9b/01/1199093476.jpg,Pedrezuela,False,-3.6159513,Pedrezuela,nan,chalet,False
2,Madrid,403.0,True,False,{'title': 'House'},False,4,False,nan,False,50,CG-05360-0001,es,nan,380000.0,100588387,40.7363606,False,nan,sale,nan,"Isolated single-family home, composed of two floors above ground level and a semi-basement floor, forming part of the Montenebro Urbanization, located in the town of Pedrezuela, Madrid.It has an area of 403 m² and a plot of 991 m².It is distributed in a semi-basement, which consists of: Game room, dressing room, garage, pantry, bathroom and boiler room.Ground floor, which consists of: Living room, dining room, living room, hall, kitchen, bathroom and porch and upper floor, which consists of: Four bedrooms, dressing room and two bathrooms.Good conservation and maintenance of existing infrastructure in the environment, such as: paving, sewage, public lighting, drinking water, electricity, gas, telephone network, garden areas, etc.Communications by regular line buses and private vehicles.With Solvia's services you will be able to find the home you need and secure your investment with the best of specialized advice.Get started right now by asking for more information.A person close to you will attend to you personally.The Property is unfinished, appearing in the property registry as under construction.It is recommended that the purchaser obtain professional advice before making the purchase decision. The Property will be transmitted (I) as a certain body and at a lump sum (II) as a whole, inseparable (III) in the registry and cadastral state in which it is located (IV) in the physical state, qualities, legal, urban planning, administrative, licenses, protection, conservation and cleaning in which it is (V) up to date with Expenses and Taxes that by Law correspond to the Seller and (VI) without provision of services and supplies. The Purchaser will assume (I) the physical situation and state of conservation (II) the urban situation (III) the discrepancies between the physical reality and the registry and cadastral reality or in the space of the Property (IV) the registry and cadastral adequacy of the Property.(V) the documents that are necessary to proceed, if applicable, to the registration of the Property in the Property Registry as a finished Property, such as CFO, Occupation/Habitability License, Notarial Certificate, etc. The Property will not be responsible for the (I) state of conservation (II) visible and apparent defects (III) registry or cadastral regularization (IV) space discrepancies that may exist (V) any costs, expenses, fees, tariffs or taxes derived from the above. The sale price of this Property has been determined based on the above circumstances, which have led to a lower value thereof, and which must be expressly accepted by the purchaser in the formalization of the Property transfer. .",False,{'typology': 'chalet'},good,943.0,https://www.idealista.com/inmueble/100588387/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/72/84/1092717856.jpg,Pedrezuela,False,-3.6328866,Pedrezuela,nan,chalet,False
3,Madrid,210.0,False,False,"{'title': 'Semi-detached house in Calle del refugio, 12'}",False,3,False,nan,False,59,RefugioPedrezuela,es,nan,449000.0,103462194,40.7426988,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"GRUPO LMG OFFERS FOR SALE a spectacular semi-detached house of 210 square meters distributed over 4 floors and a 120 square meter plot, where every corner has been carefully improved to provide you with maximum comfort and lifestyle. Upon entering, you will be greeted by a charming hall with wooden enclosure and Velux window, creating a welcoming entrance full of natural light. The spacious living room, equipped with a channeled fireplace, not only provides heat, but also distributes that cozy feeling to each room thanks to its cleverly placed pipes. The kitchen, designed for enjoyment and functionality, has direct access to the garden, allowing you to combine comfort and nature. Additionally, on the main floor, you will find a guest toilet and a built-in wardrobe for greater practicality. Climb the elegant marble staircase with a wrought iron railing with unique shapes and discover the comfort on the second floor. The master bedroom features a built-in mirrored closet, while the bathroom with a jetted tub adds a touch of luxury to your daily routine. The additional bedrooms, one double for children and one double, along with another full bathroom with a shower, offer space and comfort for the whole family. The icing on the cake is the attic, a versatile space with glass and wood enclosure. Here, you will find a spacious room with areas dedicated to study, living room and bedroom, all with spectacular views that will make you fall in love. Enjoy the garden areas, organize barbecues in your own patio and relax on the extended kitchen terrace. In addition, the ground floor houses a large cellar that not only adds a touch of class, but also offers the possibility of converting it into another independent home. The quality of the finishes and the stunning views make this property unique. LMG FINANCE offers you the best mortgage conditions! Better to see!",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,2138.0,https://www.idealista.com/inmueble/103462194/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/ae/9d/1190284741.jpg,"Calle del refugio, 12",False,-3.6055755,Pedrezuela,nan,chalet,False
2,Madrid,85.0,True,False,{'title': 'Flat in Calle Prado Gallego'},True,2,False,nan,False,16,CG-59972-0001,es,nan,134600.0,103311247,40.7440269,False,nan,sale,nan,"Hannan-Piper Real Estate presents an excellent opportunity to own this 83 m² apartment for sale, with 2 bedrooms located in the town of Pedrezuela, province of Madrid.   The town is communicated through the road accesses M-627, E-5 and A-1 V-901 and CV-962 and with buses of interurban lines. The area has varied equipment, health center, pharmacy, restaurants, supermarket, park, etc. Built in 2004, this apartment has an approximate surface area of 83 m² and is distributed in a living-dining room, a fitted kitchen with high and low cabinets, 2 bedrooms with built-in wardrobes and 2 bathrooms, ready to become your next property. It includes a 26 m² garage space located on the first floor of the basement, with easy access from the outside and good maneuverability inside.   At Hannan-Piper Real Estate we have real estate experts with more than 25 years of experience in the sector and the area, who will help, guide and advise you so that the purchase process is pleasant, fast and simple. IMPORTANT INFORMATION: Because this property comes from a bank restructuring fund, the information described in this announcement may contain errors both in its description and in the price; For this reason, the information contained herein is not binding, and the interested party must seek additional information. The advertiser is not responsible for its content Request more information without obligation.",False,{'typology': 'flat'},good,1584.0,https://www.idealista.com/inmueble/103311247/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/4c/f4/1185396293.jpg,Calle Prado Gallego,False,-3.5998787,Pedrezuela,nan,flat,False
3,Madrid,203.0,False,False,"{'title': 'Detached house in Calle Granada, 16'}",True,4,False,nan,False,23,nan,es,nan,380000.0,101631808,40.7384429,True,nan,sale,nan,"Change life. Your new home in a natural environment without giving up the big city. Only 30 minutes from Plaza Castilla: Montenebro, the best urbanization in the area, the safest and quietest, with the best views, wider streets and better common spaces, a social and sports club, a reservoir and a multitude of hiking trails and routes. by bike Detached villa (not attached or semi-detached) with 4 bedrooms (the main one with an integrated bathroom and dressing room), living room with fireplace, large kitchen, 3 bathrooms, porch, boiler room and pantry Flat plot (100% usable) of 702 m2 with pool 24 hour surveillance with cameras and security car driving, supermarket, social club with interior restaurant and pleasant terrace purchase facilities: -If you are selling your current home in Madrid, you can negotiate an exchange by paying the difference -Possibility of deferring part of the price if the sum of the mortgage granted + savings is insufficient to face the purchase. Possibility of virtual visit in this ad (see video) contact by phone or whatsapp at six zero seven nine one two one eight nine.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1872.0,https://www.idealista.com/inmueble/101631808/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/7e/fd/1128554509.jpg,"Calle Granada, 16",False,-3.6326801,Pedrezuela,nan,chalet,False
5,Madrid,457.0,True,False,{'title': 'Detached house'},True,5,False,nan,False,113,nan,es,nan,580000.0,101134394,40.7311905,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Magnificent independent villa in Montenebro, Pedrezuela-Madrid.Magnificent for its dimensions and for its great qualities.The state of conservation is extraordinary.Its fully customized architecture makes it unique.It has three floors as can be seen in the attached plans, despite this it is perfectly designed to make your stay very comfortable. In the semi-basement floor it offers us a wonderful, cellar, room converted into a study/office, full bathroom, large storage room and pantry.On the ground floor, a large garage for two vehicles, laundry room and plumbing and electrical devices. A few meters away we have the main floor, giving us access to the majestic chalet, an automatic door made up of two large glass sheets with opening by presence detection, leads us to the large main hall and this to a beautiful kitchen with an office and a grandiose dining room with fireplace/cassette, with two well-differentiated environments, through an exclusive design staircase lined with wood with only two support points and sixteen steps, we disembark in a bright and elegant second living room with fireplace, with cassette, From there a few steps we have access to the large suite, it has a spacious and bright bedroom, dressing room and a crazy bathroom, with yacusi, sauna, and glass-enclosed shower, large marble countertop with two sinks. Returning to the main hall, in the other wing of the house, we access the rest of the bedrooms, in this case three and two full bathrooms. The house is completed by a gym, a beautiful porch, a wonderful barbecue area with a wood-burning oven where you can enjoy cooking fabulous barbecues, a 10x5m built-in pool with an exterior yacusi granite coping, a toilet and a storage room. The qualities of the house are extraordinary, exterior granite ceilings with sets of wooden beams, marble floors, ACS through solar energy panels, allow us not to spend a euro from March to November on diesel.In addition to a powerful diesel boiler and two 1,000-liter tanks, the house has a gas installation, to be able to connect to the network when it is installed.High-resistance exterior flooring, PVC interior carpentry with Climalit and mosquito nets, armored exterior doors and designer interiors in wood and aluminum fittings. An important work enclosure made up of twenty-three thousand bricks and a perimeter security system offer the desired protection for the safety of the house and its owners.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1269.0,https://www.idealista.com/inmueble/101134394/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/4d/ce/1111960218.jpg,Pedrezuela,False,-3.6270364,Pedrezuela,nan,chalet,False
1,Madrid,105.0,False,False,{'title': 'Country home'},False,2,False,nan,False,91,8023,es,nan,283000.0,102120985,40.7694093,False,nan,sale,nan,"Rustic house registered in the Property Registry, located in a protected area, a heavenly place and in total privacy. The house is located a stone's throw from the Pedrezuela dam, especially when there is abundant water.Located in a protected area where it cannot be built again; The reservoir is between the house and the Atalaya Real Urbanization and there are no buildings next to the house, the dam is just past the fence. The property is fenced around its entire perimeter, part in stone and the rest in wire; of lush natural groves with junipers, oaks and wild plants, with empty spaces and spaces of groups of united oaks that are beautiful to enjoy. At the end of the photographic report I put the photos at another time of year where the vegetation is more vivid and the water from the dam is abundant. The house is wonderfully insulated from humidity, raised a few centimeters from the ground with air passage and the basement is also used for greater insulation and is also used as a storage room; As seen in the photos, it is very well protected by wide sidewalks and grates in its highest part to collect possible rainwater in the northern area; In the southern area, closer to the dam is the terrace with pergola, a room that can be a place for leisure and games and an old shepherd's shelter house with its oven. The house itself consists of an entrance hall, living room with fireplace, butane gas kitchen, main room with bathroom and a small room just to put bunk beds or use as an office whose measurements are 1.50 x 1.90; With a folding ladder you can access the open-plan attic with a very firm floor where, as seen in the images, some beds can be located (the height is small and it would only be used as a resting place since in its highest part there is no reaches the height of a person). The house does not have water or electricity connected; If you have the installations done and also an authorized well and septic tank.The water can be solved by enabling the well or with a water tank located in a high area that would fill the Canal de Isabel II itself.Regarding electricity, there is an Iberdrola transformer nearby and a light pole about 120 meters from the house. The house, as I say, is registered in the San Agustín Property Registry (it is a registered house on a protected rural property). The 105 m2 built includes the main house, the shepherd's house and the rest. Ideal for lovers of privacy and to enjoy the mountains and the dam; Just a few minutes away is the Guadalix nautical school for rowing or water skiing. The annual IBI expenses are 345 euros ""There are NO AGENCY COSTS."".",False,"{'typology': 'countryHouse', 'subTypology': 'casale'}",good,2695.0,https://www.idealista.com/inmueble/102120985/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/81/1d/80/1162555467.jpg,Pedrezuela,False,-3.6216925,Pedrezuela,nan,countryHouse,False
3,Madrid,195.0,False,False,{'title': 'Terraced house in Calle pastor'},False,4,False,nan,False,47,08/23V,es,nan,299500.0,100722878,40.7470023,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Businesshome sells fantastic three-bedroom villa in Pedrezuela The house built in exposed brick, with a rear part with a built-in barbecue, is distributed over three floors and a garage. FIRST FLOOR: TOILET, SEPARATE LIVING ROOM WITH LOTS OF LIGHT AND FULLY EQUIPPED KITCHEN WITH EXIT TO THE BACKYARD. SECOND FLOOR: THREE BEDROOMS, ONE OF THEM WITH AN EN-SUITE BATHROOM AND ANOTHER INDEPENDENT WITH BATHTUB THIRD FLOOR: ATTIC WITH BEDROOM, POSSIBILITY OF BATHROOM AND DESK/STUDY WITH CABINETS. IN THE BASEMENT, GARAGE FOR TWO CARS AND STORAGE ROOM. Located near the main street, with easy access, 3 minutes from the Pedrezuela school, POLIDEPORTIVO and with small shops around (UNIDE). Do not hesitate to contact us to visit it, we also have 100% financial advice for granting your mortgage loan and real estate advisors who are knowledgeable about the area to help you find the home you are looking for. BusinessHome has renovation services of all kinds (from painting to a comprehensive remodeling), in addition, we have a personalized financial advisory service. BUDGETS WITHOUT COMMITMENT, we issue certificates of energy efficiency and management in the processing of inheritances.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1536.0,https://www.idealista.com/inmueble/100722878/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/a6/c6/1096882040.jpg,Calle pastor,False,-3.5962221,Pedrezuela,nan,chalet,False
2,Madrid,225.0,False,False,{'title': 'Detached house'},False,4,False,nan,False,47,VMF2 - MONTENEBRO,es,nan,610000.0,101884622,40.738999,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Detached villa on one floor, with possibilities of access for people with reduced mobility, located in a privileged urbanization in the North Zone of Madrid, surrounded by nature. The house consists of 225 m2 built on a plot of more than 1,000 m2, distributed on one floor consisting of 4 rooms, the main one with a dressing room and a large open bathroom area recently renovated with the highest qualities, and the other 3 rooms with large fully fitted wardrobes, and a second bathroom with a spacious shower tray; kitchen open to the living room providing an open space and generating great light in the room, with beautiful views of the spectacular garden with salt chlorination pool, ultraviolet lamp and pre-installation of heat pump.It has a 4 m2 pantry, a 17 m2 closed terrace with access from the living room and a garage with capacity for two large cars, plus 2 covered outdoor parking spaces. Characteristics: The property is completely renovated with first class qualities, smooth painted walls, Gas oil heating with a ""Ferroli"" boiler and vertical steel radiators to minimize spaces, led lights embedded in ceilings and walls automated via Wifi, porcelain floors and platform, windows P.V.C.Tilt-and-turn with mosquito nets and ""Somfy"" electric shutters, consolidated garden with automatic irrigation with Wi-Fi control, perimeter led lights of different colors to create various pool and barbecue environments. The urbanization where the house is located has 24-hour security every day of the year, has a checkpoint and access barrier, a social club, 6 tennis courts, a soccer field, several multipurpose courts (basketball / indoor soccer), courts paddle tennis, mini golf, playground, beach volleyball court and a large swimming pool with a large green area.Within the urbanization we also have a restaurant and a supermarket.In the public transport section, there is an L-1 shuttle that connects with the urban center of Pedrezuela where we can access the intercity buses that take us to the Plaza Castilla interchange. For more information or to make a visit, do not hesitate to contact us at or at or through email.   .",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2711.0,https://www.idealista.com/inmueble/101884622/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/1a/98/1157372929.jpg,Pedrezuela,False,-3.6287833,Pedrezuela,nan,chalet,False
4,Madrid,300.0,False,False,{'title': 'Semi-detached house in San Roque'},False,4,False,nan,False,32,00219,es,nan,360000.0,99262803,40.7459101,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Semi-detached house with unbeatable views of the Sierra area, the house is distributed over 3 levels, in excellent condition and with construction qualities that ensure quality housing. ground floor two gardens of 70 m2 each at the entrance of the property and at the back, garage entrance with space for 3 vehicles, and access to the garden. first floor a terrace, large fitted kitchen with office, courtesy toilet, built-in wardrobe in the hall, large living room with fireplace, exit to a terrace and access to the garden. second floor 3 large bedrooms, originally there were 4 that were extended to the main one, 2 full bathrooms, one of them en suite and another terrace. undercover loft with two velux and a bathroom with shower. The house has been recently updated, stoneware floors on the ground floor and parquet flooring on the bedrooms, oil heating, tilt-and-turn double glazed windows, impressive views, town center very close to the bus stop, establishments, medical office, schools, etc.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1200.0,https://www.idealista.com/inmueble/99262803/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/62/56/1038337219.jpg,SAN ROQUE,False,-3.6073351,Pedrezuela,nan,chalet,False
1,Madrid,64.0,False,False,"{'title': 'Penthouse in Egido, 25'}",False,2,False,True,False,9,EGIDO,es,False,125000.0,103549689,40.747258,True,nan,sale,nan,"""***property for sale from 12/29/2023 to *. ** sale during upward bidding period. It will be sold at the highest bid. *** GARSIERRA. Housing from a bank, great penthouse with 2 bedrooms, full bathroom, living room and kitchen. Residential area. near the RENFE stop. The area has all kinds of services and shops. WE DO NOT CHARGE COMMISSION. "".",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",good,1953.0,https://www.idealista.com/inmueble/103549689/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/db/49/1193016005.jpg,"EGIDO, 25",False,-3.6029269,Pedrezuela,2,penthouse,False
1,Madrid,60.0,False,False,{'title': 'Flat in Calle de la Era Grande'},False,2,False,True,False,14,nan,es,False,149000.0,103802098,40.7438605,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"CHANCE! For sale this exclusive home located in one of the best areas of Pedrezuela. Very close to all services, shops, bus stops, etc... It has an area of 60 m2 distributed in 2 large double bedrooms with built-in wardrobes, 1 complete bathroom with shower, separate kitchen, living room and large garage space included in the price. The house will be delivered if desired with a refrigerator, washing machine, dishwasher, microwave, and living room, bathroom and kitchen furniture included in the price. Furthermore, the price also includes a very spacious and comfortable 12m2 garage space. BETTER SEE! FINANCING FACILITIES!",False,{'typology': 'flat'},good,2483.0,https://www.idealista.com/inmueble/103802098/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/1f/fc/1200569832.jpg,Calle de la Era Grande,False,-3.6016054,Pedrezuela,2,flat,False
1,Madrid,60.0,False,False,{'title': 'Flat in Calle de la Era Grande'},False,2,False,True,False,13,nan,es,False,148000.0,103614115,40.742936,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"CHANCE! For sale this exclusive home located in one of the best areas of Pedrezuela. Very close to all services, shops, bus stops, etc... It has an area of 60 m2 distributed in 2 large double bedrooms with built-in wardrobes, 1 complete bathroom with shower, separate kitchen, living room and large garage space included in the price. The house will be delivered if desired with a refrigerator, washing machine, dishwasher, microwave, and living room, bathroom and kitchen furniture included in the price. Furthermore, the price also includes a very spacious and comfortable 12m2 garage space. BETTER SEE! FINANCING FACILITIES!",False,{'typology': 'flat'},good,2467.0,https://www.idealista.com/inmueble/103614115/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/2f/20/1194949672.jpg,Calle de la Era Grande,False,-3.5997841,Pedrezuela,2,flat,False
