labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,district,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
"[{'name': 'luxuryType', 'text': 'Luxury'}, {'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'Valdepastores - Las Encinas, Boadilla del Monte', 'title': 'Detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/55/52/e2/1161847305.jpg,1191.0,1763.0,True,46,False,Boadilla del Monte,es,nan,-3.8706923,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Valdepastores - Las Encinas,True,False,chalet,8,False,Valdepastores - Las Encinas,102628414,VMO2309004,2100000.0,nan,sale,https://www.idealista.com/inmueble/102628414/,nan,"Detached villa for sale in las Lomas. DETACHED VILLA WITH GARDEN, SWIMMING POOL AND PARKING FOR SALE IN BOADILLA DEL MONTE. Fantastic property of more than 500 m² built, on a plot of 5710 m², segregable, in the exclusive urbanisation Monte de las Encinas, in Boadilla del Monte. The garden, a real jewel of vegetation with pine trees and imposing holm oaks, has a spectacular large swimming pool. The property is divided into two comfortable floors. The main floor has four double bedrooms, two of them with en-suite bathrooms and one more bathroom to share. The day area is made up of a fantastic living-dining room with fireplace and large windows with views and direct access to the marvellous garden. This floor is completed with a large kitchen and a guest toilet.   On the ground floor, or semi-basement, which takes advantage of the slight slope of the plot, we find the service area, with a double bedroom, bathroom and laundry room, as well as two large games or multipurpose rooms connected to each other, from which there is access to another two double bedrooms that share a bathroom. On this floor we also find the garage, with capacity for two cars, a storage room and the boiler room. From the day area of the main floor there is access to a large terrace with two spectacular centenary oaks from which to enjoy the views of the meadow, the swimming pool and a particular forest of pines and holm oaks where the connection with nature is guaranteed. In the swimming pool area there is a large, recently refurbished changing room.   The plot also has a covered outdoor parking area, suitable for more than four cars, garden tools house and tennis court. This property is ideal for families looking for privacy in a wonderful location, as well as for investors who want to make a segregation project. It is located in the exclusive urbanization El Monte de las Encinas, which has 24 hour security service, barrier access and video surveillance around the perimeter. The unique social club consists of a children's playground, a chalet for parties, a multi-sports court, a tennis court and paddle tennis court, as well as a house for the caretakers of the urbanisation. Can you imagine living here?","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4279276,False,7
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'El Olivar de Mirabal, Boadilla del Monte', 'title': 'Detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/c0/a1/1187293740.jpg,354.0,3644.0,True,56,False,Boadilla del Monte,es,nan,-3.9100254,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",El Olivar de Mirabal,True,False,chalet,5,False,El Olivar de Mirabal,102682834,W-02TAXT,1290000.0,nan,sale,https://www.idealista.com/inmueble/102682834/,nan,"Stunning detached house in Olivar del Mirabal Engel & Volkers presents this detached house with a reform made on a whim with top qualities made in 2021, on a beautiful independent garden plot with swimming pool, terrace and garden. This wonderful property of 300sqm useful on a plot of 1100 sqm with swimming pool, was completely renovated in 2021 with materials of the highest range. The house is prepared and conditioned to enter to live. The renovation project has been carried out by the prestigious architecture firm Martin Majan, the interior design by Estudio Mos and the kitchen by Vonna Estudio. The house has two floors, distributed as follows: Ground floor and main occupies 160sqm useful distributed in entrance hall, lounge area projected in two rooms with dining room and living room with custom furniture, an office also with custom furniture and folding bed, two bedrooms, the master en suite with access to fully equipped dressing room, two bathrooms, and kitchen with access to the garden. The kitchen designed by Vonna Estudio has the best qualities along with high-end appliances. Semi-basement floor, totally exterior with natural light, occupies 140m2, and consists of multipurpose room, office, large bedroom, living room that can be a bedroom, a bathroom, laundry room, storage room and garage with capacity for two cars and motorcycles with automatic door. Outside it has a terrace / chill out area that together with the pool also completely renovated make a perfect space for family rest. the garden with a very flat and comfortable surface for your enjoyment has indirect and perimeter lighting. The property is located in one of the most demanded areas of Boadilla del Monte, the Olivar del Mirabal. In a very quiet street and no flow of vehicles. You can walk to the Mirabal Private School and soon at the end of 2023 a Carrefour Market will be inaugurated a few minutes walk. Area surrounded by nature. Quiet environment, with great privacy and security. Strategic location, close to the urban center of Boadilla and located between the urbanizations Las Lomas, El Pastel and Parque Boadilla. Bus stop at the entrance of the urbanization to approach Boadilla or Majadahonda by the M516. Quick access to M50, M503 and nearby (5 min by car) to the hospitals of Montepríncipe and Puerta de Hierro. Proximity to main towns in the northwest of Madrid (Pozuelo, Majadahonda, Las Rozas). Banco Santander Ciudad Financiera a Only 5 minutes by car.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",True,40.4200484,False,3
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'Las Lomas, Boadilla del Monte', 'title': 'Detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/62/74/1199372569.jpg,595.0,2393.0,True,49,False,Boadilla del Monte,es,nan,-3.8975615,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Las Lomas,True,False,chalet,4,False,Las Lomas,103499992,W-02UAG8,1424000.0,nan,sale,https://www.idealista.com/inmueble/103499992/,nan,"Wonderful detached house in Las Lomas Engel&Voelkers presents this wonderful property with 3 floors. On the ground floor we find the large living-dining room with a beautiful fireplace, high ceilings and great luminosity in all rooms, kitchen, bathroom and office.  On the first floor: master bedroom with en-suite bathroom and dressing room, an open room that adapts to the functionality that you give it and 2 spacious bedrooms that share a full bathroom. It has a studio on the ground floor independent of the house, storage rooms and other rooms. Modern, high quality construction, designed in the Francisco Jurado Architectural Studio. Underfloor heating by ESAK and natural gas. Marble and oak floors. Semi-integrated carpentry with thermal bridge break. Very luminous property thanks to the roof's zenithal light.  Exterior garage.  It has a wide porch, well oriented, with floor and walls in ceramic brick with air chamber. Large garden with 20 metres swimming pool ideal for swimming.  Exterior water boxes. Wide pavements. Trees and paved surfaces around the house accessible to vehicles. Located in the oldest area of Las Lomas, close to bus stop, old shopping centre and roundabout of the ornamental fountain. The municipality of Boadilla del Monte is located northwest of Madrid (16 km) and borders Majadahonda to the east and Pozuelo to the east. It has a population of almost 50,000 and a surface area of 47.2 km² with a lot of green space (24 km²), a wide range of educational and sports offerings. Very close to shopping and shopping trips as well as the Montepríncipe hospital or the Puerta de Hierro Hospital, just 10 minutes from Majadahonda. In the urban center you can see the Palacio del Infante Don Luis, recently restored, or the very close Ciudad Financiera Santander. The M-50, M-40, M-501, M-503, the Light Metro and the bus lines make this one of the best connected municipalities. The urbanization has 24-hour security and management. In addition to numerous schools minutes away, there are also pharmacies, bars, restaurants, sports facilities and two shopping centers. Extensive green areas with a circuit of bio-healthy devices and a website for the community of owners.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4312981,False,3
nan,False,"{'subtitle': 'Sector B, Boadilla del Monte', 'title': 'Duplex in Infante Don Luis'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/7b/c7/1175313196.jpg,190.0,3105.0,True,50,False,Boadilla del Monte,es,True,-3.8934509,"{'typology': 'flat', 'subTypology': 'duplex'}",Sector B,True,False,duplex,4,False,INFANTE DON LUIS,102982400,RO189684,590000.0,3,sale,https://www.idealista.com/inmueble/102982400/,True,"At Gilmar you buy without fees! Gilmar sells this fantastic duplex penthouse with an unbeatable location in a gated community with large common areas. The completely renovated home is characterized by its functionality, its luminosity thanks to its large windows and its spectacular unobstructed views of the Madrid mountains. On the main floor it has three bedrooms, the main one en suite, two full bathrooms, a large living room to which the terrace that was on the floor has been incorporated. Separate kitchen, with a covered clothesline equipped with a laundry area and cabinets, with the possibility of incorporating it into the living room if desired. On the upper floor we find a bedroom with a full bathroom and a wonderful terrace. Possibility of taking out a 5th bedroom incorporating the storage room of the house that adjoins the house. With very good renovation, the house has Jatoba flooring, white lacquered interior carpentry, double glazed exterior carpentry with tilt-and-turn system, smooth paint, air conditioning. The house includes two parking spaces and a storage room. The urbanization has large green areas with two swimming pools, for children and adults, two paddle tennis courts and a children's area and is located in a beautiful environment close to playgrounds, sports areas, schools, shops and restaurants, etc. Good communication with easy access to M50 and secondary access roads, light rail and bus network. An excellent house overall. A good investment. Do not hesitate to visit it! At Gilmar Real Estate Consulting we accompany you on this path, offering you all our experience. If you need to sell your home, we put at your disposal our more than 35 commercial teams and our important portfolio of clients actively searching for a home, in addition to our investment and financial department from which we can offer our clients the best conditions. mortgage market. For us, the most important thing is you and we will defend your interests as if they were our own. Do not hesitate to contact us!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4094089,False,3
nan,False,"{'subtitle': 'Cortijo Sur, Boadilla del Monte', 'title': 'Semi-detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/8b/5e/1198206850.jpg,392.0,3189.0,True,48,False,Boadilla del Monte,es,nan,-3.9204725,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",Cortijo Sur,True,False,chalet,6,False,Cortijo Sur,99142945,W-02QFWA,1250000.0,nan,sale,https://www.idealista.com/inmueble/99142945/,nan,"Splendid villa in Boadilla del Monte Fabulous property of 392 square meters built on a plot of 470 square meters with swimming pool private. In the main pedestrian access there is an original decoration that adorns the walk to the entrance, once in the inside we find on the left a full bathroom and a large bedroom, to the right is a modern kitchen with sliding doors that allow the effect integrated or not in the dining room whose amplitude gives access to a magnificent porch next to the garden and pool. On the upper floor we have two large bedrooms that they share a terrace with views of the urbanization and the room main with dressing room and bathroom en suite. The penthouse terrace has views in all directions providing some spectacular to the mountains of Madrid. On the semi-basement floor there is a room with a bathroom en suite, another full bathroom and bedroom, leisure and cleaning room. The house is located in the prestigious urbanization Boadilla Park in Boadilla del Monte, a town that It is only 15 minutes by car from Madrid. consists of an enviable natural environment with all the services and infrastructures to facilitate a comfortable life. The urbanization has 24 hour security service and a social club with sports facilities, swimming pool, park children and restaurant. Very close to the house is going to open a shopping center. The renowned bilingual school St. Michael's is located in the same urbanization. And the schools: Mirabal International, Eurocolegio Casvi, Trinity College, Virgen de Europa and Highlands School Los Fresnos, are also in the vicinity. the area is well communicated with buses, light rail and close to the M-50, A-6 and A-5.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.422642,False,5
nan,False,"{'subtitle': 'Valdepastores - Las Encinas, Boadilla del Monte', 'title': 'Flat in Avenida Seleccion Española De Futbol'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ab/80/c2/1181078600.jpg,292.0,2394.0,True,39,False,Boadilla del Monte,es,True,-3.8821421,{'typology': 'flat'},Valdepastores - Las Encinas,True,False,flat,3,False,Avenida SELECCION ESPAÑOLA DE FUTBOL,103092464,JI190820,699000.0,bj,sale,https://www.idealista.com/inmueble/103092464/,True,"Gilmar sells beautiful recently built ground floor with garden in Boadilla del Monte. It has a constructed area of 133 square meters and a large garden of almost 160 square meters. It has three bedrooms and two bathrooms, one of them en suite for the master bedroom. Thanks to its large windows, it enjoys great light. It also has a storage room and two large parking spaces. It is located in a magnificent gated community, with 24-hour security, with large green areas, two swimming pools, two paddle tennis courts, a children's area and a gym. The construction qualities are of the first order, with porcelain and wooden floors, white lacquered interior carpentry, PVC exterior carpentry, underfloor heating powered by a natural gas boiler and support of solar panels for domestic hot water. Home automation account to control living room blinds, cutting off electricity and water, regulating and turning on heating, etc. It also has a central air conditioning installation for hot and cold. Boadilla del Monte has a large number of green areas, parks and natural spaces, which makes it an ideal place for those looking to live close to nature without moving too far from the city of Madrid.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4171514,False,2
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'Valdecabañas, Boadilla del Monte', 'title': 'Detached house in Playa De Suances'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/2d/30/1189450892.jpg,467.0,2784.0,True,56,False,Boadilla del Monte,es,nan,-3.8887121,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Valdecabañas,True,False,chalet,6,False,PLAYA DE SUANCES,103435887,NM166266,1300000.0,nan,sale,https://www.idealista.com/inmueble/103435887/,nan,"Gilmar Boadilla sells beautiful detached villa located in the urbanization ""Valdecabañas"" belonging to the municipality of Boadilla del Monte. The entrance floor welcomes us with a cozy distributor with integrated staircase that leads us to an impressive main living room with two rooms with access to the porch and garden. On this same floor there is a large kitchen worthy of the best chef with views of the garden and a guest bedroom with bathroom. On the first floor, there are two en suite bedrooms and an en suite bedroom with a large dressing room. The lower floor has a large summer lounge, guest bedroom, maid's room with bathroom, storage room and garage for two cars. Outside, the house has a porch perfect for relaxing with sensational views of the beautiful garden, with plants, trees and private swimming pool. There is also a nice gazebo with barbecue. The house was refurbished four years ago and has solar panels of 9 KW.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4374829,False,5
nan,False,"{'subtitle': 'Valdepastores - Las Encinas, Boadilla del Monte', 'title': 'Terraced house in Avenida Valdepastores 8 Comuni'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/0a/14/1190769030.jpg,280.0,2839.0,True,48,False,Boadilla del Monte,es,nan,-3.8807618,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",Valdepastores - Las Encinas,True,False,chalet,4,False,Avenida Valdepastores 8 Comuni,103408663,RO191522,795000.0,nan,sale,https://www.idealista.com/inmueble/103408663/,nan,"At Gilmar you buy without fees! Pending photographic report. Gilmar presents this fantastic semi-detached house in the Ciudadela urbanization, one of the most charming urbanizations in Valdepastores, Boadilla del Monte. Its rustic style makes it a unique home in a residential environment, ideal for living and watching your family grow. The house is distributed over 3 floors. On the main floor. A large hall with access to a large living room in two rooms with fireplace and access to a 35m porch and a fantastic 150m private garden with direct access to the common areas. Expanded and renovated kitchen with fireplace and guest toilet. On the bedroom floor we find 4 bedrooms with two bathrooms, the main one en suite with an ideal terrace. Two of the secondary bedrooms share a terrace facing the common area. Open-plan attic with recreational room. Bathroom and room. A comfortable and functional home characterized by its large spaces, terraces, porches and gardens. Community pool, playground and green areas. Close to all services. Schools, sports facilities, commercial area. hospitals and shopping centers. An area surrounded by nature in a quiet environment with great privacy. Easy access to the main access roads to Madrid. Do not hesitate to visit it! At Gilmar Real Estate Consulting we accompany you on this path, offering you all our experience. If you need to sell your home, we put at your disposal our more than 35 commercial teams and our important portfolio of clients actively searching for a home, in addition to our investment and financial department from which we can offer our clients the best conditions. mortgage market. For us, the most important thing is you and we will defend your interests as if they were our own. Do not hesitate to contact us!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4205985,False,3
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'Las Lomas, Boadilla del Monte', 'title': 'Detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/43/20/1199371365.jpg,599.0,2888.0,True,63,False,Boadilla del Monte,es,nan,-3.9033312,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Las Lomas,True,False,chalet,6,False,Las Lomas,101896834,W-02SRID,1730000.0,nan,sale,https://www.idealista.com/inmueble/101896834/,nan,"Elegant detached house in Las Lomas Engel&Volkers presents this fantastic villa, with a construction of unbeatable qualities, located in one of the best areas of Las Lomas. With a constructed area of 599 m2, the house is distributed over 3 floors. We access the first floor through a porch located high above street level with space to park 3 cars and we find a spacious hall with an oak staircase, which takes us to the first floor of the house, where we access the 3 en-suite bedrooms, the main one is a spacious bedroom with a dressing room, a complete bathroom with a hydromassage bathtub and access to a large terrace with views of the entire garden; the next 2 bedrooms, very bright, overlooking the garden, one of them with access to a nice balcony; spacious and comfortable bathrooms. On the ground floor we find a spacious and bright guest room with its bathroom en suite and a spacious and spacious office with views of the garden and connected to a large living room with large windows and views of the beautiful garden; a large dining room and living room very comfortable and cozy and connected to the porch area, which has a space with armchairs and views of the pool. The kitchen, very bright, has an island in the middle. Also in this area of the house there is a service room, a complete bathroom and access to the garage with space for 4 cars; Stairs that lead to the basement where we find a large games and rest room, a laundry and ironing area, a changing room with a full bathroom, the gym and a door that leads to the beautiful garden and the pool. The garden with lawn and centralized irrigation system, wide spaces full of well-kept trees that offer shaded areas; A storage room for storage of lawn machines, pool items, etc; A barbecue located on one of the sides of the property property description. The municipality of Boadilla del Monte is located in the northwest of Madrid (16 km) and borders to the east with Majadahonda and to the east with Pozuelo. It has a population of almost 50,000 and a surface area of 47.2 km² with a lot of green space (24 km²), a wide range of educational and sporting facilities. Very close to shopping and shopping areas as well as the Montepríncipe hospital and the Puerta de Hierro Hospital, only 10 minutes away from Majadahonda. In the town centre you can appreciate the recently restored Palacio del Infante Don Luis or the nearby Ciudad Financiera Santander. The M-50, M-40, M-501, M-503, the Metro Ligero and the bus lines make this one of the best connected municipalities. The urbanisation has 24h security and management. In addition to numerous schools just minutes away, there is also a pharmacy, bars, restaurants, sports facilities and two shopping centres. Extensive green areas with bio-healthy circuit and a community website.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4309064,False,6
nan,False,"{'subtitle': 'Sector B, Boadilla del Monte', 'title': 'Flat in Hermanos Machado'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/8f/8d/1156289288.jpg,128.0,3672.0,True,44,False,Boadilla del Monte,es,True,-3.8989305,{'typology': 'flat'},Sector B,True,False,flat,3,False,HERMANOS MACHADO,102456667,RO189256,470000.0,1,sale,https://www.idealista.com/inmueble/102456667/,True,"In Gilmar shopping without fees! Fantastic apartment of 128m2 with 3 bedrooms in the heart of Sector B. The property is located in a very familiar urbanization with a fantastic swimming pool for adults and another one for children, children's area and multi-sports court with soccer and basketball. It has a storage room and 2 parking spaces, located near the shopping area and all services. Very good communication with M50, light metro, intercity buses. The property has three bedrooms, two bathrooms, large living room with hall and hallway incorporated, and with access to a small terrace with capacity for a table with chairs in which to enjoy all day thanks to its southeast orientation, kitchen with covered clothesline. Climalit aluminum interior carpentry with double glazing, oak interior carpentry. Wooden floors, marble bathrooms and air conditioning by Split. Housing pending photographic report. Do not hesitate to visit it! In Gilmar Consulting Inmobiliario we accompany you in this way offering you all our experience. If you need to sell your home, we put at your disposal our more than 35 c commercial teams and our important portfolio of clients in active search of housing, in addition to our investment and financial department from which we can offer our clients the best conditions of the mortgage market. For us, the most important thing is you and we will defend your interests as if they were our own.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4083455,False,2
nan,False,"{'subtitle': 'El Pastel, Boadilla del Monte', 'title': 'Semi-detached house in Cabo De Finisterre'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/7c/d9/1171292911.jpg,315.0,2730.0,True,44,False,Boadilla del Monte,es,nan,-3.915525,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",El Pastel,True,False,chalet,4,False,CABO DE FINISTERRE,102870818,RO190836,860000.0,nan,sale,https://www.idealista.com/inmueble/102870818/,nan,"At Gilmar you buy without fees! Gilmar exclusively presents this magnificent 315m2 semi-detached house on a 295m2 plot in a gated community with a swimming pool in the El Pastel Area. A cozy house, with large spaces, lots of light and a fantastic garden with a private salinized pool. The house welcomes us with a large living room from which we access, through a large window, a beautiful porch with various environments and the private garden of the house which we can enjoy all day, thanks to its unbeatable orientation and its private pool. Both environments integrate perfectly thanks to the light and its feeling of space. The kitchen, independent, bright and also with access to the garden, an office/bedroom and a guest toilet. Large hall closet. On the first floor, we find 3 spacious en-suite bedrooms, the main one joining two with a terrace, an outdoor bathroom with a shower and two dressing rooms. Good dressed and lined wardrobes. In the basement, laundry room, guest toilet and recreation area converted into a bar with different environments and an ethane fireplace. Fun stay to enjoy with friends. The house has a closed garage for two cars that is accessed from inside the urbanization. White lacquered interior carpentry, Climalit exterior, wooden floors and porcelain stoneware, heating by radiators with natural gas and pre-installation of air conditioning. Located next to the Olivar del Mirabal urbanization, one of the best areas of Boadilla del Monte; next commercial area and all services, etc. Easy access to exit M50, M40, A5, A6 and M-501 and public transport. Excellent private schools in the area such as Mirabal International School and St. Michaels School, as well as public and concerted ones. Very well located in one of the best residential areas of Boadilla del Monte. Do not hesitate to visit it! At Gilmar Real Estate Consulting we accompany you on this path, offering you all our experience. If you need to sell your home, we put at your disposal our more than 35 commercial teams and our important portfolio of clients actively searching for a home, in addition to our investment and financial department from which we can offer our clients the best conditions. mortgage market. For us, the most important thing is you and we will defend your interests as if they were our own. Do not hesitate to contact us!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4215959,False,5
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'Valdecabañas, Boadilla del Monte', 'title': 'Detached house'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/26/fa/1184367249.jpg,471.0,3715.0,True,62,False,Boadilla del Monte,es,nan,-3.8819519,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Valdecabañas,True,False,chalet,5,False,Valdecabañas,102703404,W-02TDJ0,1750000.0,nan,sale,https://www.idealista.com/inmueble/102703404/,nan,"Spectacular designer villa in Boadilla del Monte Engel & Völkers presents this magnificent detached house of recent construction and winner of the 2017 Asprima architecture award. The house has 471 sqm built and a comfortable distribution on three floors. On the main floor, the entrance hall opens the way to the spacious and bright living room connected to the designer kitchen, from which you access, on the same level, to the charming porch that has a glazed area and a great chill out area, next to the pool. On this floor, there is also a guest toilet and a large suite with total independence from the rest of the house, with full bathroom and direct access to the garden. The staircase with glass railing and open steps leads to the second floor where we find three bedrooms; the master bedroom with a large dressing room and en suite bathroom and two more that share a bathroom. It is worth mentioning the luminosity of all the rooms provided by its large floor-to-ceiling windows and the exquisite care in each and every detail as well as the excellent construction. All bedrooms are connected by a large terrace from which you can enjoy the tranquility and green spaces of the surroundings. In the basement are the laundry room, the maid's room, a large storage room, a large room, perfect to be used as a family room, bathroom and an excellently equipped gym that enjoys natural light. It is equipped with the latest technologies and one of the best energy efficient aerothermal systems, which results in low maintenance and operating costs. The covered garage has capacity for two cars and also has a large storage area. Valdecabañas has become an exclusive residential area; the urbanization has 24-hour security and management. It belongs to the municipality of Boadilla del Monte, known for its large and well-kept green spaces, endowed with a wide range of educational, sports and commercial facilities, as well as hospital services, such as the Montepríncipe Hospital or the Puerta de Hierro Hospital, located 3 minutes away in Majadahonda, a town with which it borders to the north. With fast and convenient access to the main roads such as M-40, M-50, M-50 1 and M-503, it also has bus and light rail lines. The house is only 12 min. from the American School of Madrid, 9 min. from international schools and 3 min. from Trinity College. The municipality of Boadilla del Monte is a district of the Metropolitan Area of Madrid, located to the west of the capital, from which it is 15 km away. It has a population of 55,000 inhabitants and 47.2 km², bordering the municipalities of Majadahonda, Pozuelo de Alarcón, Alcorcón, Villaviciosa de Odón and Villanueva de la Cañada. It belongs in all its extension to the Guadarrama river basin. It is in a location that offers the best of this quiet enclave, just 25 minutes by car from the center of Madrid. On the one hand, you will be able to enjoy a fantastic outdoor lifestyle, as the area is surrounded by large forests that offer great air quality and a pleasant microclimate. On the other hand, you will be close to excellent services, including the best international schools, stores, sports clubs and hospitals.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",True,40.44048,False,5
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'Valdecabañas, Boadilla del Monte', 'title': 'Detached house in playa de astilleros'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/0a/6f/1182413443.jpg,290.0,2586.0,True,27,False,Boadilla del Monte,es,nan,-3.8897013,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Valdecabañas,True,False,chalet,4,False,playa de astilleros,103223100,nan,749900.0,nan,sale,https://www.idealista.com/inmueble/103223100/,nan,"Real estate agency in Boadilla del Monte INMOBILIARIA HOGARES BOADILLA DEL MONTE sells SPECTACULAR INDEPENDENT VILLA in the Exclusive VALDECABAÑAS Urbanization located in the municipality of Boadilla del Monte. This 290m2 independent home is built on a large 800m2 plot. The home is located in one of the most exclusive urbanizations in Boadilla del Monte and is distributed as follows: On the main floor, we find a large hall from where we access a large living room on two levels with direct access to the garden. A garden where we have infinite possibilities and that has a cozy gazebo and a large private pool. Continuing with the main floor, the next thing we find is a large renovated kitchen with an island and a dining room that serves the kitchen with direct access to the back of the garden and a guest toilet for the entire floor. The second floor is distributed in a large hallway that serves four large bedrooms and two full bathrooms, one of them en suite next to the master bedroom. In the outdoor area we also have a small building with two rooms that could be used as extra bedrooms or given the use that best suits your needs. It also includes an aerial garage with capacity for two vehicles. DON'T MISS THE OPPORTUNITY TO COME VISIT IT!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4350667,False,3
"[{'name': 'villaType', 'text': 'Villa'}]",False,"{'subtitle': 'Valdecabañas, Boadilla del Monte', 'title': 'Detached house in Playa de la lanzada'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/16/17/1190931020.jpg,580.0,2293.0,True,49,False,Boadilla del Monte,es,nan,-3.8893388,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Valdecabañas,True,False,chalet,8,False,Playa de la lanzada,103483775,nan,1329900.0,nan,sale,https://www.idealista.com/inmueble/103483775/,nan,"""CAPITAL HOME BRUNETE SELLS SPECTACULAR INDEPENDENT VILLA WITH POOL AND TENNIS COURT IN EXCLUSIVE URBANIZATION"" Welcome to the Valdecabañas urbanization in Boadilla del Monte! We present this impressive independent Villa, with a total constructed area of 580m² sitting on a plot of 2374m². With a versatile layout, this property has 9 large bedrooms, 5 full bathrooms and two toilets. On the ground floor, we find a large entrance hall, a large living-dining room, a very spacious kitchen with an office and a peninsula, 4 very bright bedrooms with built-in wardrobes and tilt-and-turn windows, 3 of them with an en-suite bathroom. On the first floor, we find 4 spacious rooms also with tilt-and-turn windows and built-in wardrobes. One of the rooms is much larger and has its own kitchen, making it possible to use it as an independent apartment. The semi-basement has a very large room equipped as a nightclub, a bedroom and a bathroom, we also find a garage with capacity for several vehicles. The exterior of the property is equally impressive, with a large swimming pool, a spectacular private tennis court, several chillout areas and porches. WE HAVE OUR OWN FINANCING DEPARTMENT. ""FOR ANY ADDITIONAL INFORMATION, DO NOT HESITATE TO CALL US AND WE CAN ARRANGE A VISIT. "".","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.4424705,False,7
