has360,propertyType,topNewDevelopment,hasPlan,size,thumbnail,has3DTour,hasVideo,rooms,exterior,price,priceByArea,labels,bathrooms,country,description,operation,municipality,topPlus,url,longitude,showAddress,numPhotos,floor,hasLift,hasStaging,propertyCode,province,detailedType,newDevelopmentFinished,newDevelopment,latitude,suggestedTexts,externalReference,status,parkingSpace,address
False,chalet,False,True,270.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/1b/73/1195531232.jpg,False,True,4,nan,375000.0,1389.0,nan,4,es,"SPECTACULAR VILLA IN ALALPARDO! HouseLand puts at your disposal this splendid corner townhouse of 270 square meters, with a separate garage and both a rear and front patio. The house is made up of four floors distributed as follows: Ground floor: We access a large hall that has built-in wardrobes, leading to the first bathroom, complete with shower; to the kitchen, equipped and with a clothesline; and the independent living-dining room. First floor: On this floor we find the bedrooms, all of them are very spacious and all have built-in wardrobes. The main one has an en-suite bathroom with a bathtub and a beautiful terrace. The other two bedrooms are a large size to distribute as you like. Finally we find another bathroom with a shower tray. Ground floor: It is the top floor of the chalet, it is with sloping ceilings and has access to a large terrace with unbeatable views. Semi-basement floor: Highlighting this floor is the spaciousness of the living room, which gives way to the back garden. We also have a toilet and a last room, which can be used perfectly as a storage room. The house is built with very good qualities, with air conditioning through ducts and individual heating by natural gas. Lastly, highlight the access to the garage, with direct access from the street with an automatic door. Live in Alalpardo, in a unique house!",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/inmueble/103632750/,-3.4712956,False,73,nan,nan,False,103632750,Madrid,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,False,40.6287372,{'title': 'Semi-detached house in Calle de Carlos Martín Álvarez'},Alalpardo Carlos Martin,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Calle de Carlos Martín Álvarez
False,chalet,False,True,111.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ea/64/fa/1156438729.jpg,False,False,3,nan,338290.0,3048.0,nan,2,es,"JLC, in collaboration, launches an independent villa promotion in the perfect area of ​​Valdeolmos. Closed price including VAT. It is located behind the Church, one minute from the 182 bus stop, which connects with Algete, Fuente el Saz, El Casar, and the capital of Madrid (Plaza de Castilla).And line 254, Valdeolmos / Fuente el Saz - Alcalá de Henares.It is also 3 minutes from the municipal supermarket, UNIDE (with a butcher shop), just a three-minute walk away.It has two schools, the Ramón Linacero School and Árula (subsidized school).A sports center with 3 futsal, handball and basketball courts, 5 tennis courts, two frontons, 6 paddle tennis courts, a covered pavilion, an 11 and 7 football field, a futsal, handball and basketball court, skate park and pump park. Valdeolmos currently has a population of 4,396 inhabitants, it is a municipality surrounded by nature where you can see roe deer, foxes, mice, voles, hares, wild boars, rabbits, quails, partridges, bustards, blackbirds, pigeons, etc.It is perfect if you like to enjoy nature. Madrid municipality, growing, 48 minutes from the capital of Madrid and 37 minutes from Guadalajara capital. We present a new construction for those people who like a newly built home. The price includes PLOT PLUS CONSTRUCTION: JLC Construcciones can make it a reality, we build custom chalets from €1,350/m².We have our own Architecture Studio to make the house according to your needs. Within the Project you will be able to choose the distribution of your new home, the type of brick or the color of the façade, the tiles, tiling, floors, even the place where you want to place each plug...Everything within our memory of qualities.We manage all the necessary procedures to carry out the work: self-developer mortgage, project, license, geotechnical study...We comply with all the regulations of the Technical Building Code. The price CONTEMPLATES the construction of a 111.09 m² house, a 448 m² plot, both radiant and refreshing aerothermal energy for winter and summer respectively, (aerothermal energy does not pollute.Significantly reduces CO² emissions.High profitability: up to 75% savings on the electricity bill), front fence (20m/l), 30 m² of troweled concrete, geotechnical and topographical study of the plot, project and construction management (architect and surveyor) and the building permit with the City Council. We signed 12 months under construction. Call us, we advise you. Our real estate website: We also have Facebook: JLC Real Estate Our construction website: www.jlconstruction.is We also have Facebook: JLC Construcciones Ref.691.",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/inmueble/101950119/,-3.4486646,False,27,nan,nan,False,101950119,Madrid,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,40.640194,{'title': 'Detached house in Camino de Serracines'},691,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Camino de Serracines
False,duplex,False,False,117.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/bc/1d/1123724998.jpg,False,False,3,True,171000.0,1462.0,nan,2,es,"""***property for sale from 09/20/2023 to 09/26/2023*** sale during upward bidding period. It will be sold at the highest bid. ""***GARSIERRA. Housing promotion in Valdeolmos Magnificent duplex promotion with parking and storage room included Duplex-type apartments with aluminum exterior carpentry, veneered wood interior carpentry, parquet floors (except in the kitchen and bathroom, which are made of stoneware) and individual heating. It should be said that the building is located in the northeast area of the municipality, in a residential environment, very well connected to the surrounding towns. Live in Valdeolmos, a town just 7 kilometers from Algete, which has all the necessary basic services, close to shopping areas, schools such as the Casa De Ninos Valdeolmos Early Childhood Education School and in a block with all the amenities. All of this with excellent communications via the M-123 highway, the M-112 that connects with Fuente El Saz del Jarama and also has a bus service. Check the availability of the properties on the website.",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/inmueble/101490693/,-3.4531644,True,7,1,False,False,101490693,Madrid,"{'typology': 'flat', 'subTypology': 'duplex'}",nan,False,40.6385042,"{'title': 'Duplex in Monte, 2'}",VALDEOLMOS - 21,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","MONTE, 2"
False,countryHouse,False,False,150.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/3b/f1/1009093168.jpg,False,False,4,nan,439000.0,2927.0,nan,3,es,"iCS Inmobiliaria offers Housing in a Rustic Estate in Valdeolmos. The plot belongs to the urbanization ""La Piedra"" at the exit of Valdeolmos highway towards El Casar. The plot has 2642m2 distributed as follows: i. - Housing on 1 floor of about 150m2 built. ii. - At the back of the plot: 2 Warehouses, both of about 50m2 (one 12x4 and the other 9x6) and a covered parking porch. iii. - As we enter the plot, to the left: land with gardens and fruit trees and a beautiful swimming pool with built-in barbecue. And an office in a work shed. iii. - Right part of the plot: garden land, with fruit trees and with an area enabled to have animals. Regarding housing: Entrance, living-dining room with fireplace, 4 bedrooms and 3 bathrooms (2 of the bathrooms en suite). Master bedroom with 2 closets. Large kitchen with access to laundry. Some features to highlight are: - Smooth walls - Air conditioning in living room and bedrooms - Imitation wood aluminum carpentry with security bars. - All electric, with three-phase light, with an approximate consumption of €80/month Other characteristics of the plot: - Automatic well water with cistern pit - Approved sanitary pit. Important: keep in mind that banks do not usually provide financing on rural land.",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/inmueble/98352842/,-3.4413661,True,78,nan,nan,False,98352842,Madrid,"{'typology': 'countryHouse', 'subTypology': 'casale'}",nan,False,40.6452759,"{'title': 'Country home in Diseminado Camino Zarzuela, 4'}",nan,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Diseminado Camino Zarzuela, 4"
False,duplex,False,True,118.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/39/73/1004442649.jpg,False,False,3,True,240000.0,2034.0,nan,2,es,"""MAYAC INMOBILIARIA"" offers 16 new-build homes for sale, built with the best qualities on the market. The building is being built in Valdeolmos, a town located 5 minutes from Algete and which has public and school transport, green and leisure areas, a supermarket.. . etc. The houses are designed to make your daily life more pleasant and comfortable, since we should highlight the large patios that the ground floor will enjoy and the 30 m2 terraces that the duplexes will show off. Whichever choice you prefer, you can enjoy rural life 30 minutes from the big city (Madrid), surrounded by the luxuries and beauty that this modern building offers. All the apartments will have their own garage and storage room, without forgetting the private pool. BE THE FIRST TO CALL AND CHOOSE!",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/obra-nueva/98219329/,-3.4534796,True,3,1,False,False,98219329,Madrid,"{'typology': 'flat', 'subTypology': 'duplex'}",False,True,40.6392954,"{'title': 'Duplex in Calle la Fragua, 2'}",F9,newdevelopment,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Calle la Fragua, 2"
False,flat,False,True,119.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/24/44/1004442672.jpg,False,False,3,True,245000.0,2059.0,nan,2,es,"""MAYAC INMOBILIARIA"" offers 16 new-build homes for sale, built with the best qualities on the market. The building is being built in Valdeolmos, a town located 5 minutes from Algete and which has public and school transport, green and leisure areas, a supermarket.. . etc. The houses are designed to make your daily life more pleasant and comfortable, since we should highlight the large patios that the ground floor will enjoy and the 30 m2 terraces that the duplexes will show off. Whichever choice you prefer, you can enjoy rural life 30 minutes from the big city (Madrid), surrounded by the luxuries and beauty that this modern building offers. All the apartments will have their own garage and storage room, without forgetting the private pool. BE THE FIRST TO CALL AND CHOOSE!",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/obra-nueva/98219912/,-3.4534796,True,3,bj,False,False,98219912,Madrid,{'typology': 'flat'},False,True,40.6392954,"{'title': 'Flat in Calle la Fragua, 2'}",F14,newdevelopment,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Calle la Fragua, 2"
False,duplex,False,True,116.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/39/73/1004442649.jpg,False,False,3,True,240000.0,2069.0,nan,2,es,"""MAYAC INMOBILIARIA"" offers 16 new-build homes for sale, built with the best qualities on the market. The building is being built in Valdeolmos, a town located 5 minutes from Algete and which has public and school transport, green and leisure areas, a supermarket.. . etc. The houses are designed to make your daily life more pleasant and comfortable, since we should highlight the large patios that the ground floor will enjoy and the 30 m2 terraces that the duplexes will show off. Whichever choice you prefer, you can enjoy rural life 30 minutes from the big city (Madrid), surrounded by the luxuries and beauty that this modern building offers. All the apartments will have their own garage and storage room, without forgetting the private pool. BE THE FIRST TO CALL AND CHOOSE!",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/obra-nueva/98219531/,-3.4534796,True,3,1,False,False,98219531,Madrid,"{'typology': 'flat', 'subTypology': 'duplex'}",False,True,40.6392954,"{'title': 'Duplex in Calle la Fragua, 2'}",F12,newdevelopment,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Calle la Fragua, 2"
False,chalet,False,True,454.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/7e/f0/1183833136.jpg,False,True,4,nan,599990.0,1322.0,nan,5,es,"Discover your luxury oasis in Alalpardo, where this 454 square meter chalet fuses elegance and comfort. From the moment you walk through the door, you are surrounded by an atmosphere of quality and style. The upper floor reveals 4 exquisitely designed bedrooms, each connected to a dream terrace offering panoramic views of the garden and pool. This terrace becomes the heart of the house, a space that unites the rooms and creates an atmosphere of connection and relaxation. On the ground floor, a large kitchen with a central island and pantry becomes the epicenter of social life. Imagine cooking while enjoying the garden view, and then taking your culinary creations to the impressive terrace with a bar, built-in barbecue and wood-burning oven. The living room, with direct access to the terrace, is the perfect place to receive your guests. The garden and pool become a serene refuge for sunny days and starry nights, creating a unique setting for unforgettable moments. In the basement, the large space previously dedicated to a business is transformed into the icing on the cake. Can you imagine a personal gym or entertainment area? The possibilities are endless. With a total of 5 bathrooms, each designed with elegance and functionality, this house offers not only a home, but a living experience. Immerse yourself in the luxury, connection and versatility that this chalet in Alalpardo offers you. Welcome to your new home! Free financial service!",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/inmueble/103265980/,-3.4744677,False,109,nan,nan,False,103265980,Madrid,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,40.6302528,{'title': 'Detached house in Cerezos'},nan,good,nan,Cerezos
False,duplex,False,False,113.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ba/65/35/1200004287.jpg,False,False,3,True,152916.0,1353.0,nan,2,es,"OPPORTUNITY IN ALALPARDO. Housing for sale in judicial process, excellent investment opportunity, cash payment only, investment product. Very high profitability. The house is a duplex on the first floor, completely exterior, distributed as follows: Ground floor, entrance hall with built-in wardrobe, living room with outdoor balcony, kitchen with clothesline and guest toilet. Below deck, 3 very large bedrooms, all of them with a built-in wardrobe, the main one with an en-suite bathroom and shower, and a full bathroom with a bathtub. Garage and storage included in the price. Gas installation in the building in case you want to change the heating and hot water system. Call us to request more information.",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/inmueble/103783451/,-3.4748052,True,23,1,False,False,103783451,Madrid,"{'typology': 'flat', 'subTypology': 'duplex'}",nan,False,40.6312806,"{'title': 'Duplex in Calle Eras del Marqués, 17'}",Inversión Alalpardo,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Calle Eras del Marqués, 17"
False,chalet,False,False,291.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/a8/57/1168913200.jpg,False,True,4,nan,520000.0,1787.0,nan,3,es,"ALTAZAGA offers this magnificent and bright semi-detached house of 291 square meters on a 740m2 plot. The property has all its rooms on one floor and has a balcony attic over the living room: Distributed in the following way: 70 square meter living room with glass window overlooking the garden and pool and French door access to it. Balcony attic to the living room with a gym, bed and closet. 20 square meter office with access to the living room. Very large kitchen of 40 square meters with central island and integrated dining room. 4 rooms all exterior. Master bedroom with bathroom with whirlpool bathtub and shower tray. It also has a dressing room. Two large rooms with direct access to the pool area through a floor-to-ceiling glazed terrace. These rooms are served by a bathroom with a bathtub. A single room with a bathroom included with a shower. (Service room) a third with shower Attic where the washing machine and storage space are located. Three terraces with different environments: - Terrace with saline pool (newly installed) and chill out - Terrace next to the kitchen with artificial grass and awning. - Front terrace with awning, tool shed and woodshed. Garage built on the ground floor: For two cars and a motorcycle, it has a water and drainage installation (possible toilet installation). Storage room attached to the 5 meter garage Newly installed state-of-the-art Domusa diesel boiler (heating) Solar panels: 6 newly installed light plates 1 Solar panel for hot water Quality flooring in living room and kitchen. Freshly sanded parquet rooms Three wood-burning fireplaces throughout the house and a woodshed outside The property has just been renovated with plasterboard insulation with 5cm profiles and rock wool, as well as thermal insulation membrane on all roofs. Part of the house has been glazed. Common areas, with parks for children, community pool, paddle tennis courts Urbanization with golf course For more information do not hesitate to contact. We offer financial services to our clients up to 100%.",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/inmueble/102831706/,-3.4662549,False,47,nan,nan,False,102831706,Madrid,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,False,40.615082,{'title': 'Semi-detached house in aldebaran'},Miraval,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",aldebaran
False,duplex,False,False,113.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/90/8f/1195906370.jpg,False,False,3,True,215000.0,1903.0,nan,2,es,"HouseLand offers you a large duplex for sale in Alalpardo. The house is a first floor of 113 square meters distributed as follows: Ground floor: large hall with built-in wardrobe, kitchen, very spacious and bright with access to the clothesline, bathroom with shower and the living room, large and bright, with air conditioning and awnings on both windows. First floor: on this floor we find the bedrooms; All of them have a built-in wardrobe inside the room, as well as Velux with darkening curtains in all of them. We also have the second bathroom, this one with a bathtub. It should be noted that the floors are parquet in the living room, hall and bedrooms and stoneware in the bathrooms and kitchen, the windows on the ground floor are made of climalit aluminum and in the rooms we find modern Velux. The house has an excellent location, in the center of Alalpardo and a stone's throw from all the services that the town offers. Call us to visit this fantastic duplex!",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/inmueble/103645177/,-3.4738384,False,33,1,False,False,103645177,Madrid,"{'typology': 'flat', 'subTypology': 'duplex'}",nan,False,40.6281571,{'title': 'Duplex in Calvo Sotelo'},calvo sotelo,good,nan,Calvo Sotelo
False,chalet,False,False,360.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/e9/94/826509182.jpg,False,False,6,nan,800000.0,2222.0,nan,4,es,"WE DO NOT CHARGE THE PURCHASER. DIRECT TREATMENT WITH THE PROPERTY, TOTAL TRANSPARENCY. Large land with two houses built in one of the best towns in the capital, just twenty minutes from the Plaza de Castilla, you can enjoy living in the middle of nature and with all the comforts of being very close to the center. The land would also be perfect for investors since several houses could be built in order to get a very high profitability. So do not hesitate and call now to visit this magnificent opportunity..",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/inmueble/91921278/,-3.4747633,False,22,nan,nan,False,91921278,Madrid,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,40.6312031,{'title': 'Detached house in Calle calvo sotelo'},1808/225,good,nan,Calle calvo sotelo
False,chalet,False,False,162.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/8c/2c/1191977556.jpg,False,True,4,nan,329000.0,2031.0,nan,3,es,"VISTA HOMES presents you a BEAUTIFUL TOWNHOUSE, in Valdeolmos, built in 2007 with top quality materials. It has 162 m2 built on three floors. Paved exterior area on both sides of the house, both at the main entrance and in the rear and private area of the property. The front one is 31m2 and the back one is 14m2. THE ENTRANCE The hallway separates the different rooms on the main floor; Modern toilet with exterior window and a large closet. The location of THE KITCHEN on this floor allows it to be joined to the living-dining room area if desired. THE LIVING ROOM is very spacious and bright with direct access to the back garden. The entire first floor and the staircase have marble floors. THE ROOMS are located on the first floor. The master bedroom has a large built-in wardrobe and a newly renovated en-suite bathroom. The two rooms of the house are completely separated from the main one. Both have built-in wardrobes and are very bright. On this floor we also find a complete bathroom. ATTIC of 30 m2 on the second floor, ideal as a games room or office for teleworking. Ample garage space. Community garage with access from the street or from the common garden. Storage room of 3.20 m2 located next to the community garage. Common garden with swimming pool. Valdeolmos, is a quiet town located north of Madrid, it is perfectly connected to Madrid through various bus lines, access to the national A-1 and the M-50. The area is characterized by its proximity to nurseries, parks and services. TALK LATER? We invite you to meet him!",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/inmueble/103516934/,-3.451971,False,54,nan,nan,False,103516934,Madrid,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",nan,False,40.6415304,{'title': 'Terraced house in Calle Del Monte'},VIS-315,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Calle DEL MONTE
False,flat,False,True,80.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/44/8d/1202382088.jpg,False,False,2,True,165000.0,2063.0,nan,2,es,"APARTMENT FOR SALE in the center of Valdeolmos! The house has a constructed area of 80m², which is distributed in an entrance hall, separate kitchen, large living-dining room, 2 bedrooms and 2 bathrooms equipped with an electric towel rail (the main bedroom with an en-suite bathroom) and a garage. The house faces north and has windows in all rooms that give it great light. The building is located in a residential area of Valdeolmos with supermarkets, restaurants and emblematic points of the town very close. It is very well connected with connections to the M-123 and M-112 roads that link with Algete and Fuente el Saz respectively. In addition, it is located just 45km from Madrid center and has a bus service, which connects one of them directly with the Plaza de Castilla Interchange: Line 182: Madrid (Plaza de Castilla)-Algete-Valdeolmos Line 254: Valdeolmos/Fuente el Saz de Jarama-Alcalá de Henares. If you are looking for an apartment in the area, do not hesitate to call us and go visit it, we will inform you of everything without obligation! WE DO NOT CHARGE COMMISSION TO THE BUYER.",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/inmueble/103696257/,-3.4512034,False,27,bj,False,False,103696257,Madrid,{'typology': 'flat'},nan,False,40.6380426,{'title': 'Flat'},nan,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Valdeolmos-Alalpardo
False,duplex,False,True,85.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/99/cb/1202240322.jpg,False,False,1,True,145000.0,1706.0,nan,2,es,"DUPLEX FOR SALE in the center of Valdeolmos. The house has a constructed area of 85m² that is distributed as follows: On a ground floor with a large hall with built-in wardrobes, an independent unfurnished kitchen, a large living-dining room and a toilet. On the first floor where we find the bedroom with a built-in wardrobe and Velux, a complete bathroom with a bathtub and heated towel rail, and an extra room to use as storage space. The house is located on the first exterior floor facing south and with large windows that give it great light, especially in the mornings. Garage space included. The building is located in a residential area of Valdeolmos with supermarkets, restaurants and emblematic points of the town very close. The property is very well connected with connections to the M-123 and M-112 roads that link with Algete and Fuente el Saz respectively. In addition, it is located just 45km from Madrid center and has a bus service, which connects one of them directly with the Plaza de Castilla Interchange: Line 182: Madrid (Plaza de Castilla)-Algete-Valdeolmos Line 254: Valdeolmos/Fuente el Saz de Jarama-Alcalá de Henares. If you are looking for an apartment in the area, do not hesitate to call us and go visit it, we will inform you of everything without obligation! WE DO NOT CHARGE COMMISSION TO THE BUYER.",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/inmueble/103695515/,-3.4508697,False,26,1,False,False,103695515,Madrid,"{'typology': 'flat', 'subTypology': 'duplex'}",nan,False,40.6368096,{'title': 'Duplex'},nan,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Valdeolmos-Alalpardo
False,chalet,False,False,665.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/63/2a/1187611401.jpg,False,False,10,nan,790000.0,1188.0,"[{'name': 'villaType', 'text': 'Villa'}]",11,es,"DEHESA NORTE SELLS WITHOUT FEES TO THE BUYER We are delighted to offer you one of the best homes in the North Zone of Madrid, located in the beautiful town of Alalpardo, which has a school and institute, health center, pharmacy, sports facilities, swimming pools, etc. , and is considered one of the towns with the best quality of life in the Community. The house is built on a modern concrete structure, and finished to the highest quality. From the entrance to the garden you perceive that you are in a different house, with sensations of modernity, comfort and quality. On the first floor we have a magnificent hall that serves as a distributor for the rooms on the ground floor: warehouses, garage, cellar, utility rooms, garage and a complete ""apartment"" for different uses. To go up to the first floor there is an elevator, or a staircase with protective bars that makes both divisions completely independent. Once we access the second floor we can visit the huge living room divided into rooms. Fireplace, windows for natural light, and more than one hundred meters to enjoy the living room of your dreams. This floor houses a kitchen with pantry, laundry room and storage room, a 60 m2 double room with two bathrooms and a dressing room, a library office with a reading area, a meeting room and a library. This library is approximately equivalent to the space of four rooms. It also has a painting studio with large windows and views of the Madrid mountains. On the second floor there are more rooms, ironing room, laundry.. . It has underfloor heating, and each floor works independently The price includes a good part of the furniture, if that is of interest to you. Don't hesitate, request a visit without obligation. We will be happy to assist you. We can also help with the financing of the property, with the best conditions. DEHESA NORTE HAPPY CUSTOMERS! Approximate deed expenses borne by the buyer Notary: €925.00 Registration: €555.00 ITP: €47,400. 00.",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/inmueble/103378308/,-3.47973,True,41,nan,nan,False,103378308,Madrid,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,False,40.62891,"{'title': 'Detached house in Calle Fuente el Saz, 25'}",VIVI0001,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Calle Fuente el Saz, 25"
False,flat,False,False,114.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/94/10/1196310710.jpg,False,False,3,True,185000.0,1623.0,nan,2,es,"Housing in Valdeolmos-Alalpardo, first floor, consisting of a separate living room with terrace, kitchen, hall, three bedrooms and two bathrooms, one of them en suite. On the ground floor we find stairs to access and exit to the patio and garage. The house is located on the main avenue with a bus stop at the door and close to all the services of the town. For more information or to make a visit, do not hesitate to contact us at or by email.",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/inmueble/103659134/,-3.4521575,False,34,1,False,False,103659134,Madrid,{'typology': 'flat'},nan,False,40.6372247,{'title': 'Flat in Calle Subida a la Iglesia'},VMF2 - SUBIDA A LA IGLESIA,good,nan,Calle Subida a la Iglesia
False,chalet,False,False,350.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/2a/a8/1164435043.jpg,True,True,6,nan,503000.0,1437.0,nan,5,es,"Xclusive Real Estate presents this charming and cozy corner semi-detached house, distributed over half floors plus a basement. It has approx. 350 m2 of housing on a very nice plot with a pool and bar-type space. On the main floor we access a nice hallway, here we find the very large living room with fireplace and access to the garden. On the same floor there is a guest toilet and the large kitchen that is fully equipped with an island. From both the living room and the kitchen you can access the dining room. Via the staircase we reach the first half floor where we find two bedrooms with built-in wardrobes and two bathrooms, the master bedroom with an en-suite bathroom. The next half floor, the attic, has a large open space on two levels that could be a multipurpose space and two bedrooms that share a bathroom. In the basement level we have the service room with its own bathroom, a room that could be a large storage room and a very large room with a window that is currently a large office but that serves several functions: living room, gym, etc. The covered garage is for up to 2 cars. The house has a nice garden with a pool and a nice construction to enjoy next to the pool in a bar. It is a house that stands out for its spaciousness, with a homely feel ideal for a family with children who love nature. The Miraval urbanization has a community pool and a well-known golf club. The municipality of Alalpardo is located thirty minutes from Madrid, in the spectacular protected natural environment of the Jarama basin and very close to the A-1. Ideal location for all those who wish to live in a quiet environment and want to enjoy outdoor sports, walks through nature and the magnificent views of the valley and the Guadarrama mountain range. The municipality has two schools, one public bilingual and another subsidized, in addition to having magnificent municipal sports facilities. Very close to the center of town is the Retamares Golf Club. Alalpardo is perfectly connected to Madrid through various bus lines, and access to the A-1 and M-50. Very close to the business developments of Las Tablas, Ciudad de Telefónica and BBVA La Vela, Alalpardo is just fifteen minutes away.",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/inmueble/102705223/,-3.4682874,False,25,nan,nan,True,102705223,Madrid,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,False,40.6120672,{'title': 'Semi-detached house'},2023080117-FV,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Valdeolmos-Alalpardo
False,duplex,False,False,90.0,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/f4/05/1202366024.jpg,False,True,3,nan,171000.0,1900.0,nan,2,es,"PROPERTIES IN THE BIDDING PERIOD FROM 01/31/2024 TO 6:00 PM Welcome to the perfect home in Valdeolmos! If you are looking for a three-bedroom family apartment with a garage and storage room, you have found the ideal place! This duplex apartment has aluminum exterior carpentry, veneered wood interior carpentry, parquet floors (except in the kitchen and bathroom, which are stoneware) and electric heating for air conditioning. In addition, you will enjoy a parking space and private storage room for greater convenience. With 3 bedrooms and 2 bathrooms, this home is perfect for a family or even for an investor looking to rent the apartment. The building is located in the northeast area of the municipality, in a residential environment and very well connected to the surrounding towns. Just 7 kilometers from Algete, it has good communications through the M-123 highway, the M-112 that connects with Fuente El Saz del Jarama and also has a bus service. Don't miss the opportunity to live in this home with all the comforts you need. Contact us at to coordinate a visit. Reference 9618.",sale,Valdeolmos-Alalpardo,False,https://www.idealista.com/inmueble/103857145/,-3.4516553,False,52,1,nan,False,103857145,Madrid,"{'typology': 'flat', 'subTypology': 'duplex'}",nan,False,40.6391378,{'title': 'Duplex'},9824,good,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Valdeolmos-Alalpardo
