bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus,highlight
3,Madrid,221.0,True,False,"{'title': 'Detached house in carmen rico godoy, 14'}",True,5,False,nan,False,72,SILILLOS,es,nan,380000.0,97448990,40.6841705,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Detached house / chalet for sale in Valdetorres Del Jarama. (Silillos Urbanization) This beautiful 90m2 main home has natural stone paving and a cozy porch. Inside, you will find a spacious living room with fireplace, a large fully equipped kitchen, a complete bathroom with a shower and two bedrooms. The master bedroom has a second full en-suite bathroom and built-in wardrobes in all rooms. In addition, it has a reinforcement of the foundations for a possible second floor. The property also includes a second 52m2 guest house with a living room-kitchen, two bedrooms and a full bathroom. Hot water and heating are supplied by a diesel boiler and a 1,000 liter tank. In addition, the guest house has air conditioning and heat pump. The east orientation of the property allows you to enjoy plenty of natural light. The floors are stoneware and the windows are aluminum. The 2,493 m2 plot has an automatic gate, exterior lighting, garden areas with automatic irrigation and two operating wells. You will also find a storage room and a garage-storage room with tools, with spaces for two cars with a covered roof. Outside, you can enjoy a terrace, an outdoor dining room, a swimming pool, a chill out area, a bar counter and a barbecue area with LED lights. The property is located in Valdetorres Del Jarama, with excellent communications with the northern area of Madrid. It is just 30 minutes from Madrid and 10 minutes from shopping centers such as Alegra, Factory, IKEA, PLAZA NORTE, among others. In addition, it has easy connections to the M50 and National II. If you are looking for tranquility and proximity to Madrid, this property is perfect for you. In addition, we have our own financial department and offer the possibility of obtaining up to 100% financing. Don't miss this opportunity to acquire this wonderful independent house/chalet in Valdetorres Del Jarama. Contact us right now!",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1719.0,https://www.idealista.com/inmueble/97448990/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/45/b0/1078796546.jpg,"carmen rico godoy, 14",False,-3.5356578,Valdetorres de Jarama,nan,chalet,False,nan
2,Madrid,300.0,False,False,{'title': 'Estate in Carretera de valdetorres'},False,4,False,nan,False,31,nan,es,nan,329999.0,102188581,40.6962767,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"ICS INMOBILIARIA offers a great opportunity for a large rustic property and a 3889m2 plot, with green areas and different spaces for orchards, gardens or leisure areas. The entire farm is registered and legalized. Access to the plot from the M-103 road, and by a country road at the rear. EXTERIOR: We find a fully paved roadside access to the entrance of the house, green areas, groves and large orchards. Large shed at the back and a roof attached to it for any use that you want to give it. Porch bordering the entire house in stamped concrete and pergola attached to the house. FIRST FLOOR: We find a spacious hall, a dining room with two entrances, one of them with a double window, a large fully equipped and functional kitchen, 2 complete bathrooms with a bathtub and 4 spacious and bright bedrooms. MEZZANINE: Small landing with a hole under the stairs and access to the upper floor. UPPER FLOOR GUARDILLA: An almost entirely diaphanous space that can be given an infinite number of uses, an installation prepared to place more windows and radiators. The house has oil heating, the entire house has sliding climalit windows installed, the rooms have radiators, wooden doors in very good condition and both floors and walls are in perfect condition. BETTER TO SEE TO VALUE, BOOK YOUR VISIT.",False,"{'typology': 'countryHouse', 'subTypology': 'countryHouse'}",good,1100.0,https://www.idealista.com/inmueble/102188581/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/14/c9/1147271844.jpg,Carretera de valdetorres,False,-3.5065487,Valdetorres de Jarama,nan,countryHouse,False,nan
2,Madrid,147.0,True,False,{'title': 'Detached house in europa no number'},False,4,False,nan,False,25,nan,es,nan,243595.0,103418159,40.6955184,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Welcome to the future of contemporary housing! We proudly present this architectural masterpiece, a state-of-the-art detached single-family home built with the perfect combination of steel and concrete. This innovative home, from the moment you obtain the license, is majestically erected in just six months, taking efficiency and cutting-edge design to a new level. With an area of 147 square meters, this modern sanctuary has four bedrooms, two bathrooms, a dream kitchen, a cozy living room, a chic porch and an American garage that combines functionality and style. This property is designed for those seeking the best in terms of quality and sustainability, with Passive House certifications that highlight its commitment to energy efficiency. Contemporary amenities intertwine with innovation in every corner. Experience environmental comfort with aerothermal energy, underfloor heating and air conditioning that adapt to your climatic needs. Solid interior joinery and smooth walls create a polished, modern aesthetic. Tilt-and-turn PVC windows with thermal break provide exceptional insulation, while porcelain floors from top brands allow you to personalize your space. The attention to detail extends to the exterior, with fencing that provides privacy and security, a pedestrian entrance gate and another for vehicles that fuse elegance and practicality. This is just a base model, because we believe in individuality. Customize and adapt this masterpiece according to your needs and desires, turning it into the home of your dreams. Enter the future of housing with unparalleled style and functionality. Welcome to your new home! The price does not include a plot.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1657.0,https://www.idealista.com/inmueble/103418159/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/4f/1a/1188940654.jpg,europa no number,False,-3.5129811,Valdetorres de Jarama,nan,chalet,False,nan
3,Madrid,500.0,False,False,"{'title': 'Detached house in Gustavo Adolfo Becquer, 10'}",False,5,False,nan,False,57,7033186,es,nan,390000.0,102393092,40.6842198,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"EHABITAR SELLS Detached single-family house with three floors located in the ""El Mirador"" urbanization in the municipality of Valdetorres de Jarama, Madrid. It has an approximate area of 500 m2 distributed over three floors: Semi-basement floor for garage, first floor with 5 bedrooms, 3 full bathrooms with bathtub, living-dining room and kitchen furnished with oven and extractor hood, and first floor for attic. It has stables prepared for the care of horses and a large private garden. The property is located in a quiet area, surrounded by residential homes with similar characteristics.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",renew,780.0,https://www.idealista.com/inmueble/102393092/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/e7/d9/1154170462.jpg,"GUSTAVO ADOLFO BECQUER, 10",False,-3.5318221,Valdetorres de Jarama,nan,chalet,False,nan
3,Madrid,240.0,True,False,{'title': 'Detached house in Jarama'},False,3,False,nan,False,36,LZ 2000,es,nan,300000.0,100443982,40.6904686,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"LAOZ GROUP REAL ESTATE It offers a wonderful independent villa in Valdetorres de Jarama, which is just a few minutes walk from the center of the town. It is distributed over three comfortable floors. Starting the tour after passing a magnificent porch, we enter the house where we are welcomed by a bright and spacious living room with a fireplace, a large kitchen with furniture, a bedroom with a built-in wardrobe and a complete bathroom with a shower. On the upper floor we find two spacious bedrooms which could be converted with very little renovation into three bedrooms, a complete bathroom with a bathtub and an endearing terrace where you can enjoy the views and rest that the place offers. In the semi-basement there is a large living room to enjoy wonderful family gatherings with unbeatable privacy, a cellar and an additional toilet. All of this without forgetting the 556m2 plot on which the property is located, where we highlight the location and usable spaces. Location and information Valdetorres is located northeast of the Community of Madrid, it has access to the capital by public transport with line 197, and it is 35 minutes from it by car. The town has various services such as schools, daycares, pharmacies, restaurants, veterinarian, health center, town hall, post office, supermarkets, etc. DON'T MISS THIS OPPORTUNITY, COME AND MEET US WITHOUT COMMITMENT. *Ad information valid except typographical error*.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1250.0,https://www.idealista.com/inmueble/100443982/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/76/bc/1088224007.jpg,Jarama,False,-3.5149989,Valdetorres de Jarama,nan,chalet,False,nan
3,Madrid,320.0,True,False,{'title': 'Detached house in Portugal'},False,4,False,nan,False,67,LZ2007,es,nan,378000.0,101138692,40.6964776,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"LAOZ GROUP REAL ESTATE It offers a wonderful independent villa in Valdetorres de Jarama, with a plot and independent pool, which is located just a few minutes walk from the town center. It is distributed over three floors, with a total of 320 cadastral built meters. Starting the tour we access the house where we are welcomed by a spacious hall that distributes us to a bright living room with a fireplace which has direct access to a wonderful porch located in the most private part of the garden, being the place to rest and enjoy together with the pool, on the same floor there is a large kitchen with furniture, a toilet to service the plant and a room with huge windows and access to the rear area of the garden. In addition to all these rooms we find a large garage with capacity for two vehicles. On the upper floor we are surprised by two spacious bedrooms, one of them with an en-suite bathroom and dressing room. Both of them have large built-in wardrobes and exceptional light in addition to finding on this floor an area which is semi-conditioned to finish and obtain two additional bedrooms. In the semi-basement floor we will see a large room which can be used for various uses in addition to a bathroom and a bedroom All this without forgetting the 498m2 plot on which the property is located, where we highlight the location and usable spaces, as well as family enjoyment in the barbecue and pool area. Location and information Valdetorres is located in the northeast of the Community of Madrid, it has access to the capital by public transport with line 197, and by car it is 35 minutes from it. The town has various services such as schools, nurseries, pharmacies, restaurants, vet, health center, town hall, post office, supermarkets, etc. **WE DO NOT CHARGE FEES TO THE BUYER** DO NOT LET THIS OPPORTUNITY ESCAPE, COME AND MEET US WITHOUT COMMITMENT. *Valid ad information except typographical error*.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1181.0,https://www.idealista.com/inmueble/101138692/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/da/ba/1111461902.jpg,Portugal,False,-3.5139294,Valdetorres de Jarama,nan,chalet,False,nan
2,Madrid,68.0,False,False,{'title': 'Duplex in Calle del Soto'},False,2,False,True,False,38,0834,es,False,149900.0,103727274,40.6957096,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Great duplex for sale ready to move into. 2 bedrooms, 1 bathroom, 1 toilet, common areas and garage. This house has 68m² distributed over 2 floors. On the ground floor we find a hall with reinforced door, a fully furnished kitchen equipped with basic appliances. Laundry room with water intake and broom closet. Bright 19m² living room with balcony and pre-installation for air conditioning. In the hall on the upper floor we have a storage room on stairs. There are also the 2 double bedrooms, both have built-in wardrobes, double windows and insulation with wood in the ceilings. We have a full bathroom equipped with a bathtub and screen. Large community patio from which we can access the parking space in the underground garage with automatic door. Qualities: Electric heating, double Climalit windows on the upper floor, oak doors, wooden and stoneware floors. Located in one of the quietest areas of Valdetorres, but next to a health center, pharmacy, institute, post office, parks, sports center with gym, local shops and public transport. Don't miss this opportunity at an incredible price and come visit it or call us for more information. WE DO NOT CHARGE FEES TO THE BUYING PARTY.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,2204.0,https://www.idealista.com/inmueble/103727274/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/05/c4/20/1198295182.jpg,Calle del Soto,False,-3.5159836,Valdetorres de Jarama,1,duplex,False,nan
2,Madrid,85.0,False,False,"{'title': 'Duplex in Calle Talamanca, 17 -9'}",False,3,False,True,False,19,004191,es,False,155000.0,101118663,40.6987132,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Floor 1st, duplex total surface area 85,99 m², usable floor area 85,99 m², double bedrooms: 3, 1 bathrooms, 1 toilets, air conditioning (hot and cold), age between 20 and 30 years, built-in wardrobes, balcony, heating (electric), ext. woodwork (wood), internal carpentry, kitchen, dining room, state of repair: in good condition, car park, community fees: between 40 and 60€, utility room, neighbours per floor: 2, floor no. : 2, facing northwest, automatic door phone, reinforced door, sunny, lands: stoneware, double glazing, exterior.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1824.0,https://www.idealista.com/inmueble/101118663/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/6b/0f/1110740823.jpg,"Calle Talamanca, 17 -9",False,-3.5128652,Valdetorres de Jarama,1,duplex,False,nan
5,Madrid,378.0,False,False,{'title': 'Detached house in Belgica'},False,3,False,nan,False,43,0717,es,nan,549000.0,99079182,40.699916,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'bright', 'text': 'Bright'}, {'name': 'villaType', 'text': 'Villa'}]","Impressive independent villa with 378m² built on 3 floors, 3 suites with private bathroom in each bedroom, private elevator and 360m² free plot with private pool. Housing located in Casco Urbano of the population, close to all services. This house, which is also completely adapted for people with reduced mobility, has the following distribution: Hall with built-in wardrobe, large 31m² kitchen with island, fully furnished and equipped with basic appliances, pantry, laundry room and access to the garden. Spacious and bright living room with two rooms and a fireplace, accessible from the kitchen and with access to a large covered rear porch, with large awnings in all its dimensions. Nice garden that surrounds the entire house in which we find the pool equipped with lights, shower and plenty of free space perfect for barbecue or even a children's play area. On the ground floor we have a courtesy toilet. On the upper floor there are 3 large bedrooms, all with fitted wardrobes and all en-suites with individual private bathrooms within the same bedroom. The bathroom in the master bedroom has a hydromassage bathtub, a shower tray and 2 sinks. In the semi-basement, which can be accessed by stairs or elevator, we have another huge room currently fitted out as a 42m² living room with a fireplace, a cellar space with the perfect temperature and ample capacity to store wine, and a small storage room. 53m² garage with automatic door and capacity for 4 vehicles, with three-phase connection installation as a charging station for electric vehicles. We have another toilet on this floor. Qualities: Individual heating throughout the house, smooth paint, stoneware floors, marble and platform. Tilt-and-turn aluminum windows in white with Climalit and thermal break, and solid automated shutters. White doors (oak color in basement). Elevator that connects the 3 floors of the house. Settlement on wide footings and concrete walls with a height of 3 meters throughout its perimeter, the two upper floors with insulating thermo-clay walls. Tiled pool with lighting, treatment plant and swimming against the current. Located in an idyllic and very quiet area but just a short walk from all services. Do not miss the opportunity to live in the house of your dreams and come visit it or call us for more information. WE DO NOT CHARGE FEES TO THE PURCHASER.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1452.0,https://www.idealista.com/inmueble/99079182/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/ac/c3/1032845430.jpg,Belgica,False,-3.5086919,Valdetorres de Jarama,nan,chalet,False,{'groupDescription': 'Highlight'}
3,Madrid,112.0,False,False,"{'title': 'Terraced house in Virgen Del Campo, 21'}",False,3,False,nan,False,28,VIRGEN DEL CAMPO,es,nan,195000.0,102412658,40.6976669,True,nan,sale,nan,"""*** property for sale from 08/31/2022 to *** sale in period of upward bids. It will be sold at the highest bid. "" GARSIERRA. SEMI-DETACHED HOUSE IN URBAN AREA. Built: 112 m. 20 m room. with access to a private garden, fitted kitchen, 3 double bedrooms, 2 complete bathrooms and a toilet. Excellent location. Next to the bus.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1741.0,https://www.idealista.com/inmueble/102412658/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/20/ae/1156586836.jpg,"VIRGEN DEL CAMPO, 21",False,-3.5179416,Valdetorres de Jarama,nan,chalet,False,nan
2,Madrid,105.0,False,False,{'title': 'Detached house in Calle Granados'},True,3,False,nan,False,34,611,es,nan,295000.0,100404718,40.6782652,False,nan,sale,nan,"JLC sells an independent villa with ONE FLOOR 105 m²: 4 bedrooms and 2 bathrooms. The house is DISTRIBUTED IN ONE FLOOR and another floor with a DIAPHANOUS ATTIC that needs reform and can fit at least 3 beds in it. The home has a beautiful covered porch to enjoy both in summer and winter. It has a beautiful and spacious well-kept garden with grass areas, as well as floors with stamped concrete. It does not have a garage but it has enough space to park outside. The home has water from the Isabel II channel, it has a natural well. REFORMED according to the urban regulations of Valdetorres de Jarama in 1999. The house has AIR CONDITIONING to cool the house in warm times. The windows all have bars to protect the house. It has a FIREPLACE installation to heat the house in cold weather. Located in the MIRADOR DE SILILLOS, a residential area where you can breathe a lot of tranquility, five minutes by car from the urban area, where you will have all kinds of services at your fingertips. Likewise, public transport line 197, which connects you with Plaza Castilla. Come see it, call us. Our real estate website: jlcinmobiliaria. is We also have Facebook: JLC Real Estate Ref. 611.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2810.0,https://www.idealista.com/inmueble/100404718/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/f1/05/1156497959.jpg,Calle Granados,False,-3.5175953,Valdetorres de Jarama,nan,chalet,False,nan
2,Madrid,77.0,False,False,"{'title': 'Duplex in Cañada de San Sebastian, 6'}",False,2,False,True,False,29,San Sebastián,es,False,149000.0,102863817,40.6965556,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"LMG HOME offers a beautiful and charming 77 square meter duplex for sale in Valdetorres de Jarama. This fantastic duplex has 2 bedrooms, 1 full bathroom, 1 toilet, kitchen with clothesline, garage space included in the price and SWIMMING POOL. On the first floor we find the hall, kitchen, toilet and living room. On the second floor we have a distributor that gives us access to the two bedrooms and the full bathroom. The house has all the services such as schools, daycares, bus, health center and supermarkets. A perfect urbanization for the family that has a swimming pool and green areas. LMG HOME has the collaboration of LMG FINANCE to get you the best conditions for your mortgage. Better See!",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1935.0,https://www.idealista.com/inmueble/102863817/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/8f/8d/1169950007.jpg,"Cañada de San Sebastian, 6",False,-3.5186623,Valdetorres de Jarama,1,duplex,False,nan
5,Madrid,505.0,False,False,{'title': 'House in Calle Gustavo Adolfo Bécquer'},False,6,False,nan,False,49,348 RB,es,nan,695000.0,97898923,40.681612,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Rive offers this independent villa for sale on Gustavo Adolfo Bécquer street, in Valdetorres del Jarama. Characteristics and distribution: - Detached villa with a plot of 2511 m2 and 505 m2 useful, distributed over 2 floors - East and West Orientation - Pool, green area and barbecue - Separate kitchen with office and a bedroom - 6 Bedrooms in total, one of them en suite, and another on the upper floor - 4 bathrooms and a toilet - Garage for 2 cars - Spacious living room with access to the back porch - Large front porch - Multifunctional room upstairs - Individual oil heating WHY WILL THIS BE YOUR NEXT HOME? The house is in good condition, with large spaces that allow a multitude of uses. The chalet is very bright, and you can also enjoy wonderful views. WHY CHOOSE THIS NEIGHBORHOOD/AREA? The house is located in a family environment, with many equestrian facilities nearby and green areas, very quiet, close to bus stops and 35 minutes from Madrid. ARE YOU INTERESTED? At Rive we have the mission of making any transaction around a home fast, simple and safe. We offer complete service in the purchase, sale, reform and financing of your property. Our team of skilled specialists, backed by data technology and artificial intelligence, ensures efficiency and peace of mind in every transaction. If you are interested in visiting it, do not hesitate to contact us, we will help you take the step towards your new home.",False,{'typology': 'chalet'},good,1376.0,https://www.idealista.com/inmueble/97898923/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f4/e7/7c/1131028987.jpg,Calle Gustavo Adolfo Bécquer,False,-3.5311156,Valdetorres de Jarama,nan,chalet,False,nan
4,Madrid,303.0,True,False,{'title': 'Detached house'},True,4,False,nan,False,73,Valdetorres,es,nan,419000.0,102487819,40.6963457,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"ALTAZAGA REAL ESTATE, Offers this exclusive and spacious chalet with everything you need to enjoy great evenings with your family and friends. This home has magnificent construction qualities and is distributed over three floors. Ground Floor: Spacious and bright entrance hall, full guest bathroom, kitchen with office and service door, large living room - dining room with wood-burning fireplace and exit to the terrace with access to the pool. On this same floor we have the garage for two vehicles. First Floor: We enter the rest area where we have three large bedrooms, one of them with an en-suite bathroom, whirlpool bathtub and balcony. Also on this floor there is another bathroom with a shower to serve the two remaining bedrooms. Basement Floor: We go down to the events area, here we find a large dining room with fireplace, kitchen and bar for all kinds of family gatherings, it also has a wine cellar, full bathroom with shower and guest room. Garden: It has a water well, service to fill the pool and water the garden for free, freshwater pool, gazebo, and green areas. Do not hesitate to visit or contact us, visiting is recommended!",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1383.0,https://www.idealista.com/inmueble/102487819/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/d2/ce/1157274944.jpg,Valdetorres de Jarama,False,-3.5120806,Valdetorres de Jarama,nan,chalet,False,nan
3,Madrid,115.0,False,False,{'title': 'Terraced house'},False,3,False,nan,False,32,9913,es,nan,195000.0,103849181,40.6962049,False,nan,sale,nan,"It is distributed on the ground floor of the hall, living room, kitchen, a bathroom, stairs to the first floor, hallway, three bedrooms, hall, two bathrooms and porch. It has an uncovered patio at the back of the house for private use. Located in the urban area of Valdetorres de Jarama, very close to the health center Municipality that has all the basic services at its fingertips, with a commercial offer (large surfaces and necessary neighborhood stores) and an educational offer, a variety of restaurant services and valued green areas in which to carry out outdoor activities. Housing for those who want to live in a quiet area very well connected and for those who seek to invest for rent with a very good profitability. All this, in addition, with excellent communications by public transport (bus) and roads. Request more information without any type of commitment by calling REFERENCE 9913.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",renew,1696.0,https://www.idealista.com/inmueble/103849181/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5c/77/bd/1202115806.jpg,Valdetorres de Jarama,False,-3.5165915,Valdetorres de Jarama,nan,chalet,False,nan
3,Madrid,210.0,False,False,"{'title': 'Terraced house in Camino de la vega, 28'}",False,3,False,nan,False,52,Adosadovldt,es,nan,310000.0,103380415,40.6960056,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"ALTAZAGA REAL ESTATE Don't miss the opportunity to acquire this beautiful semi-detached house for sale! With an excellent location, this property is located in a quiet area surrounded by green areas, perfect for enjoying nature without leaving the city. The house has a private and paved garden on both sides of the property, with an iron pergola and awnings to celebrate family gatherings outdoors. In addition, the south orientation at the entrance and hallway allows natural light to enter all the rooms on the main floor. On the main floor is the kitchen, with the possibility of joining it to the living room, which has direct access to the private garden and terrace with views. We also find a modern toilet with an exterior window and the same orientation. On the first floor are the bedrooms, one of them with a bay window and a renovated en-suite bathroom with a shower and bay window. The rooms are separate from the main one, one of them with a terrace and views of the Madrid mountains and a renovated bathroom with a jacuzzi bathtub. On the second floor we find a 30 m2 attic with Vélux windows, ideal as a games room or office for teleworking. The garage is also accessed from inside the house, with capacity for 2 vehicles and storage, and a boiler room and independent oil heating in the same area of the garage. In addition, the property has access to a community area of neighbors. Don't miss the opportunity to acquire your dream home in a privileged location! We have a financial department to help you get the best mortgage on the market.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1476.0,https://www.idealista.com/inmueble/103380415/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/32/95/1187681058.jpg,"Camino de la vega, 28",False,-3.5182644,Valdetorres de Jarama,nan,chalet,False,nan
4,Madrid,307.0,False,False,"{'title': 'Detached house in portugal, 8'}",False,5,False,nan,False,79,chalet,es,nan,505000.0,102625673,40.6955184,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"INMOBILIRIA TOP HOUSE sells this magnificent INDEPENDENT house or chalet located in one of the best areas of Talamanca del Jarama, it consists of 307 meters built on three floors, one of them below ground. BASEMENT FLOOR BELOW GROUND Open plan room of 80 meters enabled in a spacious living room with cassette fireplace with natural light and heating, 1 bathroom and access to the house and a large garage for more than 4 vehicles with automatic door. LOW LEVEL Covered entrance porch of about 30 m2 that leads to the hall and takes us to a fully equipped kitchen of about 20 m2. On the other side of the hall, a large living room of 40 m2 with a cassette fireplace. On this floor we also find two double bedrooms with built-in wardrobes and a bathroom with shower. FIRST FLOOR 35m2 master bedroom with a large dressing room and en-suite bathroom with shower and jacuzzi. Two double bedrooms with built-in wardrobes and another full bathroom. If you want to visit the home without obligation or need more information, do not hesitate to contact us! We have a financial service and you will not have to worry about anything, we will take care of all the processing.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1645.0,https://www.idealista.com/inmueble/102625673/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/20/57/c4/1161787201.jpg,"portugal, 8",False,-3.5129811,Valdetorres de Jarama,nan,chalet,False,nan
3,Madrid,500.0,False,False,{'title': 'House in Calle Gustavo Adolfo Bécquer'},False,5,False,nan,False,26,7033186-VE,es,nan,390000.0,99064219,40.6833198,False,nan,sale,nan,"Isolated single-family house with three floors located in the ""El Mirador"" urbanization in the municipality of Valdetorres de Jarama, Madrid. It has an approximate area of 500 m2 distributed over three floors: Semi-basement floor for garage, first floor with 5 bedrooms, 3 bathrooms with bathtub, living-dining room and kitchen with oven and extractor fan, and first floor for attic. It has stables prepared for the care of horses and a large private garden. The property is located in a quiet area, surrounded by residential homes with similar characteristics.",False,{'typology': 'chalet'},good,780.0,https://www.idealista.com/inmueble/99064219/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/a1/72/1032460767.jpg,Calle Gustavo Adolfo Bécquer,False,-3.5300221,Valdetorres de Jarama,nan,chalet,False,nan
4,Madrid,303.0,False,False,{'title': 'Detached house'},False,4,False,nan,False,51,VIS-307,es,nan,419000.0,103040306,40.6964025,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"VISTA HOMES presents a spectacular INDEPENDENT CHALET, in Valdetorres del Jarama, built in 2006 with top quality materials. It has 300 m2 built on three floors on a 540 m2 plot. First floor, large entrance hall that leads to a spacious, very bright living-dining room, with fireplace and access to the garden. Large fully furnished kitchen also with access to the garden. Full bathroom. Garage for two cars on this same floor. Second floor, large master bedroom with en-suite bathroom, hot tub and balcony. Two bedrooms, one of them with a built-in wardrobe and a full bathroom with a shower. Basement, full bathroom, bedroom, large living room with kitchen, fireplace, pantry and access to the garden. The house is air conditioned using oil heating. Aluminum windows. High qualities in its construction. The garden with natural grass, swimming pool and barbecue. Valdetorres has numerous services such as schools, daycare centers, health centers, pharmacies, restaurants, its own town hall, post office, supermarkets, Civil Guard barracks. It is perfectly connected by the N1 and M-50, as well as by public transport. TALK LATER? We help you in the purchase of your house, 100% financing and maximum guarantees in the sale and purchase of your home!",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1383.0,https://www.idealista.com/inmueble/103040306/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/ba/8e/1190294681.jpg,Valdetorres de Jarama,False,-3.513746,Valdetorres de Jarama,nan,chalet,False,nan
1,Madrid,210.0,False,False,{'title': 'Estate in Paraje Riada no number'},False,2,False,nan,False,14,nan,es,nan,150000.0,102844985,40.7093505,True,nan,sale,nan,"Rustic property for sale in the municipality of Valdetorres de Jarama (MADRID). The property has a fenced area of 2,500 M2, in which there is an industrial warehouse of 150 M2 and a house, in semi-construction of 55 M2. NEGOTIABLE PRICE.",False,"{'typology': 'countryHouse', 'subTypology': 'countryHouse'}",renew,714.0,https://www.idealista.com/inmueble/102844985/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/8a/cf/1169237984.jpg,Paraje Riada no number,False,-3.5303449,Valdetorres de Jarama,nan,countryHouse,False,nan
