bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,topPlus
4,Madrid,556.0,True,False,"{'subtitle': 'Las Conejeras - Esparragal, Coslada', 'title': 'Detached house'}",True,4,True,nan,False,38,W-02RVH7,es,nan,101338153,990000.0,40.4215456,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Spectacular detached house with pool -Coslada Engel & Völkers offers you this detached house with pool and garden in the best area of Coslada, just a few minutes from Madrid. Ideal for families looking for quality of life and an unbeatable location. It consists of 2 floors and a 556 m2 basement, it has a total of 4 bedrooms, 4 full bathrooms, a spacious living room and basement and various terraces, on a 931 m2 plot with a garden and outdoor pool. On the main floor we find the spacious double-height hall that distributes to the rest of the rooms. Large living room with dining and rest areas and a large terrace. A full bathroom. Games room and laundry room; Fully equipped kitchen with large storage capacity and work island, top brand appliances and independent access to the pool area. The upper floor offers 4 large bedrooms with fitted wardrobes and terraces. 2 bathrooms, one of them en suite. Ducted air conditioning. To highlight the brightness of the bedrooms, all with unobstructed views. The basement, which offers natural light all day, has a fitness space, a games area and a large TV and multipurpose area, fireplace, changing room and WC with showers. Split air conditioning with heat pump. Room for boiler and direct access to the garage, with capacity for one large and one small vehicle, plus another two to three vehicles on the outside ramp. All the residences are exterior. Parquet floors, oil heating and air conditioning by split or ducts. Last reforms in 2016 and 2021. It is sold without furniture. Available to move into at the end of September. Large plot with playground, garden and pool. Coslada is the perfect mix between nature and a comfortable and spacious urban environment. A lively and safe city that is characterized by its privileged proximity to Madrid and the Adolfo-Suárez Madrid-Barajas Airport. This municipality of about 85,000 inhabitants to the east of the capital is part of the Corredor del Henares and shares an urban structure with its neighbor San Fernando de Henares. Its strategic location has fostered enviable socioeconomic development, it has an established and diverse industrial and commercial fabric, and it has an efficient network of cultural, school, and sports facilities. Imagine living in a quiet and safe neighborhood, in the heart of the municipality of Coslada. Less than 10 minutes on foot you will find: a direct suburban train station to Atocha and Guadalajara, two direct metro stops to the center of Madrid, large green areas, a sports center, several supermarkets and restaurants, schools, an institute, a residence for the elderly and a health center. health. By vehicle, easy access is guaranteed just a few minutes from the A-2, M-21, M-40, M-45, M-50. Very close to the Madrid-Barajas airport and the Madrid Fair (Ifema).",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1781.0,https://www.idealista.com/inmueble/101338153/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/51/97/1200924676.jpg,Las Conejeras - Esparragal,False,-3.5558861,Las Conejeras - Esparragal,Coslada,nan,chalet,False
2,Madrid,89.0,False,False,"{'subtitle': 'El Puerto, Coslada', 'title': 'Flat'}",False,3,False,True,False,34,00509,es,True,103868487,300000.0,40.42075,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Millenium Servicios Inmobiliarios presents a beautiful FREE RENT apartment, in a gated community (without a pool), the house is located on the third floor with an elevator, it consists of 3 bedrooms and 2 full bathrooms, a spacious, bright and independent living room. GARAGE AND STORAGE ROOM IN SAN FERNANDO AND COSLADA MILLENIUM REAL ESTATE SERVICES MAKES THE DIFFERENCE HONESTY AND PROFESSIONALISM SINCE 1996 Find more on our website.",False,{'typology': 'flat'},good,3371.0,https://www.idealista.com/inmueble/103868487/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/6f/05/1202683694.jpg,El Puerto,False,-3.567363,El Puerto,Coslada,3,flat,False
1,Madrid,87.0,False,False,"{'subtitle': 'Barrio de la Estación, Coslada', 'title': 'Flat'}",False,3,False,True,False,18,nan,es,True,103875954,165000.0,40.4417074,False,nan,sale,nan,"UNYHOGAR SELLS APARTMENT IN LA ESTACION NEIGHBORHOOD ALL EXTERIOR WITH ELEVATOR! Description: 87m2, 3 bedrooms, one of them with a closed terrace, 1 renovated w/c with shower, renovated kitchen with clothesline, separate living room with closed terrace, gres floors, oak doors, double glazed windows, ELEVATOR, COMPLETELY RENOVATED! FULLY FURNISHED HOUSING! ,  GREAT OPPORTUNITY! Close to all services, train, buses, shops, access to M-21, A-2.. . Unyhogar Real Estate Managers, specialists in San Fernando de Henares, since 1998 working in the area, dedicated to sales and financing processing, with the lowest fees on the market, PROFESSIONALISM and TRANSPARENCY, 25 years guarantee us, TRUST in the usual THE LOWEST FEES ON THE MARKET Free financial study Free evaluations Financing up to 100% with the best market conditions.",False,{'typology': 'flat'},good,1897.0,https://www.idealista.com/inmueble/103875954/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/fb/cc/1202921663.jpg,Barrio de la Estación,False,-3.533229,Barrio de la Estación,Coslada,3,flat,False
1,Madrid,80.0,True,False,"{'subtitle': 'Valleaguado - La Cañada, Coslada', 'title': 'Flat'}",False,3,False,True,False,20,2235,es,False,103860405,172000.0,40.4290652,False,nan,sale,nan,"***UP TO 100% real financing, without guarantees. URBANIS Gestión de Inmuebles sells an apartment in Coslada-Valleaguado, VERY SUNNY, a 3-bedroom house with closets, a full bathroom with a bathtub, a furnished kitchen with a clothesline, a hallway with a built-in terrace. Wooden floors, white lacquered doors, double windows. STORAGE INCLUDED IN THE PRICE. First floor without elevator. Excellent location, next to La Rambla metro wedding and all services. We DO NOT charge commission to the buyer. WE DO NOT CHARGE COMMISSION TO THE BUYER. UP TO 100% financing without guarantees.",False,{'typology': 'flat'},good,2150.0,https://www.idealista.com/inmueble/103860405/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/1c/71/1202461369.jpg,Valleaguado - La Cañada,False,-3.5440497,Valleaguado - La Cañada,Coslada,1,flat,False
1,Madrid,141.0,True,False,"{'subtitle': 'Valleaguado - La Cañada, Coslada', 'title': 'Flat in Calle de Jesús de San Antonio'}",False,4,False,True,False,36,131764,es,False,98427361,239000.0,40.4249113,False,nan,sale,nan,"Spacious 141 m² apartment in Coslada, province of Madrid. The house, due to space and distribution, is ideal for a family with children or as an office, on the corner of a busy avenue. It is located on the first floor and has a spacious and bright living room, a living room, two furnished kitchens, absolutely independent from the rest of the rooms and equipped with appliances, three bedrooms, a complete bathroom. In addition, the apartment has a 20 m² terrace, so you can enjoy the good weather and a practical gallery to increase the space. The property is all exterior. Also, due to its east orientation, in this house you will enjoy the sun in the morning. The house is sold unfurnished and in good condition so you can settle in as soon as possible. As for the qualities, this apartment has gas heating, air conditioning, aluminum carpentry and ceramic floors, very resistant and easy to clean. This house is located in a quiet and well-connected area, very close to the bus stop and all services. For greater comfort, the house is very close to a school. At Housell we offer you a large selection of properties that adapt to your lifestyle. Don't miss this opportunity to find the perfect house for you. h1o3u1s7e6l4l.",False,{'typology': 'flat'},good,1695.0,https://www.idealista.com/inmueble/98427361/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/8b/4c/1011882623.jpg,Calle de Jesús de San Antonio,False,-3.5403165,Valleaguado - La Cañada,Coslada,1,flat,False
4,Madrid,332.0,True,False,"{'subtitle': 'La Espinilla - Parque Blanco, Coslada', 'title': 'Detached house in Calle de Chile'}",True,6,True,nan,False,46,RMES50893,es,nan,103591124,850000.0,40.4227092,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Individual villa in Las Conejeras, Coslada, in a quiet location but very close to shops, schools, a health center and the Coslada Central Metro and Cercanías station. It is a house of more than 300 square meters, with a good construction and a total plot of 809 square meters, with a large pool. It is an ideal home to enjoy family life. The distribution of the house is as follows: On the main floor, as we enter the house through a beautiful porch, we find the dining room, with its fireplace, a very pleasant and cozy room. Next to it is the kitchen, very spacious, and with an office area where several people can eat comfortably. It is a very bright room due to its east orientation. Of course on this same floor we have a toilet. Going down eight steps we access the living room, a really spacious room, almost 40 square meters. The possibilities of creating various spaces are endless. And next to the living room, a very cozy room that is furnished as a wine cellar, where you can spend beautiful evenings with family or friends. Both the living room and the cellar have air conditioning/heat pump. Returning to the main floor and climbing eight steps we access the bedroom area. There are four double rooms, all of them with built-in wardrobes and air conditioning/heat pump. The master bedroom has a large walk-in closet and a full en-suite bathroom. Another full bathroom serves the rest of the rooms. There is the possibility of enabling the attic area, although it is a work that has not been executed. On the lower floor we find the garage with space for one vehicle, an additional bedroom and the diesel boiler room. From this floor there is access to the garden, to the area where the barbecue and pool are and where there is a magnificent porch. Next to the pool, with access from the outside, we find a shower room, very practical for the summer season. The carpentry of the windows is of very good quality and they are equipped with bars. The entire house has heating and hot water through the aforementioned diesel boiler, in addition to the aforementioned air conditioning/heat pump units in the living room, cellar and bedrooms. You can contact me for any additional information. WE DO NOT CHARGE AGENCY FEES TO THE BUYER.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2560.0,https://www.idealista.com/inmueble/103591124/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/12/e3/1194295962.jpg,Calle de Chile,False,-3.558493,La Espinilla - Parque Blanco,Coslada,nan,chalet,False
1,Madrid,72.0,True,False,"{'subtitle': 'Ciudad 70, Coslada', 'title': 'Flat in Avenida Lisboa'}",False,3,False,True,False,5,4417,es,False,103738006,124000.0,40.4159201,False,nan,sale,nan,"INVESTMENT OPPORTUNITY PROPERTY FROM FORECLOSURE WITHOUT POSSESSION! Impossibility of internal visit. The photographs may not correspond to the current state of the property. The price of the property has been set considering that the property is acquired by the buyer in an occupied state, so said price would not apply if at the time of formalization of the public deed the property was free of occupants. We present this apartment located in Coslada The apartment has 72 m2 distributed in three bedrooms, a full bathroom, kitchen and living room with terrace. It is located on the 3rd floor of the building. Located in the center of Coslada. In its surroundings we find the Henares Hospital, schools, supermarkets, banks, pharmacies, sports centers and the Hospital del Henares metro station. In terms of accessibility, the property has multiple connections and has easy access to M-45. Don't miss this opportunity to find the perfect home for you.",False,{'typology': 'flat'},renew,1722.0,https://www.idealista.com/inmueble/103738006/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/c6/87/1198651774.jpg,Avenida Lisboa,False,-3.5405216,Ciudad 70,Coslada,3,flat,False
2,Madrid,130.0,True,False,"{'subtitle': 'Valleaguado - La Cañada, Coslada', 'title': 'Flat in Calle de Argentina'}",False,3,False,nan,False,54,V806,es,True,103001909,310000.0,40.4258625,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"IMMOFACIL. COM ****SELLING NOW REDUCED**** MAGNIFICENT HOUSING IN RESIDENTIAL ""LOS VALLES"" ONE OF THE MOST PRIVILEGED ENCLAVES OF COSLADA (AGENCY EXPENSES INCLUDED) It is a magnificent central apartment of 114m2 and 130 m2 built, on the fourth floor, exterior and bright with east-south orientation, distributed in an entrance hall to the house with reinforced door, three large double bedrooms and two bathrooms, large kitchen with window to the patio, the renovated 10 m² terrace closed with lacquered aluminum and climalit glass, 22 m2 living-dining room with excellent views of Colombia Street and a private area of the urbanization, It has herringbone parquet floors throughout the house, laminate flooring and wooden laminated walls on the terrace, 4 built-in wardrobes in the bedrooms and hall, individual automatic night-time storage heating. ACS hot water by electric water heater, natural gas stove, aluminum windows with insulating shutters and mosquito nets. It has a private elevator exit on each level prior to the floor and independent of the staircase. Included in the price is a storage room: 8.22 m². built: 9.67 m² and garage space: 22.84 m². built: 26.87 m² The Building has four elevators and access for people with reduced mobility. Located in a private urbanization with a children's and adult pool with changing rooms and a large lawn-solarium. , Tennis court and children's area. Excellent location area surrounded by all types of shops, services (Ambulatory, library, cultural centers, La Rambla and los Valles shopping centers, playground, the Lake. ) schools and the Valleaguado municipal sports center Good communication a few minutes from the La Rambla Metro stop (Line-7) Buses-283. Madrid (Avda. America) - Coslada - San Fernando. , 288. Madrid (Ciudad Lineal) - Coslada - San Fernando. N203. Madrid (Linear City). Close to the access of the M45-A2 roads Do not lose this opportunity! Call us and we will arrange a visit without any commitment. For more information call or consult our website with**REF. V806** THE SALE PRICE DOES NOT INCLUDE PURCHASE EXPENSES (PATRIMONIAL TRANSFER TAXES, NOTARY-MANAGEMENT, REGISTRATION).",False,{'typology': 'flat'},renew,2385.0,https://www.idealista.com/inmueble/103001909/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/23/08/1177299090.jpg,Calle de Argentina,False,-3.5411119,Valleaguado - La Cañada,Coslada,4,flat,False
1,Madrid,50.0,True,False,"{'subtitle': 'Valleaguado - La Cañada, Coslada', 'title': 'Terraced house in charca'}",True,2,False,nan,False,21,nan,es,nan,103147266,144900.0,40.4287736,False,nan,sale,"[{'name': 'casaBajaType', 'text': 'Single-storey house'}]","***POSIBILITY OF RENT WITH OPTION TO PURCHASE*** Call for more information. SM HOMES Real Estate Management, exclusively offers a wonderful ground floor house in Coslada. It is a very interesting product, since its building is prepared to be able to create a second floor and an attic. It is distributed in: living room, kitchen, bathroom and two bedrooms. It has individual natural gas heating and aluminum radiators, a bathroom with a shower. Its location is very good, close to all services, such as schools, supermarkets, pharmacies, etc. Consult financing without obligation! Don't hesitate to come visit, we will be happy to help you.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,2898.0,https://www.idealista.com/inmueble/103147266/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/06/36/1179794145.jpg,charca,False,-3.5382843,Valleaguado - La Cañada,Coslada,nan,chalet,False
2,Madrid,153.0,True,False,"{'subtitle': 'El Puerto, Coslada', 'title': 'Flat in Calle Oceano Atlantico, 7'}",False,4,True,True,True,39,nan,es,True,103386140,457000.0,40.4178499,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"HOUX presents this stately home located in the prestigious Puerto de Coslada neighborhood. This free rental property is located in an exclusive private urbanization, guaranteeing privacy and security for its residents. The house, located on the first floor, offers a total of 153 square meters built, with a distribution that stands out for its pleasant layout. With four large bedrooms, all of generous dimensions and with capacity for double beds, the property is presented as a spacious and comfortable home for the whole family. The two bathrooms in good condition add a touch of elegance and functionality to the home, providing modern comforts. The east orientation ensures optimal entry of natural light, creating a warm and bright atmosphere throughout the space. Additionally, the property includes a garage space and a storage room, providing practical solutions for vehicle storage and parking. The urbanization in which the home is located offers an exclusive lifestyle, with a swimming pool to enjoy on sunny days, a doorman and an extensive garden that adds a touch of serenity and nature to the environment. As for the Puerto de Coslada neighborhood, it is characterized by its cozy atmosphere. Surrounded by quality services, such as restaurants, shops and entertainment areas, residents enjoy a comfortable and complete daily life. The proximity to the M-45 highway, the metro and bus lines adds convenience when it comes to getting around comfortably. We do not charge commission to the purchasing party. Do not hesitate to contact us!",False,{'typology': 'flat'},good,2987.0,https://www.idealista.com/inmueble/103386140/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/20/5d/1189829724.jpg,"Calle Oceano Atlantico, 7",False,-3.5713443,El Puerto,Coslada,1,flat,False
2,Madrid,94.0,True,False,"{'subtitle': 'La Espinilla - Parque Blanco, Coslada', 'title': 'Flat in Calle Uruguay'}",True,3,False,True,False,46, 3501-06532,es,True,101965283,232000.0,40.425776,False,nan,sale,nan,"Modern 3-bedroom apartment with large spaces and light in a quiet area! We present this charming home RENOVATED in 2019, located on the second floor with an elevator.It consists of 3 bedrooms, 2 bathrooms, a cozy and spacious living room and a fully equipped modern kitchen. With large spaces and a well-thought-out distribution, this apartment provides you with an atmosphere of peace and calm to enjoy with your family. We access the home through a small hall that has its own built-in wardrobe to store warm clothes or shoes.Through it we can access the kitchen from the front, fully equipped with all appliances and sufficient storage space.To the left of the hall we access the living room. It is a very spacious and bright space that will allow you to enjoy special moments with your loved ones.In the living room we can perfectly design two environments, one for relaxation and the other for food. From the living room we can access a distribution hallway along which the bedrooms and bathrooms are distributed.We have a total of 3 rooms, all with double windows to the outside that guarantee a quiet environment isolated from noise, while providing great ventilation and clarity. On the other hand, two renovated bathrooms stand out for their functionality and comfort.We have a full bathroom equipped with a good-sized shower tray and a toilet. The house is located in a quiet and peaceful area, surrounded by all the services you may need.Enjoy the convenience of having shops, supermarkets, schools, a health center and public transportation nearby, which makes your daily life easier. A highlight of the property is its large spaces, its luminosity and its renovated appearance. Don't miss the opportunity to live in a cozy home in a privileged location! Coslada is a municipality in Spain belonging to the Community of Madrid.Located in the Henares Corridor, with an area of 12.03 km² and 81,860 inhabitants.It borders to the east with San Fernando de Henares and Madrid, and also borders Madrid to the north, south and west.Except for its limit with San Fernando, it is surrounded by the municipality of Madrid. The specific data on the published farm can be approximate, therefore they are not binding, they are shown for informational purposes.Some photos are infographics. Taxes and expenses NOT INCLUDED: ITP or VAT, Notary, Registry, agency, Appraisal, etc... Book your appointment to come and see it within our extensive hours, including weekends.And, if you need it, we advise you with financing. If you need more information, we will be happy to assist you.",False,{'typology': 'flat'},good,2468.0,https://www.idealista.com/inmueble/101965283/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/ab/04/1146996222.jpg,Calle Uruguay,False,-3.5478569,La Espinilla - Parque Blanco,Coslada,2,flat,False
2,Madrid,113.0,True,False,"{'subtitle': 'Valleaguado - La Cañada, Coslada', 'title': 'Flat in Calle Colombia, 27'}",True,3,False,True,False,41,3515,es,True,103646147,352000.0,40.424509,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"WE START THE PRE-MARKETING! CHOOSE BETWEEN THE BEST UNITS! THE URBANIZATION Atrio5 is a unique residential in Coslada. Unique because it combines a privileged location with the comfort of living in a gated community with a community pool, solarium, social room and children's play area, among other amenities. The ground floor has large arcades that will become a wonderful space for relating with others. The common spaces are designed so that you consider them part of your home. THE HOUSES Atrio 5 is made up of 87 homes with 1, 2 and 3 bedrooms, garages and storage rooms. So that when you get home you don't have to worry about a thing, all the homes include a parking space. They also have a storage room so you can comfortably store everything you don't need on a day-to-day basis. Our team of professionals has designed them with you in mind, so that you can enjoy a quality space. All houses have terraces or patios. The qualities are excellent and include, among other things, a kitchen equipped with appliances (induction hob, extractor hood, oven and microwave), fitted wardrobes in all rooms and underfloor heating and cooling as well as pre-installation of ducted air conditioning. ECOLOGY AND EFFICIENCY At Rover Homes we are committed to sustainable innovation, which is why all our homes obtain a very high level of energy rating. You will also have water consumption saving systems both in your home and in garden areas. Likewise, in common areas you will have at your disposal specific deposits for waste management. The centralized underfloor heating and cooling system, as well as the external thermal insulation systems, thermal bridge break carpentry and modern glazing with a dehydrated chamber help to maintain a constant temperature in your home while reducing your carbon footprint. CUSTOMIZE YOUR HOUSE You can customize your home between different finishing options at no cost to you. You can choose between different combinations and kitchen finishes, flooring, types of interior carpentry, paint tones, bathroom finishes and even layout options so that, for example, you can choose whether you want a closed or semi-open kitchen. We also have customization options at a cost, with special equipment items. Our team of professionals will accompany you in the process so that you can adapt the home to your tastes without having to worry about anything other than enjoying it.",True,{'typology': 'flat'},newdevelopment,3115.0,https://www.idealista.com/obra-nueva/103646147/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/89/d5/1015877931.jpg,"Calle Colombia, 27",False,-3.5415429,Valleaguado - La Cañada,Coslada,5,flat,False
2,Madrid,109.0,True,False,"{'subtitle': 'Valleaguado - La Cañada, Coslada', 'title': 'Flat in Calle Colombia, 27'}",True,3,False,True,False,41,2205,es,True,103646168,330000.0,40.424509,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"WE START THE PRE-MARKETING! CHOOSE BETWEEN THE BEST UNITS! THE URBANIZATION Atrio 5 is a unique residential in Coslada. Unique because it combines a privileged location with the comfort of living in a gated community with a community pool, solarium, social room and children's play area, among other amenities. The ground floor has large arcades that will become a wonderful space for relating with others. The common spaces are designed so that you consider them part of your home. THE HOUSES Atrio 5 is made up of 87 homes with 1, 2 and 3 bedrooms, garages and storage rooms. So that when you get home you don't have to worry about a thing, all the homes include a parking space. They also have a storage room so you can comfortably store everything you don't need on a day-to-day basis. Our team of professionals has designed them with you in mind, so that you can enjoy a quality space. All houses have terraces or patios. The qualities are excellent and include, among other things, a kitchen equipped with appliances (induction hob, extractor hood, oven and microwave), fitted wardrobes in all rooms and underfloor heating and cooling as well as pre-installation of ducted air conditioning. ECOLOGY AND EFFICIENCY At Rover Homes we are committed to sustainable innovation, which is why all our homes obtain a very high level of energy rating. You will also have water consumption saving systems both in your home and in garden areas. Likewise, in common areas you will have at your disposal specific deposits for waste management. The centralized underfloor heating and cooling system, as well as the external thermal insulation systems, thermal bridge break carpentry and modern glazing with a dehydrated chamber help to maintain a constant temperature in your home while reducing your carbon footprint. CUSTOMIZE YOUR HOUSE You can customize your home between different finishing options at no cost to you. You can choose between different combinations and kitchen finishes, flooring, types of interior carpentry, paint tones, bathroom finishes and even layout options so that, for example, you can choose whether you want a closed or semi-open kitchen. We also have customization options at a cost, with special equipment items. Our team of professionals will accompany you in the process so that you can adapt the home to your tastes without having to worry about anything other than enjoying it.",True,{'typology': 'flat'},newdevelopment,3028.0,https://www.idealista.com/obra-nueva/103646168/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/9d/50/1015877807.jpg,"Calle Colombia, 27",False,-3.5415429,Valleaguado - La Cañada,Coslada,2,flat,False
2,Madrid,173.0,False,False,"{'subtitle': 'Las Conejeras - Esparragal, Coslada', 'title': 'Terraced house in Calle Copenhague'}",True,4,False,nan,False,64,MN4-5443,es,nan,103609720,525000.0,40.4155615,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Magnificent 2-storey semi-detached house, with 4 bedrooms and 2 bathrooms, in Coslada. 173 m2 built. South orientation. 400 m2 plot. Possibility of making a cellar/basement, since the emptying has been done. Heating and air conditioning. Tile floor, aluminum windows and oak doors. It has a 24 m2 garage. Attic. FLOOR 0 Living room Kitchen room full bathroom Yard FLOOR 1 4 bedrooms full bathroom FLOOR 2 Open-plan attic Terrace DO NOT MISS THIS OPPORTUNITY AND CONTACT US TO MAKE A VISIT. Daurum Estate offers to obtain the best financing tailored to you up to 100% of the purchase and sale value, whether the home is ours or not. INFORMATION WITHOUT COMMITMENT in the same telephone number of the advertisement. In addition, the possibility of renovation services to accommodate the home to your liking.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,3035.0,https://www.idealista.com/inmueble/103609720/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/40/f3/1194811769.jpg,Calle Copenhague,False,-3.5541847,Las Conejeras - Esparragal,Coslada,nan,chalet,False
2,Madrid,113.0,True,False,"{'subtitle': 'Valleaguado - La Cañada, Coslada', 'title': 'Flat in Calle Colombia, 27'}",True,3,False,True,False,41,5104,es,True,101708774,321000.0,40.424509,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"WE START THE PRE-MARKETING! CHOOSE BETWEEN THE BEST UNITS! THE URBANIZATION Atrio5 is a unique residential in Coslada. Unique because it combines a privileged location with the comfort of living in a gated community with a community pool, solarium, social room and children's play area, among other amenities. The ground floor has large arcades that will become a wonderful space for relating with others. The common spaces are designed so that you consider them part of your home. THE HOUSES Atrio 5 is made up of 87 homes with 1, 2 and 3 bedrooms, garages and storage rooms. So that when you get home you don't have to worry about a thing, all the homes include a parking space. They also have a storage room so you can comfortably store everything you don't need on a day-to-day basis. Our team of professionals has designed them with you in mind, so that you can enjoy a quality space. All houses have terraces or patios. The qualities are excellent and include, among other things, a kitchen equipped with appliances (induction hob, extractor hood, oven and microwave), fitted wardrobes in all rooms and underfloor heating and cooling as well as pre-installation of ducted air conditioning. ECOLOGY AND EFFICIENCY At Rover Homes we are committed to sustainable innovation, which is why all our homes obtain a very high level of energy rating. You will also have water consumption saving systems both in your home and in garden areas. Likewise, in common areas you will have at your disposal specific deposits for waste management. The centralized underfloor heating and cooling system, as well as the external thermal insulation systems, thermal bridge break carpentry and modern glazing with a dehydrated chamber help to maintain a constant temperature in your home while reducing your carbon footprint. CUSTOMIZE YOUR HOUSE You can customize your home between different finishing options at no cost to you. You can choose between different combinations and kitchen finishes, flooring, types of interior carpentry, paint tones, bathroom finishes and even layout options so that, for example, you can choose whether you want a closed or semi-open kitchen. We also have customization options at a cost, with special equipment items. Our team of professionals will accompany you in the process so that you can adapt the home to your tastes without having to worry about anything other than enjoying it.",True,{'typology': 'flat'},newdevelopment,2841.0,https://www.idealista.com/obra-nueva/101708774/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/5c/43/1015877997.jpg,"Calle Colombia, 27",False,-3.5415429,Valleaguado - La Cañada,Coslada,1,flat,False
2,Madrid,109.0,True,False,"{'subtitle': 'Valleaguado - La Cañada, Coslada', 'title': 'Flat in Calle Colombia, 27'}",True,3,False,True,False,41,4104,es,True,101708749,311000.0,40.424509,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"WE START THE PRE-MARKETING! CHOOSE BETWEEN THE BEST UNITS! THE URBANIZATION Atrio 5 is a unique residential in Coslada. Unique because it combines a privileged location with the comfort of living in a gated community with a community pool, solarium, social room and children's play area, among other amenities. The ground floor has large arcades that will become a wonderful space for relating with others. The common spaces are designed so that you consider them part of your home. THE HOUSES Atrio 5 is made up of 87 homes with 1, 2 and 3 bedrooms, garages and storage rooms. So that when you get home you don't have to worry about a thing, all the homes include a parking space. They also have a storage room so you can comfortably store everything you don't need on a day-to-day basis. Our team of professionals has designed them with you in mind, so that you can enjoy a quality space. All houses have terraces or patios. The qualities are excellent and include, among other things, a kitchen equipped with appliances (induction hob, extractor hood, oven and microwave), fitted wardrobes in all rooms and underfloor heating and cooling as well as pre-installation of ducted air conditioning. ECOLOGY AND EFFICIENCY At Rover Homes we are committed to sustainable innovation, which is why all our homes obtain a very high level of energy rating. You will also have water consumption saving systems both in your home and in garden areas. Likewise, in common areas you will have at your disposal specific deposits for waste management. The centralized underfloor heating and cooling system, as well as the external thermal insulation systems, thermal bridge break carpentry and modern glazing with a dehydrated chamber help to maintain a constant temperature in your home while reducing your carbon footprint. CUSTOMIZE YOUR HOUSE You can customize your home between different finishing options at no cost to you. You can choose between different combinations and kitchen finishes, flooring, types of interior carpentry, paint tones, bathroom finishes and even layout options so that, for example, you can choose whether you want a closed or semi-open kitchen. We also have customization options at a cost, with special equipment items. Our team of professionals will accompany you in the process so that you can adapt the home to your tastes without having to worry about anything other than enjoying it.",True,{'typology': 'flat'},newdevelopment,2853.0,https://www.idealista.com/obra-nueva/101708749/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/9d/50/1015877807.jpg,"Calle Colombia, 27",False,-3.5415429,Valleaguado - La Cañada,Coslada,1,flat,False
