bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus,highlight
3,Madrid,450.0,True,False,"{'title': 'Detached house in Callejón de Santa Juana, 4'}",True,5,False,nan,False,52,2311/17,es,nan,556000.0,102661461,40.1903749,True,nan,sale,nan,"REF. 2311/17. Incredible unique house in the center of Cubas. You will not be able to resist this charming farmhouse from 1900, renovated for the last time in 2023, with many possibilities to make apartments or enjoy its 350 meters built with 5 bedrooms, 3 bathrooms, two living rooms, patio with 445 m² of plot with Pool, porch, bar, trees, grass and privacy. Its excellent location in the old town of Cubas (Madrid), next to the Plaza de la Constitución and the Church of San Andrés, allows you to reach the different services of the municipality in a few minutes without having to use a private vehicle. Its distribution is peculiar, with several private rooms within the same property: main residence; porch and single room; independent study; attic, garage/hallway and solarium. •The main house consists of a large hall, living room with fireplace, kitchen, two full bathrooms and three bedrooms, one of them has a mini-kitchen and has direct access from the garden. Baked clay floors throughout the house. Individual pellet heating throughout the house. 2.80m high ceilings. •Large porch with kitchen in the garden. It has a room, currently used as a storage room. •Studio with independent access from the main house. It has individual heating and a wood-burning fireplace, a kitchenette, a full bathroom and a built-in wardrobe. Ideal as a guest room, professional office, etc. •Very bright attic, 50 m2, with direct access from the garden, covered with original wooden beams, two Velux windows and three wooden windows. Wooden floors and heating. •It has a terrace / solarium, with access by spiral staircase. Ideal for sunbathing, chill out, etc. •Pool and outdoor shower. •Garden with natural grass and automatic irrigation.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1236.0,https://www.idealista.com/inmueble/102661461/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ea/64/4c/1162947397.jpg,"Callejón de Santa Juana, 4",False,-3.838202,Cubas de la Sagra,nan,chalet,False,nan
3,Madrid,345.0,True,False,"{'title': 'Terraced house in Calle Cementerio, 5 a'}",False,4,False,nan,False,37,RES-FCLARAS-ADO-R2.5,es,nan,349000.0,103521667,40.1897115,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"NEXT CONSTRUCTION! LAST HOMES AVAILABLE! AN “UNPLUGGED HOUSE” FROM THE GRID DESIGNED TO YOUR TASTE TOWNHOUSES Distributed over 2 floors plus basement-cellar, they have 4 bedrooms, one of them on the ground floor. At Residencial Fuentes Claras you will not be connected to any electrical company. It is probably the most efficient home in the world and without paying more for it! - FREE electricity bill - FREE heating and air conditioning - FREE 40,000 km of vehicle recharging - 100% RENEWABLE - CUSTOMIZABLE The “UNPLUGGED” house is the end to the electricity bill problem forever. A 100% EFFICIENT home thanks to its renewable energies and at the same price as a traditional home. The Geosolar House will produce enough energy not only to supply electricity, hot water and air conditioning, but also to charge electric vehicles up to 40,000 km. COMPLETELY UNPLUGGED from the electrical grid! CASA GEOSOLAR HELP YOU PAY YOUR MORTGAGE The monthly savings on all your bills in 30 years of mortgage is equivalent to more than €200,000 *Comparison made with a traditional three-story house, with a basement, swimming pool and inhabited by four members of a family unit. 100% CUSTOMIZABLE In addition, it is the first fully customizable home in CUBAS DE LA SAGRA, designed by you and for you with the help of our professionals to make each home a home adapted to your tastes and needs AND AT NO ADDITIONAL COST! Request an appointment with our sales representatives to obtain more information. You will be able to visit already built homes to see in situ the quality of our materials. CALL NOW AND RESERVE YOUR UNPLUGGED HOUSE. *Guidative infographics after the customization process. Consult with the technicians about the differences in options.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1012.0,https://www.idealista.com/inmueble/103521667/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/04/db/1192146432.jpg,"Calle Cementerio, 5 A",False,-3.8403585,Cubas de la Sagra,nan,chalet,False,nan
3,Madrid,345.0,True,False,"{'title': 'Semi-detached house in cementerio, 5'}",True,4,False,nan,False,57,nan,es,nan,349000.0,103490323,40.1893802,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"NEXT CONSTRUCTION! LAST HOMES AVAILABLE! HOMES - Griñón real estate agency, puts at your disposal Residencial Fuentes Claras, we have TOWNHOUSES and SEMI-DETACHED VILLAS with plots of 250 and 309 meters respectively, located in Cubas de la Sagra (MADRID) At Residencial Fuentes Claras you will not be connected to any electrical company. These are luxury homes combined with the highest efficiency in the world and without paying more for it! - FREE electricity bill - FREE heating and air conditioning - FREE 40,000 km of vehicle recharging - 100% RENEWABLE - CUSTOMIZABLE SWITCH TO SAVINGS AND OPTIMIZE YOUR HOME! The Geosolar House will produce enough energy not only to supply electricity, hot water and air conditioning, but also to charge electric vehicles up to 40,000 km. COMPLETELY UNPLUGGED from the electrical grid! CASA GEOSOLAR HELP YOU PAY YOUR MORTGAGE. The monthly savings on all your bills in 30 years of mortgage is equivalent to more than €200,000 In addition, it is the first 100% CUSTOMIZABLE home in Cubas de la Sagra, designed by you and for you with the help of our professionals to make each home a home adapted to your tastes and needs AND AT NO ADDITIONAL COST! Request an appointment to learn more. They will also be able to visit already built homes to see in situ the quality of our materials. CALL NOW AND RESERVE YOUR UNPLUGGED HOUSE.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1012.0,https://www.idealista.com/inmueble/103490323/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/7b/88/1191139372.jpg,"cementerio, 5",False,-3.8405678,Cubas de la Sagra,nan,chalet,False,nan
4,Madrid,387.0,True,False,{'title': 'Detached house in Calle Retamar'},False,5,False,nan,False,27,733417BHS,es,nan,476000.0,103709383,40.1986502,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"FINANCING UP TO 100% BEST HOUSE MADRID SANTA ISABEL presents this beautiful independent villa in Cubas de la Sagra, with a plot of 1,087 meters, private pool, barbecue and garden areas. READY TO ENTER TO LIVE! NO ENTRY! - NO ENDORSEMENTS! - NO COMMISSIONS! Only with your income and the deed expenses. It consists of 3 floors: GROUND FLOOR: living room, fitted kitchen with laundry and pantry, 3 bedrooms and 2 bathrooms (one of them in the master bedroom). FIRST FLOOR: 2 bedrooms, bathroom and terrace. BASEMENT FLOOR: cellar, toilet and garage. If you want to live in a quiet environment, with all the advantages of being in Madrid... This is your home! Very advantageous financing is offered. The location is perfect, in an environment of residential homes and green areas. It has a nursery school and two public bilingual early childhood and primary schools in the town, and the ""IES Sor Juana de la Cruz"" bilingual secondary school. In addition, the house is well connected by road and public transport such as the A-42 highway, M-404 highway, M-417 and buses. In bidding period until. Trust us to find your new HOME. We offer the guarantee of being REGISTERED as REAL ESTATE AGENTS.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1230.0,https://www.idealista.com/inmueble/103709383/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/5e/03/1197893832.jpg,Calle Retamar,False,-3.8470189,Cubas de la Sagra,nan,chalet,False,nan
4,Madrid,387.0,True,False,{'title': 'Detached house in Retamar'},True,5,True,nan,False,72,nan,es,nan,476000.0,103579501,40.1979495,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Great opportunity to buy a spectacular independent villa in Cubas de la Sagra. It is a 2-story villa plus basement, with the following distribution: In the basement there is a garage for 2 cars, a bathroom and a cellar. On the first floor we find a hall, 3 bedrooms, 2 full bathrooms, a separate living room, a large kitchen with a laundry area and pantry, and a cozy central patio that brings light to all rooms. On the second floor there are 2 bedrooms with a terrace and a bathroom. As for the exterior, the house has a large patio where there is a 31 m2 pool. This chalet has oil heating and pre-installation for air conditioning. The house has very good access from the road from Griñón to Cubas de la Sagra. It also has a supermarket very close, to make shopping easier. This house is being sold through an upward auction process until February 16. Additionally, if you need it, this property can be financed up to 100% of the final purchase price. Don't hesitate and call us. We will explain the purchase process to you in detail and we will schedule a visit to the property with you, adapting to your schedules.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1230.0,https://www.idealista.com/inmueble/103579501/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/f1/2f/1193933491.jpg,RETAMAR,False,-3.8482072,Cubas de la Sagra,nan,chalet,False,nan
4,Madrid,387.0,True,False,{'title': 'Detached house in Retamar'},True,5,True,nan,False,52,nan,es,nan,476000.0,103662902,40.199725,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Welcome to the home of your dreams! This large independent chalet of two floors plus basement is a unique opportunity in the area. In the basement you will find a garage for 2 cars, a bathroom, a cellar with a fireplace and storage space. On the first floor, a large hall will take you to three bedrooms, two full bathrooms, a separate living room, a large kitchen with a laundry area and pantry, and a beautiful central patio. The second floor has two bedrooms with terrace and bathroom. Outside, you can enjoy a large backyard, a garden area with a 31 m2 pool and a large front porch where you can enjoy your summer dinners. In addition, the property has oil heating and pre-installation of air conditioning for your comfort. The property has good road access and a nearby supermarket, which makes it ideal for living in a quiet and well-connected area. The sale will be carried out through an upward auction process until February 16, with the possibility of financing up to 100% of the purchase price. Don't miss the opportunity to visit this property and make it yours! Call us for more information and to schedule a visit to the property.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1230.0,https://www.idealista.com/inmueble/103662902/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/01/9a/1196436395.jpg,Retamar,False,-3.8447181,Cubas de la Sagra,nan,chalet,False,nan
3,Madrid,1005.0,True,False,{'title': 'Detached house in Calle San Juan de la Cruz'},True,4,False,nan,False,189,CUBAS 3,es,nan,549000.0,102810052,40.1903213,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Unique independent villa in Cubas de la Sagra, on a completely flat plot of 7,500m² urban area, designed to enjoy a functional home with a wonderful garden area, where you want to spend time, ideal for families with children looking to have a large house and proximity to services. The property has two floors, the rooms are spacious and bright, light plays a fundamental role in this home.The house would need updates. This is the largest urban plot available in Cubas de la Sagra at this time. HOUSING DESCRIPTION: Pleasant high-rise porch with panoramic views of the garden and access to the living room directly, finding a large 40m² room with two different areas, dining room and living room area with fireplace. From the living room we access the distributor hall, in the right wing, we find a complete bathroom with a shower, a small service bedroom and a 20m² kitchen. This room has a serving hatch to the living room and access to a 30m² back porch, easily communicating, the interior of the house with exterior areas. In the left wing of the distributor hall, we find the rest area, in this bedroom distributor we find a full bathroom with bathtub, first double secondary bedroom with built-in wardrobe, second good-sized double secondary bedroom with built-in wardrobe, third good-sized secondary bedroom With a built-in wardrobe and master bedroom with built-in wardrobes, this room has a full bathroom en suite, it has a shower tray. From the back of the house we access the semi-basement, a floor with no interior access from the house, with entrance to the house through a very close kitchen porch.In the semi-basement we find a large garage space with a work area (DIY area), there is capacity for six vehicles and plenty of storage space.On this floor we have an electricity room and boiler. HOUSING DETAILS: - Housing completely renovated in 1988. - Zipline on the façade. - Folding wooden glazing. - Bars. - Mosquito nets. - Awnings. - In the kitchen, furniture was changed at the end of the 90s. - Heating through radiators with a Ferroli diesel boiler. - Fireplace with cassette in main living room. EXTERIOR DETAILS: - Light points distributed throughout the property. - Water intakes distributed throughout the property. - Automatic irrigation by sprinkling and drip. - Legalized well. - Fenced multisports court. - 80m² of vineyards. - Fruit trees. - Fenced pool area; 5x15 pool with chlorine purifier, grass area and gazebo. - American porch with capacity for three vehicles. - Barbecue area. - Garden with grass and well-kept hedges that partially surrounds the house. - Olive tree area. SERVICES: - Restaurants and bars from 0.300 km. - Bus stop 0.350 km. - Library 0.400 km. - Town Hall 0.450 km. - Power supply 0,500 km. - Fuentes Claras School/Institute 0.623 km. - Nuestra Señora de la Soledad preschool and primary school 0.728 km. - Eei Sol Y Luna School/Institute 0.788 km. - Gym 0,900 km. - Outpatient Health Center 0.900 km. - Pharmacy 1,000 km. - Cubas Plaza shopping center 1.06 km. - Hyper Usera 1,062 km. - Mercadona 1,200 km. - Cepsa gas station 2,648 km. - Villa de Griñón private school 4,800 km.8 minutes by car. The property is located in the best location in town, on a property with total privacy, unique in the offerings of Cubas and the rest of the municipalities in the area. DON'T MISS THE OPPORTUNITY AND COME SEE IT.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",renew,546.0,https://www.idealista.com/inmueble/102810052/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/7f/6d/1168074161.jpg,Calle San Juan de la Cruz,False,-3.8343121,Cubas de la Sagra,nan,chalet,False,nan
1,Madrid,148.0,True,False,{'title': 'Detached house in Carretera Real'},True,3,False,nan,False,23,nan,es,nan,259900.0,103353536,40.1921651,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"""F.100% mortgage.""HOGARES Griñón - Griñón real estate agency, puts at your disposal this independent Villa with a floor plan and garden layout.Highlight its spacious rooms and luminosity.The house is located in the center of Cubas, close to bus, pharmacy, c.health, schools and sports areas. It is distributed in: - Entrance hall that gives access to the kitchen and the large living room, unfurnished kitchen, 2 single rooms and a double room, all of them with built-in wardrobes. - In the outdoor area we find a large garden, the boiler room and outdoor rooms. It has parking for several vehicles. *Take advantage of our exclusive FINANCIAL services and carry out a personalized study.Thanks to our conditions, we get the best financing for your home. Visit our office at c/ Juan Carlos I nº2, Griñón (Madrid) or call / for more information.We carry out all the procedures tailored to your needs, for the PURCHASE-SALE-RENTAL of your current or future Home.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1756.0,https://www.idealista.com/inmueble/103353536/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/ec/ff/1186850708.jpg,Carretera Real,False,-3.8386221,Cubas de la Sagra,nan,chalet,False,nan
4,Madrid,234.0,True,False,{'title': 'Semi-detached house in Almendros'},True,4,False,nan,False,26,nan,es,nan,314900.0,103259543,40.1952874,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"""F. 100% mortgage. ""HOMES - Griñón real estate agency, offers you a Semi-detached Villa with a private pool. Highlight its exclusive extension renovation, where a large bedroom on the ground floor and a double garage with a laundry/toilet area have been achieved. It is located in a quiet residential area, surrounded by green areas and close to public transport, the town center and Mercadona. Divided into three heights, it is distributed in: - Main floor: Entrance hall, large kitchen with office, toilet, large living-dining room, bedroom, laundry/toilet area and access to front and rear garden. - Upper floor: 3 bedrooms, 2 full bathrooms ""one of them en suite"". - Attic: Fully equipped, with two velux and a storage room that can be converted into a bathroom. - Plot: Fully settled with pool, barbecue, gazebo, exterior lighting and garage automatic for various vehicles. *Take advantage of our exclusive FINANCIAL services and carry out a personalized study. Thanks to our conditions, we get the best financing for your home. Visit our office at c/ Juan Carlos I nº2, Griñón (Madrid) or contact us by WhatsApp at for more information. We carry out all the procedures tailored to your needs, for the PURCHASE-SALE-RENTAL of your current or future Home.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1346.0,https://www.idealista.com/inmueble/103259543/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/80/0d/40/1183603586.jpg,Almendros,False,-3.8519121,Cubas de la Sagra,nan,chalet,False,nan
4,Madrid,482.0,True,False,{'title': 'Detached house in Calle del Reloj'},True,6,False,nan,False,34,nan,es,nan,649900.0,103530366,40.193512,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","""F. 100% mortgage. ""HOGARES Griñón - Griñón real estate agency, puts at your disposal this independent Villa with pool and private garden. Highlight its spectacular outdoor area, spacious rooms and comfortable distribution. The house is located in a quiet residential area, close to bus, c. health, schools, sports areas and the center of Cubas de la Sagra. Divided into three semi-heights, it is distributed in: -Main floor: entrance hall, living room in two rooms with fireplace and access door to the garden, kitchen with island, living room/office and toilet. -Mezzanine: Two large bedrooms and a full bathroom. - Upper floor: Master bedroom with en-suite bathroom and dressing room. -Semi-basement: bedroom with full bathroom, storage room and boiler room. - Plot: 2150m2 fully conditioned; with green areas, swimming pool, large gazebo and Outdoor covered parking for several vehicles. The house is equipped with the installation of plates photovoltaics and batteries to provide greater efficiency to the home. *Take advantage of our exclusive FINANCIAL services and carry out a personalized study. Thanks to our conditions, we get the best financing for your home. Visit our office at c/ Juan Carlos I nº2, Griñón (Madrid) for more information. We carry out all the procedures tailored to your needs, for the PURCHASE-SALE-RENTAL of your current or future Home.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1348.0,https://www.idealista.com/inmueble/103530366/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/ea/66/1192416770.jpg,Calle del Reloj,False,-3.85497,Cubas de la Sagra,nan,chalet,False,nan
3,Madrid,352.0,False,False,{'title': 'Detached house'},False,4,False,nan,False,30,9CUBASDELSAGRA9001-1-22803RETAMAR,es,nan,476000.0,81921109,40.19749,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Beautiful detached villa in Cubas de la Sagra, with plot of 1200metros, swimming pool, barbecue, garden areas. It consists of 3 floors, on the ground floor: living room, kitchen, 3 bedrooms and 2 bathrooms (one of them in the master bedroom), on the first floor: study, bedroom and bathroom, on the ground floor: living room, toilet and garage. If you want to live in a quiet environment, with all the advantages of being in Madrid, this is your home!.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1352.0,https://www.idealista.com/inmueble/81921109/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/af/b1/1197748512.jpg,Cubas de la Sagra,False,-3.84628,Cubas de la Sagra,nan,chalet,False,nan
4,Madrid,163.0,True,False,"{'title': 'Detached house in Calle Mimbres, 37'}",False,4,False,nan,False,6,D,es,nan,475000.0,103426482,40.195922,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"PROMOCUBAS DV S. L. begins a new development in Cubas de la Sagra. ELITE CUBAS HOMES, a residential complex made up of 6 semi-detached single-family homes with 4 bedrooms, a large living room with views of the garden, kitchen-office and parking for two vehicles. Perfect location within the municipality of Cubas de la Sagra, next to the secondary education institute, and very close to the town hall, sports center and shopping center and Mercadona. All homes have magnificent orientation in the living room and master bedroom.",True,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",newdevelopment,2914.0,https://www.idealista.com/obra-nueva/103426482/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/e7/e0/1189153789.jpg,"Calle Mimbres, 37",False,-3.8434127,Cubas de la Sagra,nan,chalet,False,nan
3,Madrid,204.0,True,False,"{'title': 'Detached house in Calle Mimbres, 37'}",False,4,False,nan,False,7,F,es,nan,385000.0,103426502,40.195922,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"PROMOCUBAS DV S. L. begins a new development in Cubas de la Sagra. ELITE CUBAS HOMES, a residential complex made up of 6 semi-detached single-family homes with 4 bedrooms, a large living room with views of the garden, kitchen-office and parking for two vehicles. Perfect location within the municipality of Cubas de la Sagra, next to the secondary education institute, and very close to the town hall, sports center and shopping center and Mercadona. All homes have magnificent orientation in the living room and master bedroom.",True,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",newdevelopment,1887.0,https://www.idealista.com/obra-nueva/103426502/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/e4/da/1189153794.jpg,"Calle Mimbres, 37",False,-3.8434127,Cubas de la Sagra,nan,chalet,False,nan
2,Madrid,117.0,True,False,{'title': 'Terraced house'},True,3,False,nan,False,24,nan,es,nan,280000.0,103450899,40.1977728,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"***PURCHASE OPPORTUNITY IN CUBAS DE LA SAGRA-MADRID*** EXCLUSIVES OYC offers you this wonderful semi-detached house with a very quiet location, surrounded by green areas and at the same time close to the commercial and educational area of the municipality. Unbeatable distribution with spacious and bright interior rooms and an outdoor area with a front porch and backyard that gives access to the common areas where the pool is located and an extensive garden with a play area that will undoubtedly be the main attraction for families with children. DON'T HESITATE AND CALL US! MAIN FLOOR - Entrance hall with double storage area. - Very spacious living-dining room with wooden paneling, lighting for two rooms, air conditioning and decorative plaster on the ceiling. - Furnished independent kitchen with access to the outside. - Courtesy toilet with window. FIRST FLOOR - Two main bedrooms with built-in wardrobes and air conditioning. - Double bedroom. - Full exterior bathroom with bathtub. CHARACTERISTICS - Built-in wardrobes. - Gotelé paint except smooth in living room. - Ceilings with decorative plaster. - Double aluminum windows with double glazing. - Stoneware floors with wooden skirting boards. - New wooden doors. - New boiler and gutters. - Front porch with the possibility of parking for one vehicle and a 40 m2 backyard with private access to common areas. - Armored door and alarm installation. - Exposed brick with protective and water-repellent paint primer. We finance! we get the best conditions on the market totally free financial study without obligation. Exclusive OYC Real Estate trust-seriousness-transparency. ""In response to the request of many of our owners, some of our properties are not published, therefore, if you wish to access our entire portfolio, we invite you to visit our office in Griñón, on Calle Mayor, 21 - Esq. Villalobos street, 3. "".",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,2393.0,https://www.idealista.com/inmueble/103450899/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/d7/82/1190801471.jpg,Cubas de la Sagra,False,-3.8528899,Cubas de la Sagra,nan,chalet,False,nan
3,Madrid,175.0,False,False,{'title': 'Semi-detached house in almendros'},True,4,False,nan,False,40,ALMENDROS CLZ,es,nan,278000.0,103699869,40.1945883,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"""Real estate agency in Torrejón de la Calzada - Torrejón de la Calzada, Cubas de la Sagra and Torrejón de Velasco area sells SEMI-DETACHED VILLA WITH POOL TO ENTER TO LIVE. Divided into three floors: Street level: enclosure at the entrance as a hall, toilet with window, EXTENDED KITCHEN with access to the garage and very bright DOUBLE ROOM LIVING ROOM with access to the backyard. First floor: it has three bedrooms, all of them with BUILT-IN WARDROBES, in the master bedroom we find an EN SUITE BATHROOM, in addition to the bathroom on the ground floor, both with a window. Spacious and bright FULLY BUILT ATTIC with a fourth bedroom. Completely paved backyard with pool, seeking comfort all year round. Cubas de La Sagra has all the services for daily use: banks, pharmacies, supermarkets, restaurants, etc. It is also just 5km from the Infanta Cristina Hospital and with immediate access to long-distance roads such as the A-42. It also has a taxi and intercity bus service. "".",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1589.0,https://www.idealista.com/inmueble/103699869/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/87/4d/1197510267.jpg,almendros,False,-3.8541667,Cubas de la Sagra,nan,chalet,False,nan
4,Madrid,387.0,False,False,{'title': 'Detached house'},False,4,False,nan,False,27,BA-U76,es,nan,476000.0,103722523,40.1968117,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"IF YOU NEED IT WE CAN FINANCE 100% OF THE PURCHASE PRICE! Great individual villa of 387m2 built. It is distributed over 3 floors. On the entrance floor we find a hall, a large, bright living room, an equipped kitchen with a laundry room and pantry, 3 bedrooms, the main one en suite, 2 bathrooms. and a charming English patio that provides a lot of light. 1st floor: hall, 1 bedroom, living room, 1 bathroom and 2 terraces. 70m2 basement (garage with automatic door, living room-cellar with fireplace and toilet) Materials with good qualities: Stoneware floors, aluminum exterior carpentry with double glazing, security bars, oak doors, oil heating, built-in wardrobes, to optimize your storage space, staircase with designer railing, pre-installation of air conditioning.. . 1,200m2 plot, with garden, pool and barbecue. This home, due to its comfort and spaciousness, is ideal for families with children, due to its orientation it is very sunny. DON'T HESITATE, CALL US AND WE WILL CONFIRM A VISIT.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1230.0,https://www.idealista.com/inmueble/103722523/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/9b/11/1198151960.jpg,Cubas de la Sagra,False,-3.8451985,Cubas de la Sagra,nan,chalet,False,nan
3,Madrid,351.0,False,False,"{'title': 'Detached house in Retamar, 36'}",False,4,False,nan,False,25,nan,es,nan,476000.0,103714768,40.1991684,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Campuzano Inmobiliaria sells spectacular villa in Cubas de La Sagra, well below its REAL price. With 100% Financing, no entry, no guarantee, no commissions. Only with the Payroll and the expenses of the deed procedures. (Only having 10% of the value would the chalet be yours). It has more than 295m2, distributed over 3 floors, 4 bedrooms and 3 bathrooms. The living room and the middle floor surrounded by a beautiful English garden in the center, which illuminates and gives natural light to all rooms. The kitchen with two attached rooms, ideal for a pantry and laundry room. The basement, with a large garage, two bedrooms with a bathroom and a room with a water pump to distribute throughout the house. The chalet is completely surrounded by a pleasant garden, with a barbecue and swimming pool, the property is more than 1,000 meters long. With your payroll, without guarantees and with 100% Financing, your home is OWNED. You only have to cover the writing costs (10% of the value), and the bank will finance the rest up to 100% of the purchase value. Call us and we will tell you how to get this magnificent and spectacular villa to own with just a little saved. (The 10%). We do not charge any commission. Neither for the sale of the property, nor for the procedures. It's that simple. The credit they offer you is individually adjusted to each person, under the best market conditions. The home is in the bidding period until today, so any offers or bids made must be for an amount greater than the established amount. Starting price €476,000 You can visit it completely without obligation. Call us and make your appointment.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1356.0,https://www.idealista.com/inmueble/103714768/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/50/66/1197946069.jpg,"Retamar, 36",False,-3.8474117,Cubas de la Sagra,nan,chalet,False,nan
3,Madrid,245.0,False,False,{'title': 'House in Calle el Cacejo'},False,4,False,nan,False,27,693655,es,nan,319000.0,102008391,40.193991,False,nan,sale,nan,"Phenomenal house in Cubas de la Sagra. Housfy sells a house in Cubas de la Sagra, perfect for families or couples looking for a comfortable place for their day to day. Built in the year 2004. Property details: - Phenomenal house of 245 m2. (The square meters are verified with the General Directorate of Cadastre) - In this house we will find 4 bedrooms and 3 bathrooms, for complete families. - Living-dining room with ample space for natural light, where you can enjoy your family. - With an appropriate kitchen equipped with what is necessary for day to day. - plot 254m2 (garden and terraces 170m2) - Terrace. - Heating and air conditioning system. - In addition to a functional private garden. About the location, if you choose this neighborhood to live you will have all the essential services you will need for your new life. A few meters away we find: educational centers, health centers, parks, sports facilities and supermarkets, pharmacies, among others. Do not hesitate and contact us to schedule a visit, we will get the home of your dreams. About us: Housfy is a technological platform that offers the owner all the necessary services so that they can sell the property on their own. For more information, visit us at housfy. com. AICAT number: 7922.",False,{'typology': 'chalet'},good,1302.0,https://www.idealista.com/inmueble/102008391/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/6a/26/1141128940.jpg,Calle el Cacejo,False,-3.8431503,Cubas de la Sagra,nan,chalet,False,nan
3,Madrid,351.0,False,False,{'title': 'House in Calle Retamar'},False,4,False,nan,False,25,9001-1-22803,es,nan,476000.0,103710586,40.1997447,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Total surface area 351 m², detached villa usable floor area 294 m², single bedrooms: 4, 3 bathrooms, age ebetween 10 and 20 years, kitchen, state of repair: in good condition, garage, floor no. : 3, swimming pool (own), inner courtyard, energy emission rate: B, 13, energy consumption rate: B, 75.",False,{'typology': 'chalet'},good,1356.0,https://www.idealista.com/inmueble/103710586/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/43/9d/1197842699.jpg,Calle Retamar,False,-3.8455759,Cubas de la Sagra,nan,chalet,False,nan
