country,priceByArea,floor,newDevelopmentFinished,highlight,municipality,bathrooms,propertyCode,longitude,parkingSpace,externalReference,topNewDevelopment,hasVideo,showAddress,size,description,newDevelopment,suggestedTexts,propertyType,hasStaging,latitude,labels,address,topPlus,numPhotos,url,operation,hasPlan,has360,thumbnail,province,status,detailedType,exterior,hasLift,price,rooms,has3DTour
es,1581.0,nan,nan,{'groupDescription': 'Highlight'},Alpedrete,6,99045673,-4.0302931,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",MATAESPESA ALTA,False,True,False,427.0,"Studio Alpedrete S.L Sells unique and exclusive independent villa in the residential area of Mataespesa! Magnificent opportunity to live in one of the most beautiful and pleasant areas of the town. It is a luxurious independent villa located in one of the most coveted urbanizations of Alpedrete due to its tranquility and its large extensions of green areas and adjoining natural landscapes.The house has been built with a robust construction, with modern exposed brick architecture and with qualities that will make you really enjoy each stay of the property.It is a plot of 1,175m2 with 427m2 built offering four bedrooms with their respective en-suite bathrooms, as well as a room on the ground floor.It consists of two entrances, one on the main façade where we find the interior garage with capacity for two cars and direct access to the interior of the house, and another entrance at the rear for direct access to the garden areas, as well as other exterior rooms. On the main floor we have a reception hall with views of the interior garden that brings a lot of light to the entire house, a courtesy toilet, a bedroom on the ground floor, as well as a large living room divided into two independent rooms, one of them with a fireplace and both with access straight to the garden.In addition, it contains another room exclusively intended as a dining room with a large capacity, and directly connected to the kitchen and the hall.As for the kitchen, there is also space large enough for an office, a cupboard, as well as a division that contains a complete bathroom with a shower tray and another additional sink with a direct door to an outdoor area used as a clothesline.As soon as we go outside, we find a door that leads to a small room with a built-in wardrobe and sink that can be used as a storage room for garden furniture or even as an office.It is worth noting the existence of the cellar/games room located in the semi-basement floor with access from the interior door of the garage, which also contains the room for the aerothermal installation. The upper floor is divided into two wings.On the left we have a bedroom with two built-in wardrobes and an en-suite bathroom with a shower.Following is the master bedroom with its own dressing room, a pleasant terrace with views of the garden and a complete bathroom with shower and bathtub.Regarding the right wing we find another two bedrooms with fitted wardrobes, both with en-suite bathroom with shower and one of them also with a terrace. Regarding the exterior spaces, we emphasize the wonderful salt chlorination pool, the interior garage with capacity for two cars and a direct ramp to the exterior with automated doors; a built-in barbecue with a rear storage shed for garden furniture and other maintenance items, as well as a fantastic sunny area that can be used to install any type of gazebo. Lastly, we refer to the stupendous energy efficiency of the building, which has an aerothermal system, hot-cold underfloor heating, cellulose insulation on interior ceilings, as well as an extensive installation of photovoltaic panels that make the house fully self-sufficient. We highlight the unbeatable location of the house due to its proximity to the Montessori School, the municipality's Renfe station (line C8), bus lines to Madrid-Moncloa (681), Hospital Puerta de Hierro (685) and Hospital General Collado Villalba (680) and just eight hundred meters walk from the center of the municipality where other essential services are found. Undoubtedly a home where you will enjoy a great quality of life, in a very peaceful and familiar area.",False,{'title': 'Detached house in Calle de los Olivos'},chalet,True,40.6639333,"[{'name': 'bright', 'text': 'Bright'}, {'name': 'villaType', 'text': 'Villa'}]",Calle de los Olivos,False,36,https://www.idealista.com/inmueble/99045673/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/e7/2c/1032283391.jpg,Madrid,good,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,nan,675000.0,5,True
es,2000.0,nan,nan,nan,Alpedrete,3,103790437,-4.0296704,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",nan,False,False,False,204.0,"DOMUS CONSULTING REAL ESTATE SELLS: A magnificent semi-detached house in Los Negrales, Alpedrete. This property has all the amenities you need to enjoy a cozy and comfortable home. Chalet features: -> 4 bedrooms: Spacious and bright, perfect to accommodate your entire family. -> 4 bathrooms and/or toilets for greater comfort. -> Kitchen: Fully equipped with high quality appliances. -> Living room: Spacious and cozy, ideal for spending quality time with your loved ones. -> Garage and garden with access from the living room. Regarding its location: -> Unbeatable communication, with access to the A6 in a minute by car, bus stops and train stop less than 3 minutes walk. Regarding the surrounding services, this property is close to schools, supermarkets, churches and other services. This semi-detached house offers an excellent opportunity for those looking for a home in a quiet and well-connected area. In addition, it has a wide variety of services and amenities nearby, making it an ideal place to live. If you are interested in this property or would like more information, we invite you to contact us, we will be happy to provide you with all the information you need.",False,{'title': 'Terraced house in Calle de Santiago Rodríguez Conde'},chalet,False,40.6398697,nan,Calle de Santiago Rodríguez Conde,False,18,https://www.idealista.com/inmueble/103790437/,sale,False,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/5f/a0/1200220147.jpg,Madrid,good,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",nan,nan,408000.0,4,False
es,841.0,nan,nan,nan,Alpedrete,2,102951095,-4.0142395,nan,11866-13,False,False,True,593.0,"SINGLE-FAMILY HOUSE OCCUPIED BY PERSON WITHOUT FAIR TITLE THIS PROPERTY DUE TO ITS OCCUPATIONAL STATUS DOES NOT ALLOW VISITS IDEAL FOR INVESTORS Independent single-family home of 593 m², according to Cadastre. The house has three floors and is located on a large plot with a garden. (The distribution of the house is indicative and could not be verified). Located in the Valdencina Urbanization. Very well connected by road (M-619) and public transport. About 5 kilometers from the 'Alpedrete' Renfe Cercanías train station. Close to all types of services and infrastructure in the area such as educational centers (Clara Campoamor Public School), sports facilities (Alpedrete Municipal Sports Center), shops, supermarkets, pharmacies, restaurants... NO COMMISSION.",False,{'title': 'Detached house in Avenida de Valdencina no number'},chalet,False,40.6529882,nan,Avenida de Valdencina no number,False,1,https://www.idealista.com/inmueble/102951095/,sale,False,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/20/18/1174284417.jpg,Madrid,good,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,nan,499000.0,3,False
es,1603.0,nan,nan,{'groupDescription': 'Highlight'},Alpedrete,3,102973556,-4.0398611,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Pareado Mataespesa.,False,False,False,237.0,"CAPITAL HOME ALPEDRETE SELLS SEMI-DETACHED VILLA ON THE GROUND FLOOR PLUS ROUGH WAREHOUSE AREA, IN THE MATAESPESA URBANIZATION, WITH INFINITE POSSIBILITIES FOR REFORM AND LAYOUT OF THE GARDEN AREA. We are faced with a semi-detached house distributed on a single floor, plus the warehouse area (it does not appear in the photos since it is raw), on a plot of 670m2 the construction has been built with a total area of 237m2 including the living area. housing, the winery and 50m2 of sports area such as a swimming pool. It is distributed as follows: Firstly we find the hall, spacious, divided into two spaces, one semi-exterior, ideal for arranging an entrance piece of furniture for everyday use and then the hall that leads to the different rooms of the house, the The first one on the right hand side arranged as the master bedroom, it was once the living room but the complete distribution of the house was modified.Next, returning to the distribution hall, we find the first full bathroom, with a shower cabin, which generates a lot of relief.Next, the entrance to the kitchen, this one with a rhomboidal shape, which gives direct access to the living-dining room, arranged in two rooms, one around the Television, and another dining room to hold events with family and friends, this room It is very bright thanks to its west orientation and the large windows that surround it. Secondly, we access the rest area arranged on a long hallway, on the left the full bathroom, with a bathtub in this case and a window to a patio of lights that the house also has two bedrooms facing west, with closets. built-in and ample space to have a 1.35m or 1.50m bed plus a desk or study space.We have a third room ideal as an extra bedroom, study room, games area, office or storage area as in this case. Next, we cover a space that connects with the back of the construction currently used as an office or work area, where first we contemplate a transition area and subsequently a large independent apartment, composed of a living room with direct access to the garden, a separate bedroom and a full bathroom with a shower tray. There is an access at the back of the house to the cellar, which could be modified to enter from inside it. This space runs through the entire house under the ground floor forging, made up of several rooms and where it is located. the diesel burner. Regarding characteristics of the home; We have aluminum exterior carpentry with double glazing, white painted wooden interior carpentry, wooden floors, electrical system to be checked, PVC plumbing, automatic blinds in the living room, DIESEL HEATING, baked clay tile roof in perfect condition, Automatic door for vehicle entry, with the possibility of a covered parking area, with direct entry to the back of the garden.We also have a 9x5 meter POOL, to check its treatment plant, where we can have with the large entrance an ideal sports area for family and friends. There is also a chill-out area on the side of the house, which is perfect for locating a barbecue space with infinite possibilities for creating a rest and leisure area. Finally, it is located in an excellent residential area, with direct access to the urban area of the municipality of Alpedrete and A6, transport services such as the Cercanías Renfe Line C8, buses such as and 682, educational services such as the Mataespesa Concertado School, IES Alpedrete, Colegio El Peralejo or IES Alpedrete, day-to-day services such as pharmacies, local shops of all kinds, close to Mercadona de Collado Villalba, Carrefour Los Valles.",False,{'title': 'Semi-detached house in Avenida Mataespesa'},chalet,False,40.6619291,nan,Avenida Mataespesa,False,34,https://www.idealista.com/inmueble/102973556/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/5a/02/1173672011.jpg,Madrid,renew,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,nan,379900.0,5,False
es,2135.0,2,nan,nan,Alpedrete,2,100505400,-4.0425165,nan,nan,False,True,False,103.0,"CAPITAL HOME ALPEDRETE SELLS A MAGNIFICENT APARTMENT WITH FOUR BEDROOMS IN THE URBANIZATION OF LAS ROCAS. The house is located on a second floor without elevator with a height of a first, it has 100m2 useful, distributed in four bedrooms and two full bathrooms. It is exterior, facing south-east and west, it has a large terrace space where you can spend time with family and friends. It is distributed as follows; As soon as we enter we find the entrance hall, next to the entrance the kitchen complete with office space, then there is the living-dining room, spacious and comfortable, with a well-maintained fireplace and direct access to the terrace, the latter facing the west. Next, we move to the rest area, where there are the two complete bathrooms, one with a bathtub and the other with a shower tray and the four bedrooms, of the latter three are exterior. As for characteristics, it has sliding aluminum exterior carpentry, wooden interior carpentry, natural gas heating with aluminum radiators, changed plumbing throughout the house, renovated bathrooms and kitchen, ceramic floors in the kitchen and flooring in the rest of the rooms. the house, general downspouts of the building changed. It does not have load-bearing walls, only two pillars located in the corridors and the office wall, which allows endless possibilities when undertaking a reform. The house has a storage room located in the next doorway. The urbanization is ideal for families with children, couples looking for a green space, in a consolidated urbanization, which has many garden areas, playgrounds, a community pool with a canteen, tennis and paddle tennis courts, soccer fields, basketball courts, and a playground. skating. The urban area is less than a kilometer away, it has nearby transport services such as buses, at the door of the urbanization we have the lines and 682, as for the Renfe Cercanías, there is the C8 line. You can walk to the center of the municipality taking a pleasant walk.",False,{'title': 'Flat in Avenida de las Rocas'},flat,False,40.6565468,nan,Avenida de las Rocas,False,47,https://www.idealista.com/inmueble/100505400/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/72/3e/1090043130.jpg,Madrid,good,{'typology': 'flat'},True,False,219900.0,4,True
es,2155.0,nan,nan,nan,Alpedrete,2,99075178,-4.0202757,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",AVENIDA DE LOS LLANOS,False,False,False,232.0,"STUDIO ALPEDRETE S.L SELLS INDEPENDENT VILLA, STONE HOUSE LOCATED IN A RESIDENTIAL AREA NEAR LOS LLANOS. Stone house built in 1977 of 180 m2 built on a plot of 2097 m2.Registry segregated into two independent 1100m2 plots. The house, parking area, swimming pool, changing rooms, a fully functional drinking water well and large consolidated garden areas are located on this plot. The house is distributed as follows; On the ground floor we find a spacious living room with a fireplace, a toilet, the kitchen, a bedroom and a porch. The second floor consists of three bedrooms with fitted wardrobes, a full bathroom with a shower cabin and a large terrace. It should be noted that by having a plot of such dimensions, it would be possible to segregate it into two plots of approximately 800m2, making this land a very good opportunity. Any query regarding a preliminary project with an architect, a topographical study with an engineer, we have all the tools to answer any questions; Due to its excellent location, it has a series of very close services: supermarkets such as Mercadona and La Sirena less than 1 km away, Planetocio 900 meters away, Los Negrales commuter train station 700 meters away, bus stop L- 681, 682, 683 and 685 less than 100 meters away, schools and nurseries 1 km away, a very pleasant walk to the center of the municipality and less than ten minutes away and excellent communication with the main roads M-601, the A-6 or M-619.",False,{'title': 'Detached house in Avenida de los Llanos'},chalet,False,40.6451557,"[{'name': 'stoneHouseType', 'text': 'Stone house'}, {'name': 'villaType', 'text': 'Villa'}]",Avenida de los Llanos,False,23,https://www.idealista.com/inmueble/99075178/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/41/ef/1032710227.jpg,Madrid,renew,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,nan,499900.0,4,False
es,1327.0,nan,nan,nan,Alpedrete,3,102700126,-4.0209768,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",P2023-35,False,False,False,275.0,"Villa or independent house of 275m2 built on two floors in one of the best areas of Alpedrete (Los Negrales) The property, which is on the corner, is distributed as follows: -Ground floor of 109 m2. It is enabled as a commercial hospitality establishment. It has a 6m2 porch. It has dining tables, a bar, kitchen, storage room, bathrooms and beautiful gardens. -The first floor has an area of 103m2 and is the area enabled as a home. It consists of a separate living room with access to a large 17 m2 terrace with fabulous views, four bedrooms, a large fitted kitchen and a complete bathroom with shower and screen. It has the capacity to accommodate up to 5 cars in the rear. It has two independent entrances, one to access the restaurant and the other to the home. It has a warehouse with 23m2. The area has all the necessary services such as supermarkets, schools, restaurants... etc. Easy access to both public transport (Los Negrales) and the A6 highway.",False,{'title': 'Detached house in Calle de José María Usandizaga'},chalet,False,40.6355774,nan,Calle de José María Usandizaga,False,59,https://www.idealista.com/inmueble/102700126/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/cb/2a/1164446094.jpg,Madrid,renew,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,nan,365000.0,4,False
es,3056.0,nan,False,nan,Alpedrete,3,103545799,-4.0283686,nan,nan,False,True,True,180.0,"Garden from 430 m2 Next construction. Six independent chalets in Los Negrales (Alpedrete) In a privileged environment, surrounded by nature, a residential area with all services, direct access to the A-6, Renfe, bus, public and private schools, restaurants and leisure. Homes with an original and current design, as well as great luminosity, built on plots from 440 m2 to 180 m2 built. They consist of four bedrooms, one of them on the ground floor with a full bathroom, master bedroom with dressing room and en-suite bathroom, large living room with fireplace, fitted kitchen. Excellent qualities, wooden ceilings, domestic hot water, heating and refreshing floors using an aerothermal system. PVC exterior carpentry, lacquered interior carpentry, motorized access doors to the plot and the urbanization. Price from – €550,000 + VAT Guaranteed amounts.",True,"{'title': 'Detached house in Avenida Reina Victoria, 10'}",chalet,False,40.6397429,nan,"Avenida Reina Victoria, 10",False,8,https://www.idealista.com/obra-nueva/103545799/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/b2/4f/1192902470.jpg,Madrid,newdevelopment,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,nan,550000.0,4,False
es,2134.0,bj,nan,nan,Alpedrete,1,103470923,-4.0227399,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",nan,False,False,False,82.0,"CAPITAL HOME ALPEDRETE SELLS GREAT APARTMENT, WITH ALL THE AMENITIES, IN THE CENTER AREA. The house has 82m2, of which 74m2 are useful and is distributed as follows; Upon entering the apartment we find a hall with a closet used as a wardrobe. Next, on the left, there is a perfectly equipped kitchen, with a clothesline, this is where the boiler is installed, changed two months ago. Next we find the large living room. Going to the rest area we find a complete bathroom with a bathtub. The two bedrooms are spacious, as can be seen in both there are double beds installed, they also have a built-in wardrobe, with sliding doors and dresses. It is worth highlighting the house's excellent state of conservation, the quality of the construction materials and that included in the price is an easily maneuverable garage space and a storage room. Another aspect to highlight is the proximity to the town center, schools, supermarkets, parks, Collado Villalba hospital, and all kinds of services. It also has bus stops nearby, lines 681 to Madrid-Moncloa, line 685 to Puerta de Hierro and 680 to the General Hospital of Collado Villalba and Cercanías Renfe, a 15-minute walk away with line C8. ANY DETAILS OR QUESTIONS ABOUT THIS COMPLEX IN RELATION TO SIMPLE NOTE, COMMUNITY EXPENSES, IBI, STATUTES OF THE COMPLEX, ADMINISTRATION ETC. WE ARE AT YOUR DISPOSAL.",False,{'title': 'Flat in Travesía de la Fragua'},flat,False,40.6587725,nan,Travesía de la Fragua,False,19,https://www.idealista.com/inmueble/103470923/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/49/05/1190552443.jpg,Madrid,good,{'typology': 'flat'},True,False,175000.0,2,False
es,2390.0,nan,False,nan,Alpedrete,4,103410526,-4.0210079,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Chalet 3,False,False,True,241.0,nan,True,"{'title': 'Semi-detached house in Calle de la Bellota, 3'}",chalet,False,40.6465381,nan,"Calle de la Bellota, 3",False,13,https://www.idealista.com/obra-nueva/103410526/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/8f/c1/1188661468.jpg,Madrid,newdevelopment,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,nan,576000.0,4,False
es,2295.0,nan,False,nan,Alpedrete,4,103410523,-4.0210079,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Chalet 7,False,False,True,241.0,"Residencial La Bellota is an exclusive development that consists of an urbanization with a green area and swimming pool and 9 single-family homes (1 individual chalet and 8 semi-detached chalets) located in a privileged location north of the Community of Madrid, Alpedrete. An ideal place to enjoy a wide variety of activities and nature surrounded by family and our loved ones, so we will know the effect of A DIFFERENT WAY OF LIVING within the singular beauty of being in a location like Alpedrete. The house has 4 bedrooms, one of them on the ground floor and 3 on the first floor, all of which have a bathroom and dressing room.In addition, a shared space of a large kitchen (with laundry) and a large living room that has a fireplace.Depending on the home, you can enjoy a plot from 265 m2 to 601 m2. In conclusion, it is an elegant and contemporary project that has been conceived to provide homes with maximum comfort and quality of life, with a functional and rational distribution of the rooms seeking energy efficiency, interior comfort, and the use of natural light. abroad. Thanks to the Personalization Service you will be able to select between different finishes for your new Home, to have the freedom to live your way and for your home to be a reflection of your way of being and living. -Possibility of choosing between different designs and finishes, different shades of materials that best suit your taste or need. -Configuration of the different rooms according to tastes and needs, to turn your new home into the desired home. -Homes adapted to your lifestyle, reflected in a unique setting and cared for down to the smallest detail so that you can live as you have always dreamed. Contact us for more information!",True,"{'title': 'Semi-detached house in Calle de la Bellota, 3'}",chalet,False,40.6465381,nan,"Calle de la Bellota, 3",False,13,https://www.idealista.com/obra-nueva/103410523/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/a4/9a/1188661469.jpg,Madrid,newdevelopment,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,nan,553000.0,4,False
es,2378.0,nan,False,nan,Alpedrete,4,103410470,-4.0210079,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Chalet 2,False,False,True,241.0,"Residencial La Bellota is an exclusive development that consists of an urbanization with a green area and swimming pool and 9 single-family homes (1 individual chalet and 8 semi-detached chalets) located in a privileged location north of the Community of Madrid, Alpedrete. An ideal place to enjoy a wide variety of activities and nature surrounded by family and our loved ones, so we will know the effect of A DIFFERENT WAY OF LIVING within the singular beauty of being in a location like Alpedrete. The house has 4 bedrooms, one of them on the ground floor and 3 on the first floor, all of which have a bathroom and dressing room.In addition, a shared space of a large kitchen (with laundry) and a large living room that has a fireplace.Depending on the home, you can enjoy a plot from 265 m2 to 601 m2. In conclusion, it is an elegant and contemporary project that has been conceived to provide homes with maximum comfort and quality of life, with a functional and rational distribution of the rooms seeking energy efficiency, interior comfort, and the use of natural light. abroad. Thanks to the Personalization Service you will be able to select between different finishes for your new Home, to have the freedom to live your way and for your home to be a reflection of your way of being and living. -Possibility of choosing between different designs and finishes, different shades of materials that best suit your taste or need. -Configuration of the different rooms according to tastes and needs, to turn your new home into the desired home. -Homes adapted to your lifestyle, reflected in a unique setting and cared for down to the smallest detail so that you can live as you have always dreamed. Contact us for more information!",True,"{'title': 'Semi-detached house in Calle de la Bellota, 3'}",chalet,False,40.6465381,nan,"Calle de la Bellota, 3",False,13,https://www.idealista.com/obra-nueva/103410470/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/58/9f/1188661528.jpg,Madrid,newdevelopment,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,nan,573000.0,4,False
es,2357.0,nan,False,nan,Alpedrete,4,103410539,-4.0210079,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Chalet 9,False,False,True,241.0,"Residencial La Bellota is an exclusive development that consists of an urbanization with a green area and swimming pool and 9 single-family homes (1 individual chalet and 8 semi-detached chalets) located in a privileged location north of the Community of Madrid, Alpedrete. An ideal place to enjoy a wide variety of activities and nature surrounded by family and our loved ones, so we will know the effect of A DIFFERENT WAY OF LIVING within the singular beauty of being in a location like Alpedrete. The house has 4 bedrooms, one of them on the ground floor and 3 on the first floor, all of which have a bathroom and dressing room.In addition, a shared space of a large kitchen (with laundry) and a large living room that has a fireplace.Depending on the home, you can enjoy a plot from 265 m2 to 601 m2. In conclusion, it is an elegant and contemporary project that has been conceived to provide homes with maximum comfort and quality of life, with a functional and rational distribution of the rooms seeking energy efficiency, interior comfort, and the use of natural light. abroad. Thanks to the Personalization Service you will be able to select between different finishes for your new Home, to have the freedom to live your way and for your home to be a reflection of your way of being and living. -Possibility of choosing between different designs and finishes, different shades of materials that best suit your taste or need. -Configuration of the different rooms according to tastes and needs, to turn your new home into the desired home. -Homes adapted to your lifestyle, reflected in a unique setting and cared for down to the smallest detail so that you can live as you have always dreamed. Contact us for more information!",True,"{'title': 'Semi-detached house in Calle de la Bellota, 3'}",chalet,False,40.6465381,nan,"Calle de la Bellota, 3",False,13,https://www.idealista.com/obra-nueva/103410539/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2a/27/44/1188661470.jpg,Madrid,newdevelopment,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,nan,568000.0,4,False
es,2355.0,bj,nan,nan,Alpedrete,2,103215807,-4.0246177,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",001015,False,False,False,110.0,"Total surface area 110 m², flat usable floor area 93 m², double bedrooms: 2, 2 bathrooms, age ebetween 10 and 20 years, heating (natural gas), ext. woodwork (aluminum), kitchen, dining room, state of repair: in good condition, garage, neighbours per floor: 2, floor no. : 1, facing southeast.",False,{'title': 'Flat in Calle del Maestro'},flat,False,40.6551614,nan,Calle del Maestro,False,27,https://www.idealista.com/inmueble/103215807/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/49/89/1182160630.jpg,Madrid,good,{'typology': 'flat'},True,True,259000.0,2,False
es,2419.0,nan,False,nan,Alpedrete,4,103410442,-4.0210079,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Chalet 1,False,False,True,241.0,"Residencial La Bellota is an exclusive development that consists of an urbanization with a green area and swimming pool and 9 single-family homes (1 individual chalet and 8 semi-detached chalets) located in a privileged location north of the Community of Madrid, Alpedrete. An ideal place to enjoy a wide variety of activities and nature surrounded by family and our loved ones, so we will know the effect of A DIFFERENT WAY OF LIVING within the singular beauty of being in a location like Alpedrete. The house has 4 bedrooms, one of them on the ground floor and 3 on the first floor, all of which have a bathroom and dressing room.In addition, a shared space of a large kitchen (with laundry) and a large living room that has a fireplace.Depending on the home, you can enjoy a plot from 265 m2 to 601 m2. In conclusion, it is an elegant and contemporary project that has been conceived to provide homes with maximum comfort and quality of life, with a functional and rational distribution of the rooms seeking energy efficiency, interior comfort, and the use of natural light. abroad. Thanks to the Personalization Service you will be able to select between different finishes for your new Home, to have the freedom to live your way and for your home to be a reflection of your way of being and living. -Possibility of choosing between different designs and finishes, different shades of materials that best suit your taste or need. -Configuration of the different rooms according to tastes and needs, to turn your new home into the desired home. -Homes adapted to your lifestyle, reflected in a unique setting and cared for down to the smallest detail so that you can live as you have always dreamed. Contact us for more information!",True,"{'title': 'Semi-detached house in Calle de la Bellota, 3'}",chalet,False,40.6465381,nan,"Calle de la Bellota, 3",False,13,https://www.idealista.com/obra-nueva/103410442/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/a4/9a/1188661469.jpg,Madrid,newdevelopment,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,nan,583000.0,4,False
es,2336.0,nan,False,nan,Alpedrete,4,103410522,-4.0210079,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Chalet 6,False,False,True,241.0,"Residencial La Bellota is an exclusive development that consists of an urbanization with a green area and swimming pool and 9 single-family homes (1 individual chalet and 8 semi-detached chalets) located in a privileged location in the north of the Community of Madrid, Alpedrete. An ideal place to enjoy a wide variety of activities and nature surrounded by family and our loved ones, so we will know the effect of A DIFFERENT WAY OF LIVING within the singular beauty of being in a location like Alpedrete. The house has 4 bedrooms, one of them on the ground floor and 3 on the first floor, all of which have a bathroom and dressing room.In addition, a shared space of a large kitchen (with laundry) and a large living room that has a fireplace.Depending on the home, you can enjoy a plot from 265 m2 to 601 m2. It is an elegant and contemporary project that has been conceived to provide homes with maximum comfort and quality of life, with a functional and rational distribution of the rooms seeking energy efficiency, interior comfort and the use of exterior natural light. Thanks to the Personalization Service you will be able to select between different finishes for your new Home, to have the freedom to live your way and for your home to be a reflection of your way of being and living. -Possibility of choosing between different designs and finishes, different shades of materials that best suit your taste or need. -Configuration of the different rooms according to tastes and needs, to turn your new home into the desired home. -Homes adapted to your lifestyle, reflected in a unique setting and cared for down to the smallest detail so that you can live as you have always dreamed. Contact us for more information! Visit our website!",True,"{'title': 'Semi-detached house in Calle de la Bellota, 3'}",chalet,False,40.6465381,nan,"Calle de la Bellota, 3",False,13,https://www.idealista.com/obra-nueva/103410522/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/4c/59/1188661391.jpg,Madrid,newdevelopment,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",nan,nan,563000.0,4,False
es,2585.0,nan,False,nan,Alpedrete,4,103410472,-4.0210079,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Chalet 5,False,False,True,241.0,"Residencial La Bellota is an exclusive development that consists of an urbanization with a green area and swimming pool and 9 single-family homes (1 individual chalet and 8 semi-detached chalets) located in a privileged location north of the Community of Madrid, Alpedrete. An ideal place to enjoy a wide variety of activities and nature surrounded by family and our loved ones, so we will know the effect of A DIFFERENT WAY OF LIVING within the singular beauty of being in a location like Alpedrete. The house has 4 bedrooms, one of them on the ground floor and 3 on the first floor, all of which have a bathroom and dressing room.In addition, a shared space of a large kitchen (with laundry) and a large living room that has a fireplace.Depending on the home, you can enjoy a plot from 265 m2 to 601 m2. In conclusion, it is an elegant and contemporary project that has been conceived to provide homes with maximum comfort and quality of life, with a functional and rational distribution of the rooms seeking energy efficiency, interior comfort, and the use of natural light. abroad. Thanks to the Personalization Service you will be able to select between different finishes for your new Home, to have the freedom to live your way and for your home to be a reflection of your way of being and living. -Possibility of choosing between different designs and finishes, different shades of materials that best suit your taste or need. -Configuration of the different rooms according to tastes and needs, to turn your new home into the desired home. -Homes adapted to your lifestyle, reflected in a unique setting and cared for down to the smallest detail so that you can live as you have always dreamed. Contact us for more information!",True,"{'title': 'Detached house in Calle de la Bellota, 3'}",chalet,False,40.6465381,"[{'name': 'villaType', 'text': 'Villa'}]","Calle de la Bellota, 3",False,13,https://www.idealista.com/obra-nueva/103410472/,sale,True,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/8f/c1/1188661468.jpg,Madrid,newdevelopment,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",nan,nan,623000.0,4,False
