bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,topPlus
4,Madrid,460.0,True,False,"{'subtitle': 'Fontenebro - Altavista, Collado Villalba', 'title': 'Detached house'}",False,5,False,nan,False,38,CA170118,es,nan,950000.0,96591486,40.6569362,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"INDEPENDENT VILLA IN DOMAIN OF FONTENEBRO Gilmar sells a beautiful 460 m2 independent villa on a 5,358 m2 private estate with spectacular views of the Sierra de Guadarrama and the Valle de los Caídos. Located in a prestigious gated community with surveillance just 40 minutes from Madrid with bus at the door, social club with restaurant, swimming pool and tennis court. The house has 3 floors. The distribution is as follows On the floor: -Large dealer hall -Separate lounge and dining area, individual fireplace in each of the areas, direct access to a terrace of about 12m2. -Kitchen with its office and laundry room, ironing and drying room. -A courtesy toilet. -4 total bedrooms, the master bedroom with dressing room and bathroom en suite with shower and hydromassage, the other 3 bedrooms have a common room. The ground floor: -1 bedroom with full bathroom -Living room of 80 m2 with access to a porch -1 bedroom or living room for various possibilities of use and a door with direct access to an interior garage with a capacity of 4 cars and a second storage area (where the diesel tank is also located). In the board part there are 150 m2 The luxury urbanization has a common area of 35.000 m2 that houses tennis courts, community swimming pools, with changing rooms and a social club with restaurant service. It has a 24-hour surveillance service, with access control to the urbanization and image recording cameras, which guarantees full security. It is located 23 km. from the Port of Navacerrada and 40 km. from Madrid. Public transport just 8 minutes walk. Ideal for those looking for a residential area in a quiet environment surrounded by nature, but with access to all services and good communications. If you are interested in this home, do not hesitate to contact us, we will gladly assist you, we will explain in detail all the information you need and if you wish you can visit it without obligation. WE GET THE MAXIMUM FINANCING WITH THE BEST CONDITIONS AT NO COST TO THE BUYER! WE DO NOT CHARGE THE BUYER"" houses in Torrelodones, houses in Villalba, houses in Alpedrete, houses in Moralzarzal, houses in Becerril, houses in Navacerrada, houses in Guadarrama, houses in Los Molinos, houses in El Escorial, houses in Cercedilla, houses in Galapagar, houses in the Sierra, buy a house, buy a flat, buy a house, buy a chalet..",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2065.0,https://www.idealista.com/inmueble/96591486/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/26/15/951881237.jpg,Fontenebro - Altavista,True,-3.9619616,Fontenebro - Altavista,Collado Villalba,nan,chalet,False
2,Madrid,108.0,True,False,"{'subtitle': 'Villalba Estación, Collado Villalba', 'title': 'Flat in Calle los Madroños'}",True,3,True,True,True,38,2878,es,True,275000.0,102595197,40.6261195,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"InmoElite exclusively presents a WONDERFUL, VERY BRIGHT APARTMENT in an excellent location.  It has a large living-dining room, terrace, fitted kitchen and covered clothesline. In the private area it has a wonderful suite with an outside bathroom with a shower, two bedrooms with Built-in wardrobes and a second bathroom with a shower. Includes a parking space. Located in a private urbanization with concierge service, swimming pool, playground and green area. Residential area with all the amenities and excellent communication next to the station. buses and commuter trains. Villalba Estación is a new population center located south of Villalba Pueblo and separated from it by the A-6 or La Coruña highway. This fact also favored important economic development in the area, since, in addition to the construction of new homes - low-rise apartment blocks and single-family houses with a traditional layout  there was a commitment to the creation of new commercial spaces and the renewal of infrastructure and general services. Currently, it is completely integrated into the residential physiognomy of the municipality and stands as one of the busiest spaces.",False,{'typology': 'flat'},good,2546.0,https://www.idealista.com/inmueble/102595197/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/4a/d9/1160715529.jpg,Calle los Madroños,False,-4.0036182,Villalba Estación,Collado Villalba,bj,flat,False
5,Madrid,425.0,True,False,"{'subtitle': 'Carlos Ruiz, Collado Villalba', 'title': 'Terraced house'}",True,8,True,nan,False,67,nan,es,nan,610000.0,101892087,40.6306721,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"GRUPO AVANZA, is pleased to offer for sale this wonderful building that consists of two independent houses, a garage for three cars, a private patio, a well and a country kitchen, with an excellent location and a few meters from the commuter train. It is worth noting the excellent qualities of the construction, since it is a house made on a whim by the owners. The building has two houses and an independent garage area. In the patio there is an outdoor kitchen, from which you can enjoy great moments in the patio. Each house has four bedrooms, 2 full bathrooms, kitchen, large living room and terrace. It is the ideal purchase to live as a family, but independently, since each home has its own access.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1435.0,https://www.idealista.com/inmueble/101892087/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/2d/ab/1137369959.jpg,Carlos Ruiz,False,-4.0147873,Carlos Ruiz,Collado Villalba,nan,chalet,False
5,Madrid,580.0,True,False,"{'subtitle': 'Fontenebro - Altavista, Collado Villalba', 'title': 'Detached house'}",True,5,True,nan,False,42,LLP19452,es,nan,950000.0,31837969,40.6436285,False,nan,sale,nan,"Detached house of 580 m2. On plot of 5358 m. Built in 1999. Located in the upper Cuenca del Manzanares. Ground floor: Distributor, living room, tool room, utility room with bathroom, boiler room, storage room and garage for four cars. Main floor: Hall, living room, dining room both with terrace porch, master bedroom with dressing room and bathroom and two other bedrooms with two bathrooms en suite, living room. In all rooms there is air conditioning. Heating by diesel. There is a community swimming pool in the urbanization. Under roof: in the rough there are 150 meters.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1638.0,https://www.idealista.com/inmueble/31837969/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/73/4d/3c/122632884.jpg,Fontenebro - Altavista,False,-3.988183,Fontenebro - Altavista,Collado Villalba,nan,chalet,False
1,Madrid,86.0,True,False,"{'subtitle': 'Villalba Pueblo, Collado Villalba', 'title': 'Flat'}",True,3,False,True,False,28,W-02UJVX,es,False,220000.0,103867762,40.6446014,False,nan,sale,nan,"Nice aparment in Collado Villalba downtown EngelVoelkers presents a three-bedroom apartment in Collado Villalba town, in a private urbanization with a doorman. Last renovation carried out just four years ago, where the plumbing, floating floors throughout the house and carpentry with thermal break have been changed. This bright and cozy apartment offers three complete bedrooms, with built-in wardrobes and all facing the common areas of the urbanization and views of the mountains. Renovated bathroom with large shower tray. To the left of the spacious entrance hall we find the fully equipped kitchen in very good condition. Individual living room with terrace and incredible views of the Sierra, very bright and spacious. Piped natural gas heating with a new boiler from a year ago. Perfectly located, in the heart of Villalba Pueblo, close to all services, traditional commerce, restaurants, cafes, health center, pharmacy, municipal library, public school, British subsidized school and vocational training and urban and interurban buses. With the proximity of being able to go for a walk to the Dehesa just 2 minutes away and with an extraordinary environment.",False,{'typology': 'flat'},good,2558.0,https://www.idealista.com/inmueble/103867762/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/da/1e/1202704394.jpg,Villalba Pueblo,False,-3.9939709,Villalba Pueblo,Collado Villalba,3,flat,False
5,Madrid,536.0,True,False,"{'subtitle': 'Villalba Estación, Collado Villalba', 'title': 'Detached house'}",False,4,True,nan,False,72,W-02RCI1,es,nan,1090000.0,100420720,40.6259106,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Renovated single-family in Collado Villalba Engel & Völkers, a prestigious real estate agency in Madrid, presents this attractive 536 m² house with a 2,293 m2 plot located in Collado Villalba, in an area that stands out for its tranquility, security and consolidated neighborhood, a 5-minute walk from the town and with an offer of Public transport, schools and shops that can be accessed on foot due to its proximity. We enter the house through a large entrance hall, which leads to the spacious living room area with fireplace followed by an open dining area, or to the kitchen with a large office. On this same floor we have a courtesy toilet, machine room and access to the rear of the plot. Through a wide and bright staircase we access the night area where we find four large bedrooms. The main one has an en-suite bathroom, a large dressing room and a terrace. We also have two other bedrooms with bathroom en suite and one of them with a terrace. The next room is currently used as an office. A comprehensive reform has been carried out in 2022 in which the best materials that currently exist on the market have been used. On the plot we find a building dedicated to a large garage with capacity for four cars and six annex rooms used as a woodshed, tool room, cellar and garden machinery. Likewise, there is a wooden cabin with two bedrooms, a living room, a small kitchen and a bathroom that can be used as a room for guests, a leisure area, etc. The plot has a swimming pool with a saline chlorinator, a large beach area and a bathroom. This beautiful house is located in one of the oldest summer resorts in Collado Villalba. Walking through its streets you can enjoy the architectural beauty of the unique villas and mansions from the middle and end of the s. XX and its leafy gardens that are located in the urbanization. These are traditional mansions and palaces built in stone and brick, surrounded by large garden areas. From it, taking a walk you reach the core of the Municipality, which has a wide variety of shops, enough to cover daily needs. Likewise, from the urbanization there is access to green areas and large places to practice any activity related to nature. From the urbanization there is direct access to the AP-6 service road. The distance to Madrid is 35 km. Great culinary, cultural and sports offer. Numerous public, concerted and private schools. Close to shopping centers and 5 minutes from the General Hospital of Collado Villalba.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2034.0,https://www.idealista.com/inmueble/100420720/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/71/5d/1195649543.jpg,Villalba Estación,False,-3.9964671,Villalba Estación,Collado Villalba,nan,chalet,False
5,Madrid,850.0,True,False,"{'subtitle': 'Carlos Ruiz, Collado Villalba', 'title': 'Semi-detached house in Husillo'}",True,6,False,nan,False,52,110063,es,nan,449000.0,95466516,40.6298505,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"HOUSING AND BUILDING SALE IN THE P-29 INDUSTRIAL POLYGON OF COLLADO VILLALBA! They are attached to each other, have internal access between them and both the house and the warehouse have their own private access. House of 425m2 and warehouse of 250m2 on the ground and 425m2 in total, between the two buildings we have 850m2 built. The house has a ground floor with a 60m2 garden, kitchen, living room with fireplace, spacious room with built-in wardrobes and toilet. First floor with 4 bedrooms with wardrobes, the main one en suite, with a hydromassage bathtub and another complete bathroom, also with hydromassage, has air conditioning with heat pump. Upper floor, with bedroom, complete bathroom with hydromassage cabin and 60m2 terrace covered with automated exterior awnings, the entire roof is glass and manual interior awnings, with sauna and Jacuzzi and overlooking the mountains, right now it is set up as a gym and air conditioning with heat pump. The heating and hot water are diesel with a 1000 liter tank. Double glazed windows, stoneware floors and solid white wood doors. The warehouse, on the ground floor, has a parking space for about 6 cars, a toilet and two independent spaces for storage. On the first floor it has a large office and about 80m2 of storage or as space to expand the office. It is a unique construction, which allows you to have the business and the home in the same place or a large home with a large parking lot and all the space you need. Perfectly communicated by buses and close to the suburban station and with quick access to the A 6, Autovía de la Coruña. Collado Villalba has all the services of a city, but it has not lost the charm of a town in the mountains, with a unique environment at the gates of the Sierra de Guadarrama National Park. Grupo Casa10 real estate. Collado Villalba, reference 110063.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,528.0,https://www.idealista.com/inmueble/95466516/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/c9/81/919095603.jpg,Husillo,False,-4.0159069,Carlos Ruiz,Collado Villalba,nan,chalet,False
1,Madrid,53.0,True,False,"{'subtitle': 'Parque de la Coruña - Las Suertes, Collado Villalba', 'title': 'Flat in Isla de Salvora'}",False,2,True,True,False,24,IL-04876,es,True,160000.0,101563436,40.6179875,False,nan,sale,nan,"Great well-oriented home in a large urbanization. It has two bedrooms, a living room, a kitchen equipped with a vitro, and a bathroom with a shower. The apartment is in very good condition, parquet floors, white wooden doors, windows with bars and double glazing. It is located within a very large urbanization with a swimming pool, gym, children's areas and many green areas. If you want more information or visit it, let us know.",False,{'typology': 'flat'},good,3019.0,https://www.idealista.com/inmueble/101563436/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/df/72/1126230063.jpg,Isla de Salvora,False,-4.012744,Parque de la Coruña - Las Suertes,Collado Villalba,bj,flat,False
1,Madrid,86.0,True,False,"{'subtitle': 'Parque de la Coruña - Las Suertes, Collado Villalba', 'title': 'Flat'}",False,2,True,True,False,31,726154,es,True,194000.0,102435741,40.6224682,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"GRUPO BEST offers this wonderful apartment for sale in the Las Suertes Urbanization in Collado Villalba (Madrid). The apartment has a useful area of 70 m² and consists of an entrance, a living-dining room with a fireplace and access to a large glazed terrace with views of the mountains, two bedrooms with built-in wardrobes, an independent and equipped kitchen (with a small gallery) and a bathroom. complete with shower. The apartment is completely exterior, so it is very bright. The apartment has several improvements, since the lighting and pipe installation has been completely changed. For greater convenience, in the same building, it has a 22 m² garage space and a storage room of about 5 m². The building has an elevator. The Las Suertes Urbanization has an excellent location, since it is very close to public transportation, hospitals, and services... The Villalba bus station is a 5-minute walk away, and has buses that leave for Madrid, and arrive in Moncloa in about 20 minutes. The train station is 10 minutes walk away. The Los Madroños outpatient clinic is a 10-minute walk away, and the Villalba General Hospital is a 10-minute drive away. In addition, the urbanization has public transport, kindergarten, school and institute, various bars and pharmacy... And leisure areas: three swimming pools, tennis and paddle tennis courts, soccer and basketball courts, playground, parks and green areas... All this, just five minutes from the house. THIS HOUSE HAS EVERYTHING: IT IS WELL CONNECTED, WITH ALL THE AMENITIES AND IN A BEAUTIFUL ENVIRONMENT WITH AMPLE SERVICES AND LEISURE AREAS. GET IN CONTACT WITH US AND WE WILL VISIT IT.",False,{'typology': 'flat'},good,2256.0,https://www.idealista.com/inmueble/102435741/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/3b/0b/1200961659.jpg,Parque de la Coruña - Las Suertes,False,-4.0008632,Parque de la Coruña - Las Suertes,Collado Villalba,3,flat,False
1,Madrid,55.0,False,False,"{'subtitle': 'Villalba Estación, Collado Villalba', 'title': 'Flat in Calle real, 52'}",False,1,False,True,False,15,CE193469,es,True,180000.0,103787125,40.6315411,True,nan,sale,nan,"Apartment for sale in the heart of Collado Villalba. With a privileged location, this 55 m² built property offers the opportunity to get the home of your dreams. It has 1 bedroom, 1 bathroom and is second-hand in good condition. It was built in 2002 and is located on the 2nd floor, being exterior and with an elevator. In more than 35 years of experience, Gilmar has managed to achieve a privileged space within the high-end Real Estate Sector. We cover all real estate needs: homes, offices, commercial premises, plots, rustic land, land to build. Our clients have the necessary advice from the beginning, to guarantee their security, legal effectiveness and the best financial-fiscal profitability. Great opportunity to get your home tailored to your dreams. Houses in Torrelodones, houses in Villalba, houses in Alpedrete, houses in Moralzarzal, houses in Becerril, houses in Navacerrada, houses in Guadarrama, houses in Los Molinos, houses in El Escorial, houses in Cercedilla, houses in Galapagar, houses in the Sierra, buy a home, buy an apartment, buy a house, buy a chalet, buy a penthouse.",False,{'typology': 'flat'},good,3273.0,https://www.idealista.com/inmueble/103787125/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/3d/dc/1202398606.jpg,"Calle real, 52",False,-4.0043883,Villalba Estación,Collado Villalba,2,flat,False
1,Madrid,59.0,True,False,"{'subtitle': 'Villalba Estación, Collado Villalba', 'title': 'Flat'}",True,1,True,True,False,18,05275,es,True,165000.0,103363253,40.6267789,False,nan,sale,"[{'name': 'apartamentoType', 'text': 'Apartment'}]","This charming apartment will allow you to start a new life project, alone or as a couple, it is comfortable and comfortable.Its proximity to the bus and Renfe Cercanías stations will make getting around easier. THIS HOUSE IS SPECIAL due to its great orientation which will allow you to enjoy great light thanks to the large windows that the house has.It has air conditioning. DISTRIBUTION The house consists of an entrance hall with a built-in wardrobe that can be used for different uses, a spacious furnished kitchen, a bedroom with a fully dressed built-in wardrobe and a large bathroom with a shower. SERVICES In the area you will find all kinds of services from the Health Center, shops and supermarkets, different schools and institutes, the Local Police Station and also the Villalba Hospital is located a few minutes by car. COMMUNICATIONS It is located a few meters from the bus station.Line 687 is direct to the Moncloa interchange, in addition to urban buses with several lines.Access to the A6 is unbeatable. CONTACT US TO VISIT IT YOU WILL LOVE IT!",False,{'typology': 'flat'},good,2797.0,https://www.idealista.com/inmueble/103363253/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/80/a4/1200127525.jpg,Villalba Estación,False,-4.0039159,Villalba Estación,Collado Villalba,3,flat,False
5,Madrid,539.0,True,False,"{'subtitle': 'Los Negrales, Collado Villalba', 'title': 'Detached house'}",True,6,True,nan,False,60,N02-NBDLM-14054,es,nan,667000.0,102813800,40.6312971,False,nan,sale,nan,"FANTASTIC INDEPENDENT VILLA IN THE SIERRA DE MADRID! Built on three floors, the house is distributed as follows: The main floor with direct access from the garden consists of a hall, living-dining room with fireplace perfectly differentiating the two rooms, large independent kitchen with access to a large glazed terrace from which you can also exit to the garden, double bedroom, full bathroom. and another room currently used as an office. The upper floor has three double bedrooms and two full bathrooms, one of them en suite, and the master bedroom with an en suite bathroom, walk-in closet, and terrace with beautiful views. On the semi-basement floor we find a large Andalusian-type wine cellar made of Castilian brick separating two areas for the maximum enjoyment of the whole family, a service bedroom with a full bathroom, and we end up with a large garage with capacity for two cars comfortably. The house is surrounded by a beautiful natural grass garden with automatic irrigation, barbecue area and heated pool. The garden has 2 entrances and an unbeatable location. Chalet built with the best qualities such as marble floors, armored double glazed windows and many more that we will be happy to show you if you visit what will surely be the house you were looking for.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1237.0,https://www.idealista.com/inmueble/102813800/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/c8/ef/1168196320.jpg,Los Negrales,False,-4.0205288,Los Negrales,Collado Villalba,nan,chalet,False
3,Madrid,723.0,True,False,"{'subtitle': 'Fontenebro - Altavista, Collado Villalba', 'title': 'Detached house in Calle Portillo de la Mina'}",False,4,True,nan,False,56,3525,es,nan,880000.0,102720426,40.6578458,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","INDEPENDENT VILLA IN DOMINIO DE FONTENEBRO Toralia Capital sells an exclusive independent villa of 720 m2 on a private estate of 5,112 m2 with spectacular views of the Sierra de Guadarrama and the Valley of the Fallen. Located in a prestigious gated community with security just 40 minutes from Madrid with a bus at the door, social club with restaurant, swimming pool and tennis court. In plant Semi-covered entrance porch. Large hall with access to a large living room with views of the entire mountain range, separate dining room and direct access to the terrace that borders the entire house with views of the mountains. Separate kitchen with access to the entrance porch. 4 total bedrooms on the ground floor, the master bedroom with dressing room and en-suite bathroom with shower, 3 more bedrooms with built-in wardrobes and 2 full bathrooms. Through the stairs in the living room we access the upper floor with a spectacular 200-meter open-plan attic. The lower part of the house has a complete living room with fireplace, a cellar, a garage for two cars and a storage room. The heating is gas-oil with a 1000 deposit. Note that it is a fabulous plot of 5,000 meters with a consolidated garden that has a swimming pool. The luxury urbanization has a common area of 35,000 m2 that houses tennis courts, community swimming pools, with changing rooms and a social club with restaurant service. It has a 24-hour security service, with access control to the urbanization and image recording cameras, which guarantees full security. It is located 23 km. from the Port of Navacerrada and 40 km. from Madrid. Public transport just 8 minutes walk. Ideal for those looking for a residential area with a quiet environment surrounded by nature, but with access to all services and good communications. This independent chalet is ideal for those looking for a quiet life in a natural environment, without giving up comfort and elegance. Its spacious interior spaces and impressive views make this property a perfect choice for demanding families. Don't miss the opportunity to live in a place that combines the charm of nature with the comfort of modern life. Contact us today to schedule a visit and discover your future home in the Sierra de Guadarrama!",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",renew,1217.0,https://www.idealista.com/inmueble/102720426/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/f1/40/1178680959.jpg,Calle Portillo de la Mina,False,-3.9586833,Fontenebro - Altavista,Collado Villalba,nan,chalet,False
3,Madrid,201.0,False,False,"{'subtitle': 'Parque de la Coruña - Las Suertes, Collado Villalba', 'title': 'Terraced house'}",False,5,False,nan,False,25,RP2912023113173,es,nan,369000.0,101174743,40.6240861,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"REDPISO DE COLLADO VILLALBA, offers a spectacular semi-detached house in the Sitio de Doñana Urbanization located northwest of the capital of Madrid with RENFE transportation service and buses a 10-minute walk away. Close to supermarkets, schools, and parks. We access the house through a front patio with a garage. Armored glass entrance door to the chalet and armored access door to the house. As soon as we enter we find a hall and a toilet, to the right is the kitchen with a clothesline, under the stairs a small closet and at the end of the floor a large bright living room with a fireplace with access to a backyard with an access door. to the green areas, children's area and swimming pool. On the first floor we find 3 bedrooms, 2 terraces, with a full bathroom and another en suite. In the attic there are 2 other bedrooms with a bathroom with hydromassage, sauna and hot/cold air conditioning. Velux of the attic with electric blinds. At REDPISO we have an excellent DCREDIT financial department and financing of up to 100% depending on the profile.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1836.0,https://www.idealista.com/inmueble/101174743/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/16/96/1113250647.jpg,Parque de la Coruña - Las Suertes,False,-4.0153791,Parque de la Coruña - Las Suertes,Collado Villalba,nan,chalet,False
2,Madrid,75.0,True,False,"{'subtitle': 'Villalba Estación, Collado Villalba', 'title': 'Flat in Carretera De Villalba'}",True,2,False,True,False,11,CARRETERA GALAPAGAR,es,True,205000.0,102466094,40.6322977,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"GARSIERRA. SEMI-NEW. FLOOR. Built: 75 m. 20 m room. , kitchen furnished with utility room, 2 double bedrooms, 2 complete bathrooms, garage. First qualities: climalit, smooth paint, wooden floors... Excellent location. Next to the bus.",False,{'typology': 'flat'},good,2733.0,https://www.idealista.com/inmueble/102466094/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/fd/d0/1157877871.jpg,Carretera DE VILLALBA,False,-4.0053553,Villalba Estación,Collado Villalba,3,flat,False
3,Madrid,211.0,True,False,"{'subtitle': 'Parque de la Coruña - Las Suertes, Collado Villalba', 'title': 'Semi-detached house'}",False,5,True,nan,False,38,2239,es,nan,338000.0,101217570,40.6251781,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Magnificent semi-detached house of 211 m2 on a 185 m2 plot. 3 floors plus attic. Main floor: distributor hall, kitchen with access to the garden, outdoor toilet and large living room - dining room with fireplace and direct access to the porch and garden. Upstairs 4 bedrooms and full bathroom. In the attic is the master bedroom suite with dressing room and full bathroom. In the semi-basement there is a 2-car garage and a washing machine room. Natural gas heating. Built-in wardrobes in all bedrooms. It does not have community expenses. Located next to Laguna El Carrizal. Very close to the Renfe Station, Polígono P29, shops, next to schools and institutes and, in general, all services. Residential area. Excellent communications and situation and unbeatable location and environment.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1602.0,https://www.idealista.com/inmueble/101217570/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/47/09/1114782161.jpg,Parque de la Coruña - Las Suertes,False,-4.01663,Parque de la Coruña - Las Suertes,Collado Villalba,nan,chalet,False
2,Madrid,114.0,True,False,"{'subtitle': 'Villalba Estación, Collado Villalba', 'title': 'Flat in Avenida de Honorio Lozano'}",False,3,True,nan,False,18,49008023,es,False,150000.0,97594825,40.6311725,False,nan,sale,nan,""".",False,{'typology': 'flat'},good,1316.0,https://www.idealista.com/inmueble/97594825/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/7a/ed/1176552478.jpg,Avenida de Honorio Lozano,False,-4.0034433,Villalba Estación,Collado Villalba,bj,flat,False
2,Madrid,115.0,True,False,"{'subtitle': 'Villalba Estación, Collado Villalba', 'title': 'Flat in Juan Carlos I, 2'}",True,2,False,True,False,16,nan,es,True,277680.0,103852240,40.6324615,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Apartment for sale in Residencial Tres Hermanas, located in Collado Villalba, Madrid. This property is located on the ground floor and has 2 bedrooms, 2 bathrooms and a garage space. In addition, it has a terrace perfect for enjoying the outdoors. There is the possibility of acquiring a storage room for €5,000 + VAT. The apartment has underfloor heating, large windows and an armored entrance door to guarantee your safety. It also has built-in and lined wardrobes, and an aerothermal system for air conditioning and hot water. With a high energy rating, this property allows you to save up to 50% on heating. The floor-length windows in the kitchen, bathroom and living room provide great light to all rooms. In addition, you can access the terrace from both the living room and the kitchen. You even have the possibility of converting the dining room into a large terrace during the summer. The location is ideal, just 5 minutes from the Villalba Train Station and 1 minute from the bus stop to Madrid. In addition, it is located near the exit to the A-6 highway, the Los Valles Shopping Center and the Villalba General Hospital. The kitchen is fully furnished, with a natural stone countertop, ceramic hob, extractor hood and wall and base units. For more information, please contact us!",False,{'typology': 'flat'},good,2415.0,https://www.idealista.com/inmueble/103852240/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/09/27/1202201383.jpg,"Juan Carlos I, 2",False,-4.0019286,Villalba Estación,Collado Villalba,bj,flat,False
2,Madrid,117.0,True,False,"{'subtitle': 'Carlos Ruiz, Collado Villalba', 'title': 'Flat in Maestro Serrano'}",False,4,False,True,False,33,CLK01/3793,es,False,144000.0,103538762,40.631904,False,nan,sale,nan,"Great investment opportunity in Madrid! WE ARE OWNERS! Enjoy all the advantages of buying directly from the property. At Clikalia we present this apartment located on the exterior 1st floor without elevator. It has a total area of 117 m², distributed in living room and dining room, separate kitchen, 4 bedrooms and 2 bathrooms. In addition, it has a terrace and balcony. Located in the undefined neighborhood, on Calle Maestro Serrano, it has a location that will allow you to be close to everything you need such as the Planetocio Shopping Centers and Zoco Villalba, both just a few minutes away by car. At the same time, it is close to supermarkets, restaurants, schools, gyms, bus stops and the Villalba de Guadarrama train station (C3a, C8 and C10). Schedule your face-to-face visit and we will accompany you throughout the process. Call us from Monday to Friday from 9:00 a. m. to 8:00 p. m. At Clikalia we offer you the possibility of comprehensively reforming your home at a very competitive price. ask us!",False,{'typology': 'flat'},renew,1231.0,https://www.idealista.com/inmueble/103538762/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/0a/a7/1197827691.jpg,Maestro Serrano,False,-4.014156,Carlos Ruiz,Collado Villalba,1,flat,False
