bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,neighborhood,topPlus,highlight
2,Madrid,305.0,True,False,"{'subtitle': 'Las Matas- Peñascales, Las Rozas de Madrid', 'title': 'Terraced house in las matas'}",True,4,False,nan,False,39,LM192281,es,nan,103412651,770000.0,40.5515076,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"GILMAR sells corner townhouse in Las Matas of 305 m2 spread over 4 floors. It has 4 bedrooms, 3 bathrooms, South West orientation, 2 parking spaces. The entire house has changed carpentry, white lacquered doors and PCV on windows. Solar panel system for maximum savings in your home. DISTRIBUTION: BASEMENT: Garage for two cars, storage room, boiler room and warehouse. GROUND FLOOR: 40-meter living room with fireplace (cassette) and direct access to the 100-meter garden. Kitchen with and guest toilet. FIRST FLOOR: 4 bedrooms, the main one en suite and the other three share a full bathroom, there is also a dressing room in the hallway (an elevator could be built right in this space). ATTIC: Open plan with terrace. CHARACTERISTICS: Interior carpentry: lacquered wood Exterior carpentry: tilt and turn Heating: diesel Split air conditioning. as Matas, a residential area of one of the districts of Las Rozas, is located at kilometer 25 of the Ctra. from La Coruña. Its excellent communications, through direct access to the A-6, Eje Pinar M-50 (M-40), commuter train and bus lines, 611, 622 and 686 A, allow you to reach the capital in just 30 minutes. Surrounded by nature, bordering the Monte del Pardo and the availability of a multitude of recreational trails, such as the Barranco de Majalacabra or the Encinar de Las Rozas, it offers numerous spaces in which to relax, play sports, enjoy an enviable environment and a great tranquility, which contributes to the qualification of Las Rozas as a European City of Sports. It has a wide educational offer, both from Public and Private Schools and Higher Education (UNED, UTAD and the European University). Equipped with several Nursing Homes and a Day Center, it grants our seniors an unparalleled enclave for their retirement, as well as access to the prestigious Puerta de Hierro Hospital and the HM Torrelodones, in just a few minutes. In its urban center, you will find all the services necessary for daily life (supermarkets, health center, pharmacy, post office, municipal sports center and other neighborhood stores). A quiet and familiar place where you will have everything you need at your fingertips. And for days of leisure or shopping, next to the Las Rozas Business Park, there is the exclusive Las Rozas Village Shopping Center, the Factory and the Heron City.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,2525.0,https://www.idealista.com/inmueble/103412651/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/00/07/1188897928.jpg,las matas,True,-3.8958776,Las Matas- Peñascales,Las Rozas de Madrid,nan,chalet,Las Matas- Peñascales,False,nan
4,Madrid,440.0,True,False,"{'subtitle': 'La Chopera, Las Rozas de Madrid', 'title': 'Detached house in Calle Chueca'}",True,4,False,nan,False,33,LM171997,es,nan,100198171,980000.0,40.512262,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","-WE DO NOT CHARGE FEES TO THE BUYER GILMAR presents this fantastic independent villa of 440 m2 and a 1,000 m2 plot in one of the most prestigious and safe areas of Las Rozas, La Chopera urbanization. It is a wonderful single-family home with wonderful views of the northwest mountains of Madrid, barbecue area, pool and porch, with a special character determined by the location and orientation of the house. Spread over 3 floors. It has 4 bedrooms, 4 bathrooms, south facing, 4 parking spaces. DISTRIBUTION: GROUND FLOOR: Independent apartment connected to the rest of the house by elevator, with access to the garden. It has a small kitchen, full bathroom and living room with a wood oven. FIRST FLOOR: Three bedrooms, one of them en-suite with a full bathroom and another with a terrace. entrance hall, separate kitchen, living room and living room. ATTIC: Bedroom, bathroom and terrace. CHARACTERISTICS: Interior carpentry: wood Exterior carpentry: pvc Heating: gas Air conditioner Alarm Pool Elevator The property is located in La Chopera, a gated community of single-family villas with 24-hour security, located on the El Escorial road, excellent communications. Area of shopping and leisure centers, as well as all types of services, including Education centers, Sports Centers, supermarkets, Health Centers and hotels. Among the shopping centers, Las Rozas Village, The Style outlets, Gran Plaza 2 and Heron City stand out. The municipality of Las Rozas is located in the northwest of Madrid, 19 km from the capital. Its surface is between 5883 and 5914 hectares. Altitude: 718 meters. It geographically limits to the north with Torrelodones, with Villanueva del Pardillo and Galapagar to the west, with Monte de El Pardo to the east and to the south with Majadahonda. With this last municipality, Las Rozas maintains a special connection, sharing one of the basic services, such as the Civil Guard barracks, the Fire Station or the Red Cross Post, located on the road that connects both towns. Las Rozas offers a world of unbeatable services and activities.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2227.0,https://www.idealista.com/inmueble/100198171/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/08/83/1074968124.jpg,Calle CHUECA,True,-3.9047106,La Chopera,Las Rozas de Madrid,nan,chalet,La Chopera,False,nan
2,Madrid,125.0,True,False,"{'subtitle': 'El Cantizal, Las Rozas de Madrid', 'title': 'Flat in Calle Wisteria'}",True,3,False,True,False,40,nan,es,True,103323190,510000.0,40.5155592,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"JRK is pleased to present this magnificent property in a privileged location in the El Cantizal neighborhood, Las Rozas. Better to see. The house is in an exceptional state of conservation and is ready to enter tomorrow morning. As we enter the house we find a large hall. On the right side of it we have the living room, with ample space to put a large sofa, and a dining table for at least 6 people. In the living room we have a beautiful terrace with a custom-made corner sofa and space to put a table and enjoy this space all year round. The enclosure is one of the best on the market, from the LUMON brand that with a single movement all the leaves fold and there is an open terrace. (Terrace furniture not included unless the parties reach an agreement). Right in front of the living room is the kitchen. This room has been modified by the property, since instead of keeping the one it came from originally, they decided to do an ""up-grade"" and put it with the German brand SCHMIDT (appliances included if the purchasing party wants them). In addition to what has been said, the property closed the part of the clothesline to be able to put cleaning supplies. We continue to move forward; The first room is the main room, with enough size to put a 2x2 bed, beautiful views towards the garden of the urbanization, built-in wardrobe and en-suite bathroom with bathtub. We continue down the hallway, on the right we have the bathroom that serves the guests and the two adjoining rooms. In the bathroom, the shower screen was modified, modifying the original one with one of better quality. The two remaining bedrooms are very good size, both with a built-in wardrobe, enough space to put a large bed and beautiful views of a mountain where they will never build. Natural light guaranteed throughout the day thanks to its orientation towards the south. Natural Gas Heating. COLD-HEAT pump. The house includes two large parking spaces and a GIANT storage room of about 10m2. Regarding the services offered by the location of the house, it should be noted that you have three schools within a 5-minute walk, the health center 300 meters away. In addition, the bus that takes you to the Moncloa interchange in 35 minutes stops at the door of the house. Surrounded by restaurants, supermarkets and excellent communication with the main roads of the community of Madrid. Possibility of financing 100% of the purchase price. Ask without obligation.",False,{'typology': 'flat'},good,4080.0,https://www.idealista.com/inmueble/103323190/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/44/94/1186553774.jpg,Calle Wisteria,True,-3.9235037,El Cantizal,Las Rozas de Madrid,1,flat,El Cantizal,False,nan
3,Madrid,260.0,True,False,"{'subtitle': 'Las Matas- Peñascales, Las Rozas de Madrid', 'title': 'Terraced house in Calle Las Matas'}",True,4,False,nan,False,31,MG183701,es,nan,100706522,640000.0,40.5536386,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"GILMAR LAS ROZAS SELLS AN EXCLUSIVE TOWNHOUSE IN A URBANIZATION WITH POOL IN LAS MATAS. Townhouse in Las Matas of 260 m2 on a 158 m2 plot spread over 4 floors. It has 4 bedrooms, 3 bathrooms, 1 living room and attic, east and west orientation, 2 parking spaces. DISTRIBUTION: BASEMENT: Garage for two cars, pantry and storage room of 25 meters, GROUND FLOOR: Hall, kitchen, living room and service toilet. Direct access to the 40 meter garden. From the same garden there is direct access to the common areas and pool. FIRST FLOOR: Bedroom suite with terrace and three more bedrooms that share a bathroom. Open plan attic, possibility of making a bathroom. CHARACTERISTICS Marble floors. Interior carpentry: lacquered wood Exterior carpentry: aluminum Heating: individual propane gas Pool.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,2462.0,https://www.idealista.com/inmueble/100706522/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/be/b0/1098130520.jpg,Calle LAS MATAS,True,-3.8952113,Las Matas- Peñascales,Las Rozas de Madrid,nan,chalet,Las Matas- Peñascales,False,nan
2,Madrid,155.0,True,False,"{'subtitle': 'Europolis, Las Rozas de Madrid', 'title': 'Flat in castillo de arévalo'}",True,4,False,True,False,46,AR189660,es,True,102590043,550000.0,40.5101843,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Gilmar Las Rozas exclusively sells this spacious and fantastic apartment with 4 bedrooms and two bathrooms in the Európolis of Las Rozas. 155m2 in writing, 130m2 useful and measured by our appraiser. 27m2 living room, 14m2 kitchen, excellent distribution, all spacious rooms, impeccable conservation, terrace, 2 parking spaces and storage room included in the price. Gated community with 24/h security, very spacious, with swimming pool, 2 paddle tennis courts, gym, sauna, children's area and meeting or event room. Quiet natural environment, all services, bus at the door of the urbanization. CHARACTERISTICS: Heating: Individual Natural Gas Pre-installation of Air conditioning Elevator Pool Tennis-Padel Clothes line 24 hour security doorman Condition: very good.",False,{'typology': 'flat'},good,3548.0,https://www.idealista.com/inmueble/102590043/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/11/05/1163355260.jpg,castillo de arévalo,True,-3.8945401,Europolis,Las Rozas de Madrid,1,flat,Europolis,False,nan
5,Madrid,674.0,True,False,"{'subtitle': 'Monte Rozas, Las Rozas de Madrid', 'title': 'Detached house'}",True,6,False,nan,False,67,VMO2210007,es,nan,99155122,1500000.0,40.5194933,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","HOUSE WITH GARDEN, POOL AND GARAGE IN MONTE ROZAS. aProperties presents a magnificent house in the residential area of Monte Rozas within walking distance of stores, shopping center, restaurants and supermarkets. The main floor consists of a spacious living-dining room connected to a kitchen with peninsula with office and pantry. All rooms with access to a large terrace at the back of the house overlooking the mountains. In addition, there is an office and a guest bathroom. On the night floor is located the master bedroom with dressing room and bathroom en suite. Also, three other bedrooms, one with en suite bathroom and a bathroom shared by the other two bedrooms, all with access to terraces. In the attic is located a games room or cinema room, plus a bedroom and a bathroom. On the semi-basement floor is the service area with another bedroom with bathroom and garage for 2 vehicles. The consolidated garden has an area with leafy trees and the pool area is much sunnier. Monte Rozas has restaurants, tennis, paddle and municipal sports clubs, shopping centers, health center and international schools. Surrounded by large expanses of green areas, oak forests that communicates to Torrelodones. It has intercity buses that take 15 minutes to reach the Moncloa interchange. It is also 5 minutes from the A6 and the Pinar de Las Rozas commuter train station. Can you imagine living here?  .",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2226.0,https://www.idealista.com/inmueble/99155122/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/21/07/1035350401.jpg,subdistrict Monte Rozas,True,-3.9256458,Monte Rozas,Las Rozas de Madrid,nan,chalet,Monte Rozas,False,nan
5,Madrid,365.0,True,False,"{'subtitle': 'Marazuela- El Torreón, Las Rozas de Madrid', 'title': 'Semi-detached house'}",True,5,False,nan,False,40,VMO2212002,es,nan,99857045,1150000.0,40.492346,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"SEMI-DETACHED HOUSE WITH GARDEN, POOL AND GARAGE IN LAS ROZAS DE MADRID. aProperties presents a semi-detached house of 300 m² on a plot of 568 m² distributed on 4 floors. On the main floor the hall distributor gives access to a bathroom, a spacious and bright living room with direct access to the porch, garden and pool. The kitchen with fully equipped office and an office or living room. The night floor consists of a spacious master bedroom with en suite bathroom, dressing room and terrace, two bedrooms and a bathroom that serves these bedrooms. The attic consists of a living room, a bedroom and a full bathroom, all with natural light. On the lower floor, with access both from inside the house and from the vehicle ramp, has a garage for two cars and two storage rooms, a bedroom and a bathroom, a tool room. The garden is consolidated and well maintained, has automatic irrigation and lighting, is divided into three areas, a space surrounded by bamboo hedge, a gazebo and around the pool. The pool is located at the back of the plot with natural grass around it. Can you imagine living here?",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,3151.0,https://www.idealista.com/inmueble/99857045/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/40/41/1057633332.jpg,subdistrict Marazuela- El Torreón,True,-3.8625853,Marazuela- El Torreón,Las Rozas de Madrid,nan,chalet,Marazuela- El Torreón,False,nan
4,Madrid,385.0,True,False,"{'subtitle': 'Montecillo, Las Rozas de Madrid', 'title': 'Detached house'}",True,5,False,nan,False,36,LM193430,es,nan,103795955,965000.0,40.4977699,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","GILMAR presents the opportunity to acquire an Independent Villa in Montecillo-Navalcarbón, a spacious and functional home of 385 m2 built on a plot of 785 m2, distributed over three levels.This cozy home has 5 bedrooms, 4 bathrooms, a living room, a well-equipped kitchen and two parking spaces for greater convenience. The distribution of this property stands out for its practicality: GROUND FLOOR: An entrance hall welcomes you to a bright 75 m2 living room and dining room, highlighted by a fireplace and a pleasant double height.The recently renovated independent kitchen offers direct access to the rear garden, while a bedroom on this floor has an en-suite bathroom, providing comfort and accessibility. FIRST FLOOR: On this level, we find four bedrooms, the main one being en suite, providing the privacy and comfort necessary for everyday life. The characteristics that define this property include: Interior carpentry of lacquered wood that adds a touch of warmth and simplicity. Climalit exterior carpentry, guaranteeing energy efficiency and luminosity. Individual natural gas heating for a cozy and personalized atmosphere. Alarm system to provide security and peace of mind. A swimming pool to enjoy moments of relaxation. Tennis space for sports activities. Solar panels 50% annual IBI discount for 5 years. This luxury villa offers a unique opportunity for those looking for a comfortable and functional home in Montecillo-Navalcarbón. Montecillo-Navalcarbón is a privileged residential area that combines the tranquility of a natural environment with the convenience of being close to services and amenities.Located in an enclave that offers a perfect balance between urban and rural, this area stands out for its attractiveness and peaceful atmosphere. Natural environment: Surrounded by picturesque landscapes and green areas, Montecillo-Navalcarbón gives its residents the opportunity to enjoy nature at its finest.Serene walks, parks and outdoor spaces offer a peaceful haven for those looking to escape the bustle of the city. Connectivity: Despite its serene environment, the area has excellent connectivity, facilitating access to the main communication and transportation routes.This allows residents to enjoy the serenity of Montecillo-Navalcarbón without giving up proximity to urban centers, shops and services. Services and Amenities: Montecillo-Navalcarbón offers a variety of essential services, from educational options to health centers and local businesses.This provides residents with the convenience of having everything they need at their fingertips, contributing to a comprehensive quality of life. Security and Tranquility: Security and tranquility are fundamental pillars in Montecillo-Navalcarbón.The residential environment fosters a sense of community, and the presence of security measures contributes to an environment in which residents can enjoy peace and harmony. Leisure and Recreation: The area offers leisure and recreation options, from local parks to sports facilities.These options provide opportunities for entertainment and exercise, complementing the active and balanced lifestyle that characterizes Montecillo-Navalcarbón. In short, Montecillo presents itself as a residential enclave that balances natural serenity with convenience and modern amenities.It is a place where quality of life merges harmoniously with a peaceful environment, giving its residents the possibility of enjoying the best of both worlds.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2506.0,https://www.idealista.com/inmueble/103795955/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f4/8a/26/1200373409.jpg,subdistrict Montecillo,True,-3.8785574,Montecillo,Las Rozas de Madrid,nan,chalet,Montecillo,False,nan
2,Madrid,170.0,True,False,"{'subtitle': 'Marazuela- El Torreón, Las Rozas de Madrid', 'title': 'Flat in Calle de la Escalonia'}",True,3,False,True,False,52,2890,es,True,103592139,680000.0,40.4992931,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"InmoElite exclusively presents an IMPRESSIVE PRE-OWNED LUXURY APARTMENT.   Recently built luxury home in which all the details have been taken care of and the latest energy innovations have been incorporated. Also noteworthy is the quality of the common areas with a gym, cinema room, social room, indoor playground, coworking room, community laundry or the garden/orchard located on the roof of the building from which you can see the entire Sierra de Guadarrama. The house, facing east, enjoys wonderful natural light, has a spacious living-dining room with a magnificent terrace and a fitted kitchen with a covered clothesline. In the private area there is a bathroom, two bedrooms with built-in wardrobes and a large master suite with a dressing area and a bathroom with a shower. The house has a radiant floor system for heating and a cooling floor for cooling assisted by a mixed geothermal and aerothermal system, which entails great energy savings and all assisted by a home automation application that allows remote control of the house. Includes a garage space and a storage room. Located in a private urbanization with access surveillance, video surveillance, 24-hour security, and in addition to the services mentioned above, swimming pools, outdoor playground and green areas. Newly developed residential area with commercial areas, parks, schools, health center, as well as a new cultural and sports complex under construction. Close to the suburban station, as well as the A-6 highway and the M-50 ring road. Las Rozas is located in a unique enclave between Madrid and the Sierra de Guadarrama, well connected by road and public transport, surrounded by nature, surrounded by parks and with residential areas to satisfy all tastes. Las Rozas is known for its quality of life, its wide range of leisure activities (Heron City) and for being a national and international shopping destination (Las Rozas Village, The Style Outlets). It also has an urban center that still maintains the essence, the pause and the flavor of the town: quiet squares, friendly people, generous taverns, small traditional businesses and, of course, the Church of San Miguel and the Town Hall.",False,{'typology': 'flat'},good,4000.0,https://www.idealista.com/inmueble/103592139/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ba/52/35/1194336428.jpg,Calle de la Escalonia,True,-3.8661905,Marazuela- El Torreón,Las Rozas de Madrid,1,flat,Marazuela- El Torreón,False,nan
2,Madrid,89.0,True,False,"{'subtitle': 'El Cantizal, Las Rozas de Madrid', 'title': 'Flat'}",True,2,False,True,False,36,LM191775,es,True,103184625,378000.0,40.5189572,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"GILMAR Las Rozas sells an 89 m2 apartment in El Cantizal, 2 bedrooms with 2 parking spaces, quiet and perfect for family life. It is a fantastic apartment composed of a distribution hall, kitchen with covered clothesline, living room - dining room with access to a terrace, master bedroom with en-suite bathroom, bathroom and one more bedroom. The property has individual natural gas heating, hot and cold air conditioning, elevator in the building and storage room included in the price. In addition, it has a community pool, common areas and a concierge in the community. It has great communication with the M-505 highway and the A-6, very close to the clinic and the Zoco de Monterrozas shopping center, where there are supermarkets and a wide variety of services. IF YOU WANT TO SELL YOUR HOUSE… CALL US! At GILMAR we work to offer our clients the best properties, with specialized teams in each area to provide them with the best option for their needs, with all the excellence and taking maximum care of the details. In 40 years of experience, Gilmar has managed to achieve a privileged space within the high-end Real Estate Sector. We cover all real estate needs: homes, offices, commercial premises, plots, rustic land, land to build.. . Our clients have the necessary advice from the beginning, to guarantee their security, legal effectiveness and the best financial-fiscal profitability. Great opportunity to get your home tailored to your dreams. At Gilmar we work to offer our clients the best properties in Madrid, Costa del Sol and Seville, with specialized teams in each area, to provide them with the best option for their needs. A personalized service, in which we pay attention to the details. Our clients have the necessary advice from the beginning, to guarantee their security, legal effectiveness and the best financial-fiscal profitability.",False,{'typology': 'flat'},good,4247.0,https://www.idealista.com/inmueble/103184625/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/13/a2/1181371235.jpg,subdistrict El Cantizal,True,-3.9268107,El Cantizal,Las Rozas de Madrid,1,flat,El Cantizal,False,nan
4,Madrid,400.0,True,False,"{'subtitle': 'Monte Rozas, Las Rozas de Madrid', 'title': 'Semi-detached house'}",True,6,False,nan,False,64,AR186001,es,nan,101904111,1250000.0,40.511042,False,nan,sale,nan,"Gilmar Las Rozas sells a unique semi-detached house from the Azata construction company.400 meters built on a 1,000m2 plot, 70m2 living room, 38m2 kitchen, renovated, very well preserved.Completely finished garden, swimming pool, gazebo, lighting.Completely consolidated safe and quiet area, close to shopping centers, health centers, buses to Madrid. IF YOU WANT TO SELL YOUR HOUSE… CALL US! At GILMAR we work to offer our clients the best properties, with specialized teams in each area to provide them with the best option for their needs, with all the excellence and taking maximum care of the details. In more than 30 years of experience, Gilmar has managed to achieve a privileged space within the high-end Real Estate Sector.We cover all real estate needs: homes, offices, commercial premises, plots, rustic land, land to build... Our clients have the necessary advice from the beginning, to guarantee their security, legal effectiveness and the best financial-fiscal profitability. Great opportunity to get your home tailored to your dreams. At Gilmar we work to offer our clients the best properties in Madrid, Costa del Sol and Seville, to provide them with the best option for their needs.A personalized service, in which we pay attention to the details. We have more than 30 offices in Madrid, Marbella, Estepona, Puerto Banús, Seville, Cádiz, Jerez and the Canary Islands.Our headquarters are located at Goya Street, 47.For more than 36 years we have demonstrated our professionalism and exquisite attention Gilmar has more than 4,000 homes for sale, second-hand apartments, new apartments, chalets, villas, beachfront, rural properties... Visit our website and find the best real estate investment from the best professionals in the real estate sector. Northwest area of Madrid -Pozuelo, (Somosaguas, Urbanizations - Montealina, La Finca, Station Zone, North Zone, Prado de Somosaguas, Urbanizations - La Cabana, Avenida Europa Zone, Pueblo Zone, Urbanizations - Prado Largo, Urbanizations - Monteclaro, Monteclaro). -BOADILLA (Las Lomas, Valdepastores - Las Encinas, Bonanza, Urb.east - Montepríncipe, Sector B, El Olivar de Mirabal, Valdecabaña, Parque Boadilla, Sector S). -MAJADAHONDA (El Plantío Highway Area, Monte el Pilar Area, Old Town, North Area, Golf - El Carralero). -LAS ROZAS (El Cantizal, El Pinar- Punta Galea, Molino de la Hoz, Golf Club, Las Matas- Peñascales, Marazuela - El Torreón, Monte Rozas, Business Park, Montecillo - Pinar de las Rozas, La Chopera, Rozas Centro - El Caño- Maracaibo, El Burgo, Yucatán- Las Cornisas). -COLLADO VILLALBA (Fontenebro - Altavista, Villalba Estación, Parque de la Coruña - Las Suertes, Los Negrales, Dehesa - El Soto, Los Valles, Carlos Ruiz and Villalba Pueblo). Sevilla la Nueva, Villanueva de la Cañada, Villanueva Pardillo, Villaviciosa de Odón, El Bosque, Alpedrete, Collado Mediano area, Becerril de la Sierra, Guadarrama, Valdemorillo, El Escorial, Galapagar, Parquelagos, Manzanares el Real, San Lorenzo de El Escorial, Navacerrada, Hoyo de Manzanares, Moralzarzal, Mataelpino - Cerceda, Colmenarejo, Torrelodones, Los Peñascales.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,3125.0,https://www.idealista.com/inmueble/101904111/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/9b/9b/1139136061.jpg,subdistrict Monte Rozas,True,-3.914102,Monte Rozas,Las Rozas de Madrid,nan,chalet,Monte Rozas,False,nan
4,Madrid,350.0,True,False,"{'subtitle': 'Monte Rozas, Las Rozas de Madrid', 'title': 'Terraced house'}",True,5,False,nan,False,28,LM182004,es,nan,100967240,739900.0,40.5126821,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Townhouse in Las Rozas of 350 m2 on a plot of 395 m2 spread over 4 floors. It has 5 bedrooms, 4 bathrooms, 1 living room, 2 garage spaces. DISTRIBUTION: BASEMENT: The house is equipped with a garage with ample space for several cars; Adjacent to the parking lot are several rooms dedicated to storage and service area, bathroom and boiler room. GROUND FLOOR: We enter the house through its hall that gives distribution to the rest of the house. The living room has an area of 40 m2 and gives direct access to the 70 m2 garden. This large garden is provided with a pergola and has direct access to the community pool and paddle tennis courts. On the other side we have the completely renovated kitchen, with space for a dining table area, a large glazed outdoor clothesline, an ideal space for storing cleaning utensils and a laundry area. Its T FIRST FLOOR: We go up to the second floor that leads to the four bedrooms and the two bathrooms. The master bedroom, very bright, has a dressing room and bathroom en suite. The other three bedrooms have fitted wardrobes. CHARACTERISTICS: Interior carpentry: lacquered wood Exterior carpentry: double window Heating: individual natural gas Swimming pool Tennis-Padel.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,2114.0,https://www.idealista.com/inmueble/100967240/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d2/19/62/1105951488.jpg,subdistrict Monte Rozas,True,-3.9151984,Monte Rozas,Las Rozas de Madrid,nan,chalet,Monte Rozas,False,nan
1,Madrid,140.0,True,False,"{'subtitle': 'Pinar de las Rozas, Las Rozas de Madrid', 'title': 'Detached house'}",True,3,False,nan,False,34,LM190291,es,nan,102728618,790000.0,40.5130799,False,nan,sale,nan,"Welcome to Gilmar Las Rozas! We are delighted to present you this exclusive opportunity: a unique independent chalet. This spectacular villa, of 140 meters built, offers a unique lifestyle, with all the comforts on one floor. Located on a generous 1480 square meter plot, this chalet offers privacy and space to enjoy to the fullest. The most notable feature of this property is its stunning saltwater pool, perfect for cooling off and relaxing during sunny days. The interior design of the home has been meticulously cared for to create a cozy and bright atmosphere. Its 140 square meters of living space are intelligently distributed to offer comfort and functionality. It features spacious living spaces, a modern, fully equipped kitchen, as well as three spacious bedrooms and two full bathrooms. Every detail has been thought out to offer a lifestyle of quality and comfort. Additionally, the location of this property is unbeatable. Located in a quiet and residential area, but just a few minutes from all services, shops and transport, this house is in the perfect place to enjoy family life without giving up the comfort of the city. At Gilmar Las Rozas, we present this unique opportunity in the market. If you are looking for a unique detached villa, with all the amenities on one floor, an impressive saltwater pool and a large plot, look no further. Contact us today to schedule a showing and discover your next dream home! Detached Villa in Las Rozas of 140 m2 on a 1,479 m2 plot with a 1,488 m2 garden spread over 1 floor. It has 3 bedrooms, south facing DISTRIBUTION: GROUND FLOOR: Large entrance hall, two full bathrooms and three bedrooms, fitted kitchen and large, very bright living room, porcelain floor and air conditioning. CHARACTERISTICS: Interior carpentry: wood Exterior carpentry: aluminum Heating: gas Air conditioner Alarm Pool.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,5643.0,https://www.idealista.com/inmueble/102728618/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/ed/a2/1165839315.jpg,subdistrict Pinar de las Rozas,True,-3.8791921,Pinar de las Rozas,Las Rozas de Madrid,nan,chalet,Pinar de las Rozas,False,nan
6,Madrid,564.0,True,False,"{'subtitle': 'Monte Rozas, Las Rozas de Madrid', 'title': 'Detached house in Calle Platon'}",True,6,False,nan,False,67,2879,es,nan,102657174,1390000.0,40.5112209,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"InmoElite exclusively presents a SPECTACULAR INDEPENDENT VILLA in an enviable location very well connected.  This spectacular villa has all the requirements, measures of comfort and luxury to satisfy the most demanding.  Its constructed area is 564 m², on a garden plot of 2,339 m² with private pool, covered porch, beautiful gazebo, barbecue, greenhouse and parking area under pergola. On the ground floor we find a wonderful entrance porch, large living-dining room with fireplace and different environments, kitchen with office and laundry, an office, a toilet and an en-suite bedroom. On the upper floor there are three spacious en-suite bedrooms and a fourth additional bedroom. The basement houses a games room, a multipurpose room, gym with sauna, toilet, cinema room and a living room with fireplace. It does not have a community of owners. Located in a residential area with all the amenities and good communication: bus, schools and shopping and leisure areas (Las Rozas Villages, Heron City, etc... ) Some of the best-known urbanizations in the municipality are located in Monte Rozas. Located next to the most important commercial and business areas in the town, it is an area in which single-family homes predominate, which are both semi-detached and independent. In all cases, the orderly urban structure that was already in place at the beginning is respected and in which green spaces and quality urban facilities abound. Las Rozas is located in a unique enclave between Madrid and the Sierra de Guadarrama, well connected by road and public transport, surrounded by nature, surrounded by parks and with residential areas to satisfy all tastes. Las Rozas is known for its quality of life, its wide range of leisure activities (Heron City) and for being a national and international shopping destination (Las Rozas Village, The Style Outlets). It also has an urban center that still maintains the essence, the pause and the flavor of the town: quiet squares, friendly people, generous taverns, small traditional businesses and, of course, the Church of San Miguel and the Town Hall.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2465.0,https://www.idealista.com/inmueble/102657174/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/f3/bc/1162817213.jpg,Calle Platon,True,-3.9131968,Monte Rozas,Las Rozas de Madrid,nan,chalet,Monte Rozas,False,nan
