labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,district,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
nan,False,"{'subtitle': 'San Benito - Soledad - Hispanidad, Ciempozuelos', 'title': 'Flat in Lucero'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/45/16/1198874419.jpg,37.0,2378.0,False,22,False,Ciempozuelos,es,True,-3.6202995,{'typology': 'flat'},San Benito - Soledad - Hispanidad,True,False,flat,1,False,Lucero,103745747,nan,88000.0,1,sale,https://www.idealista.com/inmueble/103745747/,False,"Don't miss the opportunity to acquire this spectacular apartment ready to move into! With a very spacious room, a full bathroom and a wonderful kitchen fully equipped with appliances, this property offers you everything you need to enjoy your new home. In addition, it has unique details that make it special. The building has an elevator, which gives you easy access. Don't worry about storage space, as it includes a storage room and also has a garage for your convenience. Don't wait any longer and contact us to visit it! NO COMMISSION TO THE BUYER!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.1636812,False,1
nan,False,"{'subtitle': 'San Benito - Soledad - Hispanidad, Ciempozuelos', 'title': 'Flat'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/f7/97/847175951.jpg,65.0,1615.0,False,23,False,Ciempozuelos,es,True,-3.6205063,{'typology': 'flat'},San Benito - Soledad - Hispanidad,False,False,flat,2,False,San Benito - Soledad - Hispanidad,92748942,3248-19286,105000.0,1,sale,https://www.idealista.com/inmueble/92748942/,True,"Located in one of the main streets of Ciempozuelos, we have a charming two-bedroom apartment, with stoneware floors, a bathroom, an independent kitchen with a utility room and a separate living room. Heating is individual In front of the old slaughterhouse building and about 100 meters from the municipal library. Its situation is also remarkable, because within a radius of about 500, it has all the services that you may need, schools, supermarkets, banks, urban and interurban bus stops...",nan,False,40.1635681,False,1
nan,False,"{'subtitle': 'Los Cestos - Belén - Las Eras, Ciempozuelos', 'title': 'House in Avenida de Belén, 38'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/94/11/1187794195.jpg,930.0,531.0,False,51,True,Ciempozuelos,es,nan,-3.6302223,{'typology': 'chalet'},Los Cestos - Belén - Las Eras,True,False,chalet,10,False,"Avenida de Belén, 38",103384047,C0127-00135,493500.0,nan,sale,https://www.idealista.com/inmueble/103384047/,nan,"CENTURY21 Now in Getafe exclusively presents the sale of a children's education center with multiple possibilities of use. From its beginnings to the present, it has developed the activity of daycare, currently a nursery school.It was designed for this purpose and has not ceased its activity, being a reference in the municipality.Designed in detail by early childhood education professionals, but above all with a lot of love to be able to practice in the best conditions.The cycles end and the time for change arrives, so not only a building, but everything it contains is put up for sale.For entrepreneurs in the sector who want to maintain the business, it is ideal, since with a slight facelift it would be possible to continue the activity without affecting school periods. For investors or professionals who have other activities in mind, they will have many conversion options as it is easily adaptable due to the amount of space available.Academies or student residences could be your new life.Universities will soon be installed both in Ciempozuelos, to join the existing ones, and in Valdemoro. The ground floor, hall and entrance hall, has several classrooms with patios and other rooms with different purposes. On the first floor we have another 6 large classrooms with access to common patios for recreation and outdoor activities, several management offices, bathrooms adapted for minors and adults distributed throughout the complex, in the basement is located the industrial kitchen with cold rooms, a large dining room, a staff room, installation rooms, a music room and a splendid theater with a tremendous stage.The elevator connects all floors. In summary, a building with 930m2 built in 2002, plus all the very usable terraces/patios. I could go on in an endless description of every corner of the building, but the best thing is to come see it, because no one can imagine what is inside by seeing it only from the outside or from our magnificent photos and videos. Contact us to clarify your doubts, request plans if necessary and schedule a visit (since there are minors, we cannot coincide with their classes). Ciempozuelos is a Spanish municipality in the south of the Community of Madrid.It is located 35 kilometers away from the capital.According to the 2017 INE municipal registry, the municipality has 23,737 inhabitants. Connections: The most important road is the A4 highway (Madrid-Cádiz) just a couple of kilometers away; the M-404 towards Chinchón and the M-307 towards San Martín de la Vega Transport: The municipality has a railway station, currently Cercanías Madrid, on line C-3 (Aranjuez - Madrid - El Escorial). It has a circular urban line that runs through the municipality, as well as several interurban lines: LineTravel 410Aranjuez - Ciempozuelos – San Martín de la Vega 415Madrid (Villaverde Bajo-Cruce) - Villaconejos 416Valdemoro (Hospital) - San Martín de la Vega - Titulcia - Colmenar de Oreja 425Valdemoro (Hospital) – Ciempozuelos 426Madrid (Legazpi) – Ciempozuelos N402Madrid (Atocha) – Ciempozuelos – Aranjuez.",nan,False,40.1554648,False,10
nan,False,"{'subtitle': 'Cuevas - Ilustración, Ciempozuelos', 'title': 'Flat in Vereda del Prado no number'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/b6/f6/1127504787.jpg,80.0,738.0,False,1,True,Ciempozuelos,es,True,-3.6164002,{'typology': 'flat'},Cuevas - Ilustración,False,False,flat,3,False,Vereda del Prado no number,99495403,8961-2045,59000.0,bj,sale,https://www.idealista.com/inmueble/99495403/,nan,"APARTMENT OCCUPIED BY PERSON WITHOUT FAIR TITLE THIS PROPERTY DUE TO ITS OCCUPATIONAL STATUS DOES NOT ALLOW VISITS IDEAL FOR INVESTORS Bright 80 m² home, according to Cadastre. It consists of a living-dining room, three bedrooms, kitchen, bathroom and hall. (The distribution of the house is indicative and could not be verified). It is a ground floor in a block in good condition. Very well connected by road (M-307) and public transport. 1 kilometer from the Ciempozuelos Renfe Cercanías train station and next to several bus stops. All types of services and infrastructure in the area such as shops, supermarkets, pharmacies, restaurants... NO COMMISSION.",nan,False,40.1535588,False,1
nan,False,"{'subtitle': 'Casco Antiguo norte, Ciempozuelos', 'title': 'Detached house in Travesía de Beatriz Galindo'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/61/e4/1198718782.jpg,465.0,1032.0,False,64,False,Ciempozuelos,es,nan,-3.6201763,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Casco Antiguo norte,True,False,chalet,6,False,Travesía de Beatriz Galindo,103127870,3610-00461,480000.0,nan,sale,https://www.idealista.com/inmueble/103127870/,nan,"Independent house for sale in a central area of the municipality of Ciempozuelos. The location is excellent since it is located in front of the bus stop, very close to the square and, in the surroundings of the San Juan de Dios COMILLAS university and the Renfe station, which makes it a convenient and well connected to the capital. This house combines charm and comfort, offering a cozy and functional space for its residents. The house has 465m² built that is distributed over three comfortable floors: We access the GROUND FLOOR through a charming 40M² Castilian patio. On this same floor we have: a guest toilet, a garage, a commercial premises with an area of 90m² and a 25m² storage room. On the FIRST FLOOR is where we will enjoy our daily life with the privilege of being able to swim in a wonderful heated pool both in summer and winter. On this floor we will find two totally different areas: DAY AREA - a large living room with fireplace, an ideal meeting place with our friends and family on cold winter afternoons. - The kitchen, which has an office area which makes it spacious as well as comfortable, also has a separate pantry area and ironing area so that the belongings in this room are perfectly stored and organized. NIGHT AREA: - 3 large bedrooms with their suite-type bathrooms as well as built-in wardrobes. The PENTHOUSE FLOOR consists of: living room, two bedrooms, 1 full bathroom with shower and an impressive 40m² penthouse terrace with barbecue. It is a large, open space that offers a stunning panoramic view. With a careful design and strategic location, this terrace is designed to provide a unique and relaxing experience that invites rest and contemplation. It is a unique place where you will daydream. Generously sized, this terrace offers enough space to accommodate different areas. Possibility of installing an elevator from the ground floor to the attic. As described previously, it is a home with many possibilities, I would highlight its comfort and functionality for large families or clients who want to enjoy large spaces and total privacy.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.1620187,False,4
nan,False,"{'subtitle': 'Cuevas - Ilustración, Ciempozuelos', 'title': 'Detached house in Camino de Seseña'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8e/15/aa/1182728538.jpg,887.0,727.0,True,79,False,Ciempozuelos,es,nan,-3.6264897,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Cuevas - Ilustración,False,False,chalet,8,False,Camino de Seseña,103232698,2253-317-LH,645000.0,nan,sale,https://www.idealista.com/inmueble/103232698/,nan,"We present this exceptional rustic property located in Ciempozuelos. The property consists of a total of 8 bedrooms and 7 bathrooms and extends over a 28,000 square meter plot with a large swimming pool, giving you the opportunity to enjoy complete privacy in a natural environment. We access the main house through a large distributor to its 2 bedrooms as well as a large living room connected to the kitchen. Both with access to the pool. On the upper floor is the master suite with its terrace and a fourth bedroom and a bathroom. The guest house has 4 bedrooms and 4 bathrooms and is completely independent. Don't hesitate to get in touch now to schedule your visit and discover how this property can be the home of your dreams!",nan,False,40.1477032,False,7
nan,False,"{'subtitle': 'Casco Antiguo sur, Ciempozuelos', 'title': 'Flat in Calle de la Cruz Antigua'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/ce/48/1044205339.jpg,107.0,1696.0,False,22,False,Ciempozuelos,es,False,-3.621028,{'typology': 'flat'},Casco Antiguo sur,True,False,flat,2,False,Calle de la Cruz Antigua,99445442,3033,181500.0,2,sale,https://www.idealista.com/inmueble/99445442/,True,"This flat is at Calle de la Cruz Antigua, 28350, Ciempozuelos, Madrid, on floor 2. It is a flat, built in 2006, that has 107 m2 of which 73 m2 are useful and has 2 rooms and 2 bathrooms. It has furnished kitchen and it includes parquet floor, trastero, centrally located, security door, aluminum windows, wardrobe and windows climalit.",nan,False,40.1567814,False,2
nan,False,"{'subtitle': 'Los Cestos - Belén - Las Eras, Ciempozuelos', 'title': 'Flat'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/b1/67/1193279846.jpg,75.0,1599.0,False,16,False,Ciempozuelos,es,False,-3.6245502,{'typology': 'flat'},Los Cestos - Belén - Las Eras,True,False,flat,2,False,Los Cestos - Belén - Las Eras,103557733,692,119900.0,bj,sale,https://www.idealista.com/inmueble/103557733/,True,"The house, which is located in the CENTRO area of CIEMPOZUELOS, has all the services of the municipality very close due to its good location. The characteristics of the property are the following: - Very spacious and cozy living room with a square layout with two very well differentiated living/dining rooms. Pellet stove included in the stay. - Kitchen which is fully equipped, has a large pantry and access to a community patio and its own storage room. - TWO DOUBLE bedrooms, very spacious, with a window to the patio, which makes the room bright. - Full bathroom with hydromassage shower and screen. - WALLS WITH FRIEZE - - AIR CONDITIONING WITH HEAT AND COLD PUMP - - COMPLETELY RESIDENTIAL AREA -.",nan,False,40.1563164,False,1
nan,False,"{'subtitle': 'Casco Antiguo norte, Ciempozuelos', 'title': 'Flat in Santa Clara'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/03/ec/1186923726.jpg,90.0,1544.0,False,37,False,Ciempozuelos,es,True,-3.6209195,{'typology': 'flat'},Casco Antiguo norte,True,False,flat,2,False,Santa Clara,103355825,nan,139000.0,bj,sale,https://www.idealista.com/inmueble/103355825/,True,"We exclusively present to you the opportunity to live in one of the most promising neighborhoods in CIEMPOZUELOS. Excellent opportunity, central apartment with two large bedrooms, with built-in wardrobes, two patios and a storage room included in the price. Large, very bright living room. Magnificent apartment ready to move into, with a large entrance, 2 bedrooms, master bedroom with walk-in wardrobe, large bathroom with shower, a toilet, living room and fitted kitchen without appliances. Very good qualities with stoneware floor, oak-colored doors, ready to move in! We market this property exclusively, for this reason, please do not disturb the owner and the neighbors, we will guarantee access to all the information, providing a quality service, easy, simple treatment and without interference from third parties. Its excellent location makes it unique, with all kinds of services, shops, transportation, schools, parks and gardens, and easy access to the highway. In our real estate agency you will find a team of professionals who will accompany you in all phases of the purchase and sale of the property, its valuation, financing, preparation of documents, and notary assistance. We help you value and sell your home, premises, office or warehouse in any location nationwide since we have collaborators and associated real estate agencies throughout the country. We can help you find financing up to 100%. We are specialists in inheritances and wealth management. Another way of working, passion for what we do. More than 30 years leading. The Real Estate Sector Endorses us. Whatever you are looking for, we have it here. Visit us: Calle Jerónimo Del Moral, 11 CIEMPOZUELOS (Madrid).",nan,False,40.1607533,False,2
nan,False,"{'subtitle': 'Casco Antiguo sur, Ciempozuelos', 'title': 'Detached house in Calle la Virgen'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/05/f2/1175151145.jpg,516.0,668.0,False,30,False,Ciempozuelos,es,nan,-3.6185204,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Casco Antiguo sur,True,False,chalet,6,False,Calle la Virgen,103005353,nan,344900.0,nan,sale,https://www.idealista.com/inmueble/103005353/,nan,"Unique opportunity! Detached house/chalet for sale with infinite possibilities. With a constructed area of 516m2, this 4-storey property can be converted into 2 independent homes. On the street level, you will find a hall, 3 bedrooms, storage/dressing room, bathroom with shower, toilet, access to the 87m2 patio and the basement garage. On the first floor, there is a hall, 2 bedrooms with built-in wardrobes, bathroom with shower, separate 30m2 living room, large and bright kitchen, office area, 25m2 terrace and access to the patio. On the second floor, you will find 4 bedrooms with built-in wardrobes, 2 full bathrooms, terrace and storage room. Additionally, in the basement, there is a 45m2 multipurpose room or room, warehouse or storage room, fitted kitchen and garage for 4 cars. You will have the possibility to modify the environments to your liking. The property has excellent thermal insulation and double natural gas heating. The patio is conditioned and has smooth paint. Located in a central area, just 10 minutes from Renfe and close to all services. No commission to the buyer and with financing assistance available. Do not miss this opportunity!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.159139,False,4
nan,False,"{'subtitle': 'Casco Antiguo sur, Ciempozuelos', 'title': 'Detached house in Calle la luna'}",Madrid,renew,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/3c/bc/1182242438.jpg,71.0,2535.0,False,31,False,Ciempozuelos,es,nan,-3.6203548,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Casco Antiguo sur,True,False,chalet,2,False,Calle la luna,103213192,nan,180000.0,nan,sale,https://www.idealista.com/inmueble/103213192/,nan,"Incredible opportunity to acquire an independent house for sale! This charming one-story villa offers you an area of 105 m2 to enjoy a comfortable and spacious lifestyle. In addition, it has a 35 m2 patio equipped with a kitchen and well, perfect for enjoying outdoor meetings. The house is equipped with a mixed boiler and diesel tank, which guarantees hot water and heating in all rooms. Its central location gives you the convenience of having supermarkets, schools, bus stops and pharmacies nearby. Inside, you will find two spacious bedrooms, a fitted kitchen and a bright living room. The bathroom has been renovated and has a modern shower tray and screen. The brick and cement construction, along with the concrete foundation and the flat tile roof, ensure the durability and resistance of this home. Plus, you won't have to worry about commissions, since there is no commission to the buyer. Don't miss this unique opportunity and contact us to visit this wonderful independent house!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.1567452,False,1
nan,False,"{'subtitle': 'Cuevas - Ilustración, Ciempozuelos', 'title': 'Terraced house in Vereda Del Prado'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/96/25/1178454936.jpg,246.0,1199.0,False,46,False,Ciempozuelos,es,nan,-3.6134308,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",Cuevas - Ilustración,True,False,chalet,3,False,Vereda DEL PRADO,103094876,nan,295000.0,nan,sale,https://www.idealista.com/inmueble/103094876/,nan,"Welcome to your new home! Don't miss the opportunity to visit this wonderful townhouse! This four-story semi-detached house has a constructed area of 246 m2 and is in perfect condition. On the semi-basement floor you will find a large garage with capacity for three cars and a motorcycle, in addition to a constructed area of 85.15 m2. On the ground floor there is the cozy living-dining room with access to a terrace and the fully equipped kitchen with a pantry. You can also access the garage from this floor. In the 25m2 patio you can enjoy pleasant moments outdoors. On the first floor you will find three large and bright bedrooms, one of them a suite, and two full bathrooms. The tilt-and-turn windows have mosquito nets for greater comfort. The attic has thermal insulation and the windows have robotic blinds and controls for greater comfort. In the 30 m2 basement you can store everything you need. In addition, you can access the community pool and patio. The location is unbeatable, close to the health center, bus stop and Renfe. Without commission to the buyer and with help in financing.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.152668,False,2
nan,False,"{'subtitle': 'San Benito - Soledad - Hispanidad, Ciempozuelos', 'title': 'Penthouse in Avenida madrid, 3'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/6b/1b/1197760616.jpg,87.0,1701.0,False,32,True,Ciempozuelos,es,True,-3.6223236,"{'typology': 'flat', 'subTypology': 'penthouse'}",San Benito - Soledad - Hispanidad,True,False,penthouse,2,False,"Avenida madrid, 3",103707866,190,148000.0,3,sale,https://www.idealista.com/inmueble/103707866/,True,"Completely renovated penthouse for sale in CIEMPOZUELOS 3º with elevator, 2 terraces and storage room. OPPORTUNITY, BEAUTIFUL furnished PENTHOUSE, ready to move into, in one of the best areas of Ciempozuelos, very well maintained, sunny, with 2 terraces, one open with great views with access from the living room and from a bedroom, and another larger one. Closed, all glazed, very beautiful, with access from the kitchen and from the master bedroom, double glazed windows and doors lacquered in white, large, very bright living room with large Velux-type window on the ceiling and tilt-and-turn window, the house has individual natural gas heating, with a New Saunier Duval digital boiler, it is operated from the mobile phone and at home by remote control with a 15-year warranty, air conditioning throughout the house through ducts, with a hot and cold pump, The main room has a full bathroom with bathtub and a 2nd full bathroom with shower, the entire house has LED lighting and very low energy consumption, built-in wardrobes in the 2 bedrooms, another one in the hall, as well as another 2 hidden base cabinets in the living room and master bedroom, both The terraces have closets with aluminum window enclosures that can be used as storage rooms, they are large, it is on the top 3rd floor, only one neighbor around, very quiet without any noise, block of only 12 neighbors, elevator and possibility of a garage in the same building. 200 meters away is the center of the town, and 250 meters away, 4 hypermarkets have recently opened together where you can make any type of shopping, Alcampo, Aldi, Mercadona and Ahorramás. It is 15 m from the Warner theme park, and 15 m from beautiful places such as Chinchón or Aranjuez, it is 20 minutes from Madrid. Buses 50 m away, Renfe 800 m away, schools, park and green areas around.",nan,False,40.1628111,False,2
nan,False,"{'subtitle': 'Los Cestos - Belén - Las Eras, Ciempozuelos', 'title': 'Flat in Calle Olimpia'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/5a/e1/1052341247.jpg,76.0,1066.0,False,1,False,Ciempozuelos,es,True,-3.6344545,{'typology': 'flat'},Los Cestos - Belén - Las Eras,False,False,flat,3,False,Calle Olimpia,99722814,8612-2025,81000.0,1,sale,https://www.idealista.com/inmueble/99722814/,nan,"APARTMENT OCCUPIED BY PERSON WITHOUT FAIR TITLE THIS PROPERTY DUE TO ITS OCCUPATIONAL STATUS DOES NOT ALLOW VISITS IDEAL FOR INVESTORS Bright 76 m² home, according to Cadastre. The house consists of a living-dining room, three bedrooms, kitchen, bathroom, terrace and hall. (The distribution of the house is indicative and could not be verified). It is a 1st floor in a block in good condition. Very well connected by road (M_404). All types of services and infrastructure in the area such as shops, supermarkets, pharmacies, restaurants... NO COMMISSION.",nan,False,40.1554833,False,1
nan,False,"{'subtitle': 'Cuevas - Ilustración, Ciempozuelos', 'title': 'Terraced house'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/f6/6d/1169619936.jpg,250.0,1176.0,False,40,False,Ciempozuelos,es,nan,-3.6158989,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",Cuevas - Ilustración,False,False,chalet,8,False,Cuevas - Ilustración,95320036,253719,294000.0,nan,sale,https://www.idealista.com/inmueble/95320036/,nan,"Singular town house with access to two streets of the Municipality, with 8 rooms with their respective bathrooms inside each one, two living rooms, cellar, interior interior patio, terrace, office, gym, laundry room.",nan,False,40.1563717,False,8
nan,False,"{'subtitle': 'Casco Antiguo sur, Ciempozuelos', 'title': 'Flat'}",Madrid,renew,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/f2/86/793239461.jpg,105.0,1248.0,False,29,False,Ciempozuelos,es,False,-3.6159442,{'typology': 'flat'},Casco Antiguo sur,False,False,flat,4,False,Casco Antiguo sur,90563755,3248-18201,131000.0,2,sale,https://www.idealista.com/inmueble/90563755/,True,"With views of the Plaza de la Constitución and entrance through the Plaza de Ventura Rodriguez, a flat with four bedrooms, toilet, bathroom, kitchen, living room and two terraces, each one of the two most emblematic squares in the population. It goes without saying that the proximity to all services is minimal, Town Hall, banks, supermarkets .... RENFE less than 10 minutes walk. At the moment it is rented, so it can also be an apartment as an investment.",nan,False,40.157549,False,2
nan,False,"{'subtitle': 'Los Cestos - Belén - Las Eras, Ciempozuelos', 'title': 'Detached house'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/83/b5/1192550421.jpg,380.0,1079.0,False,46,False,Ciempozuelos,es,nan,-3.6275144,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",Los Cestos - Belén - Las Eras,False,False,chalet,4,False,Los Cestos - Belén - Las Eras,102704176,AMC2793,410000.0,nan,sale,https://www.idealista.com/inmueble/102704176/,nan,"Are you looking for a spacious, bright and comfortable home for your entire family? You will love this spectacular villa of more than 380 square meters. Located in the Ciempozuelos Post Office area, it has an impressive dining room perfect for social gatherings. In addition, it has four spacious rooms where you will rest peacefully every night. The three bathrooms are impeccable; while the interior finishes are exquisite thanks to the use of oak as the main material. The equipped kitchen has nothing to be desired as it is the perfect place to prepare your favorite recipes without any problem. The property is located on a fenced plot of more than three hundred m2, which guarantees total privacy and intimacy. | It also has both a side and rear patio, thus providing this unique property with versatility according to seasonal needs (you have options all year round). In this outdoor space you will find all those ideal sports or recreational activities: own swimming pools, garden, pergola ideal for summer celebrations... All this within the home! In addition you can also enjoy a pantry, storage room, basement, attic, games room. Additional score for strategic location, as it offers easy access to public transportation, schools, supermarkets and medical centers. Don't hesitate! This chalet with garage included will become the home of your dreams. INFORMATION. Taxes (6% I. T. P. about the reference value) This price does not include notary and registration expenses, nor real estate fees. The rates applied are the highest, and the buyer, due to its characteristics, can benefit from some tax deductions. The consumer has the right to a copy of the Abbreviated Information Document according to Decree 218/2005.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.1557119,False,3
nan,False,"{'subtitle': 'Casco Antiguo norte, Ciempozuelos', 'title': 'Penthouse'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/90/d1/1192873922.jpg,75.0,1533.0,False,15,False,Ciempozuelos,es,True,-3.619669,"{'typology': 'flat', 'subTypology': 'penthouse'}",Casco Antiguo norte,True,False,penthouse,1,False,Casco Antiguo norte,102850400,661,115000.0,3,sale,https://www.idealista.com/inmueble/102850400/,True,"The house, which is located in the central area of Ciempozuelos, has all the services available in the surrounding municipality. Their characteristics are the following: - Very spacious living room, since in it you can see two very different living/dining room environments, which is also very bright due to the large windows leading out to the terrace, which is very spacious and has views of all of Ciempozuelos. - Completely independent kitchen, which is very bright, since we have a Deluxe window. This is also very spacious with even space to place a table and chairs. - Double room, also with a Deluxe window, which makes it very bright, as it is a double room it has a lot of space with a built-in wardrobe. Separate bathroom with shower tray. - AIR DUCTED THROUGHOUT THE HOUSE, COLD AND HEAT PUMP -.",nan,False,40.1602874,False,1
nan,False,"{'subtitle': 'Cuevas - Ilustración, Ciempozuelos', 'title': 'Flat in Avenida de la ilustración, 12'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/2c/cd/1197518528.jpg,110.0,1227.0,False,25,True,Ciempozuelos,es,True,-3.6169629,{'typology': 'flat'},Cuevas - Ilustración,False,False,flat,3,False,"Avenida de la ilustración, 12",103700423,nan,135000.0,1,sale,https://www.idealista.com/inmueble/103700423/,False,"110 m2 apartment, distributed in a hall with a built-in wardrobe, a living-dining room in two semi-open spaces, 3 bedrooms with built-in wardrobes, a kitchen, 2 bathrooms (one of them en suite), a clothesline and two terraces, one in the master bedroom. and the other in the living room. White ceramic floors, except for the bathrooms and kitchen, these being non-slip porcelain tiles, beech-colored wooden doors, beech-colored built-in wardrobe doors and coverings that match the doors and baseboard, double-glazed windows with white frames and built-in blinds. PVC, in master bedroom, living room and kitchen, double glazed door with built-in PVC blind. Radiators installed in all rooms and pre-installation of a natural gas boiler for hot water heating. Building from 2002 with 4 neighbors per floor. West orientation.",nan,False,40.152475,False,2
nan,False,"{'subtitle': 'Casco Antiguo norte, Ciempozuelos', 'title': 'Flat in Calle de Jerónimo del Moral'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/80/6d/22/1199362046.jpg,86.0,1116.0,False,16,False,Ciempozuelos,es,True,-3.6210984,{'typology': 'flat'},Casco Antiguo norte,False,False,flat,3,False,Calle de Jerónimo del Moral,103760847,nan,96000.0,2,sale,https://www.idealista.com/inmueble/103760847/,True,"Ciempozuelos real estate agency-Ciempozuelos area-Tecnocasa office SELL apartment TO RENOVATE, with 86 m2 BUILT, the house is distributed in a separate living room, kitchen with utility room, 3 large bedrooms, 2 of them equipped with built-in wardrobes and a full bathroom. It is located in a privileged location, as it has various services around it such as supermarkets, bus stops, restaurants, pharmacies and is just 10 minutes from the Renfe. Do not hesitate to call us to make your appointment to visit the property, in which you will also receive free advice from our Kiron financial department.",nan,False,40.1649657,False,1
nan,False,"{'subtitle': 'Cuevas - Ilustración, Ciempozuelos', 'title': 'Penthouse in Calle Cuevas del Consuelo'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5c/82/a9/1167855213.jpg,72.0,1667.0,False,18,False,Ciempozuelos,es,True,-3.6224403,"{'typology': 'flat', 'subTypology': 'penthouse'}",Cuevas - Ilustración,True,False,penthouse,1,False,Calle Cuevas del Consuelo,102805069,BRERC-1034C,120000.0,2,sale,https://www.idealista.com/inmueble/102805069/,True,"OPPORTUNITY IN CIEMPOZUELOS. EXTERIOR APARTMENT WITH LARGE TERRACE AND WITH BRAND NEW REFORM. BE REAL offers for sale this magnificent renovated apartment for sale on Calle Violeta, in Ciempozuelos, a municipality located in the Community of Madrid. The area offers an excellent quality of life and a strategic location for those looking for a quiet environment but close to the bustling capital. Surrounded by beautiful natural landscapes, this quaint town combines the serenity of a rural setting with the convenience of modern conveniences. Ciempozuelos' location also makes it an attractive place for those looking for an easy connection to the city of Madrid. Thanks to its proximity to the capital, residents can enjoy the tranquility of living in a rural environment while benefiting from the accessibility and opportunities offered by a big city. The property is located in a building built in 2008 and has an elevator for greater comfort. The apartment is located on the first floor and is totally exterior, which allows you to enjoy great light and unobstructed views. With a constructed area of 72 m2 of which 56 m2 are useful, the apartment has undergone a recent brand new reform. Upon entering, we find a cozy entrance hall that leads to a spacious living room. From this space there is access to a wonderful 26 m2 terrace, ideal for enjoying moments outdoors with views of the street. The kitchen is independent and is delivered unfurnished or without electrical appliances, which allows it to be customized according to the needs and tastes of each owner. The master bedroom is furnished and has a spacious built-in wardrobe, providing practical storage space. The bathroom, also renovated, has a bathtub. The apartment has electric heating, climalit windows and wooden floors, offering a warm and comfortable atmosphere in all rooms. Thanks to its orientation, the apartment receives a large amount of sunlight throughout the day, which contributes to creating a pleasant and cozy atmosphere. The storage room is a prominent advantage of this property. Located in the same building, it provides comfort and accessibility, since you can easily access it without having to travel long distances. In addition, this additional space will allow you to make the most of the space in your new home, keeping it organized. This property represents an excellent opportunity both as a regular residential home and as an investment. Its location in Ciempozuelos, in the province of Madrid, provides a great quality of life, with all the services and amenities at your fingertips. Do not miss the opportunity to acquire this charming renovated apartment and enjoy all its advantages in a quiet and comfortable environment. Contact us today for more information and to arrange a viewing. Discover all our products by visiting our website BEREAL.ES Each house has an ideal client and both are at Be Real. BE REAL the smart real estate agency. At last, a real estate company with all the technology and all the services at a reasonable price. So comfortable, so easy, so real.",nan,False,40.1542556,False,1
