bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus
2,Madrid,177.0,True,False,{'title': 'Detached house'},False,3,True,nan,False,41,J-1905,es,nan,460000.0,102125024,40.7299867,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Rayan Real Estate Consulting SELLS! EXCLUSIVE HOUSE ON ONE FLOOR, 100 m² plus a 20 m² garage for one car, plus a 27 m² cellar, plus a 30 m² party room with fireplace/barbecue with access to a 7X4 m² pool with chlorine treatment TOTAL 177 m² built. INCREDIBLE! CONCLUSION... WHAT WE ALL LOOKING FOR. HOUSE: with a beautiful 10 m² welcoming terrace/porch, wide entrance, 35 m² living-dining room, fitted kitchen, 3 bedrooms, 3 a/c, 2 bathrooms, one of the bathrooms inside the suite bedroom. Living room with fireplace of 25 m² that could serve as a fourth bedroom. Underfloor heating, stoneware floors of 1º, aluminum windows with thermal break bridge, double glazing with mosquito nets. Armored door, oak interior carpentry, intercom. 150 meters from the health center. MAGNIFICENT VIEWS! SPECTACULAR! For more information contact your real estate advisor José Manzanares.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2599.0,https://www.idealista.com/inmueble/102125024/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9f/4c/ff/1145095803.jpg,Manzanares el Real,False,-3.8625047,Manzanares el Real,nan,chalet,False
2,Madrid,125.0,False,False,{'title': 'Detached house'},False,3,False,nan,False,47,VN-P29,es,nan,380000.0,103867584,40.7400512,False,nan,sale,nan,"Detached villa for sale with stunning mountain views. This bright and sunny property has large windows that allow you to enjoy the beauty of the natural environment. Inside, you will find a spacious living-dining room with a fireplace, perfect for family gatherings. In addition, it has a bedroom on the ground floor, ideal for those who prefer to avoid stairs, and a full bathroom. The kitchen is independent and has enough space for a daily dining area. On the upper floor are the bedrooms, one of them with a private terrace. The underfloor heating and the diesel boiler guarantee a pleasant temperature in all seasons. The aluminum windows with double glass ensure good thermal and acoustic insulation. All bedrooms have built-in wardrobes. The ceramic floor on the ground floor and the flooring on the upper floor give it a touch of elegance. Security is guaranteed thanks to the armored access doors. Outside, there is a large plot with natural meadow, perfect for enjoying the outdoors. In addition, it has a shed for tools or bicycles and a parking area for vehicles. Located in the upper area of La Pedriza, this chalet is in a privileged and natural environment. Don't miss this opportunity to live in a unique place! Rent with purchase option is not accepted.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,3040.0,https://www.idealista.com/inmueble/103867584/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7a/09/2a/1196921450.jpg,Manzanares el Real,False,-3.8783346,Manzanares el Real,nan,chalet,False
2,Madrid,180.0,False,False,{'title': 'Detached house'},False,3,True,nan,False,44,AS-5216,es,nan,395000.0,103127963,40.7199258,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"TO. S. REAL ESTATE GESTIÓN sells a beautiful independent villa with a pool, in the ""La Ponderosa de la Sierra"" urbanization. The house was built in 1980, on a single ground floor, on a completely flat plot of 800 m2, in a very quiet area (Ideal as a place to rest). DISTRIBUTION. - Hall, living room with fireplace and porch with access to the garden, fitted kitchen, bathroom, three bedrooms with built-in wardrobes, full bathroom and garage for one car with loft for storage. The house has a large 90 square meter warehouse in the semi-basement floor, with access from the house and from the garden. GARDEN. - Water well, large grass area with automatic irrigation, beautiful views of the mountains and swimming pool. QUALITIES. - Exterior carpentry with double windows and mosquito nets, interior carpentry in Castilian-style pine wood, ceramic stoneware tile flooring, heating and hot water by diesel with a 700-liter tank. COMMUNITY FEES. - €90/Quarter (Includes pruning collection) In A. S. REAL ESTATE MANAGEMENT we do not charge fees to the buyer!",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2194.0,https://www.idealista.com/inmueble/103127963/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/d8/5e/1179145617.jpg,Manzanares el Real,False,-3.9452049,Manzanares el Real,nan,chalet,False
3,Madrid,293.0,False,False,{'title': 'Detached house'},True,5,True,nan,False,36,A-1932,es,nan,598000.0,102813173,40.7307529,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","A-1932 Rayan Real Estate Consulting SELLS EXCLUSIVELY! Impressive independent single-family home, 259 m² built on a 800 m² plot, distributed over two main floors and a semi-basement. Huge living-dining room with fireplace located on the upper floor, with direct access to a fantastic terrace. SPECTACULAR VIEWS! to the reservoir, beautiful kitchen furnished with invisible induction hob, toilet. Second floor: 4 large bedrooms, 1 toilet, master bedroom suite with bathroom and dressing room, exit to a glazed terrace that can be used as an office. Semi-basement floor: room that could be used as a bedroom/cellar/living room, etc... service area with laundry. Oil heating. Renovation with magnificent qualities and beautiful design, large and bright spaces, consolidated garden with swimming pool, street without vehicle passage, the property stands out for privacy and fantastic views. For more information contact your real estate advisor David Rayan.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2041.0,https://www.idealista.com/inmueble/102813173/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/e7/26/1168176317.jpg,Manzanares el Real,False,-3.8564751,Manzanares el Real,nan,chalet,False
3,Madrid,235.0,False,False,{'title': 'Detached house in Avenida de Nuestra Señora de la Encarnación no number'},False,4,False,nan,False,43,3373-6856,es,nan,495000.0,100418304,40.7215488,True,nan,sale,nan,Spectacular.,False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2106.0,https://www.idealista.com/inmueble/100418304/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/e6/aa/1178220585.jpg,Avenida de Nuestra Señora de la Encarnación no number,True,-3.9422953,Manzanares el Real,nan,chalet,False
4,Madrid,370.0,False,False,{'title': 'Detached house'},True,4,True,nan,False,59,W-02PG1S,es,nan,750000.0,103135103,40.7352161,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Wonderful detached villa in La Pedriza A little more than ten minutes walk from the town centre, we find this beautiful house on three floors, with a comfortable plot of 575 m2 that borders directly on the Guadarrama National Park. The plot can be entered either through a pedestrian gate or an automated gate for vehicles. We access through the main door to a large hall, from which you can glimpse the distribution of the house. From here you will find on the left hand side the spacious kitchen with a glazed gallery. On the right hand side, as well as a guest toilet, you will see the staircase leading to the first floor or semi-basement.  Facing the entrance hall, we discover a stately and spacious lounge, a sitting area and a dining area where you can receive your guests. Going up to the first floor, we access the three bedrooms and their two large bathrooms. All of them have built-in wardrobes and natural light, and offer views that will surprise you. On the lower floor, which is isolated by a door for the change of atmosphere, you will find a large independent flat with its own complete bathroom and kitchen, as well as a laundry and ironing room and a large storeroom. From here, you can access the garage with a capacity for three vehicles, with a toilet that also serves the garden area. In Manzanares el Real we discover this cosy detached villa with east-west orientation. We are just a step away from getting into the heart of nature, with the unbeatable landscape that represents the National Park of the Sierra de Guadarrama, which borders directly with the house. It is a beautiful village in the northern Sierra of Madrid. The location of this property is perfect, as it is in a cul-de-sac avenue, giving the impression of being in a small community of independent villas, which is only a five minute walk from the centre of the village. You will have all the services you may need, thanks to being just over 40 kilometres from Madrid. Access is quick, as we have two main roads that will take us to the capital, the M-607 and the A-6. We are just over 10 minutes from Villalba, which has a hospital, train station, theatres, as well as a complete gastronomic offer. If you are looking for contact with nature, bear in mind that we are at the foot of La Maliciosa, La Barranca and La Pedriza. The tourist enclave of this town is undeniable, and is reflected by its influx of tourists every day of the year, as without hardly moving, we will discover the Santillana reservoir with its attraction for birdwatchers and fishermen; La Pedriza, a reference throughout Europe as a destination for mountaineers, the town being presided over by the imposing and well-preserved Castle of Manzanares. Manzanares el Real is surrounded by emblematic villages such as Soto del Real, Moralzarzal, Becerril, Navacerrada, El Boalo and Matalpino.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2027.0,https://www.idealista.com/inmueble/103135103/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/9f/55/1196281743.jpg,Manzanares el Real,False,-3.8625594,Manzanares el Real,nan,chalet,False
3,Madrid,260.0,False,False,"{'title': 'Detached house in Travesía de los Llanos, 4'}",False,4,False,nan,False,38,3454-06046,es,nan,409000.0,99798418,40.7326352,True,nan,sale,nan,"! FOR SALE BY TRANSFER! In the Cuenca Alta del Manzanares Regional Park, a unique enclave at the foot of La Pedriza, you will find this impeccable home just 50 kilometers from the capital, ready to move into. It is a semi-detached house of 260 square meters, built on a plot of 749 square meters and distributed over three floors. We arrive at the house and find an entrance garden with a recreation area, bar, oven and built-in barbecue to enjoy pleasant gatherings with friends and family. LOW LEVEL We enter the house through an entrance porch that gives access to this floor. Here there is a guest toilet, a bedroom, and a spacious and bright living-dining room with access to a wonderful closed, glazed terrace with wooden ceilings, making this a perfect place for celebrations, lunches and dinners on days when you don't feel like it. be outdoors. Also on this floor is the furnished kitchen, with a pantry and direct access to the terrace. FIRST FLOOR This is the rest area with three very large bedrooms with built-in wardrobes, one of them with an en-suite bathroom and shower. And a second bathroom with a bathtub, which serves the rest of the rooms. BASEMENT With a storage room, a boiler room where the diesel tank is located that supplies the heating of the house, and a garage with capacity for two vehicles. You should not miss the opportunity to live in this incredible environment with the Sierra de Guadarrama National Park as a backdrop, and a few meters from the New Castle, declared a Historical-Artistic Monument. What if this was your next home? Come visit it, you will love it. We do not charge any type of commission to the buyer, and if you need advice with financing we can help you.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1573.0,https://www.idealista.com/inmueble/99798418/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/9b/03/1201832264.jpg,"Travesía de los Llanos, 4",False,-3.8637874,Manzanares el Real,nan,chalet,False
2,Madrid,85.0,True,False,{'title': 'Flat in Calle Mirasierra'},True,2,True,True,True,24,22000414,es,False,165000.0,102893845,40.7292734,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"IFRALA Inmobiliaria DOES NOT CHARGE FEES from the buyer. In this case, we offer for sale this beautiful and central home located in the center of Manzanares el Real, on an exterior mezzanine, of a semi-new building, with a brick facade, exterior carpentry in white aluminum Quiet and bright, next to the School, Town Hall, health center... You can walk everywhere without having to take your car. Could you ask for anything more? Relax in winter on your sofa with the person who loves you most and with your favorite blanket in front of the fireplace watching your favorite series.. . The problem is, in this house you find, with all the independent rooms, a large entrance hall, separate living room with fireplace, separate kitchen with utility room, a bathroom for guests and serving the second bedroom and the master bedroom en suite with the bathroom included with shower tray. In addition, you have a Storage Room and a Garage Space included in the price: ) this way you forget about looking for a place. For only €165,000, taxes not included, this quiet home can be yours. For any questions, do not hesitate to contact me, my name is Juan, phone number 669 39 32 six four, I will be happy to answer any questions about it, we can meet or you can simply visit it online from your home or office, or If you have already seen it, we can arrange a visit whenever you want and we will see it on site, in the home. IFRALA Inmobiliaria has the following: - Own Locksmith. - Handyman at home, to repair and assemble all types of furniture. - Renovations with a free quote without obligation and with a contract and guarantee. - Removals, - Energy Certificate, Mandatory to rent or sell your home, - Professional Photographic Report and Virtual Tour, even drone report. - Mortgages, - Lawyers, inheritances, everything you need. - Technicians (plumber, Electrician, Gas Boilers, Air conditioning, Appliances) 24 hours. - Awnings, quote without obligation. - Home Staging Decoration. You just have to tell us what you need and we will help you.",False,{'typology': 'flat'},good,1941.0,https://www.idealista.com/inmueble/102893845/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/42/d0/1195884945.jpg,Calle Mirasierra,False,-3.8696794,Manzanares el Real,bj,flat,False
4,Madrid,228.0,True,False,"{'title': 'Detached house in rincón de cantabria, 4'}",True,4,True,nan,False,44,AHV39,es,nan,400000.0,99611787,40.7357709,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Magnificent villa with EXCEPTIONAL VIEWS in Manzanares el Real, adjacent to the Pedriza Regional Park. 210m2 house, located on a 520m2 plot. It consists of 3 floors; Basement floor: From the entrance through the garage there is access to a cozy cellar, which has its own kitchen. The cellar has a fireplace that is connected to the heating system. This system allows the entire house to maintain an adequate temperature in winter. Ground floor: A small flight of stairs gives access to the first floor, with a large, bright living room that has a second fireplace. The living room has access to a living room / bedroom and two bathrooms. On this floor we also find the kitchen. Upper floor: From the staircase in the living room, we access the second floor. It has 3 large bedrooms and 2 full bathrooms. From the bedrooms there is access to the main terrace of the house, with spectacular views of both the town of Manzanares el Real and the Valley (La Pedriza). Floor plan: There is a last floor plan prepared to locate two glass skylights that have already been acquired by the property. Most of this action to give habitability to this area has already been carried out. It has a VIDEO INTERCOM on all floors, the blinds are Majorcan and are motorized. All bedrooms have fitted wardrobes. The garden that surrounds the house is very well cared for, with various species and in it is the large and cozy barbecue area for family gatherings. Manzanares el Real is very well connected to Madrid by motorway and the M607 road. It has public transport to Plaza de Castilla and Moncloa. There are many services and activities in the area, especially related to mountain sports. The historical complex of the Castle is important, very well preserved. Hospitals in a short radius, both in the north of Madrid and in Collado Villalba and El Escorial. Wide gastronomic offer in the area.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1754.0,https://www.idealista.com/inmueble/99611787/,nan,https://img3.idealista.com/blur/WEB_LISTING/180/id.pro.es.image.master/f9/e6/d8/1049223069.jpg,"rincón de cantabria, 4",False,-3.8625574,Manzanares el Real,nan,chalet,False
3,Madrid,220.0,True,False,{'title': 'Terraced house in Calle Cuatro Peñas  no number'},False,4,False,nan,False,10,VT04,es,nan,434000.0,103178761,40.7280176,True,nan,sale,nan,"CIUDADELA MANZANARES is located in the best area of Manzanares, in a natural environment, for lovers of hiking and climbing. Unbeatable location with connection to the M-607, public transport with buses. With all services, shops, schools and thirty minutes from Madrid by car. Next to the Santillana reservoir and the Cuenca Alta del Manzanares regional park, An environment, at the foot of the Sierra de Guadarrama, with all the services you need very close to you. CIUDADELA MANZANARES is a promotion of 25 exclusive 4-bedroom villas on a cooperative basis with the option of customizing finishes and large common areas with swimming pool and outdoor gym.",True,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",newdevelopment,1973.0,https://www.idealista.com/obra-nueva/103178761/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/61/c7/1162850656.jpg,Calle Cuatro Peñas  no number,False,-3.8620011,Manzanares el Real,nan,chalet,False
3,Madrid,190.0,True,False,{'title': 'Terraced house in Calle Cuatro Peñas  no number'},False,4,False,nan,False,10,VT02,es,nan,483000.0,103178734,40.7280176,True,nan,sale,nan,"CIUDADELA MANZANARES is located in the best area of Manzanares, in a natural environment, for lovers of hiking and climbing. Unbeatable location with connection to the M-607, public transport with buses. With all services, shops, schools and thirty minutes from Madrid by car. Next to the Santillana reservoir and the Cuenca Alta del Manzanares regional park, An environment, at the foot of the Sierra de Guadarrama, with all the services you need very close to you. CIUDADELA MANZANARES is a promotion of 25 exclusive 4-bedroom villas on a cooperative basis with the option of customizing finishes and large common areas with swimming pool and outdoor gym.",True,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",newdevelopment,2542.0,https://www.idealista.com/obra-nueva/103178734/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/61/c7/1162850656.jpg,Calle Cuatro Peñas  no number,False,-3.8620011,Manzanares el Real,nan,chalet,False
3,Madrid,155.0,True,False,{'title': 'Terraced house in Calle Cuatro Peñas  no number'},False,4,False,nan,False,10,nan,es,nan,398000.0,103158549,40.7280176,True,nan,sale,nan,"CIUDADELA MANZANARES is located in the best area of Manzanares, in a natural environment, for lovers of hiking and climbing. Unbeatable location with connection to the M-607, public transport with buses. With all services, shops, schools and thirty minutes from Madrid by car. Next to the Santillana reservoir and the Cuenca Alta del Manzanares regional park, An environment, at the foot of the Sierra de Guadarrama, with all the services you need very close to you. CIUDADELA MANZANARES is a promotion of 25 exclusive 4-bedroom villas on a cooperative basis with the option of customizing finishes and large common areas with swimming pool and outdoor gym.",True,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",newdevelopment,2568.0,https://www.idealista.com/obra-nueva/103158549/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/61/c7/1162850656.jpg,Calle Cuatro Peñas  no number,False,-3.8620011,Manzanares el Real,nan,chalet,False
4,Madrid,222.0,True,False,{'title': 'Semi-detached house'},False,5,False,nan,False,45,VN-CR,es,nan,410000.0,100945754,40.7332231,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Charming and comfortable semi-detached house. Very sunny due to its orientation and bright. Excellent condition, many improvements and updates have been made. It has very good qualities and is ready to move into. Distribution: ENTRANCE FLOOR: Access through a beautiful glazed porch, a good-sized entrance hall with a built-in wardrobe, a toilet with a window, a separate kitchen with space for a daily table and a spacious living-dining room with access to the garden and pool. FIRST FLOOR: 4 large bedrooms (all doubles) and 2 bathrooms (Main en suite). Two of the bedrooms have a small balcony. GARAGE/APARTMENT FLOOR: This floor was renovated and converted into a beautiful apartment that has a small open-plan kitchen, a bedroom, a large bathroom and a very bright and sunny living-dining room with a wall-to-wall glass enclosure. This space is ideal for temporary rental or for visits, as it has a separate entrance. By simply removing the enclosure and installing a door, it becomes a large garage again. On this floor there is a sealed room where the boiler and tank are located, as well as a small storage room. The entire house has underfloor heating, except the garage/apartment floor which has radiators connected to the boiler. Double windows in PVC and white aluminum with double glass each in all bedrooms and mosquito nets. Walls with smooth paint throughout the house. Large built-in wardrobes in all bedrooms. Ceramic floors. Installation of alarm and armored door. Plot with a large paved exterior entrance area for parking 2 vehicles with access through a motorized garage door. Side garden and rear garden with very beautiful views of the mountains, Pedriza and Yelmo. Pergola with awning, built-in barbecue, area with a small organic garden and swimming pool. The house is located in the urban area, a 5-minute walk to the center of town. Next to all types of shops and services.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1847.0,https://www.idealista.com/inmueble/100945754/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/84/9f/1104796476.jpg,Manzanares el Real,False,-3.8657559,Manzanares el Real,nan,chalet,False
2,Madrid,130.0,False,False,{'title': 'Duplex'},False,4,False,True,False,21,RP1842024122955,es,False,215000.0,103809313,40.728585,False,nan,sale,nan,"REDPISO SELLS cozy and bright DUPLEX in one of the best areas of the town, a very quiet street close to all commercial services with beautiful views of La Pedriza. The main floor has 90 m2 very well distributed in an entrance hall, a nice living room with a terrace, an independent kitchen with good storage capacity and granite countertops, three large bedrooms and two bathrooms, one with a bathtub and the other with a shower. From the living room we have the access stairs to the second floor, a wonderful open-plan attic with a Velux window and with many possibilities, including the possibility of building two bedrooms. The house has very good qualities, renovated kitchen and bathrooms and tilt-and-turn PVC Climalit windows. Building from 1999 with only six neighbors. Feel free to visit.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1654.0,https://www.idealista.com/inmueble/103809313/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/05/1a/70/1200829881.jpg,Manzanares el Real,False,-3.8693626,Manzanares el Real,3,duplex,False
3,Madrid,298.0,True,False,{'title': 'Detached house'},False,4,False,nan,False,81,VN-24,es,nan,495000.0,100676694,40.7313576,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Detached Villa in the heart of La Pedriza National Park. Excellent construction of the year 2009 on a plot of 509m2. Excellent state of conservation, very good qualities, ready to move into. It stands out for its large and spacious windows, very bright and with excellent views of the mountains and the Santillana reservoir. It consists of the following distribution: ENTRANCE FLOOR (98m2): Access terrace of about 22m2. Entrance hall, access to a spacious living room with different environments, the fireplace has an air outlet to the stairwell and the master bedroom. Kitchen with dining area. A bathroom with shower and a bedroom. FIRST FLOOR (81m2): 3 bedrooms, 2 bathrooms and a small attic room for multiple uses. All the bedrooms are double with large built-in wardrobes (all lined and dressed), highlighting the master bedroom for its spaciousness, the views and the large bathroom that it has incorporated with a window. GARAGE FLOOR (119m2): Wide space with different environments (recreation, rest or games) with fireplace and heating. This large space allows you to have an independent apartment for rent or for visits with an independent entrance. Garage for two vehicles with overhead door. Oil boiler with tank. Woodshed area, built-in wardrobe. Armored door, alarm, ceramic floors and parquet. Aluminum windows with double glazing with thermal break and mosquito nets. Oil boiler heating. Corner plot, garden with natural meadow area, orchard area, plants and flower boxes with automatic irrigation. Flat and sunny area where to install a pool. Located at the entrance of Parque de la Pedriza in a very quiet residential area in a natural and privileged environment.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1661.0,https://www.idealista.com/inmueble/100676694/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/89/f8/c1/1095406100.jpg,Manzanares el Real,False,-3.8811591,Manzanares el Real,nan,chalet,False
2,Madrid,170.0,False,False,{'title': 'Terraced house in Calle Tejeruela'},False,4,False,nan,False,38,MR-AD-2036,es,nan,288400.0,103064432,40.7300984,False,nan,sale,nan,"Are you looking for a spacious home in a privileged location? This townhouse for sale (NEGOTIABLE), offers you the opportunity to live in a private urbanization with a community pool and green areas. With East-West orientation, you will enjoy exceptional luminosity in all rooms of the house. In addition, it has double windows and heating with a diesel boiler, which guarantees maximum comfort at any time of the year. The house is distributed over two floors plus a basement. On the ground floor, you will find a large living room with fireplace, a separate kitchen, a full bathroom and access to a rear glass porch with a patio and fruit trees. From this patio, you can directly access the community pool. On the first floor, there are four bedrooms, two of them with built-in wardrobes and a full bathroom. From some of them, you can enjoy spectacular views. The house has a basement with a garage for one vehicle, a boiler room with a large storage room and a front patio. Despite needing updating, all the facilities are in use and the sale price is a real opportunity. Don't miss the opportunity to live in a house with 170 m² built and 160 m² useful on a 200 m² plot. Come visit her!",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",renew,1696.0,https://www.idealista.com/inmueble/103064432/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/9b/60/1180779804.jpg,Calle Tejeruela,False,-3.8647489,Manzanares el Real,nan,chalet,False
2,Madrid,75.0,False,False,{'title': 'Flat in Calle de José Antonio'},True,2,False,True,False,26,EXP05294,es,True,175000.0,102113826,40.7268427,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"EXP España exclusively presents this wonderful apartment located in the upper part of the town and close to schools, pharmacies, buses and very easy access from the N-608. The house is in very good condition, it is ready to move into without making any repairs, it is a ground floor but with views the height of a first floor and has: - GARAGE -STORAGE ROOM of 9m2 included in the price. Your future home is distributed as follows: Upon entering, to the left we have a fully furnished independent kitchen with appliances included. From the front we enter the living-dining room of good size and rectangular shape that allows us to create a cozy and comfortable environment. The great viewpoint offers us views of the Arroyo del Cortecero ravine. From the living room we access a small hallway that leads to two bedrooms. Both have built-in wardrobes, dressed in oak wood, one of the bedrooms has an en-suite bathroom. This bathroom has a bathtub and the second bathroom in the property has a shower and is located next to the living room, which allows us to use it as a courtesy bathroom for guests. Building with two elevators, built in 2007, it has a clothesline on the roof where you can hang your clothes as if you were at home. Exterior carpentry is in white aluminum with double glazing, this apartment has electric heating by accumulators. The easy and comfortable access to the house and the garage stands out, as well as the area, very quiet, excellent west orientation in the living room and one of the bedrooms, which means a lot of light. ADVANTAGES: If the buyer is interested, along with this property he can keep the furniture at no additional cost. Both the access and the home itself are perfectly adapted to people with reduced mobility. Community expenses: €40/month WE DO NOT CHARGE COMMISSION TO THE BUYER and we accompany you throughout the entire purchasing process. We have a Department. Own financier who will help you obtain customized financing. DO YOU NEED TO SELL YOUR HOUSE TO BUY THIS? ASK US. Do not hesitate to request a visit and see this fantastic apartment!",False,{'typology': 'flat'},good,2333.0,https://www.idealista.com/inmueble/102113826/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/e8/7f/1200298575.jpg,Calle de José Antonio,False,-3.8672282,Manzanares el Real,bj,flat,False
1,Madrid,450.0,False,False,{'title': 'Estate'},True,1,False,nan,False,38,Finca Rústica Con Viviendas 230 Hectáreas,es,nan,1500000.0,103815407,40.7266072,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"230 hectares with a hunting reserve (wild boar, rabbit, hare), scrubland, 7 buildings to be rehabilitated, well water, a pond and a stream that runs through the farm. Located in the Regional Park of La Cuenca Alta del Manzanares. 4 homes, 1 of them to be renovated, the other 3 with a sunken roof, and 3 more buildings scattered around the farm for animals also to be rehabilitated. Very good views of Madrid and the entire mountain range. Approximately 1/3 of the property is a very dense forest where wild boars, rabbits and hares are hunted, another higher area with views, pastures and forest, an ideal area for trekking and mountain paths or bicycles, and another mountain area with incredible views of Madrid, the Sierra de Guadarrama, the Santillana Reservoir, La Cuerda Larga, etc. ideal area for mountaineering. Easy access by road and path in good condition to the property and to the main house, without the need for an off-road vehicle. There are more interior roads that, due to lack of traffic, are almost gone and covered by vegetation. Less than 40 minutes from Madrid Capital. The property, due to its characteristics, enjoys notable natural and landscape wealth, which, together with its proximity to the city of Madrid, makes it especially interesting. We have more properties in our portfolio that are not published due to the express desire of the owners. Contact us without obligation. Do not hesitate to contact us to request more information or to visit in person. Incredible opportunity!",False,"{'typology': 'countryHouse', 'subTypology': 'countryHouse'}",renew,3333.0,https://www.idealista.com/inmueble/103815407/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/c6/cb/1201083957.jpg,Manzanares el Real,False,-3.8665346,Manzanares el Real,nan,countryHouse,False
2,Madrid,180.0,False,False,{'title': 'Detached house in Avenida de los Toreros'},False,5,False,nan,False,35,314,es,nan,424000.0,95708290,40.7301131,False,nan,sale,nan,"Two homes for the price of one, many possibilities in housing. Full Manzanares del Real. JLC sells a 180 m² villa: 5 bedrooms and 2 bathrooms and a 337 m² plot. The property is very close to the Banco Santander Office, the City Hall, and multiple shops, all services guaranteed. The house is very comfortable and spacious, it has two independent floors connected by a spiral staircase and by the sides of the plot, easily accessible. The building has 5 bedrooms, 2 bathrooms, living room, living room, on the ground floor there is a warehouse, cellar and large kitchen (fitted out in the garage). It has been unused for several years so it needs a reform, ideal as a first home due to its proximity to Madrid. It's a wonderful opportunity. Our real estate website: jlcinmobiliaria. is We also have Facebook: JLC Inmobiliaria Ref. 314.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",renew,2356.0,https://www.idealista.com/inmueble/95708290/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1c/eb/03/1136118866.jpg,Avenida de los Toreros,False,-3.8668473,Manzanares el Real,nan,chalet,False
