bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,topPlus
2,Madrid,101.0,True,False,"{'subtitle': 'Centro - Ayuntamiento, Pinto', 'title': 'Flat in Calle de la Iglesia, 3'}",False,2,False,True,False,9,P.2 1ºD,es,True,103858588,264000.0,40.2434052,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,True,{'typology': 'flat'},newdevelopment,2614.0,https://www.idealista.com/obra-nueva/103858588/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/72/09/1202406405.jpg,"Calle de la Iglesia, 3",False,-3.6980948,Centro - Ayuntamiento,Pinto,1,flat,False
2,Madrid,81.0,True,False,"{'subtitle': 'Centro - Ayuntamiento, Pinto', 'title': 'Penthouse in Calle de la Iglesia, 3'}",False,2,False,True,False,9,P.1 AT. A,es,True,103858580,240000.0,40.2434052,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,True,"{'typology': 'flat', 'subTypology': 'penthouse'}",newdevelopment,2963.0,https://www.idealista.com/obra-nueva/103858580/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/3d/d2/1202406307.jpg,"Calle de la Iglesia, 3",False,-3.6980948,Centro - Ayuntamiento,Pinto,nan,penthouse,False
2,Madrid,114.0,True,False,"{'subtitle': 'Centro - Ayuntamiento, Pinto', 'title': 'Penthouse in Calle de la Iglesia, 3'}",False,3,False,True,False,9,P.2 AT. C,es,True,103858581,315000.0,40.2434052,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,True,"{'typology': 'flat', 'subTypology': 'penthouse'}",newdevelopment,2763.0,https://www.idealista.com/obra-nueva/103858581/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/3d/d2/1202406307.jpg,"Calle de la Iglesia, 3",False,-3.6980948,Centro - Ayuntamiento,Pinto,nan,penthouse,False
2,Madrid,78.0,True,False,"{'subtitle': 'Centro - Ayuntamiento, Pinto', 'title': 'Penthouse in Calle de la Iglesia, 3'}",False,2,False,True,False,9,P.1 AT. B,es,True,103858573,245000.0,40.2434052,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,True,"{'typology': 'flat', 'subTypology': 'penthouse'}",newdevelopment,3141.0,https://www.idealista.com/obra-nueva/103858573/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/c2/f1/1202406408.jpg,"Calle de la Iglesia, 3",False,-3.6980948,Centro - Ayuntamiento,Pinto,nan,penthouse,False
2,Madrid,148.0,False,False,"{'subtitle': 'Teneria i - Teneria Ii, Pinto', 'title': 'Flat'}",False,3,False,True,False,30,nan,es,True,103864252,405000.0,40.2581102,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"This home belongs to a small, recently built residential area, located in Tenería II; With only 17 neighbors, it has a large garden area and community pool. We enter through a charming entrance hall with a built-in wardrobe that leads to a large area that unites the living room, dining room and kitchen (with a closed clothesline). From the living room we go to a 27 meter glazed terrace to enjoy all year round. The house is completed by two bedrooms with built-in wardrobes (10'50m + 10'50m), a bathroom with a bathtub and the master bedroom (15m) with a double built-in wardrobe and a bathroom with a shower and double sink. It is worth highlighting the unbeatable condition, the quality and the improvements added by the owners: white lacquered carpentry, porcelain stoneware, natural gas underfloor heating with independent thermostats in each room, mosquito nets, air conditioning, tiling in the kitchen and bathrooms.. . Includes two parking spaces and a storage room. For more information make an appointment at PQCentro.",False,{'typology': 'flat'},good,2736.0,https://www.idealista.com/inmueble/103864252/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/a5/02/1202554116.jpg,Teneria i - Teneria Ii,False,-3.6965724,Teneria i - Teneria Ii,Pinto,2,flat,False
2,Madrid,105.0,False,False,"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Flat in Colombia'}",False,4,False,True,False,15,13352,es,True,103854980,210000.0,40.2370568,False,nan,sale,"Apartment for Sale in excellent condition, with an area of 105 square meters. The property is distributed in a cozy living room with access to a terrace, perfect for enjoying moments outdoors. In addition, it has a spacious furnished kitchen. It has 4 bedrooms, providing enough space for the whole family. It also has a full bathroom and an additional toilet. Central heating and hot water consumption included in the community fee. The apartment is located on the first floor of a building with an elevator. In addition, it includes a practical storage room, perfect for storing your belongings. The location is unbeatable, as it is close to shops, supermarkets, schools and garden areas. It is located just 3 minutes from the Renfe station, which makes mobility easier. Do not miss the opportunity to acquire this home, since we offer free loan management and no commission for the buyer. Contact us right now for more information!",False,{'typology': 'flat'},good,2000.0,https://www.idealista.com/inmueble/103854980/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/ef/89/1202299446.jpg,Colombia,False,-3.7035303,San José - Buenos Aires,Pinto,1,flat,False
2,Madrid,110.0,False,False,"{'subtitle': 'Centro - Ayuntamiento, Pinto', 'title': 'Flat in Calle Mancio Serra Leguizamo'}",False,3,False,True,False,20,24011,es,True,103861755,245000.0,40.2393331,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Welcome to your new home! Nice duplex of 111 square meters. The main floor has a large living room, a separate kitchen fully furnished and equipped with new appliances and a drying terrace, a toilet and a bedroom. Ideal for those looking for space and comfort! On the upper floor, we find two large bedrooms, one of them the master bedroom with its own bathroom and private terrace, and a second full bathroom. In addition, the duplex has natural gas heating, air conditioning in the living room and bedroom, parquet floors and lots of natural light. The building has a concierge service, meaning you will always have someone to help you when you need it. There is also a garage space and a storage room to store all your belongings. The location is excellent, with shops, supermarkets, schools and the Renfe station a few steps away. Everything you need is at your fingertips! We offer free loan management and there are no commissions for the buyer. This is a place you don't want to miss. The house is located on the second floor with an elevator. Contact us to schedule a showing today!",False,{'typology': 'flat'},good,2227.0,https://www.idealista.com/inmueble/103861755/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/9a/9a/1202486465.jpg,Calle Mancio Serra Leguizamo,False,-3.7006254,Centro - Ayuntamiento,Pinto,2,flat,False
1,Madrid,90.0,True,False,"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Duplex in Calle santa florentina'}",False,1,False,True,False,26,200130,es,True,103178244,205000.0,40.2401761,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Beautiful and cozy duplex for sale in a quiet, pedestrian area of Pinto. This bright penthouse has large windows that allow you to enjoy wonderful natural light and views of Plaza Ocho de Marzo. Surrounded by trees and parks, this home offers guaranteed privacy. In addition, it is located near the Juan Carlos I Park and the Éboli Shopping Center. The Renfe station is just a 7-minute walk away. The property includes a garage and storage room in the price. The heating is natural gas and has a hot and cold pump. Ideal for couples or independent people. Inside, we find a built-in wardrobe at the entrance, a full bathroom with a bathtub, a bedroom with a built-in wardrobe and a large window, a living room with two large windows and a separate kitchen. On the upper floor, there is a 32m2 open terrace and an open clothesline. In addition, there is the possibility of putting a wooden house for another additional room. The building has 3 neighbors per floor. Don't miss the opportunity to acquire this your new home in Pinto! Contact us to organize a visit. Reference Santa Florentina - Pinto 200130. Advisor: Kasia.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,2278.0,https://www.idealista.com/inmueble/103178244/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/07/69/1181306381.jpg,Calle santa florentina,False,-3.6960919,San José - Buenos Aires,Pinto,4,duplex,False
1,Madrid,71.0,True,False,"{'subtitle': 'Parque Europa - Los Pitufos, Pinto', 'title': 'Flat in Calle de San Sebastián'}",False,1,False,True,True,25,KFRE-0360,es,True,89264154,149000.0,40.24408,False,nan,sale,"Are you interested in buying an apartment in Pinto? We have an exclusive apartment for you! We have an exterior apartment in a residential building with an elevator and can be purchased as property, with an area of 71m² very well distributed in 1 bedroom, 1 bathroom, living room, dining room and kitchen, located in the town of Pinto, province of Madrid. Pinto is located in the southern area, about 20 kilometers south of Madrid. This provides it with a strategic location near the capital. Pinto is an important communications hub, as it is located at a crossroads of roads and railway lines, which facilitates travel to Madrid and other cities in the region. It combines urban areas with green spaces and a communications environment that facilitates travel. Its strategic location and its range of services make it attractive for those who work in the region and want to live in a quieter environment. Excellent communications with the A-4 and M-506 and just 8 minutes walk from the train station. The town offers a wide variety of services and amenities for residents. You will find everything you need for your daily life within walking distance of the apartment, such as supermarkets, schools, restaurants and public transport. Do you want more information? çDo not hesitate to contact us. Visit without commitment, without commissions of intermediation. More information by filling in the contact form or by phone. We will be happy to assist you. Hipoges is a real estate platform where you can access thousands of real estate assets of different types such as homes, commercial premises, land, new construction, both for individuals and for investors. Hipoges has a wide portfolio of real estate assets in Spain, Portugal and Greece.",False,{'typology': 'flat'},good,2099.0,https://www.idealista.com/inmueble/89264154/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/71/94/1082591604.jpg,Calle de San Sebastián,False,-3.69859,Parque Europa - Los Pitufos,Pinto,2,flat,False
2,Madrid,136.0,True,False,"{'subtitle': 'Parque Europa - Los Pitufos, Pinto', 'title': 'Duplex in Calle de San Sebastián'}",False,2,False,True,True,27,KFRE-0164,es,True,89263852,199000.0,40.246147,False,nan,sale,"Are you interested in buying an apartment in Pinto? We have an exclusive apartment for you! We have an exterior apartment in a residential building with an elevator and can be purchased as property, with an area of 136m² very well distributed in 2 bedrooms, 2 bathrooms, living room, dining room, kitchen, storage room and balcony, located in the town of Pinto, province of Madrid. Pinto is located in the southern area, about 20 kilometers south of Madrid. This provides it with a strategic location near the capital. Pinto is an important communications hub, as it is located at a crossroads of roads and railway lines, which facilitates travel to Madrid and other cities in the region. It combines urban areas with green spaces and a communications environment that facilitates travel. Its strategic location and its range of services make it attractive for those who work in the region and want to live in a quieter environment. Excellent communications with the A-4 and M-506 and just 8 minutes walk from the train station. The town offers a wide variety of services and amenities for residents. You will find everything you need for your daily life within walking distance of the apartment, such as supermarkets, schools, restaurants and public transport. Do you want more information? Do not hesitate to contact us. Visit without commitment, without commissions of intermediation. More information by filling in the contact form or by phone. We will be happy to assist you. Hipoges is a real estate platform where you can access thousands of real estate assets of different types such as homes, commercial premises, land, new construction, both for individuals and for investors. Hipoges has a wide portfolio of real estate assets in Spain, Portugal and Greece.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1463.0,https://www.idealista.com/inmueble/89263852/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/9c/e7/1035649752.jpg,Calle de San Sebastián,False,-3.700982,Parque Europa - Los Pitufos,Pinto,2,duplex,False
4,Madrid,298.0,True,False,"{'subtitle': 'Parque Europa - Los Pitufos, Pinto', 'title': 'Terraced house in Austria'}",True,4,False,nan,False,40,VCC0046,es,nan,103810296,570000.0,40.2539089,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"NO COMMISSIONS, fees, or additional costs to the buyer for intermediation. To enter to live without carrying out prior reform. Semi-detached house with 298mc² (according to cadastre) facing south and very bright, consisting of 4 bedrooms, conditioned attic and basement, front and rear patio, interior garage for 2 cars and private pool. It is an ideal home due to its south orientation that gives it a lot of natural light, its large interior space that allows you to have spaces to adapt it to the use that you like most, and its location in the municipality of Pinto, just a few kilometers from Madrid has all the comforts, transport and services. DISTRIBUTION: - Ground floor with entrance hall, large living room, office-type kitchen, guest toilet, paved front patio, rear patio with terrace and private pool. - First floor with 4 bedrooms (all with built-in wardrobes and the main room has a dressing room), 2 bathrooms (one of them en suite with the main room). - Basement currently with living room and kitchen, toilet and garage for 2 cars, it has a very large space that is currently being used as a leisure room, dining room, wine cellar and cinema room with projector, but it can be adapted to an infinite number of uses. - Attic with 1 living room, storage room for storage and ironing room, and solarium terrace. QUALITIES AND INSTALLATIONS: • Aluminum exterior carpentry with double glazing and intermediate chamber (Climalit type) and bars.Interior oak carpentry. • Security system with interior presence and opening detectors on doors and windows. • Underfloor heating system throughout the house except for the garage and instant Natural Gas DHW. • Inverter type air conditioning, with heat pump. • High quality stoneware flooring on the ground floor and flooring in the living room, first floor and attic.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1913.0,https://www.idealista.com/inmueble/103810296/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/71/06/1200879186.jpg,Austria,False,-3.6913998,Parque Europa - Los Pitufos,Pinto,nan,chalet,False
1,Madrid,88.0,True,False,"{'subtitle': 'Centro - Ayuntamiento, Pinto', 'title': 'Flat in Calle de Pérez Escrich no number'}",True,3,False,True,False,43,8268,es,False,102094436,158000.0,40.2461011,True,nan,sale,"Apartment 100% FINANCING! NO ENTRY! Housing in Pinto 8-9 minutes from the Pinto Commuter Station. NO ENDORSEMENT! NO COMMISSIONS! Only with your INCOME and deed expenses! Nothing else! Your PROPERTY for less than a RENT! 8268 - 3 bedrooms, fitted kitchen with clothesline, living room with terrace, bathroom with bathtub, Good option as a FIRST HOME! Very well connected with public transport, 650m from the PINTO Renfe Station. With your INCOME, WITHOUT GUARANTEES! 100% FINANCING! you can have your home in PROPERTY. You only have to have the deed expenses and the rest is financed by the bank up to 100% of the purchase value. Each client is UNIQUE, each Purchase is UNIQUE, each Home is UNIQUE. 100%! Financing! NO ENTRY! NO COMMISSIONS, NEITHER for the SALE, NEITHER for the PROCESSING of the sale OR of the loan! Only with YOUR INCOME and deed expenses! Nothing else! HMInmobiliaria has been turning dreams into homes since 1989!",False,{'typology': 'flat'},good,1795.0,https://www.idealista.com/inmueble/102094436/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/43/6c/1146366306.jpg,Calle de Pérez Escrich no number,False,-3.700997,Centro - Ayuntamiento,Pinto,3,flat,False
2,Madrid,108.0,True,False,"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Flat in Calle Ignacio Fuster, 7'}",True,3,False,True,False,41,P10 2ºA,es,True,101581502,295000.0,40.2408836,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Located in the heart of the city, NOVAPINTO will have 137 homes with 2, 3 and 4 bedrooms, all of them with a terrace or private garden and common areas with more than 3,000 m2 of garden areas, swimming pool, children's games, gym and neighborhood room.A modern architecture project that will respond to the current demand of the municipality, will connect the historic center and enhance the surrounding neighborhoods. Energy efficiency and environmental responsibility will form part of its fundamental pillars; All homes will have Energy Certificate A and heating/cooling systems and hot water production by aerothermal energy.All this in an environment surrounded by services, public parks, schools and supermarkets, a few meters from the commuter station and the historic center of the city.ALL HOUSES INCLUDE GARAGE SPACE AND ASSOCIATED STORAGE ROOM IN THE PRICE.WORKS LICENSE REQUESTED DECEMBER 2022.",True,{'typology': 'flat'},newdevelopment,2731.0,https://www.idealista.com/obra-nueva/101581502/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/45/7a/1126910157.jpg,"Calle Ignacio Fuster, 7",False,-3.7051611,San José - Buenos Aires,Pinto,2,flat,False
2,Madrid,99.0,True,False,"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Flat in Calle Ignacio Fuster, 7'}",True,3,False,True,False,41,P2 2ºA,es,True,101581479,289000.0,40.2408836,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Located in the heart of the city, NOVAPINTO will have 137 homes with 2, 3 and 4 bedrooms, all of them with a terrace or private garden and common areas with more than 3,000 m2 of garden areas, swimming pool, children's games, gym and neighborhood room.A modern architecture project that will respond to the current demand of the municipality, will connect the historic center and enhance the surrounding neighborhoods. Energy efficiency and environmental responsibility will form part of its fundamental pillars; All homes will have Energy Certificate A and heating/cooling systems and hot water production by aerothermal energy.All this in an environment surrounded by services, public parks, schools and supermarkets, a few meters from the commuter station and the historic center of the city.ALL HOUSES INCLUDE GARAGE SPACE AND ASSOCIATED STORAGE ROOM IN THE PRICE.WORKS LICENSE REQUESTED DECEMBER 2022.",True,{'typology': 'flat'},newdevelopment,2919.0,https://www.idealista.com/obra-nueva/101581479/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/89/d3/06/1126910159.jpg,"Calle Ignacio Fuster, 7",False,-3.7051611,San José - Buenos Aires,Pinto,2,flat,False
2,Madrid,122.0,True,False,"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Flat in Calle Ignacio Fuster, 7'}",True,4,False,True,False,41,P12 1ºC,es,True,101581527,310000.0,40.2408836,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Located in the heart of the city, NOVAPINTO will have 137 homes with 2, 3 and 4 bedrooms, all of them with a terrace or private garden and common areas with more than 3,000 m2 of garden areas, swimming pool, children's games, gym and neighborhood room.A modern architecture project that will respond to the current demand of the municipality, will connect the historic center and enhance the surrounding neighborhoods. Energy efficiency and environmental responsibility will form part of its fundamental pillars; All homes will have Energy Certificate A and heating/cooling systems and hot water production by aerothermal energy.All this in an environment surrounded by services, public parks, schools and supermarkets, a few meters from the commuter station and the historic center of the city.ALL HOUSES INCLUDE GARAGE SPACE AND ASSOCIATED STORAGE ROOM IN THE PRICE.WORKS LICENSE REQUESTED DECEMBER 2022.",True,{'typology': 'flat'},newdevelopment,2541.0,https://www.idealista.com/obra-nueva/101581527/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/02/b6/1126910226.jpg,"Calle Ignacio Fuster, 7",False,-3.7051611,San José - Buenos Aires,Pinto,1,flat,False
