bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,topPlus
2,Madrid,86.0,True,False,"{'subtitle': 'Suroeste, Torrejón de Ardoz', 'title': 'Flat'}",False,2,True,False,False,21,nan,es,True,103134467,215000.0,40.4439752,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Real Estate in Rosario - Tecnocasa Estudio Nuevo Torrejón De Ardoz 2018 Sl 86m2 apartment for sale built in a consolidated area with nearby services such as supermarkets, pharmacies, restaurants and parks. The property has an entrance, a fitted kitchen, a very bright living room, 2 bedrooms with built-in wardrobes, 2 bathrooms (one of them en suite in the master bedroom), a glazed laundry room and stoneware floors in the kitchen and bathrooms. In addition, it has air conditioning in the living room and master bedroom, gray flooring in the rest of the rooms, white lacquered doors and white double glazed windows. The urbanization has a community pool, playground and landscaped common areas. Includes garage and storage room in the sale. The apartment is located on the 3rd floor and has an elevator. Excellent communication through the municipality's transportation network. Possibility of 100% financing through the KÌRON financial department of the real estate agency.",False,{'typology': 'flat'},good,2500.0,https://www.idealista.com/inmueble/103134467/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/b5/ed/1179386749.jpg,Suroeste,False,-3.4709402,Suroeste,Torrejón de Ardoz,3,flat,False
3,Madrid,222.0,True,False,"{'subtitle': 'Sureste, Torrejón de Ardoz', 'title': 'Semi-detached house'}",False,4,True,nan,False,95,1283,es,nan,102087961,460000.0,40.4429955,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Beautiful villa to move into, located in the Torrenieve area. It has 222 m2 of constructed area distributed over 3 floors. First floor; Independent kitchen of 24 m2 with dining room and access to the backyard of 70 m2, independent living room of approximately 28 m2 with access to the backyard, full bathroom, and front patio of approximately 30 m2. Second floor; 4 bedrooms, all spacious, 2 bathrooms, one of them en suite with exterior windows. Semi basement; garage for one vehicle, living room with bar and kitchen.   Attic without enabling Quality memories; original renovated house, part of the living room was removed to expand and make the toilet a full bathroom and a larger kitchen, the whole house has hot and cold air conditioning, individual natural gas heating, mosquito nets on all the windows of the house, doors of oak, laminate flooring in all rooms of the house, kitchen floor and bathroom on the first floor in PVC, bathroom on the first floor with shower tray and bath screen, both bathrooms on the second floor with bathtub and screen bathroom, fitted wardrobes in all bedrooms and in the hallway on the first floor and hallway on the second floor. The only community expense is that of the pool, 3 installments of €90 per year, ford expense and IBI expense.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,2072.0,https://www.idealista.com/inmueble/102087961/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c2/65/3f/1146115148.jpg,Sureste,False,-3.4577371,Sureste,Torrejón de Ardoz,nan,chalet,False
2,Madrid,93.0,False,False,"{'subtitle': 'Sureste, Torrejón de Ardoz', 'title': 'Flat in platino'}",False,2,False,True,False,28,TOV-242,es,True,103869962,235000.0,40.4507403,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"APARTMENT FOR SALE IN PLATINO STREET. The house consists of 93 m2 distributed in a large independent living-dining room, fully furnished kitchen with oven, ceramic hob and extractor hood, drying terrace, 2 bedrooms with built-in wardrobes and 2 full bathrooms, one of them inside the master bedroom. The house is located in a gated community with a 24-hour concierge, common areas, children's area, community pool and paddle tennis court. In its surroundings it has all the services that are considered essential, school, banks, commerce, supermarkets, gym, parks, etc. It has urban bus stops nearby. Included in the price is a parking space for a car and a parking space for a motorcycle, as well as a storage room. Currently the home is rented with management in a GUARANTEED RENT format with an income of €850. Ref-TOV-242.",False,{'typology': 'flat'},good,2527.0,https://www.idealista.com/inmueble/103869962/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/4d/e1/1105174062.jpg,platino,False,-3.4663442,Sureste,Torrejón de Ardoz,5,flat,False
2,Madrid,150.0,True,False,"{'subtitle': 'Sureste, Torrejón de Ardoz', 'title': 'Flat'}",False,4,True,True,False,34,PIS0130,es,True,103231841,335000.0,40.4598774,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Beautiful apartment in an unbeatable area Completely exterior apartment, very bright and with very good orientation, It has a large entrance hall that distributes all the spaces in the house. Four large bedrooms with built-in wardrobes and one of them with a glazed terrace, two full bathrooms, one with a shower and the other with a bathtub, a large living-dining room with access to a glazed terrace with splendid views. The recently renovated kitchen is furnished and fully equipped The house is in excellent condition, has radiant ceiling heating. Private gated community in the heart of Las Veredillas, one of the best and most coveted areas of Torrejón, next to the beautiful Las Veredillas park. The area is surrounded by all services. Large common green areas with a large swimming pool for adults and a children's pool, including a grass area, a children's play area and a tennis and basketball court. Ideal for families. Schools, buses, supermarkets, pharmacies, cafes, etc. Easy access to A2, and Parque Corredor and Oasiz shopping centers Don't hesitate to visit it! It also has a garage space included in the price [IW].",False,{'typology': 'flat'},good,2233.0,https://www.idealista.com/inmueble/103231841/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/63/41/1182700710.jpg,Sureste,False,-3.4399359,Sureste,Torrejón de Ardoz,6,flat,False
2,Madrid,105.0,True,False,"{'subtitle': 'Noreste, Torrejón de Ardoz', 'title': 'Penthouse'}",False,3,False,True,False,21,2401601,es,True,103867830,409900.0,40.4636335,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"***AGENCY COMMISSION FULLY INCLUDED IN THE PUBLICATION PRICE*** ***ADVICE AND MANAGEMENT UNTIL FINANCING IS SIGNED AT NO ADDITIONAL COST*** ***SECURITY IN YOUR PURCHASE AND SECURITY IN YOUR SALE*** PROVAN Inmobiliaria offers this magnificent brand new penthouse in an expanding area in the northeast area of Torrejón de Ardoz. The house is composed of a bright living room. Independent and equipped kitchen. 27 m2 terrace accessible from kitchen and living room. 3 bedrooms, all with fitted wardrobes. Master bedroom with full en-suite bathroom with shower. Additional bathroom also complete and with shower tray. Qualities; Aluminum windows, thermal blinds and double glazing. White lacquered interior passage doors. Armored main entrance door. High quality laminate flooring. Walls in smooth paint Individual heating through underfloor heating. Pre-installation of Air Conditioning throughout the house. TWO parking spaces and storage room included in the price. Gated community with swimming pool and community areas. Next to Quirón private Hospital and University Hospital. Supermarkets, educational centers, urban and interurban transport Alcalá-Torrejón-Madrid/Airport. Exit A-2 and M-300 Consult us and we will inform you without obligation.",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",good,3904.0,https://www.idealista.com/inmueble/103867830/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/ac/0e/1202658527.jpg,Noreste,False,-3.4415523,Noreste,Torrejón de Ardoz,7,penthouse,False
2,Madrid,107.0,True,False,"{'subtitle': 'Suroeste, Torrejón de Ardoz', 'title': 'Flat'}",False,3,True,True,False,47,1311,es,True,103135445,260000.0,40.4502301,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Fresnos, very spacious and bright apartment for sale. In perfect condition to enter to live. Located in a Residential Area. It has 108 m² distributed as follows; Lobby. Living room. Independent kitchen with terrace and clothesline. 3 bedrooms. 2 bathrooms. It has a large living room with a very good distribution to separate the TV and dining area, a furnished kitchen with a drying terrace with very good dimensions and with enclosure, 3 bedrooms, all very spacious, the main one with an en-suite bathroom and a full bathroom in the hall. Quality memories; Individual natural gas heating (semi-new boiler), air conditioning in the living room, double glazed windows, built-in wardrobes in all bedrooms, parquet floors, oak doors, both bathrooms with bathtub. The house is sold with a garage and storage room. The community has a community pool, children's area and elevator. Monthly fee €90. The apartment is located in one of the most sought-after and commercialized areas of the town, it has all the services, schools, large and small shops, pharmacies, medical center, very well connected to public transport and exits from the town.",False,{'typology': 'flat'},good,2430.0,https://www.idealista.com/inmueble/103135445/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5d/ae/cf/1179418685.jpg,Suroeste,False,-3.4728616,Suroeste,Torrejón de Ardoz,nan,flat,False
5,Madrid,310.0,True,False,"{'subtitle': 'Suroeste, Torrejón de Ardoz', 'title': 'Terraced house'}",False,5,True,nan,False,56,V-Dfresnos,es,nan,102709903,485000.0,40.4457499,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Take advantage of the opportunity to enjoy this fantastic villa located in Torrejón de Ardoz. A few minutes walk from the Europa Park in Torrejón and with all services covered, this home is a great success, whether to live or invest in this residential area enjoying all the comforts. This spacious home is in perfect condition, faces south and is very well distributed in its 310 m² built area. The house is divided into four floors. Basement; garage for four vehicles, a large cellar with fireplace with a large living room; kitchen; full bathroom and a large bedroom. First and main floor, hall, living room with fireplace and direct access to the garden at the back of the house; full bathroom; and a large kitchen. First floor three bedrooms; one of them with an en-suite bathroom with a hydromassage bathtub and jacuzzi; Two large gardens; main garden with direct access to the house and basement; and a second, large garden on the back floor of the house with a pergola; barbecue area and solarium. On the top floor with an attic with a large living room; bathroom with jacuzzi bathtub and a bedroom. A wide variety of green areas are located around the neighborhood, including the symbolic Parque Europa or Cerro el Viso. Likewise, there are also a multitude of establishments and places of interest essential for daily life, such as the Oasis shopping center (the only one with a beach in all of Spain), the Torrejón University Hospital, the Torrejón Joint Air Base, important supermarket chains, schools, institutes, nursery schools, the health center, various municipal sports facilities and centers, public libraries, local businesses of all kinds, banks, etc. Regarding transport, the property is very well connected, since it is located 15 minutes walk from the Renfe Cercanías de Soto del Henares station, through which line C2 passes, which connects directly with the most relevant stations in the center of Madrid. and with Guadalajara. Likewise, the apartment is surrounded by several urban and interurban bus stops that connect with different parts of the municipality, Madrid City or the Madrid - Barajas Adolfo Suárez Airport, which can also be reached by car in 20 minutes. It also has good road connections, since it is located with very easy access to the A-2, M-50 and M-21. Do not lose this opportunity! Call us and we will arrange a visit without any commitment.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1565.0,https://www.idealista.com/inmueble/102709903/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/f3/91/1164652726.jpg,Suroeste,False,-3.4716978,Suroeste,Torrejón de Ardoz,nan,chalet,False
2,Madrid,114.0,False,False,"{'subtitle': 'Noreste, Torrejón de Ardoz', 'title': 'Flat in Calle Juan Sebastián Elcano'}",False,3,False,True,False,34,QH52302627,es,True,103408750,191064.0,40.4674039,False,nan,sale,nan,"QUARZO Real Estate sells fantastic apartment in Torrejón de Ardoz, Madrid The property has 114m2 built, which is distributed in the following rooms: it has a large living-dining room, a separate kitchen, 3 bedrooms with built-in wardrobes and 2 bathrooms. It is available in a fully gated community with a community pool and a small play park for children. Elevator is available. It is located in Torrejón de Ardoz, an area that has all types of basic services available. It enjoys good communications thanks to its proximity to various bus stops and the A-2 and E-90 highway. Call us, we will be happy to assist you!",False,{'typology': 'flat'},good,1676.0,https://www.idealista.com/inmueble/103408750/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/77/e9/1188598640.jpg,Calle Juan Sebastián Elcano,False,-3.4440437,Noreste,Torrejón de Ardoz,4,flat,False
2,Madrid,113.0,True,False,"{'subtitle': 'Sureste, Torrejón de Ardoz', 'title': 'Penthouse in Calle de la Solana, 49'}",True,2,False,True,False,60,3248-23346,es,True,103581016,330000.0,40.4569205,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Welcome to your new home in Torrejón de Ardoz! This penthouse is the perfect place to enjoy the tranquility and comfort you deserve.With a privileged location on Calle de la Solana, this home has 2 bedrooms, 2 full bathrooms and a large glazed terrace with pergola, awnings and storage closets to enjoy panoramic views. The distribution of the attic is ideal to make the most of each space.The master bedroom has a full en-suite bathroom, shower and a large 2m x 65cm walk-in closet.The second bedroom has access to the glazed terrace and has a 1.5m x 70cm built-in wardrobe.The kitchen is equipped with high and low cabinets, ceramic hob, oven and hood, as well as space for a medium table and a drying terrace with storage cabinets.The 23m² living room is divided into two rooms (living room and dining room) and has access to the 35m² glazed terrace. The urbanization has common areas such as swings and a 68m² pool.In addition, the home has quality materials such as a video intercom, armored security door, stoneware and ceramic floors on the terrace, wooden doors and a false ceiling throughout the house for better temperature insulation. The expenses are the community of €115 per month (includes 24-hour concierge) and IBI of €254 per year.In addition, the price includes a 13m² garage space on floor -2 and a 3m² storage room on floor -1.The house is suitable for use by people with reduced mobility and has hot/cold pump heating, air conditioning and a swimming pool and garden in the urbanization.Don't wait any longer to visit this penthouse and make it yours! 113 meters built including common elements, (registry data)/103 meters built, (cadastral data) **********BEST CONTACT VIA EMAIL******** DISTRIBUTION: This penthouse has two bedrooms, one of them with a full en-suite bathroom, with a shower and a 2-meter-long and 65cm-deep walk-in closet that goes from floor to ceiling.The approximate measurements of this bedroom are 8 square meters apart from the closet. The other bedroom has two entrances, one from the hallway and the other to the large glazed terrace, it also has a built-in wardrobe measuring 1.5 meters by 70 cm deep, both the dress and this wardrobe are lined and have a trunk shelf, shelves, drawers and hangers. We have two full bathrooms, the one located in the master bedroom is approximately 5 square meters and has a shower tray measuring 1.44 meters by 1 meter, it has a window and a bidet.The other bathroom is located at the main entrance, it is approximately 4 square meters and has a shower tray.We have a kitchen with high and low cabinets in two of the four front ones, the floor is left with the ceramic hob, the oven and the hood that appears in the photos, there is space for a medium-sized table to have breakfast or lunch and a drying terrace on the one where there are more storage cabinets.We have a hallway that gives access to the kitchen, living room, bathrooms and bedrooms.The living room measures approximately 23 meters, it is separated into two rooms, the living room and the dining room and gives access to the magnificent 35 meter terrace for exclusive use and enjoyment that is glazed so that it can be enjoyed all year round, in summer it has both a pergola and 2 awnings that shade most of it, the enclosure can be partially removed to enjoy both the incredible views and the summer temperatures.At the back of the terrace there are two storage cabinets, the enclosure is made of double glazing and white polycarbonate. The urbanization which has common areas with swings and a swimming pool for the exclusive use of residents of 68 square meters (6 meters wide x 12 meters long).",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",good,2920.0,https://www.idealista.com/inmueble/103581016/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/56/9e/1196390743.jpg,"Calle de la Solana, 49",True,-3.4578106,Sureste,Torrejón de Ardoz,4,penthouse,False
2,Madrid,50.0,True,False,"{'subtitle': 'Noroeste, Torrejón de Ardoz', 'title': 'Flat in Calle Cristo, 59'}",True,1,False,True,False,26,nan,es,False,103857491,150000.0,40.4592499,True,nan,sale,nan,"Spectacular, very bright exterior apartment for sale, recently renovated, unbeatable location in the heart of Torrejón de Ardoz, with all kinds of services necessary for your daily life, a few minutes walk from the Town Hall, supermarkets, schools, parks, bus stop and Renfe station. This floor consists of: 1 exterior bedroom with built-in wardrobe, dressing room and full bathroom with en-suite bathtub 1 full bathroom with shower tray Large outdoor dining room Fully furnished and equiped kitchen Wooden floors Individual electric heating Security door Electricity and plumbing renovated. Contact us and schedule your visit!",False,{'typology': 'flat'},good,3000.0,https://www.idealista.com/inmueble/103857491/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/23/26/1202376543.jpg,"Calle Cristo, 59",False,-3.4811018,Noroeste,Torrejón de Ardoz,1,flat,False
1,Madrid,116.0,False,False,"{'subtitle': 'Noroeste, Torrejón de Ardoz', 'title': 'Flat in Paseo Emilia Pardo Bazan'}",False,2,False,True,False,17,MN4-5501,es,True,103867519,220000.0,40.4549323,False,nan,sale,nan,"Fabulous apartment with 2 bedrooms and 1 bathroom in Torrejón de Ardoz. 116m2 built, 72m2 useful. North-East orientation. 18m passage room. Separate kitchen with office. Individual gas heating, air conditioning. Built-in wardrobes, double glazed windows, wooden floors and oak doors. It has parking space and storage. With pool. Elevator and access adapted for people with reduced mobility. DO NOT MISS THIS OPPORTUNITY AND CONTACT US TO MAKE A VISIT. Daurum Estate offers to get the best financing for you up to 100% of the purchase - sale value, whether our house is ours or not. INFORMATION WITHOUT COMMITMENT in the same telephone number of the advertisement. In addition, the possibility of renovation services to accommodate the home to your liking.",False,{'typology': 'flat'},good,1897.0,https://www.idealista.com/inmueble/103867519/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/8a/88/1202657328.jpg,Paseo Emilia Pardo Bazan,False,-3.4842179,Noroeste,Torrejón de Ardoz,bj,flat,False
1,Madrid,85.0,False,False,"{'subtitle': 'Noroeste, Torrejón de Ardoz', 'title': 'Flat in Calle Juan Ramon Jimenez'}",False,3,False,True,False,18,MN4-5503,es,True,103869694,208000.0,40.4651807,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Fabulous apartment with 3 bedrooms and 1 bathroom, in Torrejón de Ardoz. 85 m2 built. 75 m2 useful. Orientation East. Independent room of 15 m2. 4 m2 terrace. Furnished, equipped kitchen with office. Heating. Built-in wardrobes, parquet floors and double glazed windows. Furnished negotiable. It has a parking space 50 meters away. Swimming pool, paddle tennis court and playground. Elevator and access adapted for people with reduced mobility. DO NOT MISS THIS OPPORTUNITY AND CONTACT US TO MAKE A VISIT. Daurum Estate offers to obtain the best financing tailored to you up to 100% of the purchase and sale value, whether the home is ours or not. INFORMATION WITHOUT COMMITMENT in the same telephone number of the advertisement. In addition, the possibility of renovation services to accommodate the home to your liking.",False,{'typology': 'flat'},good,2447.0,https://www.idealista.com/inmueble/103869694/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/4e/ca/1202720366.jpg,Calle Juan Ramon Jimenez,False,-3.4801824,Noroeste,Torrejón de Ardoz,2,flat,False
2,Madrid,115.0,False,False,"{'subtitle': 'Noroeste, Torrejón de Ardoz', 'title': 'Flat in Plaza de España'}",False,3,True,True,False,34,1213,es,True,101550676,225000.0,40.4542607,False,nan,sale,nan,"Exclusive apartment, brand new renovation, ready to move into. Southeast. It has 115 m² built and 88 m2 useful, 3 bedrooms, 2 bathrooms, 1 of them en suite, separate living room, separate kitchen with drying terrace, the house is sold with a storage room. Quality memories; Built-in wardrobes in the 3 bedrooms, individual natural gas heating, stoneware floors, oak doors, smooth walls, both bathrooms with shower. The house is sold with a storage room. The community has an elevator. Located in Plaza España, close to public transport, Plaza Mayor, shops...",False,{'typology': 'flat'},good,1957.0,https://www.idealista.com/inmueble/101550676/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/47/11/1125824737.jpg,Plaza de España,False,-3.4788937,Noroeste,Torrejón de Ardoz,1,flat,False
2,Madrid,158.0,True,False,"{'subtitle': 'Noroeste, Torrejón de Ardoz', 'title': 'Penthouse'}",True,3,True,True,False,41,W-02TD1Z,es,True,102852424,320000.0,40.4576942,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Magnificent Duplex Penthouse in Torrejón de Ardoz Engel & Völkers offers this magnificent duplex penthouse in one of the best and most sought-after areas of Torrejón de Ardoz. With 109 m2 of construction and 22,4 of terraces, it faces north/east/west and has two comfortable floors. The ground floor is made up of a comfortable living/dining room with a terrace and the possibility of installing a fireplace, a full bathroom, a spacious, bright kitchen with an office and a bedroom with a separate terrace. Access to the upper floor is via a beautiful wooden staircase. This has a large bathroom and terrace, as well as two bright bedrooms with built-in wardrobes and excellent views, one of them with a separate terrace. The heating is by natural gas and has pre-installation of independent air conditioners in the living room and bedrooms. The house has fabulous common areas, with a swimming pool and children's spaces. It has a large 37m garage with a lot of storage capacity or flexibility to adapt it to a space for various uses. Located in Torrejón de Ardoz, just 15 minutes from Madrid. The property is very close to the fairgrounds and has all the necessary services: supermarkets, health center, public and private schools, parks, restaurants and bars. As for public transport, very close to the Renfe station and various bus routes. It has easy access to A2, M50 and M45.",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",renew,2025.0,https://www.idealista.com/inmueble/102852424/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/56/92/1202438402.jpg,Noroeste,False,-3.4754175,Noroeste,Torrejón de Ardoz,4,penthouse,False
2,Madrid,103.0,True,False,"{'subtitle': 'Sureste, Torrejón de Ardoz', 'title': 'Flat in Calle Circunvalación'}",True,3,False,True,False,26,CLK01/GV153,es,False,103787329,225000.0,40.4488797,False,nan,sale,nan,"Reserve this 103 m² home NOW.Clikalia manages the sale of this apartment in excellent condition, located in Torrejón de Ardoz. It has a total area of ​​103 m², distributed in living room and dining room, open kitchen, 3 bedrooms and 2 bathrooms. Main features: - Furnished kitchen - Built-in wardrobes - Accessibility for people with reduced mobility - Ducted air conditioning Located in Torrejón de Ardoz, on Circunvalación Street, the house has a location close to Parque Europa and the Joaquín Blume Sports Center. Schedule your visit NOW and discover what your new home is like inside. We accompany you throughout the entire process, taking charge of the necessary procedures, taking you by the hand until the signing so that you don't have to worry about absolutely anything. Ask us without obligation from Monday to Friday from 9:00 a.m. to 8:00 p.m. Relevant information: * This property is not owned by the CLIKALIA group, the sale is made by order of the owner in its marketing. * The acceptance of the offer may take more than 72 hours due to needs and particularities of the property. *The peculiarities of the contract between the property and the seller may vary at their will, based on the conditions and terms established as if the apartment belonged to CLIKALIA. The images are illustrative, not binding, since the house is being completely renovated and is represented by hyper-realistic images subject to possible modifications as the project is in the execution and construction phase, as is the plan of the house.",False,{'typology': 'flat'},good,2184.0,https://www.idealista.com/inmueble/103787329/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/04/7f/1200116485.jpg,Calle Circunvalación,False,-3.461491,Sureste,Torrejón de Ardoz,bj,flat,False
1,Madrid,51.0,True,False,"{'subtitle': 'Sureste, Torrejón de Ardoz', 'title': 'Flat in Calle Circunvalación'}",True,1,False,True,False,26,CLK01/GV154,es,False,103787495,125000.0,40.4508743,False,nan,sale,nan,"Reserve this 51 m² home NOW.Clikalia manages the sale of this apartment in excellent condition, located in Torrejón de Ardoz. It has a total area of ​​51 m², distributed in living room and dining room, open kitchen, 1 bedroom and 1 bathroom. Main features: Furnished kitchen - Built-in wardrobes - Accessibility for people with reduced mobility - Ducted air conditioning Located in Torrejón de Ardoz, on Circunvalación Street, the house has a location close to Parque Europa and the Joaquín Blume Sports Center. Schedule your visit NOW and discover what your new home is like inside. We accompany you throughout the entire process, taking charge of the necessary procedures, taking you by the hand until the signing so that you don't have to worry about absolutely anything. Ask us without obligation from Monday to Friday from 9:00 a.m. to 8:00 p.m. Relevant information: * This property is not owned by the CLIKALIA group, the sale is made by order of the owner in its marketing. * The acceptance of the offer may take more than 72 hours due to needs and particularities of the property. *The peculiarities of the contract between the property and the seller may vary at their will, based on the conditions and terms established as if the apartment belonged to CLIKALIA. The images are illustrative, not binding, since the house is being completely renovated and is represented by hyper-realistic images subject to possible modifications as the project is in the execution and construction phase, as is the plan of the house.",False,{'typology': 'flat'},good,2451.0,https://www.idealista.com/inmueble/103787495/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/7e/8d/1200122499.jpg,Calle Circunvalación,False,-3.46363,Sureste,Torrejón de Ardoz,bj,flat,False
1,Madrid,94.0,False,False,"{'subtitle': 'Noreste, Torrejón de Ardoz', 'title': 'Flat'}",False,3,False,True,False,28,1802002,es,True,88470391,159800.0,40.4596213,False,nan,sale,nan,"We do not charge any costs to the buyer, helping to manage their mortgage at no additional cost. -We are Experts in Torrejón de Ardoz, Highly Qualified Advice- CONSTITUTION AREA - SOLANA. Chance. Approximately 94 m2 apartment, consisting of 3 bedrooms, 1 bathroom with bathtub, living room with terrace and kitchen with clothesline. The house is ready to move into, it has electric heating, terrazzo floors, closet, double window and elevator. It is surrounded by all services, schools, supermarkets, transportation, parks, libraries, etc. Feel free to visit it. €159,800 experts in getting you the best apartment at the best price.",False,{'typology': 'flat'},good,1700.0,https://www.idealista.com/inmueble/88470391/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/1d/ff/747548120.jpg,Noreste,False,-3.4572208,Noreste,Torrejón de Ardoz,4,flat,False
1,Madrid,88.0,False,False,"{'subtitle': 'Noreste, Torrejón de Ardoz', 'title': 'Flat'}",False,3,False,True,False,25,QH44146029,es,True,102984935,165000.0,40.4615458,False,nan,sale,nan,"QUARZO Real Estate sells a great apartment in Torrejón de Ardoz Noroeste. The property has 88 m2 built which is distributed in the following rooms: it has a spacious and bright living-dining room, a separate furnished kitchen with access to a terrace used as a laundry room, 3 bedrooms and 1 full bathroom. The building in which it is located has both an intercom and an elevator. It is located in Torrejón de Ardoz Noroeste, an area that has all types of basic services available. It enjoys good communications thanks to its proximity to the A-2, M-50 roads, and the Torrejón de Ardoz Cercanías station. Call us, we will be happy to assist you!",False,{'typology': 'flat'},good,1875.0,https://www.idealista.com/inmueble/102984935/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/83/c3/1174096216.jpg,Noreste,False,-3.473186,Noreste,Torrejón de Ardoz,2,flat,False
2,Madrid,90.0,True,False,"{'subtitle': 'Suroeste, Torrejón de Ardoz', 'title': 'Flat'}",False,2,False,True,False,30,2400601,es,True,103861125,234600.0,40.450374,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"*** AGENCY COMMISSION FULLY INCLUDED IN THE PUBLICATION PRICE *** ***ADVICE AND MANAGEMENT UNTIL FINANCING IS SIGNED AT NO ADDITIONAL COST*** ***SAFETY IN YOUR PURCHASE AND PEACE OF MIND IN YOUR SALE*** PROVAN Inmobiliaria offers this magnificent home located in Fresnos with 80 m2 distributed in a large entrance hall with two built-in wardrobes ideal for storage. Spacious and bright independent living room of 24 m2. Two large bedrooms, both with built-in wardrobes dressed internally. The master bedroom also has a fabulous dressing room and a full en-suite bathroom with a bathtub. Additional bathroom complete with shower tray and hydromassage column. Furnished kitchen with large-capacity glazed laundry room to house a washing machine and dryer. Qualities; folding windows with tilt-and-turn opening in lacquered aluminum and double glazing, with double sliding windows in bedrooms. Interior doors in oak-colored wood. Armored main entrance door. Individual natural gas heating and air conditioning in the living room. Garage space and large storage room of 10 m2, included in the price In a private urbanization with large common areas, playground and community pool. Physical concierge service throughout the day. Located in the southwest area of Torrejón de Ardoz surrounded by all types of services, a medical center, educational and sports centers. Various leisure and recreation areas, parks, outdoor sports areas, restaurants. Shops and supermarkets. Urban transport, central Renfe station 10 minutes walk. Easy connection with road exits A-2/ M-45/50 and M211 For any additional information do not hesitate to contact us.",False,{'typology': 'flat'},good,2607.0,https://www.idealista.com/inmueble/103861125/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/d2/fe/1202473853.jpg,Suroeste,False,-3.4726272,Suroeste,Torrejón de Ardoz,2,flat,False
