bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus,highlight
6,Madrid,837.0,True,False,{'title': 'Detached house in Calle Cerrillo'},False,6,False,nan,False,26,CG-93803-0001,es,nan,347000.0,92352032,40.3611505,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Total surface area 837 m², detached villa plot area 2320 m², usable floor area 800 m², single bedrooms: 6, 6 bathrooms, age over 50 years, kitchen, dining room, state of repair: needs remodeling, garage (over 2), swimming pool (own).",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",renew,415.0,https://www.idealista.com/inmueble/92352032/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/a3/1b/837683464.jpg,Calle Cerrillo,False,-4.332816,Pelayos de la Presa,nan,chalet,False,nan
3,Madrid,185.0,True,False,{'title': 'Detached house in Avenida Javacruz no number'},False,3,False,nan,False,48,CSR-SIM-2307-CH1,es,nan,235000.0,102056906,40.3588183,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Bright villa for sale in privileged environment, next to the reservoir of San Juan and Pelayos de la Presa, 50 minutes from Madrid. 185 m2 building spread over two floors and a garage, first qualities in perfect condition to move into, individual oil heating, windows with acoustic and thermal Climalit insulation. 500 m2 of garden. Spacious living room (32 m2), large kitchen and bathroom on the second floor. Master bedroom with bathroom attached, and two more bedrooms with another bathroom on the upper floor. Garage with space for large car, oil boiler (with 1000 liters tank) and additional water tank of 300 liters. The property is located in the quiet urbanization Javacruz, perfect for permanent residence or as a leisure villa, 5 minutes from Pelayos de la Presa, and 10 minutes from the reservoir of San Juan and San Martin de Valdeiglesias. Surrounded by services, schools, sports centers, large supermarkets (Carrefour, Dia, Mercadona, etc. ), medical centers and care homes. Leisure centers in the reservoir and surroundings. Urgent sale.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1270.0,https://www.idealista.com/inmueble/102056906/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/ef/ab/1142778494.jpg,Avenida Javacruz no number,False,-4.3344973,Pelayos de la Presa,nan,chalet,False,nan
2,Madrid,138.0,False,False,{'title': 'Flat in Calle ancha no number'},True,3,False,True,False,25,1123,es,True,76000.0,100508894,40.3596471,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"98-meter apartment under construction has an entrance hall, living room - dining room, kitchen, bathroom, 3 bedrooms, one of them a suite with a bathroom. To make everything to your liking It also has a storage room and garage space included. The apartment has an elevator In the town and 5 minutes from the San Juan Reservoir. Just 45 minutes from Madrid. In wild nature. 5 minutes from the bus stop to Príncipe Pío GREAT OPPORTUNITY, CALL US AND COME VISIT IT!",False,{'typology': 'flat'},good,551.0,https://www.idealista.com/inmueble/100508894/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/c8/83/1095169141.jpg,Calle ancha no number,False,-4.3349505,Pelayos de la Presa,2,flat,False,nan
1,Madrid,191.0,False,False,"{'title': 'Detached house in Calle Pinos Verdes, 1'}",True,3,False,nan,False,29,0223,es,nan,227000.0,100113859,40.3612391,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"In the town of Pelayos de la Presa, an independent villa for sale with 191 meters built and 853 meters of land with a private pool Dispose of: -Living room with a cassette fireplace of about 28 meters -Kitchen of about 8 meters fully equipped with access to a covered gazebo -Full bathroom with a bathtub of about 7 meters -5 Bedrooms 3 Bedrooms of about 15 meters with built-in wardrobes 2 bedrooms of about 14 meters with fitted wardrobes -Garage of about 30 meters Plot of about 835 meters with a paved part and a landscaped part Pool with treatment plant in perfect condition Poolside toilet Summer kitchen of about 20 meters Well woodshed oil heating Aluminum windows with mosquito net We are also builders and reformers with more than 20 years of experience in the sector We advise you and budget without commitment the house of your dreams We have the best professionals and construction technicians Just 45 minutes from Madrid Ideal as a First or Second Residence. Next to the San Juan Reservoir GREAT OPPORTUNITY, COME VISIT IT!",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1188.0,https://www.idealista.com/inmueble/100113859/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/29/77/1069588134.jpg,"Calle PINOS VERDES, 1",False,-4.3221973,Pelayos de la Presa,nan,chalet,False,nan
3,Madrid,286.0,True,False,{'title': 'Detached house in viña'},True,4,False,nan,False,78,viñapelayos,es,nan,214990.0,102585382,40.3554121,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"The house of your dreams is waiting for you in Pelayos de la Presa! This charming independent villa is located in the Las Viñas urbanization, in the Sierra Oeste of Madrid, just 45 minutes from the capital. With a plot size of approximately 1,000 m2 and a 131 m2 home, this property has everything you need to enjoy tranquility and nature. Inside, you will find 4 large bedrooms with built-in wardrobes, 2 bathrooms (one of them en suite), a bright living room and a fully equipped kitchen. In addition, you can enjoy a magnificent covered terrace of more than 15 m2 with spectacular views. The house has excellent quality of construction and finishes, and is fully furnished so you can move in immediately. It has mixed diesel heating with a 1,000 liter tank so you don't get cold in winter. Outside, you can enjoy a 54 m2 covered garage, a large 93 m2 cellar and a storage room. In addition, it has a barbecue area and a porch to enjoy the outdoors. The Las Viñas urbanization has all the services you need, such as doctors, supermarkets, pharmacies, sports center, municipal swimming pool, school and daycare centers. In addition, you can enjoy a wide variety of nearby activities, such as water sports, hiking, horse riding and quad horse riding. Don't miss the opportunity to live in a privileged environment! Book your appointment now and take advantage of our free financial advice and additional services with professionals for personalized advice.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,752.0,https://www.idealista.com/inmueble/102585382/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/6d/dc/1166033564.jpg,viña,False,-4.3372544,Pelayos de la Presa,nan,chalet,False,nan
2,Madrid,148.0,True,False,{'title': 'Detached house'},False,3,False,nan,False,28,LRS_0006254,es,nan,350000.0,101999447,40.3574132,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"LemonLine presents you this 127m²* house with a large garden on a 1,033m² plot with the possibility of building another home on the same plot or it can be segregated. And without real estate brokerage cost for the buyer! It consists of a hall, a spacious and bright living-dining room with fireplace and access to the garden, a spacious kitchen with access to a wonderful 12 m² enclosed porch, three double bedrooms with built-in wardrobes (one with access to the garden), a bathroom. 4 pieces with a bathtub and another 3-piece bathroom with a shower tray. Characteristics: - Ready to move in - Furniture not included - Gas heating by radiators - Fireplace - Built-in wardrobes - Aluminum windows - Wooden doors - Floor tiles - 127m² useful, 148m² built and 1,033m² plot according to cadastre - House from 2001 - Plot with the possibility of building or segregating - 1 single plane - Yard - Porch - Outdoor parking The house is located a 10-minute walk from all the services necessary in our daily lives. Access to M-501, M-541. If you have any doubts or questions or want to schedule a visit, do not hesitate to contact us! If you need financing, our LemonLine Mortgages financial department obtains ** up to 100% thanks to our unique collaboration agreements with banks. *The offered price of this property does not include the internal furniture of the house. The surface of the property has been provided by the seller, consulted in the Electronic Headquarters of Cadastre or Property Registry, and there may be some variation with the real surface. We inform you that in the offered sale price, the purchase and sale expenses are not included: notarial, registry, management, ITP (Patrimonial Transfer Tax) and/or bank expenses that may be generated. ** Obtaining financing is subject to the conditions of the financial institution and will take into account the profile and solvency of the client. Check our website to read the Legal Notice on the description of this property..",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2365.0,https://www.idealista.com/inmueble/101999447/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/2d/e8/1140835704.jpg,Pelayos de la Presa,False,-4.328149,Pelayos de la Presa,nan,chalet,False,nan
3,Madrid,218.0,False,False,{'title': 'Detached house in javacruz'},False,3,False,nan,False,31,5223,es,nan,260000.0,103296361,40.3604747,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Incredible opportunity! For sale independent villa in Javacruz urbanization, located in Pelayos de la Presa - municipality of San Martín de Valdeiglesias. This magnificent property has a plot of 559 meters and a construction of 218 meters. Upon entering, you will be greeted by a spacious entrance hall that will lead you to a 20-meter independent kitchen and a bright 35-meter living room. In addition, you will enjoy a full bathroom with a shower and three large bedrooms with built-in wardrobes. The master bedroom is a suite, giving you greater comfort. On the semi-basement floor, you will find a 60-meter space for a garage and boiler room. The qualities of this chalet are excellent, stoneware floors, aluminum windows and double glazed glass. The oil heating also stops hot water, ensuring a warm environment at all times. From the property, you can enjoy great mountain views and best of all, you will be just 1 hour from Madrid and a 5-minute drive from the San Juan Reservoir. Are you looking for a first or second residence? Don't miss this unique opportunity! Schedule your visit now!",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1193.0,https://www.idealista.com/inmueble/103296361/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/48/4a/1184894771.jpg,javacruz,False,-4.3338837,Pelayos de la Presa,nan,chalet,False,nan
2,Madrid,100.0,False,False,{'title': 'Terraced house in Avenida Marcial Llorente'},False,3,False,nan,False,37,4923,es,nan,145000.0,102939851,40.3596182,False,nan,sale,nan,"Semi-detached house for sale in the urban area of Pelayos de la Presa. 94 meters built on 2 floors: The ground floor has a large entrance hall, a 20-meter living room with a fireplace, it is quite bright and has good views, a fully equipped and furnished independent kitchen. Going out to the backyard, it has 3 storage rooms, 1 for the oil heating boiler, 1 for the washing machine and 1 bathroom with a shower. The first floor has 3 10-meter rooms, the main room has a large terrace with good views. It also has a full bathroom with a bathtub and window. The entrance to the house has a garden and a hall ideal for resting. Villa in good condition, in the heart of the town, ideal for a first or second residence. The renovated house has oil heating, aluminum windows with double glazing and ceramic and wooden floors. Just 45 minutes from Madrid Ideal as a First or Second Residence. 5 minutes from the San Juan Reservoir GREAT OPPORTUNITY, COME VISIT IT!",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1450.0,https://www.idealista.com/inmueble/102939851/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/f6/eb/1172472460.jpg,Avenida MARCIAL LLORENTE,False,-4.337419,Pelayos de la Presa,nan,chalet,False,nan
1,Madrid,88.0,False,False,{'title': 'Flat in Calle Cumbres Norte'},False,3,False,True,False,38,NAV4512,es,False,85000.0,102163517,40.3541457,False,nan,sale,nan,"This flat is at Calle Cumbres Norte, 28696, Pelayos de la Presa, Madrid, on floor 1. It is a flat, built in 1978, that has 88 m2 and has 3 rooms and 1 bathrooms. It includes luminous, terraza and exterior.",False,{'typology': 'flat'},good,966.0,https://www.idealista.com/inmueble/102163517/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/55/d9/4f/1146943129.jpg,Calle Cumbres Norte,False,-4.3434259,Pelayos de la Presa,1,flat,False,nan
1,Madrid,88.0,False,False,{'title': 'Flat in Calle cumbres sur'},True,3,True,True,False,75,Adriana,es,False,105000.0,103452324,40.3550696,False,nan,sale,"[{'name': 'withViews', 'text': 'With views'}]","La Casa Agency is pleased to present this charming apartment for sale, located in the prestigious Las Cumbres Urbanization. With a privileged location near the San Juan Reservoir and just 10 minutes from San Martin de Valdeiglesias, this home offers comfort and quality of life. Characteristics of the Apartment: -Surface of 88 m2 according to cadastre. -Second floor with impressive mountain views. -3 rooms to suit your needs. -2 terraces, one connected to the living room and the other to the kitchen. -Full bathroom and separate kitchen. -Individual natural gas heating for greater comfort. -PVC windows and ceramic floors for a cozy and efficient environment. Urbanization Amenities: Enjoy an exclusive recreational and sports area that includes: -Lush gardens. -Pool to relax on sunny days. -Tennis and paddle tennis courts for sports lovers. -Basketball area to stay active. -Barbecue area for moments of conviviality. -Bar-restaurant to enjoy delicious meals without leaving the urbanization. Strategic Location: With the Madrid bus line stop right at the door of the urbanization, mobility has never been so easy. In addition, the proximity to Pantano de San Juan and San Martin de Valdeiglesias adds a special touch to this location. And last, but not least, *THE REAL ESTATE BROKERAGE FEES ARE NOT INCLUDED IN THE PRICE OF THE HOUSING. * We put at your disposal a real estate advisor and the FINANZATE financial department to inform you about the purchase-sale and financing expenses that are not included in the sale price. We will take care of all the necessary procedures so that you can buy your home in the most comfortable way possible. Furthermore, if you want to know the value of your home, contact us and we will give you a NO-OBLIGATION and FREE valuation. Do not miss the opportunity to make this apartment your new home. Contact us for more information or to schedule a visit! HOURS OF ATTENTION: Monday to Friday: 10:00 a. m. -2:00 p. m. and 5:00 p. m. -8:30 p. m. Saturdays: 10:00 a. m. -2:00 p. m.",False,{'typology': 'flat'},good,1193.0,https://www.idealista.com/inmueble/103452324/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/71/25/1189956394.jpg,Calle cumbres sur,False,-4.3431206,Pelayos de la Presa,2,flat,False,{'groupDescription': 'Highlight'}
1,Madrid,88.0,False,False,{'title': 'Flat in Calle Cumbres Norte'},True,3,False,True,False,63,LCM27354,es,False,120000.0,103139986,40.3561064,False,nan,sale,nan,"Your new home in Las Cumbres, Pelayos de la Presa! La Casa Agency is pleased to present this charming apartment for sale, located in the prestigious Las Cumbres Urbanization. With a privileged location near the San Juan Reservoir and just 10 minutes from San Martin de Valdeiglesias, this home offers comfort and quality of life. Floor Features: -Surface of 88 m2 according to cadastre. -Second floor with impressive mountain views. -3 rooms to suit your needs. -2 terraces, one connected to the living room and the other to the kitchen. -Full bathroom and separate kitchen. -Individual natural gas heating for greater comfort. -PVC windows and ceramic floors for a cozy and efficient environment. Urbanization Amenities: Enjoy an exclusive recreational and sports area that includes: -Lush gardens. -Pool to relax on sunny days. -Tennis and paddle tennis courts for sports lovers. -Basketball area to stay active. -Barbecue area for moments of conviviality. -Bar-restaurant to enjoy delicious meals without leaving the urbanization. Strategic location: With the Madrid bus line stop right at the door of the development, mobility has never been easier. In addition, the proximity to Pantano de San Juan and San Martin de Valdeiglesias adds a special touch to this location. And last but not least, *REAL ESTATE BROKERAGE FEES ARE NOT INCLUDED IN THE PRICE OF THE HOUSING. * We put at your disposal a real estate advisor and the FINANZATE financial department to inform you about the purchase-sale and financing expenses that are not included in the sale price. We will take care of all the necessary procedures so that you can buy your home in the most comfortable way possible. Furthermore, if you want to know the value of your home, contact us and we will give you a NO-OBLIGATION and FREE valuation. Do not miss the opportunity to make this apartment your new home. Contact us for more information or to schedule a visit! HOURS OF ATTENTION: Monday to Friday: 10:00 a. m. -2:00 p. m. and 5:00 p. m. -8:30 p. m. Saturdays: 10:00 a. m. -2:00 p. m.",False,{'typology': 'flat'},good,1364.0,https://www.idealista.com/inmueble/103139986/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/10/f9/1179570143.jpg,Calle Cumbres Norte,False,-4.3456948,Pelayos de la Presa,2,flat,False,nan
