bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,topPlus,highlight
3,Madrid,245.0,True,False,"{'subtitle': 'Miramadrid, Paracuellos de Jarama', 'title': 'Semi-detached house in Pirineos'}",False,3,True,nan,False,56,Jh23,es,nan,640000.0,102837908,40.5029882,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Wonderful semi-detached detached house with a 300 m2 plot Spectacular two-story semi-detached house, a Miramadrid urbanization. 245 m2 house, built on a 300 m2 plot, in an impeccable state of conservation and multiple improvements. EFFICIENT HOUSING. ENERGY RATING A A. The house is distributed as follows: Ground floor: hall, very large independent living room of 47 m2 with access to a porch that connects to the back of the plot, fully furnished kitchen with large pantry, bathroom, storage room inside the house and garage for two cars with door automated. Possibility of making a bedroom on the ground floor. Upper floor: three double bedrooms, the main one with an en-suite bathroom and a second bathroom to share the other two bedrooms, as well as two terraces. As for the plot, it is in an impeccable state of conservation, it has artificial grass in the front and side of the plot, ornamented with low plants and an olive tree. As for the back, it has a pool paved around it with non-slip flooring and a practically new purification system, as well as a pergola with a retractable roof. The home has solar panels that generate 8.5 kw, so they cover the home's lighting needs, which represents great savings in energy consumption. Very well located next to various types of services, in a very quiet area of the urbanization. Opportunity to live in a natural environment, just 10 minutes from Madrid.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,2612.0,https://www.idealista.com/inmueble/102837908/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/6a/c3/1168997299.jpg,Pirineos,False,-3.5066357,Miramadrid,Paracuellos de Jarama,nan,chalet,False,nan
3,Madrid,200.0,True,False,"{'subtitle': 'Miramadrid, Paracuellos de Jarama', 'title': 'Terraced house in Avenida Príncipe de Asturias'}",False,4,True,nan,True,71,V807,es,nan,470000.0,103029438,40.5078039,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"INMOFACIL. COM ***SELLS*****SUPER THREE-FLOOR TOWNHOUSE IN A QUIET AREA OF THE MIRAMADRID URBANIZATION*** (PARACUELLOS DE JARAMA)(AGENCY FEES INCLUDED) Great Townhouse of 200 m2, and a plot of 150 m2, with north-south orientation divided into 3 floors, with a great parking area and location within the Miramadrid urbanization. The house is distributed: GROUND floor of 68.40 m2: Large independent living-dining room with access to the porch and paved rear garden, fully furnished kitchen and guest toilet, garage with automatic door, multipurpose room with laundry room, distribution hall and staircase with access to first floor. FIRST floor of 68.40 m2: 3 double bedrooms (the master bedroom with dressing room and en-suite bathroom with bathtub and shower), a second bathroom that serves the other two bedrooms and hallway. SECOND Floor: Large 64m2 attic, completely open plan, with access to a small terrace and room used as a storage room. EXCELLENT QUALITIES: Interior oak carpentry, double glazed windows and bars on the street and second floor, stoneware staircase, stoneware floors (kitchen, bathroom and living room) and flooring in bedrooms, natural gas heating, built-in wardrobes in each one. of the rooms. Magnificent location, very well connected area, a stone's throw from Madrid, with close access to the M-50, M-40, A-1, airport, M-13, M-12, M-11, M-21, M- 22. It has 6 intercity bus lines: 210,211, 212, 215, 256,263 and N204 that connect with Madrid, and with nearby towns such as Barajas, Canillejas, San Sebastián de los Reyes or Torrejón de Ardoz. And also 3 urban lines to connect the entire town. All types of services you may need such as public and subsidized schools, health centers, supermarkets, hospitality, restaurants TO ENTER TO LIVE YOU WILL LIKE IT. , COME VISIT IT For more information call or consult our website *** REF. V807*** THE SALE PRICE DOES NOT INCLUDE PURCHASE EXPENSES (PATRIMONIAL TRANSFER TAXES, NOTARY-MANAGEMENT, REGISTRATION).",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,2350.0,https://www.idealista.com/inmueble/103029438/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/a0/aa/1193735102.jpg,Avenida Príncipe de Asturias,False,-3.5190039,Miramadrid,Paracuellos de Jarama,nan,chalet,False,nan
2,Madrid,234.0,True,False,"{'subtitle': 'Miramadrid, Paracuellos de Jarama', 'title': 'Duplex in Calle los Cuadros'}",False,3,True,True,False,42,1423-MC198,es,True,478000.0,102771606,40.4969007,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Duplex in Miramadrid, with 234 m² built, 196 m² useful, 3 bedrooms, 2 bathrooms, 1 toilets, 1 garage/s, good condition, exterior, floor 2, 4 closets, 2 terrace(s), 8 m² terrace, kitchen with appliances, storage room, elevator, northwest orientation, between 10 and 15 years old community pool, 3 floors of the building individual heating, natural gas fuel, individual hot water, natural gas water energy, high supplies made, disabled access, wooden floors.CORNEJO INMUEBLES offers a fantastic duplex of 234 m2 built, and 94 m2 and 102 m2 useful on the second and third floors.In a gated community with swimming pool, gardens and playground.The house has 3 large bedrooms with built-in wardrobes, two full bathrooms (one in the main room) and a toilet in the lower area, a large living room with access to the terrace and a kitchen furnished and equipped with some appliances (without refrigerator or washing machine). .The kitchen also has a terrace-clothesline.It has a storage room and garage for 2 cars.The house has PVC-climalit windows, smooth paint, wooden floors, ducted air conditioning throughout the house, natural gas, reinforced door and elevator. Available from 1/11/23.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,2043.0,https://www.idealista.com/inmueble/102771606/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/52/79/1167507881.jpg,Calle los Cuadros,False,-3.5131172,Miramadrid,Paracuellos de Jarama,2,duplex,False,nan
4,Madrid,326.0,True,False,"{'subtitle': 'Miramadrid, Paracuellos de Jarama', 'title': 'Semi-detached house in Calle Apeninos'}",True,5,True,nan,False,71,APENIN,es,nan,679000.0,103477582,40.5013694,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"VOhome Propiedades Barajas sells a semi-detached house in Miramadrid, the house has 322 m² built and 300 m² plot, it has a large garage and private garden with pool. The chalet is distributed over three floors. On the ground floor we find a large 80m2 cellar, with two storage rooms and direct access to the garden and pool. On the first floor is the entrance, which leads to a modern fully equipped kitchen, with access to the garage with capacity for two cars, as well as a toilet, a bedroom with a complete en-suite bathroom, bathtub and shower, a large and bright living room, with a 30m2 terrace. On the second floor we find a large hall, which leads to three bedrooms with built-in wardrobes and a terrace, two full bathrooms, one with a bathtub and the other with a shower, and an open space that can be converted into another bedroom.The entire floor has a beautiful wooden floor. Security door, wooden floors, individual natural gas heating and double glazed windows, split air conditioning hot and cold pump, wooden doors.The garden has a swimming pool, pergola and artificial grass. “We put our financial department at your disposal, which, without any commitment, will guide you in the mortgage process to be able to finance your home up to 100% of the purchase and sale value (According to profile). Fixed interest rate: from 2.29% Variable interest rate: from Er+0.50% For more information, call the toll-free number "" The property is located in the Miramadrid area, a few minutes from the Antamira school and sports center.Paracuellos de Jarama has all the necessary services, supermarkets, nurseries, institutes, library, health center, shops and the Miramadrid shopping center. Paracuellos has 5 interurban bus lines, of which 4 connect with Madrid (3 at the Canillejas interchange and one in Barajas) and 2 lines urban 1 and 2. The interurban lines are: 210,211,212,256,263. It is located near the Adolfo Suárez Airport, this being the first Spanish airport by passenger traffic, air cargo and operations, as well as as the fifth in Europe and twenty-fourth in the world by number of passengers. It houses an industrial estate, as well as a wide variety of heritage, the 16th century San Vicente Mártir church, the Picón school, which was formerly the palace of the Dukes of Medinaceli, and the Plaza de la Constitución. *Purchase expenses (property transfer taxes / Notary - Management / Registry / Real estate and/or Financial Intermediation) are not included in the sale price. You can contact us at our office at: Avda.of Logroño 146 Local Phone: Hours Monday – Friday from 9:30 a.m. to 2:00 p.m. / 4:30 p.m. to 8:00 p.m. or Saturdays from 10:00 a.m. to 2:00 p.m. To see more homes, visit our website.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,2083.0,https://www.idealista.com/inmueble/103477582/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/b8/9c/1196511880.jpg,Calle Apeninos,False,-3.5058065,Miramadrid,Paracuellos de Jarama,nan,chalet,False,nan
4,Madrid,317.0,True,False,"{'subtitle': 'Miramadrid, Paracuellos de Jarama', 'title': 'Detached house in Calle Guindaleras'}",True,6,True,nan,False,54,EP2131,es,nan,660000.0,100729906,40.5069665,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","WE DO NOT CHARGE FEES TO THE BUYING PARTY LOOK & FIND PARACUELLOS-DAGANZO OFFERS EXCLUSIVE INDEPENDENT VILLA located in the Miramadrid urbanization, Sector 1 of Paracuellos, equipped with all services, schools, institutes, nurseries, bakeries, shopping centers, libraries, soccer fields, tennis, paddle tennis, dance schools, gyms, restaurants and many more services, in addition to fantastic road communication with M-50 and N-2.20 minutes from Madrid, 15 from Adolfo Suárez Airport and 15 minutes from Alcobendas, with 4 interurban transport lines that connect Paracuellos de Jarama with other areas such as San Sebastián de Los Reyes (Hospital Infanta Sofía), Belvis de Jarama, Barajas (Metro – Line 8), Canillejas, Ajalvir, Daganzo de Arriba and Valdeavero, and, in turn, it has urban lines that serve the Historic Center, Urb. Miramadrid, Altos de Jarama and Berrocales de Jarama. The house consists of 317 m² built on a total plot of 478 m². It consists of 3 floors distributed as follows: Ground floor: Garden with salt chlorination pool, barbecue and wood oven in rest area with pergola and independent storage room. Access to the interior through a glazed entrance/porch, large hall with built-in wardrobe, large fully furnished independent kitchen with peninsula, wall and base units and main appliances; Large separate living room with fireplace, hot/cold air conditioning and access to the garden. On this same ground floor we find 2 bedrooms, one of them with an en-suite bathroom with a shower. As we access the first floor, we find the master bedroom with a spectacular dressing room and bathroom with shower and jacuzzi. This same floor also has 2 more bedrooms, one of them with a built-in wardrobe. Plus a 4th bedroom whose current use is as a gym. Basement with 4 rooms, laundry area, toilet, large cellar with bar, fireplace and garage area with capacity for 2 cars with automated doors. Bars on the ground floor, mosquito nets throughout the house, tilt-and-turn PVC windows, smooth paint, underfloor heating with independent thermostats per room, saline pool Total 6 bedrooms (2 on the ground floor + 4 upstairs), 3 bathrooms + toilet. Air conditioning in living room, master bedroom and gym-bedroom. Call us and find out, visit without obligation! The sales prices do not include legal taxes or deed expenses.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2082.0,https://www.idealista.com/inmueble/100729906/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/eb/12/1097133762.jpg,Calle Guindaleras,False,-3.5203214,Miramadrid,Paracuellos de Jarama,nan,chalet,False,nan
3,Madrid,276.0,True,False,"{'subtitle': 'Miramadrid, Paracuellos de Jarama', 'title': 'Semi-detached house in Calle Naranjo'}",False,5,True,nan,False,36,MH2003,es,nan,615000.0,102512839,40.5108704,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Semi-Detached Villa for Sale Miramadrid, Paracuellos de Jarama. 5 bedrooms, 276 m2 MH2003 Miramadrid Real Estate sells a magnificent semi-detached house of 276 m2 and a large plot of 301 m2 in one of the best areas of Paracuellos de Jarama. We begin our visit with a beautiful and well-kept garden, where we access the house. Large living room with fireplace, air conditioning and impressive windows. Differentiated spaces, direct access to the pool and the outside area of the house. From the dining room we go to the kitchen, fully furnished and with lots of natural light, it has direct access to a terrace with automatic roof enclosure where you can enjoy all seasons of the year. On the ground floor there is also a full bathroom with a shower and natural ventilation. We go up to the first floor where the rest area is located, with 4 bedrooms, one of them being en suite with a separate dressing room, bathroom with bathtub and natural ventilation. In addition, we have a bathroom with a shower that serves the other 3 bedrooms and a terrace with access from two bedrooms. On the second floor there is a large attic in which a separate bedroom has been added. The garage, for two cars, with natural ventilation and automatic door. Wonderful outdoor area to enjoy your baths in the large pool and rest area. Additional characteristics: -Possibility of negotiating the purchase of furniture. The Miramadrid urbanization belongs to the municipality of Paracuellos de Jarama, located in the northwest of the Community of Madrid, with easy access to the main roads, a stone's throw from the capital and the Adolfo Suárez Madrid Barajas international airport and all the services available. its scope (schools, shops, public transport, healthcare, etc. ). For more information, our team is at your disposal.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,2228.0,https://www.idealista.com/inmueble/102512839/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/57/77/1180196537.jpg,Calle Naranjo,True,-3.5165643,Miramadrid,Paracuellos de Jarama,nan,chalet,False,nan
3,Madrid,275.0,True,False,"{'subtitle': 'Altos de Jarama, Paracuellos de Jarama', 'title': 'Semi-detached house in Calle Portugal'}",False,4,True,nan,False,39,EH1730,es,nan,475000.0,99347094,40.5297417,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Semi-detached house for sale Altos de Jarama, Paracuellos. 4 rooms, 275 m2 400 m2 plot EH1730 Miramadrid Real Estate sells exclusively, a beautiful semi-detached house on a 400 m2 plot in the Altos de Jarama Urbanization. It has three floors, plus a large space in the basement that must be discovered. We begin our visit to the house with a large patio with a pergola, where you can enjoy many moments of leisure at any time of the year, with direct access to the kitchen and main entrance. On the ground floor there is a spacious hall closet, a fully equipped kitchen, a multifunctional auxiliary room and a bright living room with fireplace with access to a large terrace with beautiful views and a guest toilet. We go up a wide staircase to the first floor, where the rest area is distributed, it has a large capacity closet, three bedrooms with built-in wardrobes, and two full bathrooms. The master bedroom is en suite, including a dressing room and an enviable terrace, where you can relax on summer nights. On the second floor we find the attic with an additional small kitchen to facilitate the stay, imagine your office in it. The house has access to a beautiful garden from the living room, a swimming pool with a separate shower, a lawn area and a large porch with access to a fully equipped kitchen-dining room. You have to visit the winery area and discover that interesting part of the chalet. All the interior carpentry of the property is made of white wood, the floors are herringbone parquet and porcelain in the different rooms, air conditioning. excellent guidance. Beautiful views of the mountains. Garage space with automatic gate. Quiet area very close to Madrid, 10 minutes from San Sebastián de los Reyes, M45, M-50, Nacional I, Nacional 2 and Barajas Airport. Very close to school and commercial areas, as well as health facilities in Paracuellos de Jarama and Barajas. Our team is at your disposal to visit you.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1727.0,https://www.idealista.com/inmueble/99347094/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/73/1e/1044460489.jpg,Calle Portugal,True,-3.5454369,Altos de Jarama,Paracuellos de Jarama,nan,chalet,False,nan
4,Madrid,196.0,True,False,"{'subtitle': 'Altos de Jarama, Paracuellos de Jarama', 'title': 'Detached house'}",False,5,True,nan,False,50,GPA-18972,es,nan,460000.0,101033592,40.5178346,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"GPA-18972 Would you like to live in a quiet place, away from the permanent hubbub of traffic and surrounded by nature. The time has come for you to fulfill that dream with your family. Stop thinking about moving home! Make it real at once. This beautiful individual villa will allow you to live as if you were on permanent vacation. Your children will be able to have a happy childhood, by obtaining here that freedom that modern times have stolen from present and future generations, since they will be able to play in the street or in the nearby park, without the daily dangers that threaten cities. You and yours deserve to live in a place like this. The time has come to do it. The house is distributed over 196 m2 on two floors plus an attic, the first being a large living room, followed by a spacious kitchen, a complete bathroom with a shower and two bedrooms, the main one being spacious with two built-in wardrobes. four doors, the second floor has three other large bedrooms, one of them with a full bathroom and has another full bathroom that serves the other rooms. It has a large front porch and a wonderful pool to enjoy in summer. 100 meters away there are Urban Buses of the Alsa Line 91104 and 92104 that take you to the same town of Paracuellos del Jarama where you can have all the services such as the Paracuellos de Jarama Health Center, Miramadrid Shopping Center, Institutes, Children's School, sports center, pharmacies and all kinds of shops for everyday errands Being 15 minutes from the airport being well connected with the national; 3km from the M50, 9km from the N-I and 8km from the N-II About us: GEPPCO is a Real Estate Agency that offers, both to the owner and to the buyer, all the necessary services so that they can turn their dream into a reality and, for this, throughout the process, you will have high-level advice and management with a extensive experience of more than 25 years and a multidisciplinary team in the sector: financial, real estate and legal PVP WITH FEES INCLUDED (Notary or registry expenses are not included).",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2347.0,https://www.idealista.com/inmueble/101033592/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/fe/63/1107844221.jpg,Altos de Jarama,False,-3.5381028,Altos de Jarama,Paracuellos de Jarama,nan,chalet,False,nan
1,Madrid,77.0,True,False,"{'subtitle': 'Casco Urbano, Paracuellos de Jarama', 'title': 'Flat in Real, 11 bbb'}",False,2,True,True,False,12,1065V,es,True,227890.0,103335226,40.5056034,True,nan,sale,nan,"TO. J. Real Estate Services SELLS ""In Paracuellos de Jarama"" Cozy and cozy apartment. The apartment consists of a living room with a furnished American kitchen with access to a patio of about 20 meters, 2 bedrooms with built-in wardrobes, 1 toilet with a shower. ""Plated floor, smooth walls, LED lights, heat pump air conditioning. "" In a practically new building with elevator. Good access to M50 and M45.15 minutes from Torrejón de Ardóz and less than 10 minutes from Barajas (Metro L8). Located in the historic center of Paracuellos de Jarama, the municipality has 6 interurban bus lines, of which four connect with Madrid at the Canillejas interchange and one in Barajas and 3 urban lines. For more information do not hesitate to contact us.",False,{'typology': 'flat'},good,2960.0,https://www.idealista.com/inmueble/103335226/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/27/b8/1186258302.jpg,"Real, 11 bbb",False,-3.5302108,Casco Urbano,Paracuellos de Jarama,1,flat,False,nan
1,Madrid,64.0,True,False,"{'subtitle': 'Casco Urbano, Paracuellos de Jarama', 'title': 'Penthouse'}",False,2,True,True,False,38,760V,es,True,235000.0,100832048,40.5056216,False,nan,sale,nan,"J. R. - Nice and cozy 64m2 penthouse, with a beautiful terrace and optional garage space. It has two bedrooms, a complete bathroom with a bathtub, an independent kitchen furnished with appliances and a living room with access to a 10m2 terrace. Approx. that will make you enjoy beautiful relaxing evenings in the company of your loved ones. It also has built-in wardrobes, oak doors, mahogany parquet floors, ducted heating and air conditioning. …. and a big plus is its luminosity, you will love it. Building with elevator. It is an urbanization, with a community pool, garden and children's area. It is located in the urban area, close to all the necessary services, such as shops, schools, public transport, etc... Everything is just a few meters away on foot, but the area is very quiet and privileged to live.",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",good,3672.0,https://www.idealista.com/inmueble/100832048/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f8/76/72/1193555111.jpg,Casco Urbano,False,-3.530145,Casco Urbano,Paracuellos de Jarama,2,penthouse,False,nan
2,Madrid,87.0,True,False,"{'subtitle': 'Casco Urbano, Paracuellos de Jarama', 'title': 'Duplex'}",False,3,True,True,False,47,1744,es,False,222000.0,103556588,40.5041686,False,nan,sale,nan,"J. R. - We offer you this wonderful duplex penthouse home with terrace. The house has 87m² distributed as follows. On the main floor we have the hall, which gives access to the living room, which is spacious and bright and communicates with the 12m² terrace, with views where you can enjoy pleasant moments. The kitchen is independent and comes furnished. On the same floor we have a full bathroom with a bathtub and window. As well as two bedrooms with a built-in wardrobe. The second floor is connected by a beautiful spiral staircase and we find a large bedroom or as best suits each one according to need, it has walls lined with wood and low built-in wardrobes with great storage capacity, on this floor we also have a bathroom with shower tray. The heating is individual electric with accumulators, (but it has natural gas in the house) air conditioning, the floors are wooden, the interior carpentry is made of wood and the exterior is double glazed in white. Its location is excellent, located in the center of Paracuellos de Jarama, with the bus stop at the door and other necessary services such as shops, doctors, etc.. . Call us and we will inform you, you will surely like it.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,2552.0,https://www.idealista.com/inmueble/103556588/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/84/dd/1196055135.jpg,Casco Urbano,False,-3.5287548,Casco Urbano,Paracuellos de Jarama,2,duplex,False,nan
4,Madrid,400.0,True,False,"{'subtitle': 'Miramadrid, Paracuellos de Jarama', 'title': 'Detached house'}",False,5,True,nan,False,47,1735,es,nan,889000.0,101837341,40.49556,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","J.R.- ***OFFERS THIS EXCLUSIVE AND WONDERFUL INDEPENDENT CHALET*** It has 400m² of housing on a 450m² plot, in the residential area of Miramadrid. This charming home is accessed through a glass door and has on the main floor a 19m² independent furnished kitchen with access from the hall, living room and garden. The living room is spacious, bright, cozy, 43m² with several rooms and a fireplace, from which you can access the porch and the wonderful garden that surrounds the entire house, which is fully conditioned, with artificial grass, automatic irrigation and a chlorination pool. 8X4 salina in front of the porch, where you can enjoy beautiful and pleasant evenings with your loved ones, is completed with a guest toilet. On the first floor, we have four double bedrooms with built-in wardrobes, two full bathrooms (the master bedroom en suite with a bathtub and shower with screen, two sinks and the toilets separated from the rest).The second bathroom is also very spacious with a shower, two sinks and a separate toilet.Air conditioning H/C. On this floor we have the 18m² terrace with views. On the second floor, the 45m² open-plan attic.with A/C. The ground floor is extraordinary, it has a 52m² garage with capacity for 4 cars, motorcycles, bicycles, etc.whatever you may need, a laundry room with natural light and ventilation and a utility room or cellar, (as needed) On this floor we also have a bathroom. Improvements and Qualities. The house is surrounded by the garden, which is fully conditioned and improved with flooring, artificial grass, beautiful decorated separation walls, a 20m² built-in porch, palm trees, automatic irrigation, the pool, etc... and above all with a large privacy. The floors are made of parquet and stoneware, the doors on the main floor are sliding with a special width, the exterior carpentry changed for large PVC windows, it has double windows, mosquito nets and awnings, the guest toilet was also given a modern style and quality with one piece slate. In the attic to give privacy and isolation, it was closed with glazing.The heating is individual and natural gas. It has a large storage capacity, due to its large built-in wardrobes in all bedrooms, hall, etc... The HOUSE is very bright and the area is very quiet. The excellent location in the residential area of Miramadrid, with all the necessary services, schools, doctors, shops, public transport just a few meters away. Paracuellos de Jarama, is located east of Madrid and communicates with M50, NII, NI, five minutes from Adolfo Suarez-Barajas airport, etc.tranquility and quality of life.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2223.0,https://www.idealista.com/inmueble/101837341/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/f6/ff/1136917702.jpg,Miramadrid,False,-3.5217023,Miramadrid,Paracuellos de Jarama,nan,chalet,False,nan
5,Madrid,400.0,True,False,"{'subtitle': 'Miramadrid, Paracuellos de Jarama', 'title': 'Duplex'}",False,4,True,True,False,77,1443,es,True,799000.0,101172245,40.5041196,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"J. R. - WONDERFUL SEMI-PENTHOUSE DUPLEX WITH TWO TERRACES, TWO GARAGE SPACES AND STORAGE ROOM. Design and quality, large spaces, luminosity and an excellent location make it the ideal home to enjoy every day. The kitchen is spectacular, with all electrical appliances, large storage capacity, nursery or laundry room with full bathroom, pantry, cleaning room, etc.. . Large living room with several rooms, access to terrace with automatic awnings and artificial grass. Master bedroom with en-suite bathroom and dressing room with all kinds of details. An individual living room or office and a toilet. The stairs that connect to the second floor are comfortable, spacious and bright. On the 2nd floor we find two large and bright bedrooms with bathrooms and a second living room, we have a terrace of approx. 120m2. that communicates with all rooms. It has two parking spaces and a storage room. Duct air conditioning, g heating. n. , smooth walls, white lacquered carpentry, wooden floors, etc.. . Located in the residential area of Miramadrid, with all the necessary services, schools, doctors, shops, public transport, etc. east of Madrid and communicates with M50, NII, NI, five minutes from Adolfo Suarez-Barajas airport, etc. tranquility and quality of life.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1998.0,https://www.idealista.com/inmueble/101172245/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/ae/c5/1178682577.jpg,Miramadrid,False,-3.5192164,Miramadrid,Paracuellos de Jarama,3,duplex,False,nan
4,Madrid,400.0,True,False,"{'subtitle': 'Miramadrid, Paracuellos de Jarama', 'title': 'Detached house'}",False,4,False,nan,False,107,1725/892,es,nan,889000.0,103775401,40.4981311,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","WE DO NOT CHARGE FEES TO THE BUYER, DIRECT DEALING WITH THE PROPERTY, TOTAL TRANSPARENCY. TAXES AND EXPENSES NOT INCLUDED. ALFA ACACIAS offers you one of the most attractive independent homes in Miramadrid. This fabulous individual villa is located in a quiet area of Miramadrid with 400 m2 distributed over four floors, it has four bedrooms, two bathrooms and two toilets. It is located on a 450 m2 plot with a garden, swimming pool and a pleasant porch. On the ground floor we are welcomed by an entrance hall with a built-in wardrobe that gives access to the spacious and bright living room distributed in two rooms, with a fireplace with cassette and access to a large and pleasant porch with views of the garden and the 4-bedroom salt chlorination pool. m x 8 m. Next and connected to the living room by a large sliding door is the kitchen with an office to which you also have access from the hall. From the kitchen you can also access the garden. There is also a guest toilet. On the first floor, which is the night area, we find three splendid rooms, all of them doubles that share a bathroom with a shower tray, and a fourth room which is the main one, with an en-suite bathroom with two sinks, a shower tray and bathtub and with access to a large 18 m2 terrace that it shares with another of the bedrooms. Going up the stairs we access the top floor (attic), open plan, more than 45 m2 and with large storage capacity. In the semi-basement there is a large storage room, laundry, toilet and garage with capacity for up to 4 cars. QUALITIES: Natural gas heating, air conditioning with heat pump, automated awnings, automatic irrigation, electric garage doors with remote control, security cameras and alarm. Call us for more information and to arrange a visit. You will love it!",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2223.0,https://www.idealista.com/inmueble/103775401/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/1f/dd/1199751876.jpg,Miramadrid,False,-3.5229136,Miramadrid,Paracuellos de Jarama,nan,chalet,False,nan
3,Madrid,250.0,True,False,"{'subtitle': 'Altos de Jarama, Paracuellos de Jarama', 'title': 'Semi-detached house in Camino valti'}",True,3,False,nan,False,58,4390,es,nan,478800.0,103197643,40.5303673,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Semi-detached house for sale in Paracuellos de Jarama, Altos de Jarama area 250m2 house distributed over three floors Ground floor with living room and exit to the backyard, guest toilet, and furnished kitchen, which communicates with the garage. Upper floor with three bedrooms, one of them a suite with a bathroom with a shower and dressing room, and two rooms that share a very large terrace, a bathroom with a bathtub in the hallway to serve these two rooms. And finally the attic that has two terraces, one with views of the common areas and another, the rear one, of the field and the street on the way to Valti. The free garden available is about 200m2, it is landscaped and with a paved part, and since it is a semi-detached house, it surrounds the house. The urbanization has common areas with a swimming pool, a grass area, children's games, and a paddle tennis court, which can be accessed from the home itself, without having to go outside, a very important fact, especially for families with children. which gives a lot of peace of mind. It is located in Valtibanez, next to the Altos de Jarama urbanization, where there are some shops and bus stops. It is ten minutes on the M-50 from a shopping center and on the M-111 from Barajas Airport. Alcobendas and San Sebastián de los Reyes are 15 minutes away via the M-50 and N-I respectively. Both towns offer shops, schools, parks and all the necessary services. It is what you are looking for? Contact us.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1915.0,https://www.idealista.com/inmueble/103197643/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/fa/d7/1181513423.jpg,Camino valti,False,-3.5415633,Altos de Jarama,Paracuellos de Jarama,nan,chalet,False,nan
