labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,newDevelopmentFinished,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
nan,False,"{'title': 'Flat in Calle Carmen, 1'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/7b/f6/1137666038.jpg,63.0,3029.0,False,8,True,Cercedilla,es,False,-4.0546273,{'typology': 'flat'},True,True,flat,2,False,"Calle Carmen, 1",102698214,2.03,False,190840.0,nan,sale,https://www.idealista.com/obra-nueva/102698214/,True,"Aliaria manages this exclusive development of 29 homes in Cercedilla with 1, 2 and 3 bedrooms, each equipped with a private garage and storage room. The promotion is located in a privileged enclave, on Calle Carmen nº 1 in Cercedilla, in the center of the town and in the heart of the Sierra de Guadarrama, therefore offering a unique location for those seeking to enjoy nature without give up urban comforts. Cercedilla has a complete infrastructure of services, including shops, restaurants, educational centers, health centers and a wide range of outdoor leisure activities. It is the perfect place to settle down and enjoy a balanced and pleasant life in an exceptional natural environment. In addition to its wonderful natural environment, the homes are designed with your comfort and quality of life in mind. Each of them has Aerothermal systems, an efficient and environmentally friendly technology that provides heating and cooling, guaranteeing a pleasant indoor environment in all seasons of the year. As for the qualities, we bet on the renowned Porcelanosa brand to guarantee a high-end finish in every corner of the homes. From the floors to the bathrooms and the kitchen, you will enjoy top quality materials that add a touch of elegance and style to the home. Do not miss the opportunity to be part of this exclusive community and enjoy all the advantages that Cercedilla and its surroundings have to offer.",nan,False,40.7411902,False,2
nan,False,"{'title': 'Flat in Calle Carmen, 1'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/74/9b/1137666163.jpg,76.0,3025.0,False,8,True,Cercedilla,es,False,-4.0546273,{'typology': 'flat'},True,True,flat,2,False,"Calle Carmen, 1",102698211,1.03,False,229887.0,nan,sale,https://www.idealista.com/obra-nueva/102698211/,True,"Aliaria manages this exclusive development of 29 homes in Cercedilla with 1, 2 and 3 bedrooms, each equipped with a private garage and storage room. The promotion is located in a privileged enclave, on Calle Carmen nº 1 in Cercedilla, in the center of the town and in the heart of the Sierra de Guadarrama, therefore offering a unique location for those seeking to enjoy nature without give up urban comforts. Cercedilla has a complete infrastructure of services, including shops, restaurants, educational centers, health centers and a wide range of outdoor leisure activities. It is the perfect place to settle down and enjoy a balanced and pleasant life in an exceptional natural environment. In addition to its wonderful natural environment, the homes are designed with your comfort and quality of life in mind. Each of them has Aerothermal systems, an efficient and environmentally friendly technology that provides heating and cooling, guaranteeing a pleasant indoor environment in all seasons of the year. As for the qualities, we bet on the renowned Porcelanosa brand to guarantee a high-end finish in every corner of the homes. From the floors to the bathrooms and the kitchen, you will enjoy top quality materials that add a touch of elegance and style to the home. Do not miss the opportunity to be part of this exclusive community and enjoy all the advantages that Cercedilla and its surroundings have to offer.",nan,False,40.7411902,False,2
nan,False,"{'title': 'Flat in Calle Carmen, 1'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/3d/c7/1137666129.jpg,103.0,3067.0,False,8,True,Cercedilla,es,False,-4.0546273,{'typology': 'flat'},True,True,flat,3,False,"Calle Carmen, 1",101902954,1.07,False,315922.0,nan,sale,https://www.idealista.com/obra-nueva/101902954/,True,"Aliaria manages this exclusive development of 29 homes in Cercedilla with 1, 2 and 3 bedrooms, each equipped with a private garage and storage room. The promotion is located in a privileged enclave, on Calle Carmen nº 1 in Cercedilla, in the center of the town and in the heart of the Sierra de Guadarrama, therefore offering a unique location for those seeking to enjoy nature without give up urban comforts. Cercedilla has a complete infrastructure of services, including shops, restaurants, educational centers, health centers and a wide range of outdoor leisure activities. It is the perfect place to settle down and enjoy a balanced and pleasant life in an exceptional natural environment. In addition to its wonderful natural environment, the homes are designed with your comfort and quality of life in mind. Each of them has Aerothermal systems, an efficient and environmentally friendly technology that provides heating and cooling, guaranteeing a pleasant indoor environment in all seasons of the year. As for the qualities, we bet on the renowned Porcelanosa brand to guarantee a high-end finish in every corner of the homes. From the floors to the bathrooms and the kitchen, you will enjoy top quality materials that add a touch of elegance and style to the home. Do not miss the opportunity to be part of this exclusive community and enjoy all the advantages that Cercedilla and its surroundings have to offer.",nan,False,40.7411902,False,2
nan,False,"{'title': 'Flat in Calle Carmen, 1'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/fd/c9/1137666131.jpg,74.0,2998.0,False,8,True,Cercedilla,es,False,-4.0546273,{'typology': 'flat'},True,True,flat,2,False,"Calle Carmen, 1",102698212,1.10,False,221821.0,nan,sale,https://www.idealista.com/obra-nueva/102698212/,True,"Aliaria manages this exclusive development of 29 homes in Cercedilla with 1, 2 and 3 bedrooms, each equipped with a private garage and storage room. The promotion is located in a privileged enclave, on Calle Carmen nº 1 in Cercedilla, in the center of the town and in the heart of the Sierra de Guadarrama, therefore offering a unique location for those seeking to enjoy nature without give up urban comforts. Cercedilla has a complete infrastructure of services, including shops, restaurants, educational centers, health centers and a wide range of outdoor leisure activities. It is the perfect place to settle down and enjoy a balanced and pleasant life in an exceptional natural environment. In addition to its wonderful natural environment, the homes are designed with your comfort and quality of life in mind. Each of them has Aerothermal systems, an efficient and environmentally friendly technology that provides heating and cooling, guaranteeing a pleasant indoor environment in all seasons of the year. As for the qualities, we bet on the renowned Porcelanosa brand to guarantee a high-end finish in every corner of the homes. From the floors to the bathrooms and the kitchen, you will enjoy top quality materials that add a touch of elegance and style to the home. Do not miss the opportunity to be part of this exclusive community and enjoy all the advantages that Cercedilla and its surroundings have to offer.",nan,False,40.7411902,False,2
nan,False,"{'title': 'Flat in Calle Carmen, 1'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/fd/c9/1137666131.jpg,64.0,3003.0,False,8,True,Cercedilla,es,False,-4.0546273,{'typology': 'flat'},True,True,flat,2,False,"Calle Carmen, 1",102698215,2.10,False,192189.0,nan,sale,https://www.idealista.com/obra-nueva/102698215/,True,"Aliaria manages this exclusive development of 29 homes in Cercedilla with 1, 2 and 3 bedrooms, each equipped with a private garage and storage room. The promotion is located in a privileged enclave, on Calle Carmen nº 1 in Cercedilla, in the center of the town and in the heart of the Sierra de Guadarrama, therefore offering a unique location for those seeking to enjoy nature without give up urban comforts. Cercedilla has a complete infrastructure of services, including shops, restaurants, educational centers, health centers and a wide range of outdoor leisure activities. It is the perfect place to settle down and enjoy a balanced and pleasant life in an exceptional natural environment. In addition to its wonderful natural environment, the homes are designed with your comfort and quality of life in mind. Each of them has Aerothermal systems, an efficient and environmentally friendly technology that provides heating and cooling, guaranteeing a pleasant indoor environment in all seasons of the year. As for the qualities, we bet on the renowned Porcelanosa brand to guarantee a high-end finish in every corner of the homes. From the floors to the bathrooms and the kitchen, you will enjoy top quality materials that add a touch of elegance and style to the home. Do not miss the opportunity to be part of this exclusive community and enjoy all the advantages that Cercedilla and its surroundings have to offer.",nan,False,40.7411902,False,1
nan,False,"{'title': 'Flat in Calle Carmen, 1'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/e9/6f/1137666132.jpg,103.0,3016.0,False,8,True,Cercedilla,es,False,-4.0546273,{'typology': 'flat'},True,True,flat,3,False,"Calle Carmen, 1",102698221,B.07,False,310598.0,nan,sale,https://www.idealista.com/obra-nueva/102698221/,True,"Aliaria manages this exclusive development of 29 homes in Cercedilla with 1, 2 and 3 bedrooms, each equipped with a private garage and storage room. The promotion is located in a privileged enclave, on Calle Carmen nº 1 in Cercedilla, in the center of the town and in the heart of the Sierra de Guadarrama, therefore offering a unique location for those seeking to enjoy nature without give up urban comforts. Cercedilla has a complete infrastructure of services, including shops, restaurants, educational centers, health centers and a wide range of outdoor leisure activities. It is the perfect place to settle down and enjoy a balanced and pleasant life in an exceptional natural environment. In addition to its wonderful natural environment, the homes are designed with your comfort and quality of life in mind. Each of them has Aerothermal systems, an efficient and environmentally friendly technology that provides heating and cooling, guaranteeing a pleasant indoor environment in all seasons of the year. As for the qualities, we bet on the renowned Porcelanosa brand to guarantee a high-end finish in every corner of the homes. From the floors to the bathrooms and the kitchen, you will enjoy top quality materials that add a touch of elegance and style to the home. Do not miss the opportunity to be part of this exclusive community and enjoy all the advantages that Cercedilla and its surroundings have to offer.",nan,False,40.7411902,False,2
nan,False,{'title': 'Detached house in Pasaje De San Andrés'},Madrid,renew,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/76/cb/1131513015.jpg,264.0,1288.0,False,24,False,Cercedilla,es,nan,-4.0622992,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,5,False,Pasaje DE SAN ANDRÉS,101720258,MN2-5163,nan,340000.0,nan,sale,https://www.idealista.com/inmueble/101720258/,nan,"Fantastic opportunity independent villa with 2 floors, 5 bedrooms and 3 bathrooms, in Cercedilla. 264 m2 built. 161 m2 useful. Orientation South - East. Plot of 990 m2. Living room with fireplace. Separate kitchen with access to terrace. Oil heating. Built-in wardrobes, tiled floor, aluminum windows and wooden doors. Private pool. 3 storage rooms. FLOOR 0 Living room 3 rooms 1 toilet 1 bathroom Kitchen room FLOOR 1 2 rooms 1 bathroom 2 large storage rooms DO NOT MISS THIS OPPORTUNITY AND CONTACT US TO MAKE A VISIT. Daurum Estate offers to get the best financing for you up to 100% of the sale value, whether our home is ours or not. INFORMATION WITHOUT COMMITMENT in the same telephone number of the advertisement. In addition, the possibility of renovation services to accommodate the home to your liking.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7355355,False,3
nan,False,{'title': 'Detached house'},Madrid,renew,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/9f/8e/1193015932.jpg,144.0,2743.0,False,32,False,Cercedilla,es,nan,-4.0732575,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,4,False,Cercedilla,103549193,05JJMG,nan,395000.0,nan,sale,https://www.idealista.com/inmueble/103549193/,nan,"Grupo Casa 10 sells a beautiful 144m2 villa built on ONE FLOOR (117m2) to renovate with 3 bedrooms (originally 4 bedrooms), 2 bathrooms, on a 417m2 plot in a private urbanization with swimming pool and garage. From the main door and crossing a beautiful porch of about 10m2, a hallway distributes the different rooms. The living room is divided into two rooms and is L-shaped, it enjoys large windows that allow in natural light and a stone fireplace that creates a warm and cozy atmosphere. The kitchen is independent and has direct access to the garden, where you can enjoy a summer dining corner. Currently there are three large bedrooms because the fourth was joined to the living room, giving you flexibility in the use of spaces. The property has a garage (22m2) for one car and storage room (5m2) Located in the middle of nature, this property has pleasant common areas, and a swimming pool at the top, where you can experience the feeling of being in harmony with nature. You can contact me at Phone Number six twenty twenty eleven zero six, I'm Ana Peartree.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7585874,False,2
"[{'name': 'stoneHouseType', 'text': 'Stone house'}]",False,"{'title': 'Detached house in Calle de Emilio Serrano, 32'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/19/de/1188942823.jpg,317.0,943.0,False,20,True,Cercedilla,es,nan,-4.0666428,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,6,False,"Calle de Emilio Serrano, 32",103418968,V952,nan,299000.0,nan,sale,https://www.idealista.com/inmueble/103418968/,nan,"NAVACASA SELLS. - STONE HOUSE OF 317 M2 BUILT, IN FRONT OF THE CERCEDILLA RENFE STATION! Opportunity for INVESTORS, PROMOTERS, REFORMISTS and BUILDERS! Stone building to rehabilitate with many possibilities for different businesses (educational, sports, cultural, residential, etc. ). It was formerly a hospitality business with a bar/cafeteria on the ground floor, and two dining rooms on the upper floor and below deck, space for warehouses, a camera, etc... Good ubication. 3 FLOORS OF 106 M2 each. With small backyard. URBAN PLANNING CERTIFICATE: Allows the following uses: -Homes in category 1 - subzone C2 - Detached or semi-detached homes. - Commercial in all its categories. -Offices in category 1. -Garage-parking in category 1. -Industry in any category except livestock. -Collective residence in category 1. -Shows in category 1. -Meeting and recreation in category 1. -Religious in all its categories. -Cultural in all its categories. - Sports in 1st and 2nd categories. -Sanitary in categories 1st, 2nd and 3rd. - Public services in categories 1st, 2nd, 3rd and 4th. ASK US AND COME SEE IT!",nan,False,40.7375926,False,3
nan,False,{'title': 'Detached house in Calle Sotillos 2'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/c0/fd/1196244587.jpg,175.0,3400.0,False,64,False,Cercedilla,es,nan,-4.0450872,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,4,False,Calle Sotillos 2,103657257,cercedilla,nan,595000.0,nan,sale,https://www.idealista.com/inmueble/103657257/,nan,"GPHOME SELLS MAGNIFICENT INDEPENDENT VILLA OF RECENT CONSTRUCTION IN ONE OF THE BEST AREAS OF CERCEDILLA WITH A PLOT OF 600M2. The house was built in 2023 and is completely ready to move into. It has all kinds of luxuries and details to enjoy the wonderful views of 7 PICOS. The house has been built on a 600m2 plot and has 175m2. The house has been built on a single floor which makes it even more special and comfortable to live in. It is distributed in a spacious living room with a fully furnished and equipped open kitchen. The living room has a built-in fireplace and direct access to the magnificent plot of the house. The house has 4 bedrooms and 3 full bathrooms. All bedrooms have built-in wardrobes. The house is completely exterior so it has magnificent luminosity. It faces east and has been built with high ceilings that give the house a lot of spaciousness. The house has air conditioning; Built-in barbecue, heating and a large pool to enjoy in summer. Without a doubt, a home on a whim in one of the best areas of the Madrid mountains.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.742175,False,3
nan,False,{'title': 'Detached house'},Madrid,renew,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/ef/f4/1146155151.jpg,150.0,3667.0,False,37,False,Cercedilla,es,nan,-4.0739675,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,5,False,Cercedilla,102140431,05072623,nan,550000.0,nan,sale,https://www.idealista.com/inmueble/102140431/,nan,"GRUPO CASA10 SELLS (Ana phone number six twenty twenty eleven zero six): Romantic villa of ONE SINGLE FLOOR of 150m2 built in granite masonry on a SEGREGABLE plot of 2200m2 to reform A construction that falls in love. The house is accessed through a beautiful porch. From the entrance you access the living room, the kitchen or the corridor where the 5 bedrooms and 2 bathrooms are distributed. Living room and dining room are divided by a sliding door. This room enjoys a wonderful fireplace and large windows that have sills. The 5 bedrooms are the same size, between 8 and 10m2. All enjoy fitted wardrobes. To avoid moisture problems due to capillarity, the construction was carried out elevated from the ground, and to access the house you have to climb 5 steps, which allowed the construction of a room in the lower part, more used as a storage room. The plot is segregated, flat and wooded and smells of cedar resin, the sensation is indescribable. Inside the plot there is a shed built to store gardening tools. The plumbing and electricity are up to date, it lacks heating and has sewerage. The carpentry is made of wood and in its architecture, the arches do not go unnoticed as was usual in the 50s. The house is located in the municipality of Cercedilla, but closer to the town of Los Molinos, in an area surrounded by nature for hiking, mountain biking or pleasant horseback riding. A house with multiple possibilities to leave it as a movie.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7308067,False,2
nan,False,{'title': 'Detached house'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/51/0f/1130934476.jpg,326.0,1748.0,False,79,False,Cercedilla,es,nan,-4.0535364,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",True,False,chalet,6,False,Cercedilla,101701996,CERCEDILLA ;-),nan,570000.0,nan,sale,https://www.idealista.com/inmueble/101701996/,nan,"ALEX BENDAYAN REAL ESTATE & INVESTMENT PRIME, exclusively offers this magnificent home(S) for sale in the northern mountains of Madrid. These are two spectacular homes in one, independent entrances, modern interior design, redone with the best qualities in 2022 on a 500M2 plot, preserving the original exterior design, beautiful views, garden plot, porch-gazebo, solarium, cellar, garage for 2 cars. Public transport next door. All kinds of offers in leisure and restaurants. It is located just 600 meters from the center of Cercedilla, very good communication with Madrid via A6, enjoy living in the mountains with its routes and landscapes, multiple parks, and all kinds of shops, banks, supermarkets, schools and a host of services. The chalet is divided into two houses with INDEPENDENT ENTRIES as well as TWO kitchens. It has a total of SIX double BEDROOMS and FOUR BATHROOMS, two with a bathtub, two with a shower tray. This magnificent residence is divided as follows: UPPER FLOOR 105M2 + 25M2 TERRACE ============================= -Three double bedrooms with built-in wardrobes -Two bathrooms -Fully equipped kitchen, island incorporated into the living room -Large living room with fireplace + large dining room -Large terrace -Storage room GROUND FLOOR 95M2 + 35M2 TERRACE ============================= -Three double bedrooms with built-in wardrobes -Two bathrooms (One for people with reduced mobility) -Fully equipped kitchen, island incorporated into the living room -Large living room with fireplace + large dining room -Laundry room -Large terrace QUALITIES ======== Underfloor heating by aerothermal heating (Daikin) hot/cold, aluminum windows with triple-glazed thermal break, mosquito net, thermal blinds, double-insulated chambers, AA energy efficiency, High-quality Marazzi imitation wood porcelain interior floors, non-slip exterior floors, Marazzi imitation wood porcelain tiles. Roca toilets toilets. Be sure to come and see the many possibilities for living and tourist rentals. The information contained herein does not form part of any offer or contract and may be subject to errors, omissions, price change or other modification without notice. ■ ■ ■ ■ ■ ■ ■ ■ ■ ■ ■ ■ ■ Alex Bendayan Real Estate & Investment Prime Madrid & Marbella.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7372051,False,4
nan,False,{'title': 'Flat in Paseo de Canalejas'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/51/fa/b4/1183736335.jpg,74.0,2230.0,False,33,False,Cercedilla,es,False,-4.0652747,{'typology': 'flat'},False,False,flat,2,False,Paseo de Canalejas,103263529,0047-00595,nan,165000.0,2,sale,https://www.idealista.com/inmueble/103263529/,True,"We sell a bright apartment in Cercedilla. The house has two bedrooms, a full bathroom, kitchen with utility room and living room with fireplace and access to the terrace (with the possibility of closing it). The terrace has wonderful views of the mountains. It also has a storage room with ventilation that could be used as an additional space to the house. Saunier Duval boiler (propane gas), refrigerator and washing machine. Exterior garage. It is located in the legendary Peñablanca urbanization, which has a 24-hour concierge, swimming pool for adults and children, tennis court, garden areas and children's area. It has the bus stop at the door and the Renfe station a few minutes walk away. Close to the commercial and leisure area. If you want an apartment in the mountains with many possibilities, come see it.",nan,False,40.7333776,False,1
nan,False,{'title': 'Flat in Calle de José Aguinaga'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/a7/a4/1133021202.jpg,107.0,257.0,False,1,False,Cercedilla,es,False,-4.0557864,{'typology': 'flat'},False,False,flat,1,False,Calle de José Aguinaga,101764193,5951522-VE,nan,27500.0,nan,sale,https://www.idealista.com/inmueble/101764193/,nan,"INVESTMENT OPPORTUNITY: The Property is in a state of ruin, making it impossible to occupy it, nor to use it as a home or premises, and the corresponding precautions must be taken in case of access to it. This situation has been especially taken into account when setting the price.   Apartment located in the municipality of Cercedilla, north of the community of Madrid. It has a registered area of 107.67 m2. It has a bedroom, living room, kitchen and bathroom. The environment has basic urban infrastructures (public lighting, electricity supply, sanitation network, drinking water supply and sidewalk curb), which are apparently in good condition. In addition, it has sufficient equipment: commercial, sports, school, welfare, religious, recreational and green areas. The communications of the environment with the rest of the population are sufficient for the needs of the area. Property that has suffered damage by fire, is transferred in the state in which it is found, assuming by the purchaser the adaptation or repair tasks that are necessary with full indemnity for the transferor. Cercedilla is a municipality and Spanish town in the northwest of the Community of Madrid. Located in the Sierra de Guadarrama, it has a population of 7,359 inhabitants (INE 2021).",nan,False,40.7473139,False,1
nan,False,{'title': 'Detached house'},Madrid,renew,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/81/21/1184668398.jpg,469.0,957.0,False,43,False,Cercedilla,es,nan,-4.0670882,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,10,False,Cercedilla,97570412,827,nan,449000.0,nan,sale,https://www.idealista.com/inmueble/97570412/,nan,"CAVALIER SELLS. Two beautiful old independent chalets of 406m2 and 63m2 on a landscaped plot of 710m2. In total 469m2 built. The plot has three independent accesses from two streets. Both houses are in their original state, so they REQUIRE COMPLETE AND INTEGRAL REFORM. The beautiful main building, built in 1920 in exposed brick and railway style, has 406m2 distributed over two floors plus a warehouse. The second house is a bright independent villa of 63m2. Both houses show obvious deterioration, so both the main building and the independent house require comprehensive and complete reform of each and every one of its facilities, in addition to rethinking the distribution.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7379943,False,4
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/ba/00/1184666631.jpg,340.0,1412.0,False,45,False,Cercedilla,es,nan,-4.0581822,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,5,False,Cercedilla,84637659,405,nan,480000.0,nan,sale,https://www.idealista.com/inmueble/84637659/,nan,"CAVALIER SELLS. Magnificent independent villa, BRAND NEW. TO BE FINISHED. With more than 340m2 and five bedrooms. Built with the best qualities on a 569m2 garden plot. Distributed over two floors plus basement, and just 300m2 from the urban center of Cercedilla. Currently there is the possibility of being able to choose the interior finishes and finishes of the interior carpentry, flooring, locksmithing and painting, being able to choose between different finishes – WITHOUT ADDITIONAL COST – those that best adapt to your lifestyle. On the main floor we have a large 50m2 entrance porch, a large hall, a 33m2 living room with a French fireplace and large windows that allow you to enjoy great light, and a very sunny kitchen with a pleasant south orientation. On the main floor we also find a bedroom and a full bathroom. On the first floor we have a comfortable hallway that gives access to four large double bedrooms with built-in wardrobes and a full bathroom. One of the bedrooms is a suite, enjoying a splendid dressing room and independent bathroom. All bedrooms have built-in wardrobes and splendid views of Siete Picos and the town center of Cercedilla. In the basement we find a garage with capacity for four cars, a large multipurpose room that can be used as a cellar or games room, a storage room and a boiler room. The house has oil heating and tilt-and-turn PVC exterior carpentry of the best profiles and quality. DON'T LET HER ESCAPE. The opportunity to acquire the home you were waiting for in Cercedilla with the finishes and qualities you were looking for AND WITHOUT ADDITIONAL COST.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7443292,False,4
nan,False,{'title': 'Flat in campo'},Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/1d/95/1164704147.jpg,104.0,2260.0,False,50,False,Cercedilla,es,False,-4.0585787,{'typology': 'flat'},False,False,flat,3,False,campo,102711342,754 - CAMPO CERCEDILLA,nan,235000.0,bj,sale,https://www.idealista.com/inmueble/102711342/,True,"In the heart of the Guadarrama National Park in the town of Cercedilla, Casa Optima is for sale in the center of the town, on Calle del Campo, ready to move into. It is a cozy and well-kept home of 104 meters built (86 useful meters) in a pleasant urbanization within a few steps from the Plaza Mayor. The house is located on the ground floor with all rooms overlooking the community pool and garden. It has three bedrooms, the third currently having a magnificent custom dressing room inside the master bedroom that has its own en-suite bathroom. It has a second full bathroom, a fully furnished kitchen, a charming living room with two rooms and another double bedroom with a fully dressed wardrobe and custom-designed shelves. The property has a swimming pool, garden, community garage and storage rooms, with a parking space and a large storage room included in the price. The portal of the property is oriented towards Siete Picos and Cerro Colgado, one minute from the Cercedilla Pueblo tram stop, now unused, being a magnificent starting point for endless beautiful excursions through the mountains. The property has heating by electric radiators and hot water by natural gas heater. Viewings will preferably be scheduled on the weekend. It is essential to request visits by email. Refrain agencies.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7416647,False,2
nan,False,{'title': 'Flat'},Madrid,renew,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/95/09/1193843659.jpg,103.0,1796.0,False,22,False,Cercedilla,es,False,-4.0705784,{'typology': 'flat'},False,False,flat,3,False,Cercedilla,103565317,CER707,nan,185000.0,bj,sale,https://www.idealista.com/inmueble/103565317/,True,"CARMEN5_SELL; Apartment to be completely renovated in the Fuenfría valley. It is a ground floor apartment, in an urbanization with a swimming pool, tennis, children's area and community pine forest. The apartment is very spacious, well oriented and with very good views. It is distributed in a living room with fireplace and terrace, kitchen with terrace - clothesline, 3 bedrooms with built-in wardrobes, a full bathroom and a toilet. The price includes a storage room of about 12 meters. FANTASTIC VIEWS! Better see! WE DO NOT CHARGE FEES TO THE BUYER.",nan,False,40.7666523,False,2
nan,False,{'title': 'Detached house'},Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/14/a3/1087508378.jpg,238.0,1887.0,False,60,False,Cercedilla,es,nan,-4.0646519,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False,False,chalet,4,False,Cercedilla,96345768,765,nan,449000.0,nan,sale,https://www.idealista.com/inmueble/96345768/,nan,"CAVALIER SELLS. Beautiful independent villa of 238m2 with 4 bedrooms and 4 bathrooms. With heated pool on a landscaped plot of 691m2. The chalet is located in one of the quietest areas of Cercedilla and as it is south facing it is very sunny. It is located just five minutes from the direct bus stop to Madrid and ten minutes from the train station. On the main floor it has a comfortable entrance hall, a spacious living room with a fireplace, equipped with large windows and a pleasant and sunny terrace overlooking the garden and facing south. The kitchen, furnished and divided into two rooms, has a useful bar and a functional dining room. On the main floor we also have a courtesy toilet. On the first floor we find three large bedrooms, one of them suite type with bathroom, separate dressing room and a beautiful terrace with views of the mountains. We also have a second complete and independent bathroom that serves the other two bedrooms. All bedrooms enjoy large fitted wardrobes. The spacious and bright attic is distributed in a game room and two bedrooms with Velux windows. In the basement we have a garage for two vehicles, a multipurpose room and a large bedroom. The house has solar panels to heat the pool and hot water. The heating is by natural gas. The floors are ceramic on the ground floor and in the bathrooms, and parquet and platform in the bedrooms and attic. The exterior carpentry is aluminum with climalit. Cercedilla is one of the most emblematic towns of the Sierra del Guadarrama and is located at the foot of the National Park that bears its name, very close to spectacular mountain landscapes such as the Fuenfría Valley, Camorritos or Navacerrada.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.7332734,False,4
