bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,topPlus
2,Madrid,255.0,True,False,"{'subtitle': 'Cerro Alarcón, Valdemorillo', 'title': 'Detached house in cruz verde del cerro'}",True,5,True,nan,False,45,183359,es,nan,399000.0,102912911,40.471249,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"For sale independent villa in a privileged residential area of the western Sierra of the Community of Madrid. This property is located in the Cerro Alarcón II Urbanization in Valdemorillo. With a living area of 255 m2 and a plot of 730 m2, this single-story house has a charming covered porch. It has four bedrooms and two full bathrooms, two of the bedrooms have built-in wardrobes. The kitchen is furnished and the living room has a fireplace. On the lower floor there is a fifth bedroom, a toilet, a games and meeting room, and a storage room. In addition, it has an independent garage with automatic opening. The plot has a swimming pool, artificial grass and a barbecue. The heating is natural gas and the exterior glazing has double windows. The interior doors are made of oak and the floor is terrazzo. The entrance door is typically mountainous, solid and armored. Community fees are €80 per year. The construction dates back to 1980 and is in good condition, although it can be updated.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1565.0,https://www.idealista.com/inmueble/102912911/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/46/fc/1171695445.jpg,cruz verde del cerro,False,-4.0719473,Cerro Alarcón,Valdemorillo,nan,chalet,False
1,Madrid,222.0,True,False,"{'subtitle': 'Cerro Alarcón, Valdemorillo', 'title': 'Detached house in Avenida de el Escorial'}",True,4,True,nan,False,34,CERRO DE ALARCÓN,es,nan,399900.0,102876650,40.4630459,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"CAPITAL HOME SELLS INDEPENDENT VILLA ON A 1,022M2 PLOT WITH PRIVILEGED VIEWS. The home is located in the Cerro Alarcón urbanization in the Northwest area of Madrid. It has 24-hour security and is only 30 minutes from Madrid. In addition to bus stops with direct access to Madrid throughout the urbanization, we have other services available: restaurants, sports area, yacht club and parks, in addition to enjoying all the services in the municipality of Valdemorillo itself. The house located on a large plot, recently paved and in perfect condition. The pool area has a viewpoint with views of the natural environment that is of great environmental value. The house is built in plan and is distributed as follows: Large living room with fireplace in perfect working order with access to a beautiful front porch with views, separate kitchen with high and low furniture with access to the back of the house. Distributor hall with built-in wardrobe that leads to the bedrooms. It has three bedrooms with built-in wardrobes and a full bathroom. On the ground floor there is a large garage, bedroom or storage room. The home's heating boiler is located in an exterior room, protected and with easy access. *CLIMALIT WINDOWS THROUGHOUT THE HOUSE CALL US TO RECEIVE MORE INFORMATION AND ARRANGE A VISIT 100% FINANCING - OWN FINANCIAL DEPARTMENT.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1801.0,https://www.idealista.com/inmueble/102876650/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/a9/c2/1170339127.jpg,Avenida de el Escorial,False,-4.0736814,Cerro Alarcón,Valdemorillo,nan,chalet,False
5,Madrid,316.0,True,False,"{'subtitle': 'Cerro Alarcón, Valdemorillo', 'title': 'Detached house in Calle Castillo de Guadamur'}",False,5,True,nan,False,35,3486-04545,es,nan,490000.0,94772885,40.4704863,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"WONDERFUL CHALET WITH PERSONALITY IN A PRIVATE URBANIZATION Noble floor: Bedroom with en suite bathroom, entrance hall with a good hall, 80m2 living room and 20m2 kitchen. Upper floor: Three spacious bedrooms all with bathroom en suite and one of them with terrace. Ground floor: Two bedrooms, one of them en suite, bathroom and living room with kitchen. Pool, terrace, garage for 4 cars and porch.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1551.0,https://www.idealista.com/inmueble/94772885/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/9f/83/913151283.jpg,Calle Castillo de Guadamur,False,-4.0900366,Cerro Alarcón,Valdemorillo,nan,chalet,False
2,Madrid,210.0,True,False,"{'subtitle': 'Pino Alto - Navarredonda, Valdemorillo', 'title': 'Detached house'}",False,5,True,nan,False,62,AX-233,es,nan,448000.0,103272899,40.4900452,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Detached villa of 210 m2 for sale. With a 1,000 m2 plot, this property offers ample space and comfort for the whole family. Located just 10 minutes from the urbanization's social club, you can enjoy all its facilities, such as the community pool, paddle tennis and tennis courts, and the restaurant. The house has an entrance hall, a bright living room with double orientation and a fireplace in good condition, a terrace with views of the forest, a complete bathroom with window and bathtub, a kitchen equipped with an independent natural gas boiler, a 30-story garage. m2 and 5 large bedrooms, all with built-in wardrobes. The master bedroom has an en-suite bathroom. In addition, the property has a storage room and a rustic wine cellar perfect for events and celebrations, with two bars and window ventilation. The land has vegetation, a barbecue area, a 9.5 x 4.5 meter pool, a purification room, a spare room, changing rooms and a toilet for the pool. The location of the property is perfect for living in a quiet area, with beautiful views of the forest. In addition, it has security by a concierge at the checkpoint and a patrol car. Don't miss the opportunity to visit this wonderful property. Contact person: Alexandra García. Mortgage advice without obligation.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2133.0,https://www.idealista.com/inmueble/103272899/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/e7/21/1184043971.jpg,Pino Alto - Navarredonda,False,-4.0399524,Pino Alto - Navarredonda,Valdemorillo,nan,chalet,False
4,Madrid,360.0,True,False,"{'subtitle': 'Pino Alto - Navarredonda, Valdemorillo', 'title': 'Detached house'}",True,4,True,nan,True,96,DJ1426,es,nan,620000.0,102670205,40.4897528,False,nan,sale,nan,"VALDEMORILLO-URBANIZACON JARALBELTRAN INDEPENDENT CHALET AVANT-GARDE LINE (4 bedrooms) Look and Find Boadilla / Villaviciosa sells exclusively Modern independent villa on 2 single floors (direct access to both without architectural barriers). It has solar panels (for hot water and heating). 360m2 house built on a 1,250m2 plot, completely surrounded by vegetation. The property is distributed in: LOW LEVEL: -22m2 kitchen/dining room (exit to garden) and laundry area. -55m2 living room on two levels with fireplace in the center. -Bedroom en suite with bathroom with shower. -Courtesy toilet -30m2 SPA area with heated pool and countercurrent effect -Pantry -Boiler and machinery room TOP FLOOR: -Distributor -Office open to the living room -Master bedroom suite of 38m2 with access to the terrace. The ensuite bathroom has a hydromassage bathtub, shower and double sink. Large independent dressing room. -18m2 bedroom with built-in wardrobe and access to terrace. -15m2 bedroom with built-in wardrobe. -Full bathroom with bathtub. MAGNIFICENT CONSTRUCTION QUALITIES -Bufa camera around the entire perimeter of the ground floor. -Smooth paint -14 solar panels -Pre-installation of Air conditioning. -Diesel heating (complemented by solar panels) and underfloor heating. -Single-layer facade -Marble floor. -Interior wood carpentry. -Exterior carpentry Aluminium/burgundy/climalit/tilt-and-turn. -Bars -Video intercom on both floors -Furnished kitchen -House newly painted in its entirety, both internally and externally. -Perimeter fenced plot. -Motorized vehicle access door. -Native garden -Automatic watering. The house is located in a natural environment, bordering a protected area. Ideal to live and be able to work quietly. Convenient access to M-503, Majadahonda area (15 minutes) to Carralero shopping and leisure centers, Puerta de Hierro Hospital, etc. Easy connection to M-600 and A-6. It also has the service of 2 bus lines, 641 and 642 that connect with Madrid and neighboring urban centers. FEES TO BE RECEIVED BY OUR INTERMEDIATION: 1% + I. v. TO. (currently 21%), borne by the Buyer on the purchase price. * Taxes not included in the sale price, on behalf of the buyer. Current general ITP rate at 6%.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1722.0,https://www.idealista.com/inmueble/102670205/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/15/7a/5c/1172357567.jpg,Pino Alto - Navarredonda,False,-4.0311548,Pino Alto - Navarredonda,Valdemorillo,nan,chalet,False
3,Madrid,662.0,True,False,"{'subtitle': 'Mojadillas - Parque de las Infantas - El Paraiso, Valdemorillo', 'title': 'Detached house'}",True,6,True,nan,False,44,VC3,es,nan,650000.0,102361416,40.5497797,False,nan,sale,nan,"GreenLife Inmobiliaria S.L.SELL: Individual chalet that offers us quality of life, a natural environment, comfort and privacy.It is an excellent option to enjoy the tranquility and beauty of nature, while experiencing the comfort and intimacy of an independent home. The building is distributed over only two floors.Ground floor and undercover floor, on a plot surface area of 2,486m² and located in a residential area of Valdemorillo.**COMPLETELY RENOVATED IN 2014** The main ground floor has an entrance porch, hall, living room with access to an outdoor terrace, three double bedrooms, two full bathrooms, kitchen with office and island and integrated utility room.The dimensions of this floor are 239.47m² distributed, namely: Useful floor: 196.03m² Two facility rooms: 11.09m² + 16.27m² Terrace: 17.64m² Front porch: 14.53m² This property has the peculiarity of using the upper or first floor as optional, that is, daily life can be done on the ground floor, avoiding stairs if necessary. The upper floor under cover is therefore intended for a suite and office, totaling 103.20m².The suite occupies 50% of the floor, distributed in a master bedroom facing east and overlooking the pool, a dressing room and a full bathroom with two sinks, a shower and a whirlpool bathtub.The inclination of the attic has been taken advantage of with built-in wardrobes.Towards the southwest wing, we find a very bright office with its own terrace and views of the front of the property. The total constructed area of the Building is 342.67m². From the kitchen and living room, we can access a swimming pool with saline chlorinator and a 57.97m² sheet of water. Next to the house and with access from the living room and kitchen, there is a sports court that occupies 261.65m². THE TOTAL COMPUTABLE SURFACE OF THE CONSTRUCTIONS IS 662.29m². Valdemorillo is one of the main towns in the western mountains of Madrid, located just 30 minutes from the center of Madrid.It is located at the foot of the Guadarrama mountain range, the proximity of the Valmayor reservoir makes this municipality even more attractive. The location of this property is an attraction in terms of communication, given that it is located on the M600 highway, which runs between the municipalities of Navalcarnero, Sevilla la Nueva, Brunete (where it connects with the M-501), Villanueva de la Cañada (where it later connects with Highway M-503), Valdemorillo, El Escorial, San Lorenzo de El Escorial and Guadarrama.Therefore, through this road you are perfectly connected to the region and central Madrid. WE HAVE A FINANCIAL DEPARTMENT, which offers ADVICE WITHOUT COMMITMENT OR COST To study your real CREDITS/FINANCING capacity.Our Advisors provide all the guarantees in the purchase and sale with financing. **NON-BINDING ANNOUNCEMENT, FOR INFORMATIONAL AND NON-CONTRACTUAL PURPOSES**.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,982.0,https://www.idealista.com/inmueble/102361416/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/03/8b/1154839863.jpg,Mojadillas - Parque de las Infantas - El Paraiso,False,-4.099605,Mojadillas - Parque de las Infantas - El Paraiso,Valdemorillo,nan,chalet,False
2,Madrid,200.0,False,False,"{'subtitle': 'Cerro Alarcón, Valdemorillo', 'title': 'Detached house in Calle Puerto de Navacerrada'}",False,3,False,nan,False,41,nan,es,nan,369000.0,103836003,40.4606907,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"OPPORTUNITY! Detached villa located in a privileged location in the Cerro de Alarcón II urbanization in Valdemorillo. Housing with a constructed area of 200m² on two independent floors, on a 1,000m² plot.Comfortable property, with a wonderful garden area, ideal for families with children. Housing prepared for people with mobility problems, something unusual in this type of property.To access the ground floor there is no need to touch a single step from the street. The chalet has spacious and bright rooms, light plays a fundamental role in the home. HOUSING DESCRIPTION: FIRST FLOOR (completely renovated in 2021); Entrance hall, with access to living room and kitchen.Rectangular-shaped living room, fireplace and access to a 15m² terrace overlooking the rear garden area.The kitchen is adjacent to the living room and has access to the same terrace, this wonderful space communicates with the garden (spectacular views in northwest orientation with panoramic views of the sunset).From the entrance hall we also access the hallway leading to the rest area, finding a large full bathroom, two secondary bedrooms and the master bedroom. GROUND FLOOR (state of origin); This floor has the same surface area as the first floor and is distributed in three areas, a multipurpose space (originally a garage), bathroom/laundry room and large living room with access to the back porch.On this floor we can propose the same distribution as on the upper floor, as they are independent floors it even allows us the possibility of renting this area of the house or sharing a home with a family member but maintaining independence. It is not a semi-basement, therefore, there is good light and ventilation. HOUSING DETAILS: - Sumun UNIK double Climalit glazing with tilt-and-turn thermal break. - Mosquito nets. - Smooth walls. - White lacquered doors. - AC5 and PVC flooring (bathroom and kitchen). - Natural Gas heating by radiators. - Armored entrance door. - Alarm installation. - Roof in good condition, recently waterproofed on crowns. - Ceiling height of 2.65. - Electric case with fan in living room. - Paneled appliances in kitchen. - Full bathroom with shower tray, towel rail heating and window. - Built-in wardrobes. OUTSIDE AREA: - High front porch (7 steps). - Woodcutter. - 50m² flooring on the garage ramp.Capacity for more than 10 vehicles. - Large manual carriage door. - 20m² rear porch. - Gazebo. - Barbecue area. - Light points in different areas. - Water intakes. - Direct access to the countryside, the house only touches two neighbors (great privacy). The home is located in the urbanization with the most demand in the municipality, with services very close by...Supermarkets, great educational offering, bus stop, health center, pharmacy, etc.The urbanization has 24-hour private security. DON'T MISS THE OPPORTUNITY TO DISCOVER THIS MAGNIFICENT VILLA IN A UNIQUE NATURAL ENVIRONMENT WITH GREAT ENVIRONMENTAL VALUE, AND ENJOY THE BEST VIEWS OF MADRID. We are sorry that we cannot offer you more photographs of the property, we are working on it.Soon we will have a complete photographic report.Sorry for the inconvenience. 90% FINANCING.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1845.0,https://www.idealista.com/inmueble/103836003/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/00/8b/1201706350.jpg,Calle Puerto de Navacerrada,False,-4.0773318,Cerro Alarcón,Valdemorillo,nan,chalet,False
3,Madrid,317.0,True,False,"{'subtitle': 'Pino Alto - Navarredonda, Valdemorillo', 'title': 'Detached house'}",False,5,False,nan,False,41,W-02TWWU,es,nan,695000.0,103183019,40.4920766,False,nan,sale,nan,"Detached house in Valdemorillo Engel & Völkers presents this spectacular detached villa on a very well located plot, with independent swimming pool and a quiet environment in one of the best urbanizations of the town. The house is distributed in a main floor with a very large living room, about 60 meters and four bedrooms with three bathrooms, a very spacious kitchen and dining area in the same room.  On the second floor there is an office as a versatile room of more than 25 metres and a master bedroom with bathroom in two separate and differentiated rooms. It also has a small wine cellar.  Its garden is very well kept, with a small fish pond and swimming pool with excellent location in the plot of 1.274m2. The property has double glazing, double glazing, double glazing, tilt and turn windows and mosquito nets. Wooden interior carpentry, all the floors of the house are ceramic stoneware and spacious wardrobes in the bedrooms. Heating by Gasoil of 1000 litres, with the possibility of easily installing solar panels. Urbanisation with 24 hour surveillance. Detached house in a very good location, a few metres from the main entrance of the Jarabeltran urbanisation in Valdemorillo, one of the closest urbanisations to the direct exit to the M600. The urbanisation has a security checkpoint for access and public transport with bus lines 669, 642 and 641 with stops very close by. Just a few minutes from El Escorial, known for its gastronomic and leisure offer as well as its tourist attractions, and only half an hour from Madrid, in the heart of the natural park of the middle course of the Guadarrama River. A privileged place to live in balance with nature without renouncing to the services of the capital. In the surrounding area, the Valmayor reservoir, where water sports and fishing can be practised.  It enjoys the best schools in the northwest of Madrid and public schools, as well as highly recognised institutes and universities. Villanueva de la Cañada is 5km away, an area of great commercial and leisure activity, bars, restaurants, supermarkets and a wide range of public and public schools as well as the Alfonso X El Sabio University. Villanueva del Pardillo is also nearby, just 15 minutes away by car; the German school Elfy Kindergarden, Zola, Liceo Francés and the international school SEK El Castillo among others. Nearby is also Colmenarejo, a busy town with the Carlos III University campus and the Camilo José Cela University in Villafranca del Castillo. Wide range of medical care centres and hospitals such as Hospital del Escorial, Hospital Puerta de Hierro Majadahonda and Hospital Madrid Torrelodones. Shopping centres in the northwest area such as Gran Plaza, Burgocentro, Las Rozas Village, Európolis less than 15 minutes away. There are also bus lines that connect you with Madrid (Moncloa interchange) and the surrounding towns. And all this while enjoying the natural environment of the northwest mountains with bird watching, native animals and exceptionally beautiful views of the mountains. Living in nature very close to everything we need in our daily lives.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2192.0,https://www.idealista.com/inmueble/103183019/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/20/01/48/1192021102.jpg,Pino Alto - Navarredonda,False,-4.0307034,Pino Alto - Navarredonda,Valdemorillo,nan,chalet,False
4,Madrid,270.0,True,False,"{'subtitle': 'Cerro Alarcón, Valdemorillo', 'title': 'Detached house'}",False,5,False,nan,False,37,W-02SUNM,es,nan,525000.0,102285259,40.4674064,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"[{'name': 'villaType', 'text': 'Villa'}]","Stylish house in Valdemorillo Description of the property Engel & Völkers presents this spectacular independent Provencal-style villa where all its spaces are full of light and a lot of charm. Its facade covered with ivy and vines impregnate the magic of this house. Independent pool and plot on two levels creating a beautiful garden design. The house is distributed in different half heights which facilitates and gives great comfort to the house. On the access floor we find a spacious hall from where there is access to a spectacular living room with direct access to a terrace with a south-facing porch with access and views of the pool and a chillout area with a pergola for perfect summer nights. In this On the same floor we find the large kitchen and a room that could be used as a bedroom or office and a complete bathroom. Going up half a floor we find the bedroom area, with 3 bright and very spacious rooms with two full bathrooms. On the top floor, the main bedroom suite/attic with a lot of charm, extraordinarily beautiful and the main bathroom complete with shower cabin and bathtub. In the semi-basement floor, the cellar is its main protagonist, a very large living room/cellar of 100 meters and a very cozy rustic fireplace for the most endearing winters, with bathroom/toilet and pantry. They make this stay a luxury!. The exterior of the house is spectacular with several environments of chillout patios, barbecue, swimming pool and garden with established and native trees. Large garage and another outdoor parking with pergola  The house has climalit white aluminum exterior carpentry and pine wood interior carpentry, and oil heating. All the floors of the house are stoneware-ceramic and large closets in the bedrooms. The house is located in a consolidated urbanization surrounded by nature in a unique environment. 24 hour surveillance. Engel & Völkers presents a stylish independent house in a very good location, located a few meters from the main entrance of the Cerro Alarcón urbanization in Valdemorillo, a few minutes from El Escorial, well known for its gastronomic and leisure offer as well as tourism. Just half an hour from Madrid, in the heart of the Natural Park of the middle course of the Guadarrama river. A privileged place to live in balance with nature without giving up its proximity to the services of the capital. It enjoys the best public schools in the northwest of Madrid, as well as highly recognized institutes and universities. Just 10 minutes from Villanueva de la Cañada, an area of great commercial leisure activity, bars, restaurants, Mc Donalds, supermarkets and a great offer of public and private schools, Alfonso X el Sabio University. Nearby is also Villanueva del Pardillo, a municipality located just 15 minutes away by car; the German school Elfy Kindergarden, Zola, French high school, the international school Sek El Castillo among others. The University, less than 18 minutes away in Colmenarejo, has the campus of the Carlos III University, the Camilo José Cela University in Villafranca del Castillo. It also has medical care centers and hospitals such as the Hospital del Escorial, Hospital Puerta de Hierro Majadahonda and the Madrid Torrelodones Hospital. Shopping centers in the northwest area such as Gran Plaza, Burgocentro, Las Rozas Village, Európolis less than 15 minutes away. It also has bus lines that connect you with Madrid (Moncloa interchange) and with the surrounding municipalities. And all this while enjoying the natural environment of the northwestern sierra with bird watching, native animals and exceptionally beautiful views of the sierra. Living in nature very close to everything we need in our day to day. Gastronomy, Leisure, schools, universities, Shopping centers, Hospitals.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1944.0,https://www.idealista.com/inmueble/102285259/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/bf/9a/1198219801.jpg,Cerro Alarcón,False,-4.084286,Cerro Alarcón,Valdemorillo,nan,chalet,False
3,Madrid,387.0,True,False,"{'subtitle': 'Cerro Alarcón, Valdemorillo', 'title': 'Detached house in Calle Castillo de Mombeltrán, 8'}",False,9,False,nan,False,46,3373-07242,es,nan,495000.0,102145246,40.4707928,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Spectacular independent villa of 1060m2 of which 673m2 are plots and 387m2 are houses on Calle Castillo de Mombeltrán Nº 8, Valdemorillo, urbanization Cerro de Alarcón Nª 1 It consists of three floors in which it is distributed in: Ground floor: covered garage for two cars, workshop, pantry, storage room, complete bathroom with shower, living room, open kitchen and two bedrooms. First floor: living room with access to the porch, kitchen with access to the plot, two full bathrooms and four bedrooms. Second Floor: three bedrooms, living room with access to the terrace It has a private urbanization with common areas, climalit windows, mosquito nets, electric shutters, very well preserved house, year of construction 1996, 673m2 plot very well maintained. Its location is unbeatable since it is located in one of the best urbanizations in Valdemorillo near the bus stop and a few minutes from the town of Valdemorillo. Do not miss the opportunity to visit it The loyalty of our clients and the excellence in our work is the guarantee of your success.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1279.0,https://www.idealista.com/inmueble/102145246/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/6b/c6/1178260635.jpg,"Calle Castillo de Mombeltrán, 8",False,-4.0928623,Cerro Alarcón,Valdemorillo,nan,chalet,False
1,Madrid,137.0,True,False,"{'subtitle': 'Mojadillas - Parque de las Infantas - El Paraiso, Valdemorillo', 'title': 'Detached house in Calle Júpiter'}",False,3,True,nan,False,37,3373-6016,es,nan,520000.0,96664698,40.5033766,False,nan,sale,nan,"^**^ 25.000 MTS OF LAND. SPECTACULAR ESTATE WITH FANTASTIC VIEWS, IN THE SIERRA DE MADRID, NEXT TO EL ESCORIAL ^**^ Spectacular farm of 25.000 meters of land with unbeatable views and south orientation. Located in the well-known Los Barrancos urbanization where well-known personalities, doctors and businessmen have their residence. More than 500 additional meters can be built. The farm is fenced, with a chalet of 137 meters and a garage and warehouse in another building. The house has 3 bedrooms, 1 bathroom, kitchen, living room with dining room and large porch. Attached to the house there is a kitchen with a fireplace for meals with friends and family. A beautiful place, less than 35 minutes from Madrid, with native vegetation. Ideal for leisure, horses, as a recreational farm. The farm is crossed by a river. The farm has water from a well and Canal de Isabel II, electricity and the possibility of a telephone. The property is classified as rustic residential, which allows for the construction of a single-family home of 500 m2 and another building for animals, a garage, etc. This beautiful farm is located in the municipality of Valdemorillo and very close to El Escorial. A real opportunity in one of the most beautiful natural landscapes of the Sierra de Madrid. Visit it, you will love it.. . ASK US FOR VIDEODRON OF THE PROPERTY.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,3796.0,https://www.idealista.com/inmueble/96664698/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/cf/16/1178276116.jpg,Calle Júpiter,True,-4.1181356,Mojadillas - Parque de las Infantas - El Paraiso,Valdemorillo,nan,chalet,False
1,Madrid,137.0,True,False,"{'subtitle': 'Mojadillas - Parque de las Infantas - El Paraiso, Valdemorillo', 'title': 'Estate in Calle Júpiter'}",True,3,False,nan,False,37,FINCA VALDEMORILLO URBA LUJO,es,nan,520000.0,96664344,40.5030331,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"^**^SPECTACULAR ESTATE WITH FANTASTIC VIEWS, IN THE SIERRA DE MADRID, NEAR EL ESCORIAL ^**^ Spectacular farm of 25.000 meters of land with unbeatable views and south orientation. Located in the well-known Los Barrancos urbanization where well-known personalities, doctors and businessmen have their residence. More than 500 additional meters can be built. The farm is fenced, with a chalet of 137 meters and a garage and warehouse in another building. The house has 3 bedrooms, 1 bathroom, kitchen, living room with dining room and large porch. Attached to the house there is a kitchen with a fireplace for meals with friends and family. A beautiful place, less than 35 minutes from Madrid, with native vegetation. Ideal for leisure, horses, as a recreational farm. The farm is crossed by a river. The farm has water from a well and Canal de Isabel II, electricity and the possibility of a telephone. The property is classified as rustic residential, which allows for the construction of a single-family home of 500 m2 and another building for animals, a garage, etc. This beautiful farm is located in the municipality of Valdemorillo and very close to El Escorial. A real opportunity in one of the most beautiful natural landscapes of the Sierra de Madrid. Visit it, you will love it.. . ASK US FOR VIDEODRON OF THE PROPERTY.",False,"{'typology': 'countryHouse', 'subTypology': 'countryHouse'}",renew,3796.0,https://www.idealista.com/inmueble/96664344/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/a5/e2/953044612.jpg,Calle Júpiter,True,-4.11674,Mojadillas - Parque de las Infantas - El Paraiso,Valdemorillo,nan,countryHouse,False
4,Madrid,490.0,False,False,"{'subtitle': 'Cerro Alarcón, Valdemorillo', 'title': 'Estate in roncesvalles'}",False,4,False,nan,False,49,3248-23157,es,nan,1200000.0,102924772,40.4844749,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"The farm is located in Valdemorillo, 41 km.from the Moncloa Interchange (34 minutes by car on the M-503).It has its entrance on the M-510 highway, less than 3 km away.from the urban area, through an automated door and an opening system both by remote control and from the main house through an intercom system.The entrance has a security camera that allows viewing from the main house.Road access to the door of the house is via a concrete track, being fully accessible by any type of vehicle. The plot, of a rustic nature, has a total area of 53,000 m2 (of which 2,500 m2 belong by expropriation to the CYII).Within it there is an area fenced around its entire perimeter with metal mesh of about 10,000 m2 for a garden, covered pool and buildings.The rest is considered lowland (holm oaks, chaparros, junipers, etc.), the part that borders the road is also fenced with metal mesh, with the animal crossings established by law, while the area that borders the neighbors is fenced with barbed wire. Within this area of scrubland there is a rainwater collection system that consists of an artesian well 6 meters in diameter and 10 meters deep that collects water from a rain stream.From this well and by means of a pump, the water is transported to cisterns with a capacity of about 500m3 from where it is distributed to the living area by means of a pressure group.The entire system is automated using depth probes. The farm has electricity and running water from the CYII.Good mobile network coverage and possibility of installing fiber optics for high-speed internet. HOUSING AND ANNEXES: The garden area and buildings are accessed through another automated door with remote control opening, along the entire concrete path from the entrance of the road to this main door. MAIN HOUSING: It has an approximate area of 490 m2 distributed over three floors (urban registration area of 350 m2 built + pool and storage).Colmenareño granite walls of 1 m.thick.Completely renovated in 2005 with the highest quality and finishes in exterior and interior carpentry, flooring, thermal insulation of interior walls, installations, kitchen and bathrooms.It does not require any renovation work. GROUND FLOOR: It has a bathroom and a play area with an area of 80 m2 with independent entrance.Boiler area and electrical installations with an area of 20 m2.Heating and hot water through a mixed system of diesel boiler and solar panels that is distributed with underfloor heating installed throughout the house.Fully automated operation. MAIN FLOOR: It has an area of about 300 m3 distributed in three living rooms with different heights, three bedrooms (two of them suite type), kitchen with large dining area, two full bathrooms and pantry.It has an open perimeter porch of about 150 m2 with views of the mountain.It has a French fireplace in the main living room as well as air conditioning in two of the living rooms.Perimetered with large windows in all rooms facing all directions, with automatic awnings and pergola. UPPER FLOOR: Surface area of 90 m2 and access through an internal staircase with a large window, open plan, except for the bathroom with a hydromassage column.It is entirely used as the master bedroom, within it there is a 2 x 2 m jacuzzi pool., sauna, double combustion cast iron fireplace and dressing room, with air conditioning in the bedroom area.The floor is made of iroco wood and the sloping ceiling is covered with beech wood.It has an open terrace with a pergola of about 20 m2, with two entrances. GARDEN AND POOL CUB.",False,"{'typology': 'countryHouse', 'subTypology': 'countryHouse'}",good,2449.0,https://www.idealista.com/inmueble/102924772/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c2/7e/36/1173651592.jpg,roncesvalles,False,-4.1001987,Cerro Alarcón,Valdemorillo,nan,countryHouse,False
