bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,description,newDevelopment,detailedType,status,priceByArea,url,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus
1,Madrid,106.0,True,False,{'title': 'Flat in Calle san cristobal'},True,3,False,True,False,28,san cristobal,es,False,134000.0,103738627,40.2159298,False,nan,sale,"Tecnocasa Real Estate Agency sells housing in the Santa Elena area, close to shops, schools, playgrounds, restaurants, bars, public transport, etc. The house is restored, freshly painted, porcelain floor, completely renovated bathroom with hydromassage bathtub, has two large bedrooms, and a master bedroom with dressing room and access to terrace, the living room is independent with also access to the terrace, which is Conditioned and totally closed, with aluminum windows. The house also has an outdoor patio, which is not attached to the house. TO CARRY OUT VISITS, A FEASIBILITY STUDY BY KIRON IS ESSENTIAL, IN CASE OF PURCHASING, TO GUARANTEE THE PURCHASE OF THE PROPERTY. DO NOT HESITATE TO ASK US WITH ANY QUESTIONS.",False,{'typology': 'flat'},good,1264.0,https://www.idealista.com/inmueble/103738627/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/ec/b1/1198670983.jpg,Calle san cristobal,False,-3.5876723,San Martín de la Vega,bj,flat,False
2,Madrid,139.0,True,False,{'title': 'Detached house in Paseo de los olivos'},False,3,False,nan,False,28,SAN MARTIN DE LA VEGA,es,nan,312000.0,103758158,40.2027435,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"TECNOCASA SAN MARTIN DE LA VEGA- Sells independent housing on one floor, in a very quiet area, close to schools, bars, restaurants, transportation, etc. The house is on one floor, which has three large bedrooms, one of them, the main one with a built-in wardrobe and an en-suite bathroom. Both bathrooms, with shower, kitchen, and two different living rooms. It has a small gazebo for the summer, a built-in swimming pool, which needs maintenance, and a large plot with a patio of around 400m2, with approximately 140m2 allocated for the home, and approximately 36m2 for the other building. (NOT EXACT MEASUREMENTS) The home has many possibilities, having only one adjoining neighbor. Garage for two large vehicles. DO NOT HESITATE TO VISIT IT TO CARRY OUT VISITS, A FEASIBILITY STUDY BY KIRON IS ESSENTIAL, IN CASE OF PURCHASE, TO GUARANTEE OPERATION.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2245.0,https://www.idealista.com/inmueble/103758158/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/a1/f4/1199258057.jpg,Paseo de los olivos,False,-3.5885947,San Martín de la Vega,nan,chalet,False
1,Madrid,90.0,False,False,{'title': 'Flat in San Cristobal'},False,3,False,True,False,21,SMC.66,es,False,129500.0,91140551,40.216198,False,nan,sale,"Very bright apartment, completely renovated, first floor in urbanization with pool. Independent living room with air conditioning and access to a large terrace. Three bedrooms, two doubles and one single. All three with fitted wardrobes and dresses. Furnished kitchen with glazed clothesline. Water outlets for dishwasher and washing machine. Completely renovated bathroom with hydromassage shower. Security entrance door. Wooden floors throughout the house except in the water, bathroom and kitchen areas. Paint in perfect condition.",False,{'typology': 'flat'},good,1439.0,https://www.idealista.com/inmueble/91140551/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ea/b7/81/807666499.jpg,San Cristobal,False,-3.5892232,San Martín de la Vega,1,flat,False
4,Madrid,227.0,True,False,"{'title': 'Duplex in Calle Colombia, 15'}",True,5,False,True,False,57,Colombia,es,False,250000.0,102142012,40.212214,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"No Agency Commission! Magnificent Duplex of 227 m2, with Garage Space for 2-Cars and, Storage Room Included in the Price, in a Private and Closed Urbanization. Living room, Living room, 5-Bedrooms, 4-Bathrooms, Terrace, Kitchen, Covered clothesline, Lobby and Corridor. Heating and Hot Water: Individual Natural Gas. 7-Built-in Closets of Great Capacity. Furnished Kitchen with High and Low Cabinets of Great Capacity, 2-Countertops, Equipped with: Sink, Oven, Ceramic Hob, Extractor Hood and, Dishwasher. Floors: Flooring, Bathrooms and Kitchen: Porcelain, Marble on Stairs. Interior Woodwork: Oak. Exterior Carpentry: White Aluminum Slides with Lower Upright. Smooth paint. 155 m2 useful housing + garage + storage room; Distribution: The ground floor: Great Hall of 27.46 m2, with a terrace of 8 m2; 2-bedrooms, one of them with a bathroom, both with fitted wardrobes; Another bathroom in the corridor, kitchen with covered clothesline; Corridor and Lobby both with Large Capacity Built-in Wardrobes. On the top floor: Living Room-Living Room; 3-bedrooms with fitted wardrobes and Velux windows; 2-Bathrooms. In Garage: Garage space of 25 m2 with capacity for 2-Cars and, Large Storage Room of 6.38 m2. Community expenses: €61.62/month (including the Garage). Built in Year-2006 With all the facilities in the environment: Health Center, Schools, Supermarkets, Inst. Sports, Leisure and Warner Park 8 minutes away. 33 minutes by car from Madrid (34 km. ), communicated with Bus lines: 412, 413 and 415 and, Cercanías RENFE (C3) from Pinto. ABSTENE AGENCIES.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1101.0,https://www.idealista.com/inmueble/102142012/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/75/00/1145671034.jpg,"Calle Colombia, 15",False,-3.5847326,San Martín de la Vega,1,duplex,False
2,Madrid,100.0,True,False,"{'title': 'Penthouse in Calle de García Lorca, 15'}",True,3,False,True,False,41,10,es,False,146990.0,101326107,40.20512,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Live for €550 per month (approx), ""DO NOT THROW"" the rent VITACASAS - PENTHOUSE - SAN MARTÍN DE LA VEGA - MADRID 0 €uros OF COMMISSION TO THE BUYER PROPERTY DESCRIPTION Are you looking to live in a quiet place! DO NOT LOOK ANY FURTHER. An Attic with 2 parking spaces. With 100 m2 built, separate living room, 3 bedrooms, 2 bathrooms and 2 outdoor garage spaces. PROPERTY DISTRIBUTION We enter the house and from the hall we have on the right the kitchen, fully equipped with a drying terrace and large storage capacity. To the left we enter the independent living room, a spacious and very bright space. From the hall we access the corridor that gives access to the 3 bedrooms and the two bathrooms, one with a bathtub and the one in the main room en suite with a shower tray. STAYS AND QUALITIES Furnished kitchen, stoneware floors, separate living-dining room, 2 bathrooms, 3 bedrooms, 2 parking spaces, installation through a duct for air conditioning and natural gas heating. ENVIRONMENT It has everything you need to live, parks, green areas, educational centers, public and subsidized schools and institutes. Ambulatory, Hospital Infanta Elena de Valdemoro (15 min by car), pharmacies, restaurants, banks, sports centers. San Martín de la Vega is located in the Southeast Regional Park. Easy access by car to the M-301, M-307, M-506, A4, A3 or M-50 highways. By public transport there are several intercity lines to Madrid, Pinto or Ciempozuelos. Do not wait any longer, call us and visit the property. NO COMMISSION TO THE BUYER. WE GET 100% FINANCING.",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",good,1470.0,https://www.idealista.com/inmueble/101326107/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/cf/bb/1177797231.jpg,"Calle de García Lorca, 15",False,-3.5706579,San Martín de la Vega,2,penthouse,False
1,Madrid,87.0,True,False,"{'title': 'Flat in Calle pintor rafael boti, 11'}",True,3,False,True,False,1,192,es,True,145000.0,103820553,40.2052612,True,nan,sale,"Apartment for sale in San Martín de la Vega with 87m2 built, located on a second exterior floor with elevator Apartment for sale completely renovated, consists of 3 large rooms, all of them with wardrobes in perfect condition. Separate kitchen with access to a large closed clothesline where the washing machine and/or dryer can be located. The house has a large bathroom, with changed plumbing. Large living room with access to a large open terrace. The air conditioning of the house consists of electric heating, with the possibility of adding natural gas if desired. It also has A/A hot and cold pump, with wall split located in the living room and main bedroom. As for interior qualities, the house has wooden floors in perfect condition, white lacquered wooden doors. As for exterior qualities, the house has aluminum windows. The apartment is located in one of the best areas of San Martín de la Vega, a quiet residential area, with access to all types of services and shops. It has urban and interurban bus stops towards Madrid in the vicinity. Don't miss the opportunity to see the home in person, you will love it.",False,{'typology': 'flat'},good,1667.0,https://www.idealista.com/inmueble/103820553/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/5e/05/1201250172.jpg,"Calle pintor rafael boti, 11",False,-3.5818951,San Martín de la Vega,2,flat,False
1,Madrid,95.0,True,False,{'title': 'Flat in Fray Bartolome De Las Casas'},False,3,False,True,False,24,nan,es,False,138500.0,101323963,40.207874,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"CASTAÑO ASOCIADOS (Real Estate Management) markets the sale of exclusive housing with a multitude of opportunities and options in one of the best areas of San Martin de la Vega. The house has 76 m2 useful, with a spectacular distribution that makes it very bright. Originally it had 2 bedrooms and 2 bathrooms (one of them en suite), however currently the en suite bathroom has been accommodated for enjoyment as an auxiliary bedroom to the master bedroom with the possibility of returning to the origin easily and economically. Therefore, it has two bedrooms plus an auxiliary bedroom and a complete bathroom, a fully furnished kitchen and a large living room. The house has aluminum windows with integrated mosquito nets and Venetian blinds, as well as heat pump heating. The price includes parking space. Do not hesitate and contact us to organize a visit to your future home. We offer the possibility of free prior study of FINANCING UP TO 100% of the amount.",False,{'typology': 'flat'},good,1458.0,https://www.idealista.com/inmueble/101323963/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/e3/d9/1118255516.jpg,FRAY BARTOLOME DE LAS CASAS,False,-3.5818935,San Martín de la Vega,2,flat,False
4,Madrid,284.0,True,False,{'title': 'Detached house'},True,7,True,nan,False,77,334,es,nan,249999.0,100641316,40.2101707,False,nan,sale,"Are you looking for a spacious villa in an unbeatable area of San Martin de la Vega? Just 25 minutes from Madrid, a villa with 7 bedrooms is for sale. It has an attic with a balcony. The house is made up of 4 floors (basement, ground floor, first floor and attic). All floors are connected to each other through an internal staircase. Air conditioning and natural gas heating throughout the house. The kitchen is furnished, but does not have appliances. It has 7 rooms, 4 of them used as bedrooms with built-in wardrobes and air conditioning. It has 3 bathrooms, 1 in a suite room and 1 large toilet. Need to paint and update bathrooms and kitchen. The valuation of the home is €285,000 according to the market. That is why a much lower price is proposed to be able to customize the home to your liking and discounting the renovation. The house is original since it was built in 2005. There are no cracks in the facade. Concrete house in the basement with a quality ceramic brick facade. Characteristics: - Property in good condition. - Built-in wardrobes in all rooms on the first floor. - Alarm installed. - Balcony or gazebo in the suite room. - Terrace in the attic. - 20m2 garage, 1 parking space, very spacious for large cars. The driver's door can be fully opened. - Completely open-plan 37m2 attic with a small terrace. - Patio at the back of the house of 50m2. - Basement of 78m2, completely open plan for a winery. It currently has plasterboard divisions for 3 rooms. - Ground floor of 78m2, divided into porch, kitchen, living room, toilet, garage and hall. - First floor of 77m2. It consists of: Hall, 4 bedrooms and 2 bathrooms. - Oak wood doors. - Gotelé walls. - Porcelain floor. - PVC and double glazed windows. - Air conditioning in all rooms with split heat pump and hidden installation. - Water and heating with natural gas. Boiler with 6 months of use. - Facade of exposed brick. - Concrete structure. - Granite staircase with rust-effect wrought iron railing. Location and services: *Schools and institutes (Vegasur, Jorge Guillen, Anselmo Lorenzo, Clara Campoamor, San Marcos) 5-7 minutes by car. *Supermarkets (Dia, savemas, coviran, hyper husera, merkocash) 3-5 minutes by car. *San Martin de la Vega to Madrid - 36min (30km) *San Martin de la Vega to Toledo - 53min (70km) If you need financing, contact us. We work with finance. Fees included in the price. ""Valid information except typographical error. "".",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,880.0,https://www.idealista.com/inmueble/100641316/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/06/dd/1095105843.jpg,San Martín de la Vega,False,-3.5768048,San Martín de la Vega,nan,chalet,False
1,Madrid,102.0,True,False,"{'title': 'Flat in Santa Mónica, 31'}",True,4,False,True,False,15,nan,es,False,136000.0,103787513,40.2170954,True,nan,sale,"TECNOCASA SELLS HOUSING in San Martin de la Vega, housing close to shops, restaurants, schools, neighborhoods, etc. The house has four bedrooms, with built-in wardrobes, a separate living room, with access to the covered terrace, the kitchen has a small pantry, the bathroom has a bathtub. The house has air conditioning with a cold and heat pump. TO CARRY OUT VISITS, A VIABILITY STUDY BY KIRON IS MANDATORY, IN CASE OF PURCHASE, TO GUARANTEE THE OPERATION ECONOMICALLY.",False,{'typology': 'flat'},good,1333.0,https://www.idealista.com/inmueble/103787513/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/10/6c/1200123210.jpg,"Santa Mónica, 31",False,-3.5849471,San Martín de la Vega,1,flat,False
2,Madrid,528.0,False,False,{'title': 'Detached house in Calle Amor de Dios'},False,4,False,nan,False,47,CHA0182,es,nan,450000.0,101248545,40.2134911,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"INMOBILIARIA TAGONIA, sells a 2-story independent home and premises attached to it, located in the privileged area of ""Pasillo Verde"" of San Martín de la Vega. The house has 202 m2, on one floor, located on the first floor of the building. It has a large outdoor terrace at the entrance of the house of about 60 m2 with views of the green corridor and main avenue of San Martín de la Vega. It is distributed in 4 bedrooms, 2 full bathrooms, one with a bathtub and the other with a shower, living-dining room and completely renovated kitchen with an island in the center. It has another terrace with access from the kitchen of another 60 m2. It has renovated all the exterior carpentry of PVC and thermal glass, air conditioning in all rooms, fully conditioned built-in wardrobes. Security PVC main entrance door, wooden floors. Fireplace heating system with pellet stove in living room. (during the day it maintains a temperature of 19 degrees, once When night comes, the pellet stove goes into rest and automatically, using a chronothermostat, starts up the gas boiler with radiators in all rooms. Hot water with 100 liter electric water heater. Electrical energy through solar panels with a production of 60% of the consumption of the entire property. At the bottom it has 210 m2 of garden and garage with motorized door. 60 m2 conditioned premises. Local of 115 m2 conditioned and warehouse of 100 m2 conditioned. Ideal for a family to live and have their family business or to rent some of the premises, depending on the buyer's needs. Residential area, surrounded by all types of shops, supermarkets, pharmacy, services, bus stops and schools. Just 1 km from the town center. Located next to the M-307 highway and 5 km from the Aragón Highway, M-506.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,852.0,https://www.idealista.com/inmueble/101248545/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/15/96/74/1115727662.jpg,Calle Amor de Dios,False,-3.577531,San Martín de la Vega,nan,chalet,False
1,Madrid,63.0,True,False,{'title': 'Flat in Calle del Pintor Rafael Boti'},False,3,False,True,False,14,FHOG-2165,es,False,63000.0,103255990,40.2044546,False,nan,sale,"This flat is at Calle del Pintor Rafael Boti, 28330, San Martín de la Vega, Madrid, on floor 1. It is a flat, built in 1973, that has 63 m2 of which 50 m2 are useful and has 3 rooms and 1 bathrooms.",False,{'typology': 'flat'},good,1000.0,https://www.idealista.com/inmueble/103255990/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/59/6a/1183492905.jpg,Calle del Pintor Rafael Boti,False,-3.5814767,San Martín de la Vega,1,flat,False
3,Madrid,173.0,False,False,{'title': 'Flat in Calle de Gabriel y Galán'},False,2,False,True,False,19,8333AS-SG,es,False,223500.0,103104887,40.2079608,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"This flat is at Calle de Gabriel y Galán, 28330, San Martín de la Vega, Madrid, on floor 1. It is a flat, built in 2005, that has 173 m2 of which 139 m2 are useful and has 2 rooms and 3 bathrooms. Besides, it includes lavadero, garage included, luminous, terrace, stairs, toilet, from a bank, storage room, building with parking lot, storage room included and outside.",False,{'typology': 'flat'},good,1292.0,https://www.idealista.com/inmueble/103104887/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/9e/ca/1178451097.jpg,Calle de Gabriel y Galán,False,-3.5730756,San Martín de la Vega,1,flat,False
4,Madrid,232.0,True,False,{'title': 'Terraced house in Calle Colombia'},False,3,False,nan,False,61,nan,es,nan,290000.0,102671103,40.2134455,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"From Gestion real estate we offer you this magnificent villa, with 2 floors + attic and a large garage in the basement. THE POSSIBILITY OF RENT WITH THE OPTION TO PURCHASE OF €60,000 IS GIVEN AND THE REST TO BE NEGOTIATED IN SEVERAL YEARS, CONSULT US ABOUT THE POSSIBILITIES AND CONDITIONS WITHOUT OBLIGATION. CHALET IN PERFECT CONDITION, VERY CAREFUL, TO ENTER TO LIVE On the street level we have an entrance porch, hall, 1 toilet, large furnished kitchen with a serving hatch to the living room and a closed and equipped drying terrace. We also have a separate living room with air conditioning and access to the terrace of approximately 11 m2. On the first floor we have 3 large bedrooms with built-in wardrobes (the main one with a dressing room9 and 2 full bathrooms, one inside the master bedroom. On the attic floor we have 1 bathroom and a large living room with a fireplace and Velux windows. In the basement-garage, we have a storage room and several storage areas, a garage area for 2 cars. The urbanization has a children's area. The chalet has good qualities, with individual heating. VISIT IT WITHOUT COMMITMENT - POSSIBILITY OF 100% FINANCING.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1250.0,https://www.idealista.com/inmueble/102671103/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e1/19/60/1163719516.jpg,Calle Colombia,False,-3.5841805,San Martín de la Vega,nan,chalet,False
