bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus,highlight
2,Madrid,93.0,True,False,"{'title': 'Flat in Paseo de los Pozos , 31'}",False,3,False,True,False,4,bajo,es,True,102751838,210900.0,40.4033383,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Welcome to the new construction development in Torres de la Alameda! This impressive urbanization has a swimming pool and large garden areas so you can enjoy the outdoors and relax in a quiet and natural environment. We offer different types of homes, from one-bedroom apartments to spacious penthouses with several terraces. All homes are designed with high-quality materials and luxury finishes to ensure maximum comfort and elegance. In addition, each house has a large terrace to enjoy the views and the sun, as well as a garage space included in the price for greater comfort and security. The promotion is located in a privileged location, close to all the services and amenities you need for day to day, such as shops, restaurants and public transport. Do not miss the opportunity to live in one of the most exclusive areas of Torres de la Alameda. Contact us now for more information and book your visit!",True,{'typology': 'flat'},newdevelopment,2268.0,https://www.idealista.com/obra-nueva/102751838/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/e8/a9/1116630779.jpg,"Paseo de los Pozos , 31",False,-3.3627796,Torres de la Alameda,bj,flat,False,nan
1,Madrid,66.0,True,False,"{'title': 'Flat in Paseo de los Pozos , 31'}",False,1,False,True,False,4,B_P8_A,es,True,101275154,162160.0,40.4033383,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Welcome to the new construction development in Torres de la Alameda! This impressive urbanization has a swimming pool and large garden areas so you can enjoy the outdoors and relax in a quiet and natural environment. We offer different types of homes, from one-bedroom apartments to spacious penthouses with several terraces. All homes are designed with high-quality materials and luxury finishes to ensure maximum comfort and elegance. In addition, each house has a large terrace to enjoy the views and the sun, as well as a garage space included in the price for greater comfort and security. The promotion is located in a privileged location, close to all the services and amenities you need for day to day, such as shops, restaurants and public transport. Do not miss the opportunity to live in one of the most exclusive areas of Torres de la Alameda. Contact us now for more information and book your visit!",True,{'typology': 'flat'},newdevelopment,2457.0,https://www.idealista.com/obra-nueva/101275154/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/33/2e/1116630719.jpg,"Paseo de los Pozos , 31",False,-3.3627796,Torres de la Alameda,bj,flat,False,nan
2,Madrid,70.0,True,False,"{'title': 'Flat in Paseo de los Pozos , 31'}",False,2,False,True,False,4,P_P6_C,es,True,102751771,158510.0,40.4033383,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Welcome to the new construction development in Torres de la Alameda! This impressive urbanization has a swimming pool and large garden areas so you can enjoy the outdoors and relax in a quiet and natural environment. We offer different types of homes, from one-bedroom apartments to spacious penthouses with several terraces. All homes are designed with high-quality materials and luxury finishes to ensure maximum comfort and elegance. In addition, each house has a large terrace to enjoy the views and the sun, as well as a garage space included in the price for greater comfort and security. The promotion is located in a privileged location, close to all the services and amenities you need for day to day, such as shops, restaurants and public transport. Do not miss the opportunity to live in one of the most exclusive areas of Torres de la Alameda. Contact us now for more information and book your visit!",True,{'typology': 'flat'},newdevelopment,2264.0,https://www.idealista.com/obra-nueva/102751771/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/e8/a9/1116630779.jpg,"Paseo de los Pozos , 31",False,-3.3627796,Torres de la Alameda,1,flat,False,nan
2,Madrid,80.0,True,False,"{'title': 'Flat in Paseo de los Pozos , 31'}",False,2,False,True,False,4,B_P5_C,es,True,102751788,191990.0,40.4033383,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Welcome to the new construction development in Torres de la Alameda! This impressive urbanization has a swimming pool and large garden areas so you can enjoy the outdoors and relax in a quiet and natural environment. We offer different types of homes, from one-bedroom apartments to spacious penthouses with several terraces. All homes are designed with high-quality materials and luxury finishes to ensure maximum comfort and elegance. In addition, each house has a large terrace to enjoy the views and the sun, as well as a garage space included in the price for greater comfort and security. The promotion is located in a privileged location, close to all the services and amenities you need for day to day, such as shops, restaurants and public transport. Do not miss the opportunity to live in one of the most exclusive areas of Torres de la Alameda. Contact us now for more information and book your visit!",True,{'typology': 'flat'},newdevelopment,2400.0,https://www.idealista.com/obra-nueva/102751788/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/e8/a9/1116630779.jpg,"Paseo de los Pozos , 31",False,-3.3627796,Torres de la Alameda,bj,flat,False,nan
1,Madrid,66.0,True,False,"{'title': 'Flat in Paseo de los Pozos , 31'}",False,1,False,True,False,4,P_P8_A,es,True,101275053,146770.0,40.4033383,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Welcome to the new construction development in Torres de la Alameda! This impressive urbanization has a swimming pool and large garden areas so you can enjoy the outdoors and relax in a quiet and natural environment. We offer different types of homes, from one-bedroom apartments to spacious penthouses with a large terrace. In addition, each house has a large terrace to enjoy the views and the sun, as well as a garage space and a storage room included in the price for greater comfort and security. The development is located in a privileged location, close to all the services and amenities you need for day-to-day life, such as shops, restaurants and public transport. Do not miss the opportunity to live in one of the most exclusive areas of Torres de la Alameda. The promotion will start in the spring of 2024. Contact us now for more information and book your visit! *The quality memory of the promotion may be subject to variations.",True,{'typology': 'flat'},newdevelopment,2224.0,https://www.idealista.com/obra-nueva/101275053/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/e8/a9/1116630779.jpg,"Paseo de los Pozos , 31",False,-3.3627796,Torres de la Alameda,1,flat,False,nan
2,Madrid,79.0,True,False,"{'title': 'Flat in Paseo de los Pozos , 31'}",False,2,False,True,False,4,P_P1_A,es,True,102751754,176180.0,40.4033383,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Welcome to the new construction development in Torres de la Alameda! This impressive urbanization has a swimming pool and large garden areas so you can enjoy the outdoors and relax in a quiet and natural environment. We offer different types of homes, from one-bedroom apartments to spacious penthouses with several terraces. All homes are designed with high-quality materials and luxury finishes to ensure maximum comfort and elegance. In addition, each house has a large terrace to enjoy the views and the sun, as well as a garage space included in the price for greater comfort and security. The promotion is located in a privileged location, close to all the services and amenities you need for day to day, such as shops, restaurants and public transport. Do not miss the opportunity to live in one of the most exclusive areas of Torres de la Alameda. Contact us now for more information and book your visit!",True,{'typology': 'flat'},newdevelopment,2230.0,https://www.idealista.com/obra-nueva/102751754/,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/e8/a9/1116630779.jpg,"Paseo de los Pozos , 31",False,-3.3627796,Torres de la Alameda,1,flat,False,nan
3,Madrid,300.0,True,False,{'title': 'Detached house in Amapola'},True,5,False,nan,False,58,FL-271,es,nan,39761297,299000.0,40.4016457,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Detached Villa of 300 m2 built *** 258 m2 of Plot *** 1. - In the basement (100 m2): Large garage 2-3 cars + 2nd large living room with kitchen, toilet, boiler room and storage room. 2. - On the ground floor (100 m2): Large main room, large kitchen, large bedroom with ae and large bathroom with window. 3. - Upstairs (100 m2): Four large bedrooms with ae and large bathroom with window and terrace. Furnished kitchen of 22 m2, with appliances. 5 Bedrooms: 4 on the upper floor and the 5th on the ground floor. -New electricity and plumbingCourtyard and landscaped. Doubles-Aluminum windows with Climalit. First qualities. Etc. Gas-Oil heating. Plus 36 square meters of Bricolage or kxoko room. We have plans.. . Corner independent villa in front of the Olof Palmer park. Self-promotion.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,997.0,https://www.idealista.com/inmueble/39761297/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/9c/5f/1181368746.jpg,Amapola,False,-3.3625779,Torres de la Alameda,nan,chalet,False,nan
2,Madrid,80.0,True,False,{'title': 'Flat'},False,2,True,True,False,22,EX03759,es,True,100837531,147000.0,40.4051522,False,nan,sale,nan,"Exclusivas Alcala presents a magnificent 70-meter apartment in Torres de la Alameda with elevator for sale. situation to enter to live. It has a living room, a fully furnished independent kitchen with access to a small patio, two bedrooms with built-in wardrobes, a full bathroom and a toilet. Storage room, electric heating, electric water heater, stoneware floors and flooring. Very bright. Very quiet and central area. Exclusivas alcala will accompany you throughout the entire purchase and sale process, we have a legal and financial department. This announcement is not binding and may contain errors. It is shown for informational purposes and is not contractual. The sales prices do not include legal taxes or deed expenses.",False,{'typology': 'flat'},good,1838.0,https://www.idealista.com/inmueble/100837531/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/36/a4/1195134207.jpg,Torres de la Alameda,False,-3.3607857,Torres de la Alameda,1,flat,False,nan
1,Madrid,105.0,False,False,{'title': 'Flat in Miralrio'},True,3,False,True,False,38,Lillo-193,es,False,103836416,136000.0,40.4053666,False,nan,sale,"[{'name': 'bright', 'text': 'Bright'}]","Apartment 105 m2 3 large bedrooms + 2 Terraces of 6 m2 each: - One to the kitchen and one to the living room -In Torres de la Alameda- 1st floor Large, independent living room of 20 m2: With air conditioning H/C and with large window and exit to terrace. Large kitchen of 20 m2 with access to terrace. 3 large bedrooms. Natural Gas Heating. + Large bathroom, furnished and with window. + Lobby and distributor. Terrazzo. Pantry Etc. possibility of clean the pantry Totally exterior PISAZO: Very well distributed Good views and excellent location Almost no neighbors. Price with fees included: The price does not include Taxes, Notary or Registry fees. The municipality has a health center, 24-hour emergency room, supermarkets. Children's house, school, institute for your children. Sports center, tennis and paddle courts. Municipal swimming pools. Music, dance, and English schools. Sports schools, etc. Two bus lines: One with Torrejón de Ardoz and another with Alcalá de Henares. Access to Madrid in just over half an hour, Adolfo Suarez Airport, Avenida de América. 10 minutes from Alcalá de Henares, 10 minutes from Torrejón de Ardoz. and ten minutes from Arganda del Rey. Visit it without obligation! Better to see it!",False,{'typology': 'flat'},renew,1295.0,https://www.idealista.com/inmueble/103836416/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/a3/67/1201718115.jpg,Miralrio,False,-3.3600112,Torres de la Alameda,1,flat,False,{'groupDescription': 'Highlight'}
3,Madrid,188.0,True,False,{'title': 'Semi-detached house in Calle Rosalía de Castro'},False,4,False,nan,False,32,963,es,nan,100153712,387895.0,40.4023861,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"ORTIZ2001 SL sells SEMI-DETACHED HOUSE in a residential area of TORRES DE LA ALAMEDA. It is a 188m2 property distributed over 2 floors as follows: - GROUND FLOOR: It has a distributor hall that gives access to a toilet, kitchen, living room, 1 bedroom on the ground floor and garage. All the residences are exterior. The living room is spacious and cozy and leads out to the patio through a large window. It also has air conditioning and fireplace. The kitchen has an office area and access to a 27 m2 garage. It is furnished and with electrical appliances, being the American type refrigerator, large dimensions The garage has a motorized door, space for a car on the surface and plenty of storage. The bedroom on the ground floor is especially functional and has a fitted and lined wardrobe. The orientation in this area of the house is to the east through the kitchen and to the west in the pool. - FIRST FLOOR: 3 exterior bedrooms are located, with fitted wardrobes. The main one is especially spacious and has two very large closets and an en-suite bathroom. In addition, this floor has a second good-sized bathroom. The plot is completely fenced, very sunny with a built-in barbecue. In the garden, a modern outdoor decking was installed, surrounding the individual pool. In addition, it has a built-in barbecue, as well as a beautiful fountain. The back porch was enlarged and roofed over, creating a very pleasant outdoor seating area. Wide staircase to the upper floor. Very good condition. Ideal to enjoy and rest with the family! The town, with almost 8,000 inhabitants, offers an excellent quality of family life. Located 40 km from Madrid capital and 9 km from Alcalá de Henares. It is accessed by highways M-220, M-224 and M-225, which connect the town with its immediate neighborhoods. To the west, away from the town center is the M-300, which connects Alcalá de Henares with Loeches until it reaches the A-3 motorway (Madrid-Valencia). REQUEST MORE INFORMATION WITHOUT OBLIGATION! At ORTIZ 2001 SL, WE DO NOT CHARGE PURCHASE COMMISSIONS OR MORTGAGE MANAGEMENT!",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,2063.0,https://www.idealista.com/inmueble/100153712/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/14/d4/1177294459.jpg,Calle Rosalía de Castro,False,-3.3690254,Torres de la Alameda,nan,chalet,False,nan
1,Madrid,103.0,False,False,{'title': 'Detached house in Calle de los Ángeles'},False,3,False,nan,False,23,A24159,es,nan,103711486,159000.0,40.4033329,False,nan,sale,nan,"This villa is at Calle de los Ángeles, 28813, Torres de la Alameda, Madrid. It is a villa that has 120 m2 of which 98 m2 are useful and has 2 rooms and 1 bathrooms.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1544.0,https://www.idealista.com/inmueble/103711486/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7a/70/51/1197862762.jpg,Calle de los Ángeles,False,-3.3609462,Torres de la Alameda,nan,chalet,False,nan
1,Madrid,111.0,True,False,{'title': 'Detached house'},False,4,True,nan,False,34,EX03843,es,nan,102476216,250000.0,40.4076055,False,nan,sale,nan,"EXCLUSIVE ALCALA INMOBILIARIA, presents this home on the outskirts of Torres de la Alameda. RENOVATED, EXCELLENT QUALITIES. The house is located outside Torres de la Alameda, a wonderful home on ONE FLOOR with a wonderful PATIO for the use and enjoyment of the family. PERFECT TO LIVE WITH CHILDREN! . The distribution of the property is an entrance hall, hallway, living/dining room, separate kitchen with furniture with access to the patio, 4 bedrooms, one of them with a built-in wardrobe, and a complete bathroom with a large shower tray. The construction style of the property is traditional, that is, housing to last many years. The house has bars on all the windows. The Patio is paved, it has a shed with living room/kitchen and bathroom. PERFECT, SPACIOUS, COZY and ROBUST home on one floor. Renovated and Updated with excellent construction qualities. It is located at: - 2 minutes from the Health Center/City Hall. - 5 minutes from the School - 7 minutes from the Institute. Municipal Swimming Pool, Sports Center (Paddle Tennis Court). QUIET AREA BUT WITH A LOT OF LIFE! BOOK YOUR VISIT! YOU WILL BE PLEASANTLY SURPRISED! . Exclusivas Alcalá with extensive experience of more than 30 years, will accompany you in the buying and selling process. We are API. We have a Legal and Financial Department. This announcement is not binding and may contain errors. It is shown for informational purposes and is not contractual. The sales prices do not include legal taxes or deed expenses.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,2252.0,https://www.idealista.com/inmueble/102476216/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/30/ef/1184861965.jpg,Torres de la Alameda,False,-3.360208,Torres de la Alameda,nan,chalet,False,nan
4,Madrid,348.0,True,False,{'title': 'Detached house'},False,4,False,nan,False,54,C0026-01511,es,nan,93448675,360000.0,40.4019233,False,nan,sale,nan,"Exclusive independent villa on a 170 square meter plot. This 4-story chalet has a construction of 271 square meters distributed in the basement with a large cellar with fireplace where you can enjoy those wonderful meetings with family and/or friends with access to the patio of the house, toilet, boiler room. On the main floor we find a cozy living room with access to the patio of the house where we will enjoy those sunny days with a barbecue and wood oven, a furnished independent kitchen, and a guest toilet. On the first floor we have 4 large bedrooms and two full bathrooms, one of them en suite, two dressing rooms. On the third floor we find a spectacular attic and full bathroom. This spectacular house has large PVC and tilt-and-turn windows, stoneware floors, beech doors, air conditioning in all instances, smooth paint, garage with automated door, oil heating, armored door and solar panels provide renewable energy, which means that energy costs are significantly lower. A Great Villa to move into. If you are interested in this wonderful property, please do not hesitate to contact us to schedule a viewing.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1034.0,https://www.idealista.com/inmueble/93448675/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/60/c2/869782007.jpg,Torres de la Alameda,True,-3.3628305,Torres de la Alameda,nan,chalet,False,nan
3,Madrid,203.0,False,False,{'title': 'Terraced house in Picaderos'},False,3,False,nan,False,38,nan,es,nan,103800557,256000.0,40.4092294,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"LCI Inmobiliaria sells a villa in Torres de la Alameda. The house has about 200m2 built distributed over 3 floors. In the basement there is a parking space as well as two rooms with windows that can be used as an office, games room, etc. Ground floor: entrance hall, toilet, kitchen and living room on two levels. From the living room you access the rear plot. First floor: three large bedrooms and two bathrooms, one of them en suite. Two of the bedrooms have a terrace. The access staircase is illuminated by a large central skylight.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",renew,1261.0,https://www.idealista.com/inmueble/103800557/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/51/0e/f7/1200522258.jpg,PICADEROS,False,-3.3591074,Torres de la Alameda,nan,chalet,False,nan
3,Madrid,323.0,False,False,{'title': 'House in Calle de los Avellanos'},False,3,False,nan,False,25,723045,es,nan,102614686,359900.0,40.4001052,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Great house with patio in Torres de la Alameda. Housfy the real estate agency with the best mortgage conditions. House for sale directly from the owner in Torres de la Alameda, a bright home located in an ideal environment to enjoy it. Close to the school, institute, park and municipal swimming pools. This house was built in 2007 with the best qualities. Property details: - Splendid house of 323 m2 built according to Registry. - 3 large bedrooms and option of a 4th in the garage. - 2 full bathrooms, one of them en suite, plus 1 guest toilet. - Living room with lots of light. - Large kitchen with dining area. - Built-in wardrobes. - Storage area - Store. - Yard. - Garage on the ground floor which has a toilet, cellar, boiler room and room for multiple uses. - Air conditioning and fireplace - Diesel heating. - Exterior. - Diaphanous attic. About the location, if you choose this neighborhood to live you will have all the essential services you will need for your new life. A few meters away we find: educational centers, health centers, parks, sports facilities and supermarkets, pharmacies, among others. About us: Housfy is a technological platform that offers the owner all the necessary services so that they can sell the property on their own. For more information, visit us at housfy. com. AICAT number: 7922.",False,{'typology': 'chalet'},good,1114.0,https://www.idealista.com/inmueble/102614686/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/c9/4b/1161369674.jpg,Calle de los Avellanos,False,-3.3592151,Torres de la Alameda,nan,chalet,False,nan
3,Madrid,288.0,False,False,{'title': 'Terraced house in Calle Miguel de Unamuno'},False,4,False,nan,False,59,598453,es,nan,102694529,374000.0,40.404138,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"This villa is at Calle Miguel de Unamuno, 28813, Torres de la Alameda, Madrid. It is a villa that has 288 m2 of which 285 m2 are useful and has 3 rooms and 3 bathrooms. It includes aire acondicionado, building with parking lot, pool, jardín, luminous, exterior and equipped kitchen.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1299.0,https://www.idealista.com/inmueble/102694529/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/9f/5a/1166229704.jpg,Calle Miguel de Unamuno,False,-3.3662313,Torres de la Alameda,nan,chalet,False,nan
1,Madrid,140.0,False,False,{'title': 'Terraced house'},False,2,False,nan,False,37,GPA-18990,es,nan,101532331,175000.0,40.4045273,False,nan,sale,nan,"GPA-18990 Welcome to this charming town house on one floor in the town of Torres de la Alameda! With its 135 m2 of well-distributed space, this house is perfect for those looking for comfort and practicality in a quiet environment. Let me show you everything this home has to offer. Upon entering the house, you will be greeted by spacious rooms that provide a feeling of light and spaciousness. The single-story design guarantees a stair-free layout, which facilitates mobility and makes this house an ideal option for both young couples and older people. The house has two spacious bedrooms, each equipped with built-in wardrobes, providing ample storage space to meet all your needs. Comfort is guaranteed all year round thanks to the air conditioning system, which will maintain the perfect temperature in both hot summers and colder winters. You can enjoy a pleasant atmosphere in all seasons without worrying about temperature fluctuations. The bathroom offers a functional and relaxing space. Its modern features will allow you to enjoy moments of tranquility and comfort. One of the standout features of this property is its lovely private patio. Here you can relax outdoors, enjoy al fresco meals or even grow a small garden. This outdoor space is perfect for spending quality time with family and friends, organizing barbecues or simply disconnecting from the daily hustle and bustle. The house was completely renovated just 3 years ago, which means that all elements and finishes are modern and in excellent condition. You won't have to worry about expensive renovations, as this home is ready for you to move in and enjoy from day one. Located in a village with a community of around 8,000 residents, this property offers the perfect combination of rural tranquility and convenient access to city amenities. Being just 30 minutes from Madrid will allow you to enjoy all the cultural, shopping and entertainment opportunities the city has to offer, while giving you the chance to escape the hustle and bustle and enjoy a more relaxed lifestyle. Don't miss the opportunity to be the owner of this charming town house on one floor. Its spacious rooms, functional design, private patio and privileged location make it an irresistible option. Contact us today to arrange a visit and fall in love with this wonderful property!",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1250.0,https://www.idealista.com/inmueble/101532331/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/e6/4d/1125157798.jpg,Torres de la Alameda,False,-3.3624073,Torres de la Alameda,nan,chalet,False,nan
3,Madrid,295.0,False,False,{'title': 'Terraced house in Paseo de los Pozos'},False,3,False,nan,False,44,R012,es,nan,102252520,299900.0,40.4064143,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Beautiful semi-detached house in a private urbanization with community pool and playground, equipped and furnished, 4 floors, 3 double bedrooms with built-in wardrobes, one of them suite type, huge independent living room with access to the garden with barbecue, front and rear patios with awnings pergola, finished attic, ideal for a leisure area or office, large fully equipped independent kitchen, two full bathrooms and a toilet, individual heating by natural gas, air conditioning in the living room and master bedroom, huge garage for up to three cars. Ready to move into, we can help you with financing. Request your visit and come see your future home. No surprise commissions.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1017.0,https://www.idealista.com/inmueble/102252520/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/a9/b8/1181155470.jpg,Paseo de los Pozos,False,-3.3616723,Torres de la Alameda,nan,chalet,False,nan
2,Madrid,90.0,False,False,{'title': 'Flat in Ancha'},True,3,False,True,False,33,Lillo-192,es,False,103733643,139000.0,40.4072807,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"90 m2 APARTMENT furnished 3 Bedrooms / 2 Bathrooms with window + 11 m2 garage + 4 m2 storage room In Torres de la Alameda Passage room. Fitted kitchen with appliances. 3 built-in aluminum wardrobes. Furnished bathrooms, with windows. One with bathtub and screen and the other with a shower tray. Heating by heat accumulators. Intercom. Climalit. Garage with remote control. Passage doors in sapelly, Main security door. DIRECT ACCESS FROM PORTAL As you see it: Good opportunity! Price with fees included: The price does not include Taxes, Notary or Registry fees. The municipality has a health center, 24-hour emergency room, supermarkets. Children's house, school, institute for your children. Sports center, tennis and paddle courts. Municipal swimming pools. Music, dance, and English schools. Sports schools, etc. Two bus lines: One with Torrejón de Ardoz and another with Alcalá de Henares. Access to Madrid in just over half an hour, Adolfo Suarez Airport, Avenida de América. 10 minutes from Alcalá de Henares, 10 minutes from Torrejón de Ardoz. and ten minutes from Arganda del Rey. Visit it without obligation! Better to see it!",False,{'typology': 'flat'},good,1544.0,https://www.idealista.com/inmueble/103733643/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/81/ce/5a/1198509157.jpg,Ancha,False,-3.3636753,Torres de la Alameda,2,flat,False,nan
2,Madrid,561.0,False,False,"{'title': 'Flat in Calle Unión, 25'}",False,3,False,True,False,22,60507365,es,False,98159425,532300.0,40.4049291,True,nan,sale,nan,"Housing in Torres de la Alameda. Exterior floor perfectly distributed in different service units to live. It also has a community patio. Located very close to the Town Hall and the Torres De La Alameda Health Center. The area has all the necessary basic services, with shopping areas, restaurants or sports facilities such as the Municipal Sports Center or the Torres de la Alameda Municipal Pool. Municipality well connected by bus lines and highways. Request more information without any kind of commitment.",False,{'typology': 'flat'},good,949.0,https://www.idealista.com/inmueble/98159425/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/1a/ca/1114961648.jpg,"Calle Unión, 25",False,-3.3631195,Torres de la Alameda,1,flat,False,nan
2,Madrid,95.0,False,False,{'title': 'Duplex in Calle de los Picaderos'},True,3,False,True,False,39,3997,es,True,103407562,158000.0,40.4077283,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"VIVALTA INMOBILIARIA SELLS exclusively the apartment you were looking for. We all know how complicated it is to find a home that meets all our expectations. Exterior duplex in a private urbanization, with living room, hall, kitchen, bedroom and bathroom on the ground floor of the apartment. 2 bedrooms, bathroom, hallway and terrace on the upper floor. Garage space (large car) in the same urbanization and storage room. Surface: Floor 1: 31 m2 Floor 2: 51 m2 Garage space: 10 m2 Storage room: 3 m2 Common elements: 44 This is what we offer you in Torres de la Alameda just 5 minutes from Plaza del Sol, an urbanization built in 2004 that has 4 portals that share gardens and a swimming pool. The garage is private so it is accessed through the same urbanization. The finishes and qualities of the home are as follows: smooth walls - double glazed aluminum windows - wooden doors and ceramic floors. The property is in good condition. There is a possibility of redistribution since it lacks architectural limitations. Green areas surround the pool area to make a unique environment for leisure and fun in summer. Its location is unbeatable as it is a quiet street next to a children's park. Well connected by interurban bus lines 232 Alcalá de Henares - Torres de la Alameda, 261 Madrid (Avenida de América – Nuevo Baztán – Villar del Olmo and 320 Arganda del Rey – Alcalá de Henares. LEGAL NOTICE: According to Royal Decree 515/1989 (of April 21, relating to the protection of consumers regarding the information to be provided in the sale and rental of homes), it will be made available to potential buyers in our offices without no commitment. The fees to be received by the agency are 3% (Three percent) + 21% I. v. TO. payable by the BUYER or €3,000 + 21% I. v. A in properties less than €100,000.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1663.0,https://www.idealista.com/inmueble/103407562/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/52/fb/1188555581.jpg,Calle de los Picaderos,False,-3.3597917,Torres de la Alameda,1,duplex,False,nan
3,Madrid,197.0,False,False,{'title': 'Semi-detached house'},False,3,False,nan,False,37,D0010,es,nan,103789537,329000.0,40.3975445,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"This charming semi-detached house in Torres de la Alameda offers a spacious and functional layout that combines comfort and elegance. On the ground floor, we are welcomed by a large bedroom, ideal for those who prefer to have their private space on this level. In addition, it has a toilet that provides greater comfort to residents and visitors. The living-dining room is presented as the cozy heart of the home, with a charming fireplace that adds a touch of warmth and charm. From this space, there is direct access to the patio, providing a perfect connection between the interior and exterior, ideal for enjoying moments outdoors. The separate kitchen is a culinary meeting place, fully furnished and equipped with everything necessary to satisfy the needs of any amateur chef. Brightness and functionality are its main characteristics, creating a pleasant environment to enjoy food preparation. The laundry and storage room, with direct access to the garage, add practicality to the ground floor layout. These spaces offer smart solutions for home storage and organization. On the second floor, two double bedrooms await us, each with its own bathroom, guaranteeing the privacy and comfort of its occupants. Both bedrooms have access to a separate terrace, providing an outdoor space to enjoy quiet moments and relaxing views. The house has high wooden ceilings that not only add a touch of elegance, but also contribute to the overall luminosity of the space. The clever design and window arrangement allows natural light to fill every corner, creating a warm and welcoming atmosphere. The front garden, with approximately 60 square meters, and the rear patio of about 75 square meters, offer well-designed outdoor areas. The backyard has a lighting system and a porch that make it a perfect space to enjoy during the summer months. Call now and reserve your appointment to visit this real estate gem! Don't miss the opportunity to see your future home. Contact us for more details and discover how this property can become your next dream come true. We will wait for you!",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1670.0,https://www.idealista.com/inmueble/103789537/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/05/1f/1f/1202567541.jpg,Torres de la Alameda,False,-3.3612126,Torres de la Alameda,nan,chalet,False,nan
