bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,propertyCode,price,latitude,showAddress,parkingSpace,operation,labels,description,newDevelopment,detailedType,status,priceByArea,url,newDevelopmentFinished,thumbnail,address,has3DTour,longitude,district,municipality,floor,propertyType,topPlus
3,Madrid,153.0,True,False,"{'subtitle': 'Fuentebella-San Felix-El Leguario, Parla', 'title': 'Detached house in Calle Julio González'}",False,3,True,nan,False,20,1314ON-F,es,nan,92461509,289000.0,40.2253866,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"This new villa is at Calle Julio González, 28981, Parla, Madrid. It is a sunny villa that has 153 m2 and has 3 rooms and 3 bathrooms. It is outdoor property. Besides, it includes garage and it includes concrete structure, access from street, radiating floor, porch, stairs, green area, double glazing, floor tiles, tv antenna, disabled access, terrace, brand new, luminous, smooth walls and built-in wardrobes.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",good,1889.0,https://www.idealista.com/inmueble/92461509/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/12/fb/840211076.jpg,Calle Julio González,False,-3.7746212,Fuentebella-San Felix-El Leguario,Parla,nan,chalet,False
3,Madrid,165.0,True,False,"{'subtitle': 'La Ermita, Parla', 'title': 'Terraced house in Calle María Teresa León'}",True,4,True,nan,False,42,s899,es,nan,103740448,399990.0,40.2351681,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"JACQUELINE ÁLVAREZ, REAL ESTATE IN PARLA, Welcome to dream life in this charming semi-detached house in the exclusive area of La Ermita, Parla! Built in 2001, this 4-story, 4-bedroom gem redefines the standard of comfort and elegance. From the moment you enter, you will be captivated by the spaciousness and lightness of each space, enhanced by built-in wardrobes in each of the 4 bedrooms, providing convenient storage and a touch of style. This semi-detached house has 2 full bathrooms and 1 toilet. The air conditioning guarantees a perfect climate all year round, while the Climalit exterior carpentry creates a calm and comfortable environment. With 165 square meters built and 134 useful square meters, this property offers an intelligent and functional design. The independent kitchen, equipped with all essential appliances, is presented as the heart of the home. The 3 square meter terrace is the perfect place to enjoy the views and outdoor moments. The North-South orientation allows optimal entry of natural light and a balanced temperature distribution throughout the house. This semi-detached house is in impeccable condition, ready for you to move in and start enjoying your new home. The community is welcoming and safe, providing an ideal environment for families. Don't miss the opportunity to acquire this semi-detached house that combines elegance, functionality and comfort in an unmatched package. Make this property your home today! JACQUELINE ALVAREZ, SERVICIOS INMOBILIARIOS, has its Financial Department, which has collaboration agreements with banking entities, with the best interest rates on the market, sometimes without ties such as account openings or insurance and being able to obtain financing for clients up to 100% of the value of the home, (according to the client's profile). We work to get your home and make your dreams come true.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,2424.0,https://www.idealista.com/inmueble/103740448/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/82/89/1198734922.jpg,Calle María Teresa León,False,-3.7783296,La Ermita,Parla,nan,chalet,False
2,Madrid,70.0,True,False,"{'subtitle': 'El Nido-Las Fuentes, Parla', 'title': 'Flat'}",True,2,True,True,False,23,HVD091,es,True,103259578,167000.0,40.239794,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"ATTENTION PARLA BUYER! Tell me what you need and I'm sure I have it. Garage, storage room and community pool? Well you're in luck! Located in the Nido-Las Fuentes area, surrounded by educational centers, supermarkets, public transport and parks with green areas. Built in 2008, it consists of 70m² distributed in: - 2 bedrooms with built-in wardrobes. - 2 full bathrooms, one with a shower in the hallway to serve the single bedroom and guests, and the other with an en-suite bathtub. - Good-sized independent kitchen that allows you to accommodate a table and chairs set. And it has a clothesline where the natural gas boiler and the washing area are installed. - The passage room allows you to differentiate the dining area and the living room. You will not have storage problems thanks to the 6m² storage room, and although the area has easy parking on Avenida de Ronda, you have a good-sized parking space in the basement of the building, so that your car is protected from the inclemencies of the weather. time and vandalism. And finally, the security that comes with living in a home located in a private urbanization, which in turn has a community pool to cool off on hot summer days. If you think that this free-rent home meets your search requirements, call us or fill out the website form requesting information about the property, we will be happy to assist you without obligation.",False,{'typology': 'flat'},good,2386.0,https://www.idealista.com/inmueble/103259578/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/af/61/1201643203.jpg,El Nido-Las Fuentes,False,-3.780261,El Nido-Las Fuentes,Parla,3,flat,False
1,Madrid,82.0,False,False,"{'subtitle': 'Fuentebella-San Felix-El Leguario, Parla', 'title': 'Flat in Calle Fuentebella'}",False,3,False,True,False,21,JB-S,es,False,103870775,117000.0,40.2325298,False,nan,sale,nan,"""PARLA real estate agency - PARLA SUR area - PARQUE INLASA - FUENTEBELLA. Mezzanine apartment for sale located in the southern area of Parla. Belonging to the Fuentebella urbanization. Set of buildings that share common areas, such as: three courts (tennis, paddle tennis and basketball) and two semi-Olympic swimming pools (one of them with a bar-cafeteria for the neighbors). Central heating and running water are also included in the community expenses. It is a partially renovated house. It has 3 bedrooms, a bathroom with a shower and window, a fitted kitchen and a living room with half of the terrace incorporated and the other half as a storage room. Stoneware floors throughout the house. Updated doors. Air conditioning unit in the living room with heat pump. Central heating. Quiet area, well connected to public transport, schools, supermarkets, long-distance roads, children's areas and the Infanta Cristina de Parla hospital. TECNOCASA, a leading real estate network in the sector with more than 30 years of experience, present in more than 11 countries, 600 offices nationwide, with 220 offices in the Community of Madrid and 6 offices in Parla. We carry out valuations of your home completely free of charge; we manage the post-sale process (for both buyer and seller); In addition, we will give you all the information you need about mortgages, we will help you process inheritances, certificates, changes of ownership, capital gains, sales permits, etc. We have the collaboration of the KÍRON financing department, your expert intermediary who will advise you free of charge without any obligation. Our services: -First home mortgage. - Mortgage “change of home”. - Mortgage 100%. We have the best homes on the market. DO NOT HESITATE TO VISIT US.",False,{'typology': 'flat'},good,1427.0,https://www.idealista.com/inmueble/103870775/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/ab/4c/1202751325.jpg,Calle Fuentebella,False,-3.7746298,Fuentebella-San Felix-El Leguario,Parla,en,flat,False
1,Madrid,90.0,False,False,"{'subtitle': 'Calle Pinto-San Roque, Parla', 'title': 'Flat in Calle San Roque, 57'}",True,3,False,True,False,20,PARLA,es,False,103865962,129000.0,40.2367975,True,nan,sale,nan,"ON SAN ROQUE STREET, 57 PARLA! WATCH VIDEO! We have an apartment with three bedrooms and a bathroom in Parla. The apartment has 90m2 built distributed as follows: - Large living room with terrace facing the street. - THREE double bedrooms, one of them with access to the terrace. All with lots of light! - Kitchen expands with access to clothesline. - A bathroom, with a very large shower tray. It is located on the first floor, facing the street. The property is well maintained and does not have an elevator. Call us and we will show you without obligation. Directly the property.",False,{'typology': 'flat'},good,1433.0,https://www.idealista.com/inmueble/103865962/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/c0/c6/1202600638.jpg,"Calle San Roque, 57",False,-3.766326,Calle Pinto-San Roque,Parla,1,flat,False
1,Madrid,67.0,False,False,"{'subtitle': 'Villayuventus-Renfe, Parla', 'title': 'Flat in Salamanca'}",False,3,False,True,False,22,QH49351283,es,False,102102373,99000.0,40.2400564,False,nan,sale,nan,"QUARZO Real Estate sells a spacious apartment in Parla, Madrid The property has 67m2, which are distributed on one floor with the following rooms: a spacious living-dining room, fitted kitchen with utility room, 3 bedrooms and 1 bathroom. It is located in the center of the town, close to shops, supermarkets, educational centers, pharmacies, health center, green areas and bus stops. It has easy access to the M-408. Are you interested in coming to see it? call us.",False,{'typology': 'flat'},good,1478.0,https://www.idealista.com/inmueble/102102373/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/68/3a/1144315982.jpg,SALAMANCA,False,-3.7662243,Villayuventus-Renfe,Parla,1,flat,False
1,Madrid,74.0,True,False,"{'subtitle': 'Parque Inlasa, Parla', 'title': 'Flat'}",False,3,True,True,False,20,00751,es,True,100551745,149000.0,40.237878,False,nan,sale,nan,"INMOCOBOCALLEJA, SELLS APARTMENT IN PARLA INLASA-NIDO of 74m2, in a building with an elevator and a quiet community of neighbors. Renovated house with 3 bedrooms, two of them with built-in wardrobes, 1 full bathroom with screen, fitted kitchen, with revised boiler, bright living room, air conditioning in the living room and master bedroom, individual natural gas heating, armored door, completely renovated. Close to Schools, Health Center, Bus, Tram, Train, quiet area, exit to the A-42 less than 500 meters away.",False,{'typology': 'flat'},good,2014.0,https://www.idealista.com/inmueble/100551745/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/fb/0a/1091548459.jpg,Parque Inlasa,False,-3.781003,Parque Inlasa,Parla,4,flat,False
1,Madrid,72.0,False,False,"{'subtitle': 'Fuentebella-San Felix-El Leguario, Parla', 'title': 'Flat'}",False,2,False,True,False,31,PARLA,es,False,103871344,120000.0,40.2322909,False,nan,sale,nan,"Don't miss the opportunity to acquire this incredible apartment for sale in Parla! Located in the exclusive Fuentebella urbanization, this cozy home has 2 bedrooms, previously 3, and 1 full bathroom. Enjoy the comfort of centralized heating and hot water, thanks to the community boiler. In addition, you can organize your belongings in the practical built-in wardrobes. The apartment also has air conditioning in the dining room and the main room, perfect for the hottest days. The double aluminum windows guarantee excellent thermal and acoustic insulation. Wooden floors bring warmth and elegance to each space. The kitchen is fully equipped and furnished, ready for you to prepare your favorite dishes. The apartment is semi-furnished, which will allow you to customize it to your liking. The urbanization has community areas that include swimming pools, tennis and paddle tennis courts, where you can enjoy moments of leisure and fun. In addition, you will be close to everything you need, such as shops, supermarkets, access to the A-42, bus and tram stops, and educational centers. Don't miss this opportunity to live in a quiet and comfortable place. Call us now for more information!",False,{'typology': 'flat'},good,1667.0,https://www.idealista.com/inmueble/103871344/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9f/27/6a/1202773921.jpg,Fuentebella-San Felix-El Leguario,False,-3.7748983,Fuentebella-San Felix-El Leguario,Parla,3,flat,False
2,Madrid,75.0,False,False,"{'subtitle': 'El Nido-Las Fuentes, Parla', 'title': 'Flat in Calle Monte Sinaí'}",False,3,False,True,False,14,nan,es,True,103869610,145999.0,40.2406406,False,nan,sale,nan,"! ZEN-URBAN MANAGES THE SALE OF MAGNIFICENT HOUSING IN PARLA! The House has 3 bedrooms, the living room with access to the terrace. Furnished kitchen with laundry room. 2 bathrooms. Hall and hallway division. Floating floors. Smooth walls. Natural Gas Heating. It has excellent features: *Housing adapted to people with reduced mobility *Platform floors *Aluminum windows *Built-in wardrobe *Terrace. It is located near a large park with trees and recreational areas, with all services, Medical Center 400m away, supermarkets, playgrounds, Central Cercanías Station 7 minutes away AND ACCESS to the A-42 highway VERY CLOSE. The house faces west. ! REQUEST INFORMATION WITHOUT COMMITMENT!",False,{'typology': 'flat'},good,1947.0,https://www.idealista.com/inmueble/103869610/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/db/60/1202715813.jpg,Calle Monte Sinaí,False,-3.7788467,El Nido-Las Fuentes,Parla,2,flat,False
3,Madrid,238.0,True,False,"{'subtitle': 'Fuentebella-San Felix-El Leguario, Parla', 'title': 'Terraced house in Avenida del Leguario'}",False,4,False,nan,False,53,BFU-V1566,es,nan,102362897,379000.0,40.2275048,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"We do not charge the buyer. Semi-detached house in great condition and ready to move into located in Parla. It is very bright due to its good orientation. The house has 238 m2 divided into 4 floors. - 1st floor: Large living room with access to an outdoor patio of more than 40 m2, equipped and furnished kitchen and a toilet. - 2nd floor: Three rooms, one of them type suite. Two bathrooms, one of them for guests. - Attic: open-plan room that is currently used as a bedroom. It has a large terrace. - Basement: Garage. Other characteristics: Ceramic stoneware floors, climalit window, heating throughout the house with natural gas boiler, armored door and numerous built-in wardrobes. It also has a storage room and video intercom. Year of construction 2015. About the area: Parla is today one of the most populated municipalities in the Community and stands out for its abundant commercial and leisure offer. Its agricultural tradition is still present in its cereal, fruit and vegetable crops. Close to the border with the province of Toledo, within the metropolitan area of the city of Madrid, about 20 km south of it, it is one of the most populated municipalities in the community, after the remarkable growth experienced in the 70s and 80s of the last century. It is also a commercially expanding place, endowed with an increasingly interesting leisure infrastructure.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1592.0,https://www.idealista.com/inmueble/102362897/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/51/1c/1153189431.jpg,Avenida del Leguario,True,-3.7757914,Fuentebella-San Felix-El Leguario,Parla,nan,chalet,False
2,Madrid,87.0,False,False,"{'subtitle': 'Las Américas, Parla', 'title': 'Flat in Calle Cuba'}",False,3,False,True,False,20,7231359,es,True,103872129,165000.0,40.2290784,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Fantastic home in Las Américas in a gated community with a sports court and community garden. Close to the exit of the A-42 highway, next to schools, a health center and supermarkets. It has 3 bedrooms, a suite, built-in wardrobes, 2 bathrooms, one with a bathtub and the other with a shower, a fabulous living room and kitchen. Wooden floors, wooden doors, natural gas heating, garage and storage room. We do not charge the buyer. We have agreements with different banking entities to help you obtain a mortgage loan for the purchase of a home. More of our homes in.",False,{'typology': 'flat'},good,1897.0,https://www.idealista.com/inmueble/103872129/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/7b/c6/1202796707.jpg,Calle CUBA,False,-3.7650051,Las Américas,Parla,3,flat,False
2,Madrid,133.0,True,False,"{'subtitle': 'La Ermita, Parla', 'title': 'Flat in Calle Victoria Kent'}",False,2,False,True,False,32,BFU-V1590,es,True,102840013,170000.0,40.2354662,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"WE DO NOT CHARGE THE BUYER PROFITABLE HOUSING Apartment for sale in the La Fuente area, belonging to the municipality of Parla. It is located 5 minutes from the Parla Renfe The home is located on the ground floor of the building, which has elevator, dates back to 2005 and has a favorable ITE. The property has a garage and storage room The house is ready to move into, it is exterior and is sold semi-furnished The property stands out for being a semi-new home, being a ground floor one with a patio for private use of 25 square meters and for the good condition in which it is located. It has 130 meters, distributed in: - Living room of more than 20 m2 with access to the patio for use and enjoyment of another 25 m2 approx. - Equipped kitchen - Master bedroom with en-suite bathroom - 2 bathrooms, with one of them en suite - Smooth walls - oak doors - wooden floors - 8 m2 storage room.",False,{'typology': 'flat'},good,1278.0,https://www.idealista.com/inmueble/102840013/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/87/41/1169072162.jpg,Calle Victoria Kent,True,-3.7803532,La Ermita,Parla,bj,flat,False
1,Madrid,68.0,False,False,"{'subtitle': 'Villayuventus-Renfe, Parla', 'title': 'Flat in Travesía Río Ebro'}",True,3,False,True,False,30,6723,es,False,103850762,120000.0,40.2424145,False,nan,sale,nan,"Homli presents this elegant apartment of 68 sqm! It is located in the quiet neighborhood of Parla. It is on the second floor of a classic building, built in 1968 and in excellent condition. The apartment is spacious and bright, and is furnished with all the necessary amenities. It has an autonomous gas heating system with individual installation, as well as aluminum and wood carpentry. It is the perfect home for both young couples and families, with two people or looking for investment opportunities. It is located close to sports facilities and local schools, it is also located a few meters from the suburban station of Parla, just 3 minutes walk. It also offers a large number of restaurants and leisure options in the neighborhood itself.  All these features make this apartment a great opportunity you won't want to miss! HOMLI, property code 6723, contact us by phone at 2104402950.",False,{'typology': 'flat'},good,1765.0,https://www.idealista.com/inmueble/103850762/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/2b/6e/1202163915.jpg,Travesía Río Ebro,False,-3.7710404,Villayuventus-Renfe,Parla,1,flat,False
2,Madrid,260.0,True,False,"{'subtitle': 'Las Américas, Parla', 'title': 'Duplex'}",True,3,False,True,False,29,07492,es,True,103813091,429500.0,40.2270638,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"CPM International Real Estate manages this magnificent and bright new construction duplex, unfurnished, 260 m2, 3 bedrooms and a 100 m2 garden, with excellent construction materials and high quality, located in a gated community, with great common areas, close to the light rail, which consists of the following elements: Main floor: Large hall with built-in wardrobe that distributes access to the kitchen and living room and the access staircase to the basement. Kitchen with office, fully equipped, with all appliances included. From the living room you can access the patio and the garden area and from the kitchen you can access the clothesline. 3 very bright bedrooms, with built-in wardrobes; the main one, en suite, with its full bathroom. A full bathroom. Basement: From the access stairs we reach a hallway, which connects a winter living room with an English patio and the enormous closed parking, with space for 2 cars and 2 motorcycles, along with a large storage room. The magnificent brand new duplex has natural wooden flooring, armored door, the exterior carpentry is made of lacquered aluminum with double glazed windows, low thermal emission, video intercom, air conditioning, hot water and individual heating by gas boiler. natural. The new construction urbanization offers a closed community area, with a splendid tree-lined garden, children's play area, and swimming pool. These wonderful common areas will allow the little ones, especially, to play throughout the year in the urbanization and the parents can have peace of mind. For greater security, the urbanization has a concierge and 24-hour security. The area has all the necessary services and just a few steps away we find the Vicente del Bosque sports center, a school, an institute, the health center, the Forus Parla saltwater pool and the Parque del Universo. Communications are good since access to the Toledo highway (A-42) is very fast, it will take 9 minutes to access the M-50 ring road and 15 to access the M-40.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1652.0,https://www.idealista.com/inmueble/103813091/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/73/c3/1200993416.jpg,Las Américas,False,-3.7630364,Las Américas,Parla,bj,duplex,False
1,Madrid,65.0,True,False,"{'subtitle': 'Reyes, Parla', 'title': 'Flat in Calle Alfonso Xiii'}",True,2,False,True,False,41,CS-2018,es,False,103576447,104999.0,40.2317749,False,nan,sale,nan,"! EMPIRE REAL ESTATE PROPERTIES SELLS MAGNIFICENT HOME IN PARLA! Welcome to your new home in the charming area of Reyes Parla, Madrid! This exquisite apartment, strategically located on a high ground floor, immerses you in a cozy atmosphere full of comforts. Upon entering, you are greeted by a dining room that extends with a luminosity that invites you to relax. The recently changed wooden floors give you a feeling of freshness and elegance with every step. The new doors, with their modern design, welcome the two large bedrooms, where you will find the perfect space to rest and dream. The kitchen, a true corner of culinary creativity, connects with a charming interior patio that adds a touch of freshness and natural light. This outdoor space offers you a private space to enjoy your outdoor moments without leaving home. The bathroom, renovated with a contemporary shower tray. Every detail has been carefully selected to create a modern and functional environment. Although the apartment has the natural gas option, it is not currently in operation, giving you the flexibility to customize your new home according to your preferences. Imagine the possibilities and make this space your own personal refuge. This apartment in Reyes Parla, Madrid, is not just a home; It is a blank canvas waiting for you to bring your dreams and experiences to life. COME VISIT YOUR HOME! FINANCING TO YOUR MEASURE COME VISIT YOUR HOME!",False,{'typology': 'flat'},good,1615.0,https://www.idealista.com/inmueble/103576447/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/89/b3/1197247710.jpg,Calle Alfonso XIII,True,-3.7624674,Reyes,Parla,bj,flat,False
2,Madrid,95.0,False,False,"{'subtitle': 'Parla Este, Parla', 'title': 'Flat'}",False,3,True,True,False,16,nan,es,True,103548415,179900.0,40.2363044,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"Don't miss the opportunity to live in a dream apartment in Parla Este! This property is located on the 5th floor of a 12-story building with solar panels and has a gated community with a concierge, playgrounds, a multi-sports court, a swimming pool with a garden area and an events room. Everything you need to enjoy your free time without leaving home! The apartment has 3 bedrooms, built-in wardrobes, separate living room, kitchen furnished with appliances (Oven, Hob and Hood) and 2 full bathrooms. In addition, the paint is smooth and the floor is made of parquet and stoneware (kitchen and bathrooms). All of this in perfect condition so you can move in immediately! The location of the property is unbeatable, as it is close to schools, supermarkets, tram and bus stops, shops and services in the area. In addition, it has a garage and storage room for greater convenience. The real estate agency with more than 30 years of experience, puts at your disposal more than 900 offices nationwide and 6 offices in Parla. We offer free home valuations, management of the post-sale process and advice on mortgages, inheritances, certificates, changes of ownership, capital gains, sales permission, etc. In addition, we have the collaboration of the KÍRON financing department to offer you mortgage services for your first home, change of home and 100% financing. Don't miss it and call us to visit it!",False,{'typology': 'flat'},good,1894.0,https://www.idealista.com/inmueble/103548415/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/de/11/1192983509.jpg,Parla Este,False,-3.7541679,Parla Este,Parla,5,flat,False
1,Madrid,79.0,False,False,"{'subtitle': 'Calle Pinto-San Roque, Parla', 'title': 'Flat in Calle del Olvido no number'}",False,2,False,True,False,1,5124-2023,es,False,88471123,75000.0,40.2373554,True,nan,sale,nan,"DUPLEX OCCUPIED BY PERSON WITHOUT FAIR TITLE THIS PROPERTY DUE TO ITS OCCUPATIONAL STATUS DOES NOT ALLOW VISITS IDEAL FOR INVESTORS Spacious and bright 63 m² duplex, according to Cadastre. The house has two bedrooms, a bathroom, living room, terrace and kitchen. (The distribution of the house is indicative and could not be verified). It is a 2nd floor in a block without an elevator. Well connected by public transport and road. It is located a five-minute walk from the Parla Renfe Cercanías station. There are all kinds of services in the area such as schools, shops, health centers... NO COMMISSION.",False,{'typology': 'flat'},good,949.0,https://www.idealista.com/inmueble/88471123/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/60/2a/913416039.jpg,Calle del Olvido no number,False,-3.7670511,Calle Pinto-San Roque,Parla,2,flat,False
2,Madrid,106.0,True,False,"{'subtitle': 'Parla Este, Parla', 'title': 'Penthouse in Avenida del Sistema Solar'}",False,3,False,True,False,39,140139,es,True,103779445,364000.0,40.2255398,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,nan,"From private to private. Call us and visit this house. 106 m² penthouse in Parla, province of Madrid. The house, by space and distribution, is ideal for a family with children. It is located on the 4th floor with an elevator and has a spacious and bright living room, a furnished kitchen equipped with appliances, three bedrooms, the main one en suite with a dressing room and a full bathroom. In addition, the attic has a large terrace, so you can enjoy the good weather and built-in wardrobes, to increase the storage capacity of your home. The property is all exterior, with a community garden where you will take advantage of the good weather and a community pool to cool off in summer. This penthouse is located on an easily accessible road, it has two parking spaces so you can park comfortably and a storage room, so you can store everything you need. Due to its east orientation, in this house you will enjoy the sun in the morning. The house is sold unfurnished and in good condition, ready to move into. As for the qualities, this penthouse has gas heating, air conditioning, aluminum exterior carpentry, wooden floors, which give a lot of warmth to the home, and stoneware floors, which are easy to maintain and highly resistant. To make you feel more secure in your home, the main door is armored. This house is located in a well connected area, very close to the bus stop. For greater comfort, the house is very close to a medical center, a school and all the necessary services. h1o4u0s1e3l9l.",False,"{'typology': 'flat', 'subTypology': 'penthouse'}",good,3434.0,https://www.idealista.com/inmueble/103779445/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/c2/cc/1199869934.jpg,Avenida del Sistema Solar,False,-3.7589993,Parla Este,Parla,4,penthouse,False
1,Madrid,75.0,True,False,"{'subtitle': 'Fuentebella-San Felix-El Leguario, Parla', 'title': 'Flat in Calle Fuentebella'}",True,2,False,True,False,39,SU-1245,es,True,102227856,134999.0,40.2299652,False,nan,sale,nan,"This flat is at Calle Fuentebella, 28981, Parla, Madrid, on floor 3. It is a sunny flat, built in 1975, that has 75 m2 of which 70 m2 are useful and has 2 rooms and 1 bathrooms. It includes luminous, terraza, renovated, exterior, communal swimming pool, equipped kitchen, cocina amueblada, smooth walls, windows climalit, internet, tennis court, centrally located, community garden, central gas heating, ascensor, paddle tennis court, alarma, private urbanization, aire acondicionado, ssss, tv antenna, puerta blindada, lavadero, natural gas, east facing, concrete structure, floating floor, dishwasher, demand, green area, good condition and children's area.",False,{'typology': 'flat'},good,1800.0,https://www.idealista.com/inmueble/102227856/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/d0/b2/1148575338.jpg,Calle Fuentebella,True,-3.7766566,Fuentebella-San Felix-El Leguario,Parla,3,flat,False
1,Madrid,85.0,False,False,"{'subtitle': 'Fuentebella-San Felix-El Leguario, Parla', 'title': 'Flat'}",False,3,False,True,False,2,21,es,True,103872264,94990.0,40.2338455,False,nan,sale,nan,nan,False,{'typology': 'flat'},renew,1118.0,https://www.idealista.com/inmueble/103872264/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/30/e9/1202806800.jpg,Fuentebella-San Felix-El Leguario,False,-3.773744,Fuentebella-San Felix-El Leguario,Parla,3,flat,False
1,Madrid,95.0,False,False,"{'subtitle': 'Pintores-Ferial, Parla', 'title': 'Flat'}",True,3,False,True,False,20,nan,es,True,103856461,139900.0,40.242299,False,nan,sale,nan,"APARTMENT FOR SALE- FIRST FLOOR WITH ELEVATOR-WITH TERRACE- NEAR THE RENFE- WITH STORAGE ROOM- 95M2 We put at your disposal this 95m2 first floor, very close to the train, and which is distributed as follows: three large bedrooms, living room, bathroom with shower and kitchen. It also has a storage room. Regarding its qualities we must highlight: Individual natural gas heating, double aluminum windows, solid wood doors and stoneware floors. It has very good communication, since it is very close to the Renfe de Parla, tram and bus stops with direct connections to Madrid. There are also all kinds of shops nearby such as supermarkets, pharmacies, schools, parks, institutes.. . DO YOU NEED FINANCING? WE CAN HELP YOU. Free advice- MORTGAGES UP TO 100% *This announcement is not binding, it may contain typographical errors, this announcement is not contractual, it is shown for informational purposes.",False,{'typology': 'flat'},good,1473.0,https://www.idealista.com/inmueble/103856461/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/a0/83/1202342057.jpg,Pintores-Ferial,False,-3.7610806,Pintores-Ferial,Parla,1,flat,False
1,Madrid,102.0,False,False,"{'subtitle': 'Reyes, Parla', 'title': 'Flat'}",False,3,False,True,False,21,20,es,True,103862641,134990.0,40.2319313,False,nan,sale,nan,"INMOBILIARIA CONFORT SELLS APARTMENT TO ENTER TO LIVE IN PARLA. The property has 102m² built with an entrance hall, 3 bedrooms, the main one with a built-in wardrobe, a separate living room with access to a terrace, a full kitchen and a bathroom with a shower and window. Details of the house: double aluminum windows, parquet floors and oak doors. The house has a STORAGE ROOM. Good communication with Renfe and several bus stops. Quick access to main roads. We carry out free valuations, in addition, we will give you all the information you need about mortgages, processing inheritances, changes of ownership, capital gains, sales permission, etc. We carry out the after-sales process (both for the buyer and the seller). WE COLLABORATE WITH FINANCIERA! COMFORT REAL ESTATE AT YOUR DISPOSAL!",False,{'typology': 'flat'},good,1323.0,https://www.idealista.com/inmueble/103862641/,nan,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/e9/59/1202505606.jpg,Reyes,False,-3.7708704,Reyes,Parla,2,flat,False
