labels,topPlus,suggestedTexts,province,status,hasVideo,thumbnail,size,priceByArea,has3DTour,numPhotos,showAddress,municipality,country,hasLift,longitude,detailedType,district,hasPlan,newDevelopment,propertyType,rooms,topNewDevelopment,address,propertyCode,externalReference,newDevelopmentFinished,price,floor,operation,url,exterior,description,parkingSpace,has360,latitude,hasStaging,bathrooms
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Valdeparazuelos'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/08/42/1196352778.jpg,106.0,1462.0,False,29,False,Arganda,es,False,-3.4422918,{'typology': 'flat'},Centro,False,False,flat,2,False,Calle Valdeparazuelos,103660396,ES0010124002431,nan,155000.0,nan,sale,https://www.idealista.com/inmueble/103660396/,True,"Exterior first floor apartment with two bedrooms, living room, kitchen and bathroom. It has an area of 106 m² built approx. and 78 m2 useful. Good condition. Building from 2003. Building without elevator. The property is located in the center of Arganda, has all kinds of services at hand. well connected, 33 km from Madrid. Next Steps Click on the “additional link” below the map and it will take you to the property page where you can: Arrange a viewing | Access the legal documents | Make an offer | Contact our team directly We don’t charge commission to the buyer.",nan,False,40.3020376,False,1
nan,False,"{'subtitle': 'El Mirador - Grillero, Arganda', 'title': 'Flat in Calle Balandro'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/db/9a/1196083061.jpg,104.0,2000.0,False,81,False,Arganda,es,True,-3.4380214,{'typology': 'flat'},El Mirador - Grillero,True,False,flat,3,False,Calle Balandro,103451306,PIS0363,nan,208000.0,bj,sale,https://www.idealista.com/inmueble/103451306/,True,"-Great apartment in one of the best areas of Arganda del Rey with 3 bedrooms, 2 bathrooms, outdoor terrace, clothesline, in a private urbanization with garden and pool. Possibility of adding a parking space in the same building. Distributed in a large hall which leads to a large kitchen equipped with upper and lower furniture plus appliances and a generous glazed drying terrace. In the same hall we have a built-in two-door wardrobe and access to the large living room. From the hallway we access the sleeping area, with two double bedrooms, each with its built-in wardrobe, served by a full bathroom with a bathtub. More master bedroom with en-suite bathroom, furnished and also with bathtub. Outdoor terrace from two of the rooms, the master bedroom and the youth bedroom. with clear views. Key features: -Furnished and equipped kitchen with clothesline terrace. -Aluminum folding windows, with double glass. -Parquet floors and tiles. -Built-in wardrobes, lined with shelves, bars and drawers. -Common areas, garden and pool. -Access with reduced mobility and elevator. Come see it, this home has a privileged location, in a consolidated residential area, and has all the necessary services to make your daily life more comfortable. The urbanization is a few meters from pharmacies, supermarkets, bus stops, charter and public schools, good access to the A3, hospital and very close to the center of Arganda del Rey. Continuous urban and interurban buses, two minutes from the bus stop, and close to Metro Arganda. If you want more information and need financial advice, call us without obligation and we will arrange a visit. [IW].",nan,False,40.2958181,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Residencial las Viñas'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/1c/05/1193532514.jpg,98.0,2163.0,False,47,False,Arganda,es,True,-3.4461129,{'typology': 'flat'},Centro,True,False,flat,3,False,Calle Residencial las Viñas,103050244,PIS0356,nan,212000.0,3,sale,https://www.idealista.com/inmueble/103050244/,True,"Nice apartment in Arganda del Rey with 3 bedrooms, 2 bathrooms, terrace, clothesline and garage. Distributed in a large hall which leads to a large kitchen equipped with upper and lower furniture plus appliances and a glazed drying terrace. From the hallway we access the sleeping area, two double bedrooms, one of them with a large built-in wardrobe, served by a bathroom with a shower. More master bedroom with en-suite bathroom, furnished and also with shower. Key features: -Furnished and equipped kitchen with clothesline terrace. -Double aluminum window, with double glass. -Air conditioning in the living room, kitchen and bedroom. -Smooth walls and stoneware floors. -Built-in wardrobes. -Parking space included in the price. -Common areas that include recreation areas. -Comfortable access with elevator. Less than 3 minutes walk from the METRO, quick access to the A-3 Continuous urban and interurban buses. Surrounded by all services, schools, institute, shops, sports center and other services. For more information or to schedule a visit, we can help you with financing, do not hesitate to contact us. [IW].",nan,False,40.3062778,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Juan de la Cierva'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/35/8c/1197894571.jpg,92.0,2337.0,False,46,False,Arganda,es,True,-3.4397399,{'typology': 'flat'},Centro,True,False,flat,3,False,Calle Juan de la Cierva,103712760,PIS0366,nan,215000.0,3,sale,https://www.idealista.com/inmueble/103712760/,True,"TAGONIA REAL ESTATE SELLS Apartment with STORAGE ROOM and GARAGE SPACE (OPTIONAL) Discover your new home in the heart of Arganda del Rey, with privileged views. House from 2008, on the 3rd floor, with 93m2 useful, 130 built. Distributed in 3 bedrooms, 2 bathrooms, kitchen and terrace, living room with two balconies and storage room. Option to purchase or rent a garage space. (Not Included in the Price). HIGHLIGHTED FEATURES: - Living room with two balconies. - Kitchen: Furnished, with a glazed terrace perfect for a drying area. - Bathrooms: 2 bathrooms, one with a shower and the other with a bathtub. - Air conditioning: Centralized and distributed through ducts throughout the house. - Floors: Parquet. - Windows: Folding windows with double glazing, for greater energy efficiency. - Extras: Video intercom for your security. - Balcony in master bedroom. - Wardrobes in all rooms. - Storage included in the price. - Elevator. This property offers amenities, highlighting its brightness and central location, close to all essential services and amenities such as: Education, health, leisure, shops and public transport. Less than 3 minutes walk from the METRO and continuous urban and interurban buses. Contact Tagonia Real Estate now for more details or to schedule a visit to your next home! We help you with financing, we look for the mortgage that best suits your needs. [IW].",nan,False,40.3019849,False,2
nan,False,"{'subtitle': 'Los Villares, Arganda', 'title': 'Terraced house in Calle Perú'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/b0/70/1198168924.jpg,178.0,1994.0,False,64,False,Arganda,es,nan,-3.4514484,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",Los Villares,True,False,chalet,4,False,Calle Perú,103722945,CHA0225,nan,355000.0,nan,sale,https://www.idealista.com/inmueble/103722945/,nan,"Great semi-detached house in LOS VILLARES with COMMUNITY POOL. In one of the residential areas most requested by our clients. House from 2006 of 178m2 built, divided into two floors OF 72M2, plus an attic of 54 m2. Porch for two vehicles and 83 m2 rear garden. - On the ground floor we access a generous porch, with a pedestrian door and vehicle access gate, and on the same porch there is a closed storage space. From the porch we access the house through the main door and from the hall the access to the kitchen is distributed, with a large independent laundry room. Toilet, comfortable stairs to go up to the second floor, living room with access to the garden. -On the first floor there are four bedrooms, two of them doubles and one smaller, served by a complete furnished bathroom with a shower. And the bedroom suite with its independent bathroom, furnished and with a bathtub. - Finally, on the second floor we access the open-plan 54m2 attic with infinite possibilities. QUALITIES: Garden with shed, part soldier and part grass. Furnished kitchen Stoneware floor in bathrooms and kitchen, the rest with flooring. Black lacquered double glass windows. Bars throughout the ground floor, all lacquered in black. Wardrobes in all rooms. Natural gas boiler and heating. Air conditioning with heat pump in living room, master bedroom and attic. Electric heaters in kitchen and upstairs hallway Solid wood carpentry and white lacquered main security door. THE HOUSE ALSO CONSISTS OF A COMMUNITY POOL AND GARDEN. It has all the services (Sports City, savings, clinic, schools, institute, sports city, restaurants, buses, metro, etc. ). Come see it, WE WILL HELP YOU WITH FINANCING. Get informed without obligation. [IW].","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3071945,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle del telégrafo no number'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/02/c6/1033726471.jpg,158.0,2048.0,False,5,True,Arganda,es,True,-3.4514823,{'typology': 'flat'},Centro,True,True,flat,3,False,Calle del telégrafo no number,103774547,7,False,323535.0,nan,sale,https://www.idealista.com/obra-nueva/103774547/,True,"FOR €1,000 RESERVE YOUR HOME Residential with 101 houses under a free cooperative regime. 2, 3 and 4 bedrooms, with parking spaces and storage room. Homes with large terraces. Pool and common areas. Get informed. It is a residential block on a narrow and elongated plot that establishes with its presence the beginning of the so-called EU. 124 “Central Area” in Arganda del Rey, right next to the metro and the municipal sports center. IMPORTANT: The data contained herein is subject to possible modifications, the models that are stated to be merely indicative. The images are not contractual.",nan,False,40.3042903,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Telegrafista Jose Jackson , 2'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/17/59/998608394.jpg,82.0,2659.0,False,32,True,Arganda,es,True,-3.4469645,{'typology': 'flat'},Centro,True,True,flat,2,False,"Calle Telegrafista Jose Jackson , 2",103707512,10 L,False,218000.0,10,sale,https://www.idealista.com/obra-nueva/103707512/,True,"The Camporrosso Prisma building will be next to the Plaza de la Concordia, in Arganda. It is next to the Metro and very good communication via the road network. It also has the Príncipe Felipe Sports City next to it, educational centers (IES José Saramago, Colegio Malvar,.. . ), Mercadona, Gyms,.. . It is a modern neighborhood, newly built, with a good pedestrian network. All this makes it an excellent option for a person who works anywhere in the Community of Madrid. A great place to live. There are aspects of the building that are not very visible, such as the large screen walls that form the special foundation, reinforced concrete walls up to 20 meters deep.. . Structural deployment that is a great economic effort, although little is seen. In addition, it is built with high quality materials, and careful attention to insulation and energy efficiency. The building is shaped like a prism. Powerful, elegant and minimalist. Based on straight lines, simplicity of shapes and light, seeking to maximize the light in each space. Your house, your life! Sales Office located at Calle Tren de Arganda 26. OPEN: Tuesdays and Fridays: from 10:00 a. m. to 2:00 p. m. and from 4:00 p. m. to 7:00 p. m. IMPORTANT NOTICE: Sales office will remain closed until January 4th (included). Happy Holidays!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3057198,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Telegrafista Jose Jackson , 2'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/71/69/998608366.jpg,121.0,2107.0,False,32,True,Arganda,es,True,-3.4469645,{'typology': 'flat'},Centro,True,True,flat,3,False,"Calle Telegrafista Jose Jackson , 2",102621101,BAJO D,False,255000.0,bj,sale,https://www.idealista.com/obra-nueva/102621101/,True,"The Camporrosso Prisma building will be next to the Plaza de la Concordia, in Arganda.It is next to the Metro and very good communication via the road network. It also has the Príncipe Felipe Sports City next to it, educational centers (IES José Saramago, Colegio Malvar,...), Mercadona, Gyms,... It is a modern neighborhood, newly built, with a good pedestrian network. All this makes it an excellent option for a person who works anywhere in the Community of Madrid.A great place to live. There are aspects of the building that are not very visible, such as the large screen walls that form the special foundation, reinforced concrete walls up to 20 meters deep... Structural deployment that is a great economic effort, although little is seen. In addition, it is built with high quality materials, and careful attention to insulation and energy efficiency. The building is shaped like a prism.Powerful, elegant and minimalist.Based on straight lines, simplicity of shapes and light, seeking to maximize the light in each space. Your house, your life! Sales Office located at Calle Tren de Arganda 26.OPEN: Tuesdays and Fridays: from 10:00 a.m. to 2:00 p.m. and from 4:00 p.m. to 7:00 p.m. IMPORTANT NOTICE: Sales office will remain closed until January 4th (included).Happy Holidays!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3057198,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Telegrafista Jose Jackson , 2'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/ca/36/998608292.jpg,140.0,1893.0,False,32,True,Arganda,es,True,-3.4469645,{'typology': 'flat'},Centro,True,True,flat,3,False,"Calle Telegrafista Jose Jackson , 2",102621131,BAJO A,False,265000.0,bj,sale,https://www.idealista.com/obra-nueva/102621131/,True,"The Camporrosso Prisma building will be next to the Plaza de la Concordia, in Arganda.It is next to the Metro and very good communication via the road network. It also has the Príncipe Felipe Sports City next to it, educational centers (IES José Saramago, Colegio Malvar,...), Mercadona, Gyms,... It is a modern neighborhood, newly built, with a good pedestrian network. All this makes it an excellent option for a person who works anywhere in the Community of Madrid.A great place to live. There are aspects of the building that are not very visible, such as the large screen walls that form the special foundation, reinforced concrete walls up to 20 meters deep... Structural deployment that is a great economic effort, although little is seen. In addition, it is built with high quality materials, and careful attention to insulation and energy efficiency. The building is shaped like a prism.Powerful, elegant and minimalist.Based on straight lines, simplicity of shapes and light, seeking to maximize the light in each space. Your house, your life! Sales Office located at Calle Tren de Arganda 26.OPEN: Tuesdays and Fridays: from 10:00 a.m. to 2:00 p.m. and from 4:00 p.m. to 7:00 p.m. IMPORTANT NOTICE: Sales office will remain closed until January 4th (included).Happy Holidays!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3057198,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Telegrafista Jose Jackson , 2'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/ff/00/886972613.jpg,88.0,2591.0,False,32,True,Arganda,es,True,-3.4469645,{'typology': 'flat'},Centro,True,True,flat,2,False,"Calle Telegrafista Jose Jackson , 2",103531311,3 B,False,228000.0,3,sale,https://www.idealista.com/obra-nueva/103531311/,True,"The Camporrosso Prisma building will be next to the Plaza de la Concordia, in Arganda. It is next to the Metro and very good communication via the road network. It also has the Príncipe Felipe Sports City next to it, educational centers (IES José Saramago, Colegio Malvar,... ), Mercadona, Gyms,.. . It is a modern neighborhood, newly built, with a good pedestrian network. All this makes it an excellent option for a person who works anywhere in the Community of Madrid. A great place to live. There are aspects of the building that are not very visible, such as the large screen walls that form the special foundation, reinforced concrete walls up to 20 meters deep.. . Structural deployment that is a great economic effort, although little is seen. In addition, it is built with high quality materials, and careful attention to insulation and energy efficiency. The building is shaped like a prism. Powerful, elegant and minimalist. Based on straight lines, simplicity of shapes and light, seeking to maximize the light in each space. Your house, your life! Sales Office located at Calle Tren de Arganda 26. OPEN: Tuesdays and Fridays: from 10:00 a. m. to 2:00 p. m. and from 4:00 p. m. to 7:00 p. m. IMPORTANT NOTICE: Sales office will remain closed until January 4th (included). Happy Holidays!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3057198,False,2
nan,False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Telegrafista Jose Jackson , 2'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/17/59/998608394.jpg,82.0,2585.0,False,32,True,Arganda,es,True,-3.4469645,{'typology': 'flat'},Centro,True,True,flat,2,False,"Calle Telegrafista Jose Jackson , 2",103531320,2 H,False,212000.0,2,sale,https://www.idealista.com/obra-nueva/103531320/,True,"The Camporrosso Prisma building will be next to the Plaza de la Concordia, in Arganda. It is next to the Metro and very good communication via the road network. It also has the Príncipe Felipe Sports City next to it, educational centers (IES José Saramago, Colegio Malvar,... ), Mercadona, Gyms,.. . It is a modern neighborhood, newly built, with a good pedestrian network. All this makes it an excellent option for a person who works anywhere in the Community of Madrid. A great place to live. There are aspects of the building that are not very visible, such as the large screen walls that form the special foundation, reinforced concrete walls up to 20 meters deep.. . Structural deployment that is a great economic effort, although little is seen. In addition, it is built with high quality materials, and careful attention to insulation and energy efficiency. The building is shaped like a prism. Powerful, elegant and minimalist. Based on straight lines, simplicity of shapes and light, seeking to maximize the light in each space. Your house, your life! Sales Office located at Calle Tren de Arganda 26. OPEN: Tuesdays and Fridays: from 10:00 a. m. to 2:00 p. m. and from 4:00 p. m. to 7:00 p. m. IMPORTANT NOTICE: Sales office will remain closed until January 4th (included). Happy Holidays!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3057198,False,2
nan,False,"{'subtitle': 'El Mirador - Grillero, Arganda', 'title': 'Semi-detached house in Calle Piragua'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/82/7e/1192774450.jpg,228.0,1250.0,False,45,False,Arganda,es,nan,-3.4389703,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",El Mirador - Grillero,False,False,chalet,3,False,Calle PIRAGUA,103541535,PIRAGUA1,nan,285000.0,nan,sale,https://www.idealista.com/inmueble/103541535/,nan,"! READ AD! CASH PURCHASE! IT CANNOT BE FINANCED! LA AGENCIA DEL BARRIO sells a splendid semi-detached house with 228m2 of housing and 162m2 of plot in the residential area of ""Mirador-Grillero"" in Arganda, surrounded by essential shops, green areas, schools, etc. The property is divided into four floors: BASEMENT FLOOR: intended for open space, ideal for a games room, wine cellar, tool area, it has several possibilities. GROUND FLOOR: composed of a front entrance patio, hall, living room divided into two rooms with access to the rear garden of the house, separate kitchen and toilet that serves this floor FIRST FLOOR: composed of three bedrooms (one of them the main one with an en-suite bathroom and dressing room and two double bedrooms with a built-in wardrobe) and a full bathroom that serves the rest of the bedrooms. SECOND FLOOR: completely open space with a large trunk, ideal for a fourth bedroom, office, cinema room, with multiple options. Features: Armored main door, alarm, Sapelly doors, stoneware floors, aluminum windows finished in white, built-in wardrobes, gotelé walls, front patio, open garage, rear garden. ! WE HAVE WHAT YOU ARE LOOKING FOR! CALL US AND COME VISIT THIS GREAT PROPERTY!","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.2947308,False,3
nan,False,"{'subtitle': 'Los Villares, Arganda', 'title': 'Flat'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/6f/fe/1200134874.jpg,136.0,1581.0,False,12,False,Arganda,es,True,-3.4535057,{'typology': 'flat'},Los Villares,False,False,flat,3,False,Los Villares,103787916,RP052024122865,nan,214999.0,2,sale,https://www.idealista.com/inmueble/103787916/,True,"Redpiso Arganda del Rey offers a beautiful apartment for sale to move into in “Zona Los Villares, El Guijar. Magnificent home in the best residential area of Arganda del Rey. The apartment is completely exterior, very bright, in a building that is only a few years old, with common areas in a very quiet residential environment. The house consists of 3 bedrooms, 2 full bathrooms, one of them integrated into the master bedroom, a separate furnished kitchen with access to a covered clothesline and a beautiful living room. Built with top quality materials, with excellent finishes, double glazed aluminum windows with awnings, wooden doors, laminated flooring, built-in wardrobes in all bedrooms. The apartment has air conditioning with a hot/cold pump in the living room and the master bedroom, as well as Natural Gas heating with an independent boiler. The apartment is sold with a garage space and a storage room included. The building has an intercom, elevator and garden area. The house is located in one of the sought-after residential areas of Arganda, very well connected to the main roads (A3-R3-M300), as well as educational and health centers, Ciudad Deportiva Príncipe Felipe, metro station and Hospital del Southeast.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.3109587,False,2
"[{'name': 'apartamentoType', 'text': 'Apartment'}]",False,"{'subtitle': 'Centro, Arganda', 'title': 'Flat in Calle Don Diego'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/fd/98/1144882465.jpg,57.0,1351.0,False,21,False,Arganda,es,False,-3.439303,{'typology': 'flat'},Centro,True,False,flat,1,False,Calle Don Diego,96793258,ALRE-06115,nan,77000.0,3,sale,https://www.idealista.com/inmueble/96793258/,nan,"Are you interested in buying a 1-bedroom apartment for sale in Arganda del Rey? Excellent opportunity to own this residential apartment with an area of 57 m², well distributed in living room, separate kitchen, 1 large bedroom and 1 complete bathroom with shower located in the town of Arganda del Rey, province of Madrid. Arganda del Rey is located about 20 kilometers from Madrid. This location allows quick access to the capital and other nearby municipalities. The municipality has a wide variety of services, shops, supermarkets, restaurants, sports centers, parks and other amenities necessary for a comfortable life. It is well connected by road. The A-3 highway (Autovía del Este) connects the municipality with Madrid and other nearby towns. It has public transport services, such as bus lines and the Cercanías Renfe train station, which facilitates travel to Madrid and other areas of the Community. In addition, it is located 25 kilometers from the Adolfo Suárez Madrid-Barajas Airport. Would you like more information? Do not hesitate to contact us. Visit without commitment, without commissions of intermediation. More information by filling out the contact form. We will be happy to assist you. Hipoges is a real estate platform where you can access thousands of real estate assets of different types such as homes, commercial premises, land, new construction... both at a private level and for investors. Hipoges has a wide portfolio of real estate assets in Spain, Portugal and Greece.",nan,True,40.3026942,False,1
nan,False,"{'subtitle': 'La Poveda, Arganda', 'title': 'Semi-detached house in Puerto Navacerrada'}",Madrid,good,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/7e/7f/1197954475.jpg,159.0,2013.0,False,32,False,Arganda,es,nan,-3.4772434,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",La Poveda,False,False,chalet,4,False,PUERTO NAVACERRADA,103715145,2024-599,nan,320000.0,nan,sale,https://www.idealista.com/inmueble/103715145/,nan,"WE DO NOT CHARGE COMMISSION TO THE BUYER Corner villa for sale in La Poveda, five minutes walk from the metro Line 9 You will be impressed by its external part due to its size and multiple use options. It has 207 meters of plot and 159 meters of housing that are distributed in: Distributed over two floors. Low level: Laundry room prior to entering the house, we continue with a hall, guest toilet, full kitchen, large living-dining room with access to the patio of about 120m2 where we find a tool shed. Since the patio is on the corner, you can take advantage of its side to make a pool or expand the garage. -First floor: Four bedrooms, three of them with built-in wardrobes, the main one en suite with a full bathroom, one more bathroom to serve the rest of the bedrooms. The entire house is exterior. From the ground floor we access the garage with space for two cars that has an electric door and access to the patio. Other features: It has heating and hot water through an individual natural gas boiler, stoneware floors in the lower part and parquet in the upper part, aluminum windows, sapele interior carpentry, air conditioning, bars on all windows. The location is perfect, a stone's throw from the Line 9 metro, urban and interurban bus, in a quiet area, you can go for a walk or do sports in the middle of nature. We help you with financing.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.316614,False,2
nan,False,"{'subtitle': 'El Mirador - Grillero, Arganda', 'title': 'Flat in Avenida del Mediterraneo, 12'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/d6/55/1180499940.jpg,113.0,1947.0,False,16,True,Arganda,es,True,-3.4304296,{'typology': 'flat'},El Mirador - Grillero,True,True,flat,3,False,"Avenida del Mediterraneo, 12",100257456,V-1-3,False,220000.0,1,sale,https://www.idealista.com/obra-nueva/100257456/,True,"Vilsa makes available to all its clients a new development in Arganda del Rey.On Avda.from the Mediterranean, 12 with everything you need to live with the greatest comfort.Close to schools, institutes, health center, supermarkets... 5 minutes from the town center. 18 3-bedroom homes, with a garage, swimming pool and play area. The project has been devised prioritizing the quality of the design and the materials used.Respect for the environment and the new times have led to the design of homes with the latest techniques in sustainability and energy efficiency criteria.In this way we manage to achieve the greatest comfort for our owners. With unbeatable qualities, underfloor heating, pre-installation of air conditioning and fitted kitchens.With the possibility of choosing between 3 different finishes. Don't think about it anymore, it's time to choose to live better.Residencial Faros del Sureste is the best option.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': 15000.0}",False,40.296005,False,2
nan,False,"{'subtitle': 'El Mirador - Grillero, Arganda', 'title': 'Flat in Avenida del Mediterraneo, 12'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/d6/55/1180499940.jpg,108.0,2315.0,False,16,True,Arganda,es,True,-3.4304296,{'typology': 'flat'},El Mirador - Grillero,True,True,flat,3,False,"Avenida del Mediterraneo, 12",100218113,V-4-4,False,250000.0,4,sale,https://www.idealista.com/obra-nueva/100218113/,True,"Vilsa makes available to all its clients a new development in Arganda del Rey.On Avda.from the Mediterranean, 12 with everything you need to live with the greatest comfort.Close to schools, institutes, health center, supermarkets... 5 minutes from the town center. 18 3-bedroom homes, with a garage, swimming pool and play area. The project has been devised prioritizing the quality of the design and the materials used.Respect for the environment and the new times have led to the design of homes with the latest techniques in sustainability and energy efficiency criteria.In this way we manage to achieve the greatest comfort for our owners. With unbeatable qualities, underfloor heating, pre-installation of air conditioning and fitted kitchens.With the possibility of choosing between 3 different finishes. Don't think about it anymore, it's time to choose to live better.Residencial Faros del Sureste is the best option.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,40.296005,False,2
nan,False,"{'subtitle': 'Los Villares, Arganda', 'title': 'Semi-detached house in Flamenco'}",Madrid,good,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/7c/07/1175433728.jpg,360.0,1500.0,False,43,False,Arganda,es,nan,-3.4443998,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",Los Villares,True,False,chalet,4,False,FLAMENCO,103017916,9097,nan,540000.0,nan,sale,https://www.idealista.com/inmueble/103017916/,nan,"This exclusive home consists of 360m² distributed over 4 floors, completely renovated. It is a semi-detached house and has a GARAGE, TERRACE AND POOL. On the ground floor there is a large three-space garage along with a cellar and a toilet. Going up the stairs, on the 1st floor, we find a hall, a guest toilet, a living room with air conditioning, a lounge and a kitchen with a wonderful fully equipped island and direct access to the pool through a terrace with blinds. monitored electrical. On the 2nd floor there is a spacious and bright office with direct access to a large terrace that connects to the master bedroom, which has an en-suite bathroom with a Jacuzzi. In addition, 2 other bedrooms with views of the pool and a separate bathroom. On the 3rd floor there is a spacious and bright boardwalk that is the same size as an entire floor, which has access to another solarium terrace. In the garden we find a wonderful swimming pool with a large porch. A great opportunity just 30 minutes from Madrid Ready. to enter to live. SOUTH orientation, receives light throughout the day. It has large windows, is fully equipped, with very large spaces, high ceilings and great distribution possibilities. Very bright, with smooth walls and wide doors. The façade of the house is very well cared for. Heating is individual by natural gas. No community fees. IBI: €700/year. It has a garage, storage room, and swimming pool. Good transport communication: Buses and subways such as L9. Numerous schools. Both public and private health centers, pharmacy a few meters away. Parks and sports centers It is a beautiful house and decorated with great taste. Without a doubt, it is an opportunity to live and enjoy in a residential, familiar and very quiet neighborhood near the center of Madrid. We have the keys to the property. You can get in touch to check the availability of visits. Flexible negotiation with ownership. Utande Real Estate is a national and international real estate investment company. We collaborate with more than 1,500 real estate agencies around the world. We advise you legally and offer you the highest financial-fiscal profitability. This announcement is for guidance only and is not subject to any of the established commitments. We help you get your MORTGAGE up to 100% financing. We help you REFORM your home and send you a quote in 48 hours. We also serve via WhatsApp.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",True,40.3123648,False,4
nan,False,"{'subtitle': 'El Mirador - Grillero, Arganda', 'title': 'Flat in Avenida del Mediterraneo, 12'}",Madrid,newdevelopment,False,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/56/f0/1180499988.jpg,113.0,2124.0,False,16,True,Arganda,es,True,-3.4304296,{'typology': 'flat'},El Mirador - Grillero,True,True,flat,3,False,"Avenida del Mediterraneo, 12",100218120,V-3-1,False,240000.0,3,sale,https://www.idealista.com/obra-nueva/100218120/,True,"Vilsa makes available to all its clients a new promotion in Arganda del Rey.In Avda.from the Mediterranean, 12 with everything you need to live with the greatest comfort.Close to schools, institutes, health center, supermarkets... 5 minutes from the town center. 18 3-bedroom homes, with a garage, swimming pool and play area. The project has been devised prioritizing the quality of the design and the materials used.Respect for the environment and the new times have led to the design of homes with the latest techniques in terms of sustainability and energy efficiency.In this way we manage to achieve the greatest comfort for our owners. With unbeatable qualities, underfloor heating, pre-installation of air conditioning and fitted kitchens.With the possibility of choosing between 3 different finishes. Don't think about it anymore, it's time to choose to live better.Residencial Faros del Sureste is the best option.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': 15000.0}",False,40.296005,False,2
