bathrooms,province,size,hasPlan,topNewDevelopment,suggestedTexts,hasVideo,rooms,has360,exterior,hasStaging,numPhotos,externalReference,country,hasLift,price,propertyCode,latitude,showAddress,parkingSpace,operation,description,newDevelopment,detailedType,status,priceByArea,url,thumbnail,address,has3DTour,longitude,municipality,floor,propertyType,topPlus
10,Madrid,1400.0,True,False,"{'title': 'Detached house in Calle Montera, 11'}",True,8,False,nan,False,52,PUE0001,es,nan,1095000.0,95720830,40.8284417,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Fives Real Estate, offers this large house in Torrelaguna, the scene of the last film by the famous director Pedro Almodóvar, released in October 2021 and which has a facade protected by the town council of the town. The property occupies the entire block and an area of more than 1200m2 divided into several buildings with access from several streets. In the main building, which is accessed by Calle Montera 11, we find a first floor that has been fitted out and renovated with three with two bedrooms, a bathroom, a living room, a kitchen and a patio. Through the entrance door we can go to an interior patio with stairs that go up to the second floor, leaving on the left an access to an old Bar-Restaurant that still has its structures, kitchen and rooms since its closure. On the second floor, we find a large, very bright living room and three bedrooms, two of them really spacious. Taking the access to the right, we enter a pantry, a bathroom and a large kitchen with still props from the shoot. In the upper part of this building we have several chambers with a lot of surface to rehabilitate. The house has several spaces in the lower part, an access to a garage and several dependencies that lead us to an outdoor patio that could communicate (currently separated by a wall) with the garden of the adjoining building. This completely renovated building has several bedrooms, kitchen, living room, bathroom and a large garden with two entrances, one directly onto the street and the other through another of the buildings (to be renovated) on the property. The house has access to a large cave with various corridors, something typical throughout the area, historically used for the conservation of the wine production that was made. It is a perfect property to restore and carry out a project of apartments, rural house, hotel, etc.accompanied by the possibility of reopening the restaurant facilities that would add even more value to the project. the buildings occupy a whole block in the center of Torrelaguna. Torrelaguna is located in the northeast of the province and autonomous community of Madrid. This town is also known for being an important meeting point for motorcycle routes. It is located north of the capital of Spain, from which it is only separated by 53 km, and nine from the northern highway, the A-1 within its area of influence. Some of its tourist attractions: - Torrelaguna has been declared, in 1974, a National Historic-Artistic Monument and has several relevant buildings and structures, such as the Plaza Mayor or the parish church of Santa María Magdalena. - Iglesia Parroquial de la Magdalena, gothic from the 15th century, is one of the best examples in the community of Madrid.It was declared a Historic Artistic Monument on April 27, 1983. - Abbey of the Discalced Franciscan Conceptionist Mothers - Pósito-Ayuntamiento from 1515 and originally intended for a grain store is a relevant Cisnerian work that was reformed in the 18th and 19th centuries. - Wall, only a few remains remain, such as entrances and ramparts of what was a defensive wall and delimiting the town's jurisdiction, of medieval origin. You can get more information on the Torrelaguna city council website: *** WE DO NOT CHARGE THE BUYER *** For more information and visits: Web: Telephone: 913685416.",False,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",renew,782.0,https://www.idealista.com/inmueble/95720830/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/cd/b2/1038060626.jpg,"Calle Montera, 11",False,-3.5372151,Torrelaguna,nan,chalet,False
1,Madrid,174.0,True,False,{'title': 'Duplex in Bernardo De Quiros'},False,2,False,True,False,22,CG-58289-0001,es,False,229000.0,102009426,40.8284831,False,nan,sale,"Solvia offers a 174 m² duplex house for sale, with 2 bedrooms located in the town of Torrelaguna, province of Madrid. Built in 2001, this house has a first, second and basement floors, connected to each other by an internal staircase. It has an area of 174 m² and is distributed in a living-dining room, an independent kitchen furnished with high and low cabinets, 2 bedrooms, 1 bathroom and a terrace, ready to become your next property. The town is well connected, by means of intercity buses and the M-102 and M-131 road accesses. The area has varied equipment, health center, restaurants, supermarkets, sports center, school, etc. With the services of Solvia you can find the home you need. Get started right now by asking for more information.",False,"{'typology': 'flat', 'subTypology': 'duplex'}",good,1316.0,https://www.idealista.com/inmueble/102009426/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/81/d0/5c/1141159301.jpg,BERNARDO DE QUIROS,False,-3.5350323,Torrelaguna,1,duplex,False
2,Madrid,201.0,True,False,{'title': 'Semi-detached house in Calle las Fuentecillas'},True,4,True,nan,False,45,MURE-771001,es,nan,284000.0,103563700,40.8255427,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Do you want to turn the house of your dreams into a reality? This is your chance! We exclusively offer you this magnificent home, which you can acquire as a property with an area of 201m², well distributed in 4 bedrooms, 2 bathrooms, living room, kitchen, garage, storage room and garden, located in the town of Torrelaguna, province of Madrid. Strategically located in the heart of Torrelaguna, this home immerses you in the historical wealth of this Madrid town. Cobblestone streets, charming squares and traditional buildings create a setting that transports you to times gone by. From the home, enjoy panoramic views that capture the beauty of Torrelaguna. The ancient roofs, the historic church and the surrounding landscapes create a visual postcard that becomes the perfect backdrop for your new home. Despite the historic atmosphere, the home is located close to essential services, local shops and attractions. Comfort meets authenticity to give you the best of both worlds. Torrelaguna invites you to experience a traditional and cozy lifestyle. From local celebrations to everyday life in the heart of the town, each day will be an opportunity to immerse yourself in the authenticity of local culture. Do you want more information about this home? Do not hesitate to contact us. Visit without commitment, without commissions of intermediation. More information by filling in the contact form or by phone. We will be happy to assist you. Hipoges is a real estate platform where you can access thousands of real estate assets of different types such as homes, commercial premises, land, new construction, both for individuals and for investors. Hipoges has a wide portfolio of real estate assets in Spain, Portugal and Greece.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1413.0,https://www.idealista.com/inmueble/103563700/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/b8/4b/1195842617.jpg,Calle las Fuentecillas,False,-3.5345043,Torrelaguna,nan,chalet,False
3,Madrid,214.0,False,False,{'title': 'Semi-detached house in burgos'},False,4,False,nan,False,57,nan,es,nan,365000.0,103846810,40.8288842,False,nan,sale,"Completely renovated town house distributed over 2 floors. On the first floor we find a large hall with stairs to the lower floor. A total of 4 bedrooms, 2 singles with built-in wardrobes. The master bedroom, with an en-suite bathroom, built-in wardrobe and access to the fourth bedroom-study with windows overlooking the backyard and excellent views of the Arrabal de Torrelaguna. On this first floor we have another bathroom with a shower tray. On the lower floor, we find a spacious living-dining room with access to the porch and backyard. Fully furnished independent kitchen with corner office. Bathroom with shower and access to a small storage room. Going out to the backyard we find a wonderful porch with an enclosure, fireplace and two spaces for relaxing and eating, ideal to enjoy in any season of the year thanks to its folding enclosure. Backyard with private pool, tiled floor, storage shed and pool purifier shed. We also have a small corner that leads us to a second side access to the property. We have a pump to recirculate water to the street. Magnificent qualities such as glass with minimal PVC and climalit glass, porcelain floors, smooth walls, interior carpentry and in general a well-planned use of space. Located within the historic center and a few meters from the Plaza Mayor of Torrelaguna with all the services nearby and all the unique charm of the area.",False,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",good,1706.0,https://www.idealista.com/inmueble/103846810/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/f7/53/1202043434.jpg,burgos,False,-3.5357679,Torrelaguna,nan,chalet,False
1,Madrid,68.0,False,False,{'title': 'Flat in Calle San Vicente'},False,3,False,True,True,22,2274,es,False,70000.0,103425966,40.8269815,False,nan,sale,"Apartment with 68m2 built / approximately 58 m2 useful has; Independent, bright and east-facing living room. Separate kitchen facing west. 3 bedrooms. A complete bathroom with a bathtub. Although it is a third floor, it would actually be like a second floor since the first floor of the building is a mezzanine. Located in the heart of the town, on a quiet street, close to the Torrelaguna school and in general with all services nearby. ******In the last photograph we can see how the living room can look decorated. *******.",False,{'typology': 'flat'},renew,1029.0,https://www.idealista.com/inmueble/103425966/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/f4/20/1189137012.jpg,Calle San Vicente,False,-3.5365913,Torrelaguna,3,flat,False
2,Madrid,363.0,True,False,{'title': 'Village house in Calle las Fuentecillas'},True,3,False,nan,False,22,KR-01670-0001,es,nan,281000.0,103538534,40.8222321,False,nan,sale,"Hannan-Piper Real Estate presents an excellent opportunity to own this independent Villa with 7 bedrooms and 363.1 m² located in Torrelaguna, a town in the northeast of the Community of Madrid. Located about 50 km from Madrid, in a quiet area and well connected by road through the national N-320 and the M-131 and M-102 roads. It is close to schools, parks, supermarkets, restaurants, banks and a health center. The chalet consists of three floors, on the main floor there is a hall, an independent kitchen, a spacious living room with a terrace, 1 bedroom and 1 bathroom; on the first floor, 4 bedrooms and 3 bathrooms; and in the basement, kitchen, 1 room for multiple uses (living room, office, cellar... ), 2 bedrooms and 1 bathroom. At Hannan-Piper Real Estate we have real estate experts with more than 25 years of experience in the sector and the area, who will help, guide and advise you so that the purchase process is pleasant, fast and simple. IMPORTANT INFORMATION: Because this property comes from a bank restructuring fund, the information described in this announcement may contain errors both in its description and in the price; For this reason, the information contained herein is not binding, and the interested party must seek additional information. The advertiser is not responsible for its content. Request more information without obligation.",False,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}",good,774.0,https://www.idealista.com/inmueble/103538534/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/98/d5/1192681352.jpg,Calle las Fuentecillas,False,-3.5339758,Torrelaguna,nan,countryHouse,False
2,Madrid,200.0,True,False,{'title': 'Terraced house in Calle las Fuentecillas'},True,3,False,nan,False,46,nan,es,nan,284000.0,103542557,40.8244469,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,No agency commission The cadastral reference is: 5195902VL5159N0001GH.,False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",renew,1420.0,https://www.idealista.com/inmueble/103542557/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/51/f6/1196670115.jpg,Calle las Fuentecillas,False,-3.5311427,Torrelaguna,nan,chalet,False
2,Madrid,300.0,False,False,{'title': 'Terraced house in Calle las Fuentecillas'},True,3,False,nan,False,51,MURE-771001,es,nan,284000.0,103646546,40.8218703,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Ideal House to INVEST or to LIVE. WE DO NOT CHARGE FEES TO THE BUYER. You can visit the property without obligation and if you are interested we will help you manage the offer as soon as possible and advise you comprehensively. We present this spacious 300m2 chalet according to the registration information, it consists of 3 bedrooms, 2 bathrooms, large kitchen, living room with terrace that overlooks the mountain, laundry room, boiler room, covered garage and an extra room for leisure or use as a storage room. It is distributed as follows: On the ground floor: Bedroom with built-in wardrobes, full bathroom, distribution hallway, living room with fireplace and good terrace. On the first floor: 2 bedrooms with built-in wardrobes and a bathroom On the basement floor: covered garage, laundry room, boiler room and room for games or storage, L-shaped patio. It has good communication, very close to supermarkets, parks, restaurants, pharmacy, shops, schools, etc. In addition to enjoying the peace of living in a chalet in a natural and clean area. If you would like more information about this home, do not hesitate to contact us. You can visit it without obligation and for the purposes of the offer it is very important that you keep in mind that it is without intermediation commissions. Don't miss the opportunity, tomorrow may be too late. We will wait for you! We are a Real Estate company with a position in Spain and the World, you are welcome to learn more about us. We are in +84 countries with +134,000 Real Estate Agents. The data indicated is of an informative nature, without contractual value. Taxes are not included.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,947.0,https://www.idealista.com/inmueble/103646546/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/fe/bd/1195943936.jpg,Calle las Fuentecillas,False,-3.5312527,Torrelaguna,nan,chalet,False
1,Madrid,95.0,True,False,{'title': 'Flat in Dr Manuel Hidalgo Huerta'},False,3,False,True,False,35,nan,es,False,89000.0,99974857,40.8282259,False,nan,sale,"Would you pay LESS than €90,000 to own a central apartment in Torrelaguna? Don't be left wanting to visit this apartment of almost 100 square meters. With three large and bright bedrooms and a full bathroom. I have many reasons for you to ask us for a visit: 1. The price: You will stop paying expensive rents and own an apartment in the center of Torrelaguna. two. The apartment: House of almost 100 meters with three large bedrooms, full bathroom and kitchen. And where thanks to the amount of light it receives throughout the day, gray days will no longer exist for you. 3. Do you care about the area?. Well, you will not find more tranquility in such a central location. In one of the residential areas of Torrelaguna but where just a few meters away you will have everything to make your life as comfortable as you deserve. You will live in a natural environment, among gentle hills planted with wheat, dotted with the red of poppies. Four. We help you find the best financing, and all at no cost. Located in the middle Jarama valley, northeast of the Autonomous Community of Madrid, Torrelaguna surprises with its history - it is the birthplace of Cardinal Cisneros and Santa María de la Cabeza and San Isidro Labrador lived here - and for the architecture of Its historic center invites you to stroll through its streets and which led it to be declared a Historic-Artistic Site in 1974. A natural environment, between gentle hills planted with wheat, dotted with the red of poppies, Torrelaguna is a must-visit this autumn for Madrid residents and tourists from other provinces. You have no excuses not to call me and make your appointment, my name is Mercedes Domingo.",False,{'typology': 'flat'},renew,937.0,https://www.idealista.com/inmueble/99974857/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ba/25/13/1063123021.jpg,Dr Manuel Hidalgo Huerta,False,-3.5412355,Torrelaguna,1,flat,False
1,Madrid,124.0,False,False,"{'title': 'Flat in Plaza Mayor, 7'}",False,3,False,True,False,36,ZMES506804LR,es,False,184000.0,103409068,40.8267886,True,nan,sale,"Let yourself be enveloped by the magic of the past and discover the historical essence of Torrelaguna in this beautiful apartment located in the historic center of the town. Zome Madrid sells this spectacular apartment with large windows overlooking the church and the town hall. You can enjoy unparalleled views in the Plaza Mayor. This apartment, with three bedrooms, a bathroom, living room, kitchen, another small living room and an entrance hall with wood-lined walls, will transport you to another era. The atmosphere of the house will make you feel as if you were in the 15th century, when Cardinal Cisneros passed through this beautiful town. If you are a nature lover, this apartment is ideal for you. The Sierra Norte de Madrid surrounds the town, which means that you can enjoy the clean, fresh mountain air and the nature that surrounds it. On the outskirts of town, you can find a variety of hiking and mountain biking trails to explore and enjoy the natural beauty of the area. Don't miss the unique opportunity to be part of the history of Torrelaguna and enjoy the tranquility and natural beauty that the Sierra Norte de Madrid offers. This apartment is perfect for those looking for the essence of history and nature in one place! More information: The Torrelaguna church is one of the most emblematic monuments of the town, its construction began in the 13th century and it is one of the best examples of Gothic architecture in the Community of Madrid. Furthermore, Cardinal Cisneros, an important character in the history of Spain, left his mark in Torrelaguna, where he was baptized and where he also has a statue in his honor. WE DO NOT CHARGE COMMISSION! Make an appointment to appreciate it in all its splendor. statue in his honor.",False,{'typology': 'flat'},good,1484.0,https://www.idealista.com/inmueble/103409068/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/2c/49/1188612177.jpg,"Plaza Mayor, 7",False,-3.5360792,Torrelaguna,bj,flat,False
3,Madrid,168.0,False,False,{'title': 'Terraced house in Paloma'},True,4,False,nan,False,41,2235,es,nan,140000.0,102682407,40.8302966,False,nan,sale,"-Chance- For all those people who are looking for a planned villa.This town house already began its total renovation process a long time ago and just needs to be finished.With a project to renovate it to the current era, it offers the possibility of having a modern town house with a garden and pool in a very picturesque area of ​​Torrelaguna. You can resume the project already started and finish it as planned or finish and modify it according to the convenience of the next owners. nullWith a façade facing Paloma Street and a patio facing Don Pedro González Street.nullnullOn the first floor with 93.60m2 built and 65.20m2 useful; Study, master bedroom, dressing room, bathroom, laundry room, storage room and hallway.On the lower deck with 53.50m2 built and 40.40m2 useful; High velux ceilings insulated with 10 cm sanwich panels, living room, 2 bedrooms and toilet. null Modifications were also added such as access to the house from the patio, pool, porch, terrace on the first floor. The beams of the house were restored and the walls insulated.nullthick. The house offers options and many opportunities to finish building the villa of your dreams.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",renew,833.0,https://www.idealista.com/inmueble/102682407/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/8c/7a/1163673418.jpg,Paloma,False,-3.5370985,Torrelaguna,nan,chalet,False
3,Madrid,197.0,True,False,{'title': 'Terraced house'},False,4,False,nan,False,44,8030,es,nan,290000.0,102401801,40.8265482,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"House with patio in good condition, in the center of the urban center of Torrelaguna. Large corner house, with patio and comfortable rooms, balconies and terrace. Ideal as a first home and ready to move into. It consists of a hall and large distribution hallway, large kitchen on the left to the east, access door to the garage on the right, living room with fireplace to the south, toilet, staircase to the upper floor and continuing the hallway we have the exit to the patio with a bedroom. boiler and diesel at the bottom of it. First floor with 4 bedrooms and 2 bathrooms (master bedroom with bathroom) and terrace to the south overlooking the patio. Heating and hot water by diesel boiler Unconditioned open-plan attic. Annual IBI expenses 530 euros THERE ARE NO AGENCY FEES.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1472.0,https://www.idealista.com/inmueble/102401801/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/ff/19/1154487743.jpg,Torrelaguna,False,-3.5351928,Torrelaguna,nan,chalet,False
2,Madrid,220.0,True,False,{'title': 'Terraced house'},False,3,False,nan,False,24,LF035,es,nan,197000.0,103483919,40.8272859,False,nan,sale,"Beautiful 3-story house for SALE, located in the historic center of Torrelaguna. Rehabilitated respecting its rustic style. Characteristics: - 220 m2 on three floors. - 30 m2 patio. - 3 rooms. - 2 bathrooms with shower. - Large living room with fireplace. - Air conditioning in the living room and attic. - Salamander stove with heat recovery. - Hot water by electric heater. - Stone floors. - Wooden windows. Torrelaguna is the most charming town in the Sierra de Madrid. It has all the services nearby (school, pharmacy, health center, bus stop, sports center, among others). Very good communication, with access by car from the A1. Connected to Madrid Capital by interurban bus line 197, which covers the route between Torrelaguna and the Plaza Castilla interchange. It also has different transport lines that connect with Guadalix de la Sierra, Patones de Arriba, El Molar, Atazar, among other nearby towns. Contact us to visit it without any commitment.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,895.0,https://www.idealista.com/inmueble/103483919/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/6e/27/1190932900.jpg,Torrelaguna,False,-3.5358458,Torrelaguna,nan,chalet,False
3,Madrid,271.0,False,False,"{'title': 'House in Calle Camelias, 10'}",False,4,False,nan,False,55,UE1066911/1,es,nan,270000.0,97489298,40.8249518,True,nan,sale,"SegundoB Real Estate sells this villa in Torrelaguna exclusively and without agency commission. It is a 271-meter villa on a corner plot of 343 square meters. On the ground floor we find a large kitchen with access to the garage, a toilet and the bright living room with access to the garden. The first floor has three large bedrooms with built-in wardrobes, the master bedroom with a full bathroom and terrace. On the second floor there is a living room with a bathroom. The house needs to be updated with a renovation, double windows, built-in wardrobes and a large garden on three sides of the house. Do not hesitate to visit and find out without obligation, we process your best offer, get your home with SegundoB Real Estate. Torrelaguna is located in the northeast of the province and autonomous community of Madrid, close to the border with the community of Castilla-La Mancha, with the province of Guadalajara, in the Valle del Jarama region. The town is located at an altitude of 740 m above sea level. n. m. 12 in a terrain with complicated orography surrounded by mountain ranges, Somosierra to the north and La Concha to the east. The Jarama River passes to the east, initially outside the municipal area, arriving, in the southeast, to act as a limit with Uceda; The Lozoya River passes through the north, close to the municipal area, dammed in the El Atazar reservoir. Valgallego recreational area It is located northeast of the Community of Madrid, 61 km from the capital, 9 km from the A-1, 55 km from Alcalá de Henares, and 50 km from Guadalajara. The location of the town, on the northern edge of the Southern Submeseta and at the foot of the Las Calerizas mountain range, provides it with an extreme continental climate with cold winters and hot summers. Temperatures range from over 30 degrees Celsius in summers to sub-zero temperatures in winter. It rarely snows, although it does snow more frequently in the hills located north of the town. The wind is usually from the north or southwest. Storms occur in spring and summer. Since ancient times, the town has been made up of seven neighborhoods, also called Granjerías, which are: Magdalena, San Vicente, San Quílez or Santo Domingo, La Floresta, San Sebastián, San Andrés and Las Huertas. In the north of the municipality is the urbanization of 'Los Tomillares'.",False,{'typology': 'chalet'},good,996.0,https://www.idealista.com/inmueble/97489298/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/ce/99/1089239152.jpg,"Calle Camelias, 10",False,-3.5437932,Torrelaguna,nan,chalet,False
3,Madrid,1064.0,True,False,{'title': 'Eural manor'},False,14,False,nan,False,63,8027,es,nan,675000.0,102357381,40.8279557,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Mansion and guard house with stables on a 2,151 m2 plot in the urban center of Torrelaguna. It is a large plot in front of the sports center and attached to the hermitage with a large 18th century mansion with a beautiful design and a caretaker's house with stables, garage and haystacks. The high-rise rectangular house inside, with a wide corridor and peculiar flooring that attracts attention due to its colors and high-quality flooring; of which the different rooms, all of great size and height, are distributed on both sides of it. As soon as we enter the main floor we have a laundry area, storage room, pantry and a comfortable staircase to go up to the upper floor on the right hand side. On both sides of the corridor, as we mentioned before, the different rooms are distributed, all very spacious between 14 and 24 m2, such as offices, living rooms, bedrooms, etc. Living room with access to the garden, bathroom, toilet, large kitchen with pantry and large living room. Upstairs by a comfortable staircase, large hall and distributor corridor with three large bedrooms, 5 rooms with storage rooms under cover. The guard house on the ground floor with a living room, kitchen with access to the garden, small cellar-storage room down a few steps and on the top floor with three bedrooms, bathroom and attic. Next to the house are the stables, warehouse and haystacks. The total m2 are 1064 (629 for housing, 372 for warehouses and 63 for various). Garden area with gazebo and pool hole. The house is cataloged with level 3 protection. Both constructions need reforms and both have great potential, both for business in the case of the house, and at a family level with the rest of the construction. Having the hermitage next door, where many weddings and communions are held, it would be a good place for events and also having the sports center parking lot next door. There would also be the possibility of acquiring, together with the farm, from one to four plots of more than 300 m2 each to use as parking, interior terraces or as an investment for the construction of single-family homes. The price of these plots is separate. The annual expenses of IBI are 832 of the house and 27 of the access passage, plus 34 between garbage and carriage passage. THERE ARE NO AGENCY FEES.",False,"{'typology': 'countryHouse', 'subTypology': 'caseron'}",renew,634.0,https://www.idealista.com/inmueble/102357381/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/64/bf/1152995296.jpg,Torrelaguna,False,-3.5322558,Torrelaguna,nan,countryHouse,False
2,Madrid,176.0,False,False,{'title': 'Terraced house in Marquesa de Torrelaguna'},False,4,False,nan,False,40,2069,es,nan,155000.0,102212347,40.826741,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Town house of 176m2 built, very central. It consists of three floors. On the first floor there is an independent apartment with 1 bedroom, kitchen, living room and a bathroom and patio. On the 1st floor there is a large living room, separate kitchen, 3 bedrooms, full bathroom with bathtub. Large garage for 5 cars. It is located in a quiet area of Torrelaguna with a 24-hour emergency service, pharmacy and services nearby. With free municipal parking a few meters from the house. The property needs renovations.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",renew,881.0,https://www.idealista.com/inmueble/102212347/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/83/5b/1148050724.jpg,Marquesa de Torrelaguna,False,-3.5407282,Torrelaguna,nan,chalet,False
1,Madrid,412.0,False,False,{'title': 'Village house in Paseo de la Varguilla'},False,6,False,nan,False,21,2159,es,nan,120000.0,102207893,40.8275401,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"A total of 412 m2 built, distributed in three houses connected by a private garden. The main one with a façade and access through Paseo de la Varguilla with an unbeatable location, has 212m2 built distributed over 3 floors. On the ground floor a large garage with very high ceilings and with space for more than 4 vehicles. On the first floor, the house with 4 bedrooms, an independent kitchen with views of the interior garden and a bathroom. On the top floor, the attic with enough height to enable it as a room. The two remaining buildings with 68m2 built and 112m2 built, both distributed in three heights with facades to Juan de Gamarra street. All properties need comprehensive reform. Located in one of the best locations in Torrelaguna a few meters from the Plaza Mayor and adjacent to the historic center of the municipality. It is a magnificent opportunity to reform both buildings and give a second life to this characteristic property or to transform it into a unique rural house in Torrelaguna.",False,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}",renew,291.0,https://www.idealista.com/inmueble/102207893/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/3d/6e/1147902913.jpg,Paseo de la Varguilla,False,-3.5382024,Torrelaguna,nan,countryHouse,False
3,Madrid,197.0,False,False,{'title': 'Terraced house in Hermano Crisanto'},True,4,False,nan,False,44,2256,es,nan,290000.0,102719834,40.8269885,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",sale,"Corner semi-detached house of 197 m2 built. It has: Entrance hall. Separate living-dining room with mural and fireplace, from the living room we have access to a private patio of approximately 40m2. Large independent kitchen equipped with an office. 4 bedrooms with built-in wardrobes. Master bedroom with en-suite bathroom with bathtub. 1 full bathroom with bathtub. 1 Toilet. It has aluminum windows with bars. Sapelli doors. Built-in cabinets. Stoneware floors. Fine gotelé walls. Reinforced door. Oil heating. Garage space for 1 vehicle. Storage room in the garage area. Two of the bedrooms with balcony. Terrace facing the garden patio. Unenabled attic. The house is recently renovated. It is located in a quiet area of Torrelaguna, close to all services in the vicinity. Torrelaguna offers that tranquility and disconnection that we long for and seek, it is an ideal place to come and live.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1472.0,https://www.idealista.com/inmueble/102719834/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/80/7f/2c/1165020994.jpg,Hermano Crisanto,False,-3.5352701,Torrelaguna,nan,chalet,False
1,Madrid,130.0,False,False,{'title': 'Terraced house in Ontanilla'},False,5,False,nan,False,48,2062,es,nan,150000.0,103535926,40.8313857,False,nan,sale,"Town house for sale distributed in two buildings and a patio that divides them. The first construction consists of an American kitchen and a small living room on the ground floor and a very bright room that has a room with the possibility of making a dressing room on the second floor. The other construction consists of a very large living room, kitchen, bathroom and a hall that connects with a room on the ground floor and the stairs. On the second floor we find three bedrooms and the exit to the terrace. The house has many possibilities for renovation.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",renew,1154.0,https://www.idealista.com/inmueble/103535926/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/a8/c7/1192603766.jpg,Ontanilla,False,-3.5383515,Torrelaguna,nan,chalet,False
2,Madrid,252.0,False,False,{'title': 'House in Plaza de Montalbán'},False,4,False,nan,False,36,714453,es,nan,155000.0,102267243,40.8253914,False,nan,sale,"Fantastic house in Torrelaguna. Buy your house with Housfy. House for sale directly from the owner in Torrelaguna, a bright house located in an ideal environment to enjoy it. This house was built in the year 1960. Requires comprehensive reform, offers many possibilities for remodeling and distribution of rooms. Characteristics: - Splendid house of 252 m2. (The square meters are verified with the General Directorate of Cadastre) - The house has 4 bedrooms and 2 bathrooms, for complete families. - Living-dining room that will provide you with daily relaxation, a perfect place to rest in your spare time. - With a convenient kitchen to reform. Regarding the location, it is located in Torrelaguna. With all the services you may need to facilitate your days at all times. About us: Housfy is a technological platform that offers the owner all the necessary services so that they can sell the property on their own. For more information, visit us at housfy. com. AICAT number: 7922.",False,{'typology': 'chalet'},good,615.0,https://www.idealista.com/inmueble/102267243/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/8f/a2/1149932668.jpg,Plaza de Montalbán,False,-3.5379697,Torrelaguna,nan,chalet,False
2,Madrid,120.0,False,False,{'title': 'Terraced house in Calle Capitan Lechuga'},True,4,False,nan,False,31,2225,es,nan,125000.0,101155884,40.8312518,False,nan,sale,"Semi-detached house of 120 m2 built, with two floors. It has a living room on the ground floor. 2 bedrooms and an entrance hall. Patio of approximately 15m2 with toilet and storage room. On the second floor there is a living room. Newly renovated, furnished and equipped kitchen. 2 bedrooms. Full bathroom, recently renovated with bathtub. Terrace. It has aluminum windows. Wooden and sliding doors. Terrazzo floors. smooth walls. Open plan attic without enabling. It does not have heating. It is located in a very quiet area.",False,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",good,1042.0,https://www.idealista.com/inmueble/101155884/,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/57/2b/1112064114.jpg,Calle Capitan Lechuga,False,-3.5373509,Torrelaguna,nan,chalet,False
